room_id,url,city,contextualPicturesCount,lat,long,listingObjType,pdpUrlType,name,roomTypeCategory,isSuperHost,isVerified,reviewCount,yearHosting,canInstantBook,weeklyPriceFactor,structuredStayDisplayPrice,price,price_full,maxGuestCapacity,SYSTEM_COOKING_BASICS,SYSTEM_WI_FI,SYSTEM_MAPS_CAR_RENTAL,SYSTEM_TV,SYSTEM_WASHER,SYSTEM_SNOWFLAKE,SYSTEM_SURVEILLANCE,SYSTEM_NO_LOCK_ON_DOOR,SYSTEM_NO_DETECTOR_CO2,SYSTEM_NO_DETECTOR_SMOKE,SYSTEM_WORKSPACE,SYSTEM_PETS,rating,SYSTEM_FIREPLACE,SYSTEM_HAIRDRYER,SYSTEM_POOL,SYSTEM_ELEVATOR,SYSTEM_PATIO_BALCONY,SYSTEM_FLOWER,SYSTEM_DRYER,SYSTEM_LUGGAGE_DROP,SYSTEM_BREAKFAST,SYSTEM_REFRIGERATOR,SYSTEM_MICROWAVE,SYSTEM_SAUNA,SYSTEM_VIEW_MOUNTAIN,SYSTEM_JACUZZI,SYSTEM_VIEW_CITY,SYSTEM_BEACH,SYSTEM_EV_CHARGER,SYSTEM_VIEW_OCEAN,SYSTEM_LOCK_ON_DOOR,SYSTEM_SMOKING_ALLOWED,SYSTEM_MAPS_RESORT,SYSTEM_BATHTUB,SYSTEM_CABLE,SYSTEM_CALENDAR,SYSTEM_HIGH_CHAIR,SYSTEM_FIREPIT
614302086626998709,https://www.airbnb.com.vn/rooms/614302086626998709,Gia Lâm,22,21.0006,105.94231,REGULAR,,1 pho ̀ ng ngu ̉ FL24th-Ruby-Vinhomes Ocean Park,entire_home,,,29,,False,,/ đêm,,,2.0,True,True,True,True,,,,,False,,True,True,"4,76",,,True,,,,,,,,,,,,True,True,,,,,,,,,,
860401578861134990,https://www.airbnb.com.vn/rooms/860401578861134990,Tây Hồ,18,21.0569995,105.8327976,REGULAR,,ANNAM.Lakeside- Studio-Hanoi Central-SUNSETwindow,entire_home,,,3,,False,,/ đêm,654.807,₫654.807,2.0,True,True,,True,,True,,,False,False,True,,"5,0",,True,,,,,,,,True,,,,,,,,True,,,,,,,,
796104528458152760,https://www.airbnb.com.vn/rooms/796104528458152760,Hải Bối,24,21.11025,105.79112,REGULAR,,"Siêu lớn 400m2, yên bình, hiện đại, nhà hoa",private_room,False,True,2,4,False,,/ đêm,,,2.0,True,True,True,True,,,,,False,False,True,True,,,,,,,,,,,,,,,,,,,True,True,,,,,,,
51269522,https://www.airbnb.com.vn/rooms/51269522,Từ Liêm,8,21.00164,105.78229,REGULAR,,JADESTAY - Vinhomes Green Bay #Studio Luxury#Hanoi,entire_home,,,18,,False,,/ đêm,656.177,₫656.177,2.0,True,True,,True,True,True,,,,,True,,"4,89",,,True,True,,,,,,,,,,,,,True,True,,,,,,,,
746322085943335360,https://www.airbnb.com.vn/rooms/746322085943335360,Tây Hồ,19,21.05207,105.83968,REGULAR,,Căn hộ phong cách với không gian xanh gần hồ Tây,private_room,True,True,14,6,False,,/ đêm,322.133,₫322.133,2.0,True,True,,True,True,,,,False,False,True,,"4,64",,,,,,,,,,,,,,,,,,True,True,,,,,,,
877201080946112118,https://www.airbnb.com.vn/rooms/877201080946112118,Phúc Yên,15,21.30911,105.72833,REGULAR,,NACY Farmhouse w/3BR Perfect 4 City Breaks!,entire_home,,,,,False,,/ đêm,,,12.0,True,True,True,,,,True,,False,False,,True,,,,True,,,True,,,,,,,,,,,,True,,,,,,,,
43436170,https://www.airbnb.com.vn/rooms/43436170,tt. Tam Đảo,15,21.45678,105.6458,REGULAR,,Chillout Village Homestay Tam Đảo - Monica House,entire_home,,,3,,False,,/ đêm,,,3.0,True,True,True,,,True,True,,False,,,,"4,0",,True,,,True,True,,True,,,,,,,,,,,,,,,,,,
877861305243818865,https://www.airbnb.com.vn/rooms/877861305243818865,Hoàn Kiếm,10,21.03701,105.85299,REGULAR,,Studio,entire_home,,,,,False,,/ đêm,433.647,₫433.647,3.0,,True,,True,,True,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559785522099170074,https://www.airbnb.com.vn/rooms/559785522099170074,Hà Nội,12,21.03998,105.92606,REGULAR,,Chỗ ở xinh xắn và yên tĩnh tại Long Biên,private_room,False,True,3,5,False,,/ đêm,256.765,₫256.765,1.0,True,,,True,,True,,,False,,,,"5,0",,True,True,True,True,,,,,True,,,,,,,,,True,,,,,,,
762714120918949059,https://www.airbnb.com.vn/rooms/762714120918949059,Từ Liêm,6,21.0012485,105.7380277,REGULAR,,Vinhomes Smartcity - Căn hộ dich vụ - Zhomestay.,entire_home,,,4,,False,,/ đêm,579.718,₫579.718,2.0,,,True,,,,,,False,,,,"5,0",,True,,,,,,,True,True,,,,,,,,,,,,,True,True,,
888842909158229122,https://www.airbnb.com.vn/rooms/888842909158229122,Gia Lâm,15,20.99438,105.93688,REGULAR,,Luxury home Vinhomes Ocean Park,entire_home,,,,,False,,/ đêm,,,5.0,True,True,,True,True,True,True,,False,,,,,True,,True,,,,,,,,,,,,,True,,,,,,,,,,
840982614334339729,https://www.airbnb.com.vn/rooms/840982614334339729,Xuân Quan,7,20.962056,105.9318012,REGULAR,,Eco Night | Homestay Ecopark cho 2 người lãng mạn,entire_home,,,,,False,,/ đêm,473.901,₫473.901,2.0,True,True,,True,,True,True,,False,,,,,,,True,,,,,,,,,,,,True,,,True,,,,,,,,
595832597886914368,https://www.airbnb.com.vn/rooms/595832597886914368,Ba Đình,15,21.03376,105.80655,REGULAR,,H3361*Căn hộ đáng yêu với bồn tắm* gần Lotte *CGV,private_room,,,9,,False,,/ đêm,487.151,₫487.151,2.0,True,True,,True,,,True,,False,,True,True,"4,89",,,,True,,,True,,,,,,,True,,,,,,,,,,,,
49399786,https://www.airbnb.com.vn/rooms/49399786,Gia Lâm,30,20.99113,105.94542,REGULAR,,Vinhomes Ocean Park |The Vintage|Tầngcao|Yêntĩnh,private_room,,,5,,False,,/ đêm,673.294,₫673.294,2.0,True,True,True,True,,,,,,,True,True,"4,8",,,True,True,,True,,,,,,,,,,True,,,,,,,,,,
879518472383229736,https://www.airbnb.com.vn/rooms/879518472383229736,Phúc Đồng,11,21.04803,105.91888,REGULAR,,HaiYen's Homestay,entire_home,,,,,False,,/ đêm,,,6.0,True,True,,True,True,True,True,,False,,,,,,True,,True,,,,,,,,,,,,,True,,,,,,,,,
885938091011407332,https://www.airbnb.com.vn/rooms/885938091011407332,Kim Ma,9,20.993491266146684,105.94354592263699,REGULAR,,Studio - Vinhome Ocean Park,entire_home,,,,,False,,/ đêm,,,,True,True,True,True,True,True,True,,False,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
888354342038018586,https://www.airbnb.com.vn/rooms/888354342038018586,Ba Đình,21,21.04489,105.8452,REGULAR,,AimeeHouse-Elevator-Netflix-Kitchen-Citycentral,private_room,,,,,False,,/ đêm,,,4.0,True,True,True,True,True,True,,,False,,True,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,
891599571473307457,https://www.airbnb.com.vn/rooms/891599571473307457,Hoàn Kiếm,12,21.029203,105.850202,REGULAR,,Rue Des Chats @1min to Cathedral,private_room,,,,,False,,/ đêm,573.977,₫573.977,2.0,True,True,,True,,True,,,False,False,,,,,,,,True,,True,,,,,,,True,,,,,,,,,,,True,
786586237739192870,https://www.airbnb.com.vn/rooms/786586237739192870,Hàng Buồm,17,21.03382,105.85231,REGULAR,,wecozy*NoiMieu*Bright City View,private_room,True,True,26,3,False,,/ đêm,686.443,₫686.443,2.0,True,True,,True,True,True,True,,,,,,"4,92",,True,,True,,,True,,,,,,,,,,,,True,,,,,,,
43436113,https://www.airbnb.com.vn/rooms/43436113,tt. Tam Đảo,12,21.45397,105.64578,REGULAR,,Chillout Village Homestay Tam Đảo - Tata House,entire_home,,,,,False,,/ đêm,,,6.0,True,True,True,True,,True,True,,False,,,,,,True,,,,,,,True,,,,,,,,,,,,,,,,,
770554277221934764,https://www.airbnb.com.vn/rooms/770554277221934764,Tây Hồ,28,21.0899591,105.7915941,REGULAR,,Ngôi nhà ấm áp và thân thiện - gần Hồ Tây,private_room,False,True,,,False,,/ đêm,,,2.0,True,True,,True,True,True,,,False,False,True,True,,,,,,,,,,,,,,,,,,,,True,,,,,,,
21671494,https://www.airbnb.com.vn/rooms/21671494,Trung Liệt,11,21.01084,105.82428,REGULAR,,Sống cùng gia đình bản xứ đáng yêu tại Trung tâm Hà Nội,private_room,True,True,104,6,False,,/ đêm,294.401,₫294.401,2.0,True,True,True,True,True,True,,,False,False,,,"4,91",,True,,,,,,,,,,,,,,,,,True,,,,,,,
661518993434369023,https://www.airbnb.com.vn/rooms/661518993434369023,Đống Đa,13,21.0222663,105.831827,REGULAR,,Yue 越 HOMESTAY #1 @yueviet,private_room,True,True,73,2,False,,/ đêm,428.294,₫428.294,2.0,,True,True,True,,True,True,,False,,True,,"4,99",,,,,,,,True,,,,,,,,,,True,True,,,,,,,
17193612,https://www.airbnb.com.vn/rooms/17193612,,10,21.01208,105.8404,REGULAR,,Ấm cúng,private_room,False,True,59,7,False,,/ đêm,267.664,₫267.664,3.0,True,True,True,True,True,,,,False,,True,,"4,44",,,,,,,True,,,,,,,,,,,True,True,,,,,,,
854756450592124929,https://www.airbnb.com.vn/rooms/854756450592124929,Ba Đình,6,21.03227,105.81061,REGULAR,,Studio đáng yêu gần Lotte Center!,entire_home,,,,,False,,/ đêm,,,2.0,True,True,True,True,True,True,,,False,False,,,,,,,,,,True,,,,,,,,,,,,,,,True,,,,
15889901,https://www.airbnb.com.vn/rooms/15889901,Hanoi,11,21.01171,105.84003,REGULAR,,Rẻ và an toàn cho thuê,private_room,False,True,55,7,False,,/ đêm,267.664,₫267.664,2.0,True,True,True,True,,,,,False,False,True,,"4,47",,,,,,True,,,,,,,,,,,,True,True,,,,,,,
754579337612513267,https://www.airbnb.com.vn/rooms/754579337612513267,Gia Lâm,12,21.06093,105.98523,REGULAR,,Sunshine home III - Vinhomes Oceanpark Gia Lâm,entire_home,,,,,False,,/ đêm,,,3.0,True,True,True,True,,True,,,False,False,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,
19273123,https://www.airbnb.com.vn/rooms/19273123,tt. Lim,16,21.12041,106.04024,REGULAR,,Thiền viện Bắc Ninh,entire_home,,,,,False,,/ đêm,3.211,₫3.211.914,6.0,True,True,True,True,True,True,,,False,False,,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,
883560542097962991,https://www.airbnb.com.vn/rooms/883560542097962991,Từ Liêm,5,21.0496,105.78257,REGULAR,,Cảm giác thoải mái yên tĩnh,private_room,False,True,,,False,,/ đêm,,,2.0,True,True,True,True,True,,True,,False,,True,,,,,,,,,,,,,,,,True,,,,,True,,,,,,,
889473042040501424,https://www.airbnb.com.vn/rooms/889473042040501424,Tây Hồ,12,21.0648,105.82502,REGULAR,,"Tay Ho Ha noi, City view Studio, Washer and Dryer.",entire_home,,,,,False,,/ đêm,,,2.0,True,True,True,True,True,,True,,,,True,,,,,,True,,,True,,,,,,,True,,,,,,,,,,,,
818750361360268546,https://www.airbnb.com.vn/rooms/818750361360268546,Đa Tốn,17,20.9939937,105.9502063,REGULAR,,Studio Magi 5,entire_home,,,,,False,,/ đêm,741.765,₫741.765,2.0,True,True,,True,True,True,True,,,,,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,
51110514,https://www.airbnb.com.vn/rooms/51110514,Đa Tốn,30,20.99438,105.94195,REGULAR,,Vinhomes Ocean Park |The Luxe| Bồn tắm| View sông,private_room,,,9,,False,,/ đêm,,,2.0,True,True,True,,,,,,,,True,True,"4,67",,,True,,,True,,,,,,,,True,,True,,True,,,,,,,,
720927481983440133,https://www.airbnb.com.vn/rooms/720927481983440133,Tây Hồ,30,21.07868,105.81827,REGULAR,,"Studio Tầm nhìn đẹp, Trang bị đầy đủ tiện nghi, Ánh sáng tự nhiên.",entire_home,,,8,,False,,/ đêm,554.338,₫554.338,2.0,True,True,True,True,True,True,,,False,False,True,True,"4,75",,,,,,,,,,,,,,,,,,,,,,,,,,
545474364105749946,https://www.airbnb.com.vn/rooms/545474364105749946,Kiêu Kỵ,30,20.99489,105.94822,REGULAR,,VinhomesOceanPark |The Light|Bồn tắm|Máy chiếu,entire_home,,,8,,False,,/ đêm,947.177,₫947.177,2.0,True,True,True,,,,,,,,True,True,"4,75",,,True,,,True,,,,,,,,True,,True,,,,,,,,,,
49833553,https://www.airbnb.com.vn/rooms/49833553,Quảng An,30,21.0637,105.82536,REGULAR,,Sống cùng gia đình bản xứ của Lii | Thiên nhiên tươi mới | Bồn tắm nước nóng trong rừng,private_room,False,True,13,2,False,,/ đêm,1.688,₫1.688.942,2.0,True,True,,,,True,,False,False,False,,,"4,23",,True,,,,,,,,,,,,True,,,,,,,,,,,,
707243117645996893,https://www.airbnb.com.vn/rooms/707243117645996893,Đông Anh,11,21.07842,105.87583,REGULAR,,Căn hộ cao cấp 2 phòng ngủ với tầm nhìn ra sông,entire_home,,,,,False,,/ đêm,1.027,₫1.027.059,6.0,True,True,,True,True,True,True,,False,,,,,,,True,,True,,,,,True,,,,,,,,,,,,,,,,
665444992812087202,https://www.airbnb.com.vn/rooms/665444992812087202,Xuân Quan,30,20.9689,105.93384,REGULAR,,Hồ bơi Eco House 5br với BBQ gần Ecopark,entire_home,,,,,False,,/ đêm,4.342,₫4.342.120,16.0,True,True,True,True,True,True,,,False,,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,
647051457918301110,https://www.airbnb.com.vn/rooms/647051457918301110,Tây Hồ,30,21.06504634141777,105.8265400576721,REGULAR,,Căn hộ Studio @ Giường cỡ King @ Máy giặt riêng!,entire_home,,,25,,False,,/ đêm,613.762,₫613.762,2.0,True,True,True,True,True,True,,,,,True,True,"4,84",,,,True,,,True,,,,,,,,,,,,,,,,,,,
878478545759374997,https://www.airbnb.com.vn/rooms/878478545759374997,Bắc Từ Liêm,30,21.08434,105.79167,REGULAR,,Brand new condo on 38th floor with POOL sleep 6,entire_home,,,,,False,,/ đêm,,,6.0,True,True,True,True,,,,,False,,True,True,,,,True,,,True,,,,,,,,,,,,,,,,,,,,
866414096211358487,https://www.airbnb.com.vn/rooms/866414096211358487,Tây Mỗ,17,21.008294854482518,105.74119983721741,REGULAR,,Vinhomes Smartcity - Căn hộ dich vụ - Zhomestay.,entire_home,,,,,False,,/ đêm,,,2.0,True,True,True,True,True,True,,,,,True,,,,True,True,,,,,,,,,,,,,,,True,,,,,,,,
891764502403241424,https://www.airbnb.com.vn/rooms/891764502403241424,Tây Hồ,16,21.08309,105.81966,REGULAR,,Vitamin Home~nice room w/balcony,private_room,,,,,False,,/ đêm,,,2.0,True,True,,True,True,True,True,,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862076745902912562,https://www.airbnb.com.vn/rooms/862076745902912562,Đa Tốn,11,20.99228,105.94162,REGULAR,,Nhã Homestay - Modern Apartment,entire_home,,,,,False,,/ đêm,570.589,₫570.589,4.0,True,True,,True,True,True,,,False,,True,,,,,True,,,True,,,,,,,,,,True,,,,,,,,,,
872040410708590210,https://www.airbnb.com.vn/rooms/872040410708590210,Văn Giang,14,20.95641,105.92974,REGULAR,,"Nemo homestay Ecopark, Văn Giang",entire_home,,,,,False,,/ đêm,,,4.0,True,True,,True,True,True,,,False,False,True,,,,,,,,,True,,,,,,,,,,,True,,,,,,,,
889597479050571206,https://www.airbnb.com.vn/rooms/889597479050571206,Tây Hồ,12,21.0649,105.82374,REGULAR,,Cosy Studio Garden View - Tay Ho Ha Noi - Washing.,entire_home,,,,,False,,/ đêm,,,2.0,True,True,True,True,True,,True,,,,True,,,,,,True,,,True,,,,,,,True,,,,,,,,,,,,
888864250912089690,https://www.airbnb.com.vn/rooms/888864250912089690,Gia Lâm,13,20.99553,105.94358,REGULAR,,Căn hiện đại Vinhomes ocean park,entire_home,,,,,False,,/ đêm,,,4.0,True,True,,True,True,True,True,,False,,True,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,
19939757,https://www.airbnb.com.vn/rooms/19939757,,20,21.03686,105.82352,REGULAR,,"Sống cùng gia đình bản xứ số 1 (phòng Hoian, stylist deco)",private_room,True,True,91,6,False,,/ đêm,428.233,₫428.233,2.0,True,True,True,True,,,,,False,False,True,,"4,82",,,,True,,,True,,,,,,,,,,,,True,,,,,,,
828700828300061719,https://www.airbnb.com.vn/rooms/828700828300061719,Tây Hồ,10,21.0628395,105.8234699,REGULAR,,R601 - Studio ấm cúng cho cặp đôi ở Tây Hồ,entire_home,,,12,,False,,/ đêm,480.307,₫480.307,2.0,True,True,True,True,True,True,True,,,,True,,"4,83",,True,,,,,,,,,,,,,,,,,,,,,,,,
732151647948523523,https://www.airbnb.com.vn/rooms/732151647948523523,Hoàn Kiếm,28,21.021208,105.8473892,REGULAR,,VequeHomestay/Villa03/Trung tâm/Máy giặt miễn phí/Yên tĩnh,entire_home,,,58,,False,,/ đêm,290.602,₫290.602,2.0,,True,,,True,True,,,False,False,,,"4,48",,True,,,,,,,,,,,,,,,,True,,,,,,,,
598394898541609744,https://www.airbnb.com.vn/rooms/598394898541609744,Tây Hồ,30,21.07221,105.82224,REGULAR,,Khuyến mãi lớn |Lovely Studio có tầm nhìn ra  thung lũng hồ Tây,entire_home,,,17,,False,,/ đêm,550.029,₫550.029,2.0,True,True,True,True,True,True,,,,,,,"4,53",,,,True,True,,True,,,,,,,,,,,True,,,,,,,,
867107884252497899,https://www.airbnb.com.vn/rooms/867107884252497899,Đa Tốn,30,20.99409,105.95015,REGULAR,,@2bedrooms Vinhomes Ocean Park thành phố biển,entire_home,,,,,False,,/ đêm,,,4.0,True,True,True,True,True,True,True,,,,True,,,,,,,True,,,,,,,,,,,True,,,,,,,,,,
878513445516279762,https://www.airbnb.com.vn/rooms/878513445516279762,Hai Bà Trưng,8,21.007548799405882,105.85972253233194,REGULAR,,Căn Hộ Nhỏ Xinh Gần CV Tuổi Trẻ,private_room,False,True,2,3,False,,/ đêm,289.859,₫289.859,1.0,True,True,,,True,True,True,False,False,False,True,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
52910659,https://www.airbnb.com.vn/rooms/52910659,Tam Đảo,30,21.41075,105.62643,REGULAR,,Trường Sơn quê hương,private_room,False,True,,,False,,/ đêm,4.000,₫4.000.000,16.0,True,True,True,,,,True,False,,,True,True,,,,True,,,True,,,,,,,,,,,,,,,,,,,,
44177920,https://www.airbnb.com.vn/rooms/44177920,Thị xã Phúc Yên,30,21.33736,105.71394,REGULAR,,Bạch Yến T111-HappyVilla Flamingo 2 phòng ngủ,entire_home,,,3,,False,,/ đêm,2.941,₫2.941.954,10.0,True,True,True,True,,True,,,False,False,,,"5,0",,,True,,,True,,,,,,,,,,,,True,,,,,,,,
841679729451149038,https://www.airbnb.com.vn/rooms/841679729451149038,Đa Tốn,26,20.99538,105.94559,REGULAR,,Căn hộ Hà Nội Ocean (Căn hộ 2 giường ngủ + giường sofa),entire_home,,,4,,False,,/ đêm,733.206,₫733.206,4.0,True,True,,True,,,True,,False,,,,"5,0",,,,True,,True,,,,,,,,,,True,True,True,,,,,,,,
592503991420563976,https://www.airbnb.com.vn/rooms/592503991420563976,Ba Đình,11,21.04552,105.84248,REGULAR,,"Căn hộ tại Trúc Bạch, gần Thanh Niên, Lý Nam Đế",entire_home,,,38,,False,,/ đêm,513.530,₫513.530,2.0,True,True,True,True,,True,True,,False,,True,,"4,84",,,,,,,,,,,,,,,,,,,,,,,,,,
20396616,https://www.airbnb.com.vn/rooms/20396616,Yên Phụ,21,21.0545,105.83766,REGULAR,,Sống cùng gia đình bản xứ Kim Hà Nội 2,private_room,True,True,23,6,False,,/ đêm,321.187,₫321.187,2.0,True,True,True,True,True,,,,False,False,True,,"4,78",,,,,,,True,,,,,,,,,,,,True,,,,,,,
883811469349635569,https://www.airbnb.com.vn/rooms/883811469349635569,Tây Hồ,11,21.0615492,105.826936,REGULAR,,"R301-Lovely Stu close to westlake, walking Street",private_room,False,True,,,False,,/ đêm,,,2.0,True,True,True,True,True,,True,,False,,True,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,
40444041,https://www.airbnb.com.vn/rooms/40444041,Ha noi,25,20.99433,105.87012,REGULAR,,[CozyHomes] 1BR Căn hộ T8 Times City gần Khu phố cổ,entire_home,,,51,,False,,/ đêm,695.850,₫695.850,3.0,True,True,True,True,True,True,,,False,,,,"4,8",,,True,True,,,,,,,,,,,True,,,,,,,,,,,
890366354113457728,https://www.airbnb.com.vn/rooms/890366354113457728,Tương Mai,6,20.9920665,105.8450133,REGULAR,,Phòng mini khép kín sáng thoáng,private_room,,,,,False,,/ đêm,,,2.0,True,True,,,True,True,True,,False,False,,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,
52480579,https://www.airbnb.com.vn/rooms/52480579,Minh Phú,20,21.27496,105.77649,REGULAR,,Nhà Bên Rừng (U Lesa) - Nhà Dương xỉ mini,entire_home,,,,,False,,/ đêm,1.618,₫1.618.800,2.0,,True,True,,,True,,,False,False,True,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,
677798802570016795,https://www.airbnb.com.vn/rooms/677798802570016795,Từ Liêm,8,21.00023822260405,105.78380462062377,REGULAR,,JADESTAY - Căn hộ ấm cúng Vinhomes GreenBay #Hanoi,entire_home,,,9,,False,,/ đêm,652.753,₫652.753,2.0,True,True,,True,True,True,,,,,True,,"5,0",,True,True,,True,True,,,,,,,,,,,,,,,,,,,,
755532648369451894,https://www.airbnb.com.vn/rooms/755532648369451894,Hoàn Kiếm,18,21.038,105.84541,REGULAR,,"Phòng rộng rãi, nơi thư giãn thực sự tại Hoàn Kiếm",private_room,False,True,22,5,False,,/ đêm,,,2.0,True,True,,True,True,True,True,,False,False,True,,"4,41",,,,,,,,,,,,,,,,,,,True,,,,,,,
859719490149200886,https://www.airbnb.com.vn/rooms/859719490149200886,Tây Hồ,15,21.0569995,105.8327976,REGULAR,,ANNAM.Lakeside-Studio-Hanoi Central-Sunset Window,entire_home,,,6,,False,,/ đêm,616.407,₫616.407,2.0,True,True,,,,True,,,False,False,True,,"5,0",,True,,,,,,,,True,,,,,,,,True,,,,,,,True,
53728965,https://www.airbnb.com.vn/rooms/53728965,Tây Hồ,30,21.08003,105.81587,REGULAR,,PENTSTUDIO★LUXURY★NETFLIX-PROJERNAMEOR★SuperbLakeView,entire_home,,,57,,False,,/ đêm,1.436,₫1.436.939,5.0,True,True,True,True,True,,,,,,,,"4,82",,,,True,,,True,,,,,,,True,,,True,True,,,,,,,,
889335822358705688,https://www.airbnb.com.vn/rooms/889335822358705688,Cầu Giấy,25,21.04459,105.79056,REGULAR,,"Guest suite with private kitchen, toilet, AC",private_room,,,,,False,,/ đêm,421.995,₫421.995,3.0,True,True,,True,,True,True,,,,True,,,,True,,,,,,True,,True,True,,,,,,,,,,,,,,,
885872114651082082,https://www.airbnb.com.vn/rooms/885872114651082082,Ba Đình,21,21.04341,105.84453,REGULAR,,AimeeHouse-Elevator-Netflix-Kitchen-Cityview-Chill,private_room,False,True,,,False,,/ đêm,,,4.0,True,True,True,True,True,,,,False,,True,,,,,,True,,,True,,,,,,,,,,,,True,,,,,,,
46475847,https://www.airbnb.com.vn/rooms/46475847,Đống Đa,14,21.02698,105.83344,REGULAR,,VĂN MIẾU 4: Văn Miếu,private_room,False,True,25,5,False,,/ đêm,,,2.0,True,True,True,True,,,True,,False,False,,,"4,32",,,,True,,,,,,,,,,,,,,True,True,,,,,,,
555656581000472665,https://www.airbnb.com.vn/rooms/555656581000472665,Ba Đình,10,21.04676,105.84136,REGULAR,,Căn hộ ban công phong cách Hồ Trúc Bạch 1 phút,entire_home,,,33,,False,,/ đêm,,,2.0,True,True,,True,,True,True,,False,False,True,,"4,39",,,,True,True,,,,,,,,,,,,,,,,,,,,,
7846009,https://www.airbnb.com.vn/rooms/7846009,,15,21.20976,105.80791,REGULAR,,Sân bay Hà Nội Transit Hotel,private_room,,,21,,False,,/ đêm,,,16.0,True,True,True,,,,,,False,False,True,True,"4,29",,,,,,True,,,,,,,,True,,,,,,,,,,,,
891566660550391961,https://www.airbnb.com.vn/rooms/891566660550391961,Ba Đình,19,21.02979,105.80929,REGULAR,,Apartment near Ngoc Khanh lake,entire_home,,,,,False,,/ đêm,764.589,₫764.589,2.0,,,True,,,,,,False,False,,,,,True,,True,,,,True,,True,True,,,,,,,,,True,,True,,,,
883075228628785041,https://www.airbnb.com.vn/rooms/883075228628785041,Từ Liêm,9,21.00154,105.78482,REGULAR,,SUNNY HOUSE tiện nghi cao cấp,entire_home,,,,,False,,/ đêm,683.565,₫683.565,2.0,True,True,,True,True,True,,,,,True,,,,,True,,True,,,,,,,,,,,,True,True,,,,,,,,
888882260999780379,https://www.airbnb.com.vn/rooms/888882260999780379,Gia Lâm,15,20.9938,105.93963,REGULAR,,Vintage homestay  Ocean Park,entire_home,,,,,False,,/ đêm,,,2.0,True,True,True,True,,True,True,,False,,,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,
873655515774633070,https://www.airbnb.com.vn/rooms/873655515774633070,Đa Tốn,13,20.9937,105.94961,REGULAR,,Studio tòa R1.01  Vin Ocean Park,entire_home,,,,,False,,/ đêm,,,3.0,True,True,,True,True,True,True,,,,True,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,True
816353548485229623,https://www.airbnb.com.vn/rooms/816353548485229623,Ba Đình,8,21.03318,105.80771,REGULAR,,H3343 Căn hộ dễ thương với bồn tắm gần Lotte,entire_home,,,8,,False,,/ đêm,513.530,₫513.530,2.0,True,True,,True,,,True,,False,,True,True,"4,63",,,,True,,,True,,,,,,,True,,,,,,,,,,,,
887203723003224002,https://www.airbnb.com.vn/rooms/887203723003224002,Hanoi,30,21.28629,105.78374,REGULAR,,@LeeHaHome@LH01@Socson@HaNoi,private_room,,,,,False,,/ đêm,,,3.0,,,,,,,True,,False,False,,True,,,True,True,,True,True,,,,True,,,,,,,,,,,,,,,,
15573550,https://www.airbnb.com.vn/rooms/15573550,Đống Đa,16,21.01247,105.84014,REGULAR,,Studio tuyê ̣ t vơ ̀ i và lành mạnh,private_room,,,102,,False,,/ đêm,259.643,₫259.643,2.0,True,True,True,True,,,,,False,False,True,,"4,41",,,,,,True,,,,,,,,,,,True,True,,,,,,,,
787380266410387770,https://www.airbnb.com.vn/rooms/787380266410387770,Tây Hồ,13,21.05088759924921,105.8094449730104,REGULAR,,"Vong Thi, Room402. Studios gần Hồ Tây",private_room,True,True,7,2,False,,/ đêm,412.000,₫412.000,2.0,True,True,,True,True,True,,False,False,False,,,"5,0",,True,,,,,,,,,,,,,,,,,,True,,,,,,
840857963989071565,https://www.airbnb.com.vn/rooms/840857963989071565,Tây Mỗ,11,21.00717,105.73886,REGULAR,,Vinhomes Smartcity - Căn hộ dich vụ - Zhomestay,entire_home,,,3,,False,,/ đêm,694.520,₫694.520,2.0,True,True,True,True,True,True,True,,False,,True,,"5,0",,,,,,,,,,,,,,,,True,,,,,,,,,,
49039294,https://www.airbnb.com.vn/rooms/49039294,Ba Đình,17,21.04616,105.84028,REGULAR,,Studio với hàng tấn ánh sáng tự nhiên,entire_home,,,,,False,,/ đêm,456.471,₫456.471,2.0,True,True,True,True,,,,,False,False,True,True,,,,,,,True,,,,,,,,,,,,True,,,,,,,,
858349429194294331,https://www.airbnb.com.vn/rooms/858349429194294331,Tây Hồ,16,21.0628395,105.8234699,REGULAR,,R403 - Căn hộ có 2 phòng ngủ gần hồ Tây Hồ,entire_home,,,,,False,,/ đêm,690.864,₫690.864,4.0,True,True,,True,True,True,True,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
