room_id,url,rating,city,contextualPicturesCount,lat,long,listingObjType,pdpUrlType,name,roomTypeCategory,reviewCount,isSuperHost,isVerified,yearHosting,canInstantBook,weeklyPriceFactor,structuredStayDisplayPrice,price,price_full,maxGuestCapacity,SYSTEM_LOCK_ON_DOOR,SYSTEM_FLOWER,SYSTEM_VIEW_OCEAN,SYSTEM_COOKING_BASICS,SYSTEM_WI_FI,SYSTEM_MAPS_CAR_RENTAL,SYSTEM_PETS,SYSTEM_SURVEILLANCE,SYSTEM_NO_DETECTOR_CO2,SYSTEM_NO_DETECTOR_SMOKE,SYSTEM_WORKSPACE,SYSTEM_TV,SYSTEM_SNOWFLAKE,SYSTEM_LUGGAGE_DROP,SYSTEM_HAIRDRYER,SYSTEM_VIEW_CITY,SYSTEM_WASHER,SYSTEM_TOYS,SYSTEM_DRYER,SYSTEM_PATIO_BALCONY,SYSTEM_ELEVATOR,SYSTEM_EV_CHARGER,SYSTEM_FIREPLACE,SYSTEM_NO_LOCK_ON_DOOR,SYSTEM_BREAKFAST,SYSTEM_REFRIGERATOR,SYSTEM_CALENDAR,SYSTEM_BATHTUB,SYSTEM_GOLF,SYSTEM_JACUZZI,SYSTEM_SMOKING_ALLOWED,SYSTEM_POOL,SYSTEM_VIEW_MOUNTAIN,SYSTEM_CRIB,SYSTEM_FIREPIT,SYSTEM_BEACH,SYSTEM_HIGH_CHAIR,SYSTEM_PIANO
24772959,https://www.airbnb.com.vn/rooms/24772959,"5,0",Thành phố Huế,23,16.43317,107.58005,REGULAR,,SpringGardenVilla_Phòng hoa mơ_BF miễn phí,private_room,5,,,,False,,/ đêm,456.471,₫456.471,2,,,,True,True,True,,True,False,False,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,
823614749748009794,https://www.airbnb.com.vn/rooms/823614749748009794,,Thành phố Huế,7,16.44432,107.57052,REGULAR,,Biệt thự Pétrichor,private_room,,False,True,,False,,/ đêm,326.568,₫326.568,2,True,True,,True,True,True,,,False,False,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,
621483889125890151,https://www.airbnb.com.vn/rooms/621483889125890151,,Thành phố Huế,11,16.47259,107.59639,REGULAR,,Phòng DO - Phòng đôi (2 giường),private_room,1,True,True,1,False,,/ đêm,383.435,₫383.435,2,True,True,,True,True,True,,,False,False,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,,
39441276,https://www.airbnb.com.vn/rooms/39441276,"4,45",Thành phố Huế,30,16.46239,107.59968,REGULAR,,Spa phòng trong mơ,private_room,11,,,,False,,/ đêm,,,1,,,,,True,,True,,False,False,True,,True,,True,,,,,True,,,,,True,True,,,,,,,,,,,,
842487895432799488,https://www.airbnb.com.vn/rooms/842487895432799488,,Thành phố Huế,8,16.4771823,107.6030863,REGULAR,,Phòng gia đình giường đôi,private_room,,False,True,,False,,/ đêm,,,3,True,,,,True,True,,True,,,True,,True,True,,,,True,,True,,,,,,,,,,,,,,,,,True,
35778601,https://www.airbnb.com.vn/rooms/35778601,"5,0","Thuy Xuan, Hue",30,16.43655,107.57846,REGULAR,,Lavin Home ☮️ vài bước đến chùa Tư Hiếu,hotel_room,8,,,,False,,/ đêm,435.116,₫435.116,2,,,,True,True,True,True,,False,False,,,True,,,,True,,True,True,,,,,,,,,,,,,,,,,,
41723984,https://www.airbnb.com.vn/rooms/41723984,"5,0",Thành phố Huế,30,16.45864,107.60777,REGULAR,,Biệt thự Starfruit,private_room,3,False,True,3,False,,/ đêm,456.471,₫456.471,2,True,True,,True,True,True,,,,,,,True,True,,,True,,,True,,,,,,,,,,,,,,,,,True,
23086916,https://www.airbnb.com.vn/rooms/23086916,,,8,16.46536,107.59239,REGULAR,,Phòng cho gia đình - Khách sạn Phong Nha Huế,private_room,,,,,False,,/ đêm,456.471,₫456.471,4,,,,,True,True,,True,False,,,True,True,True,True,,,,,,,,,,,,True,True,,,,,,,,,,
19169861,https://www.airbnb.com.vn/rooms/19169861,"4,53",Thành phố Huế,9,16.4676,107.59391,REGULAR,,Khách sạn thơ mộng Huế_chỗ nghỉ phục vụ bữa sáng,private_room,38,,,,False,,/ đêm,428.233,₫428.233,2,,,,True,True,True,,,False,False,,True,True,,True,,,,,,,,True,,True,,,,,,,,,,,,,
32507923,https://www.airbnb.com.vn/rooms/32507923,"5,0",Thành phố Huế,14,16.47777,107.5794,REGULAR,,nhà a-mâze - phòng gác mái số 3,private_room,3,,,,False,,/ đêm,321.171,₫321.171,1,,,,True,True,True,,,False,False,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
841868231075864557,https://www.airbnb.com.vn/rooms/841868231075864557,,Thành phố Huế,15,16.4771823,107.6030863,REGULAR,,Phòng tiêu chuẩn giường đôi,private_room,,False,True,,False,,/ đêm,,,3,True,,,True,True,True,,True,False,False,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,
53317858,https://www.airbnb.com.vn/rooms/53317858,,Thành phố Huế,9,16.47002,107.59704,REGULAR,,"Phòng Tam Homestay ""Tam Quang""",private_room,2,True,True,4,False,,/ đêm,370.000,₫370.000,2,True,,,,True,True,,,False,,True,,True,True,True,,,,,True,,,,,,,,,,True,,,,,,,,
526259173640248683,https://www.airbnb.com.vn/rooms/526259173640248683,,Thành phố Huế,8,16.46226,107.60907,REGULAR,,Phòng đôi Studio_ 403,private_room,,,,,False,,/ đêm,450.000,₫450.000,2,,,,,True,True,,True,False,False,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,
41395187,https://www.airbnb.com.vn/rooms/41395187,,Thành phố Huế,23,16.47461,107.6002,REGULAR,,Nữ hoàng cao cấp/Bữa sáng/Sân thượng/Rộng rãi/Nhà bếp☘,private_room,,,,,False,,/ đêm,485.799,₫485.799,2,,,,True,True,True,,,False,False,,True,True,True,True,,,,,True,,,,,,,,,,,,,,,,,,
31915838,https://www.airbnb.com.vn/rooms/31915838,"4,71",Thành phố Huế,25,16.47833,107.58003,REGULAR,,a-mâze house  - There room,private_room,14,False,True,4,False,,/ đêm,481.803,₫481.803,2,,,,True,True,True,,,False,False,,,True,,True,,,,,,,,,False,,,,,,,True,,,,,,,
887569625607557931,https://www.airbnb.com.vn/rooms/887569625607557931,,Thành phố Huế,10,16.464703611135697,107.59261585211487,REGULAR,,Phòng 3 (Triple room),private_room,,,,,False,,/ đêm,365.177,₫365.177,3,,,,,True,True,,True,False,,,True,True,True,True,,,,,,,,,,,,True,True,,,,,,,,,,
31418245,https://www.airbnb.com.vn/rooms/31418245,"4,6",Thành phố Huế,9,16.47648,107.5944,REGULAR,,Phạm Cửa hàng boutique Homestay-Riverview-Room303 Bữa sáng,private_room,10,False,True,4,False,,/ đêm,355.604,₫355.604,2,,,,True,True,True,,,False,False,,True,True,,,,True,,True,,,,,False,,,,,,,,,,,,,,
25394584,https://www.airbnb.com.vn/rooms/25394584,,Hue,5,16.45104,107.62357,REGULAR,,Nhà Soleil - Ban công biệt thự,private_room,2,False,False,5,False,,/ đêm,342.353,₫342.353,2,,,,True,True,True,,,False,False,,True,,,,,True,,,,True,,,False,,,,,,True,,,,,,,,
30826516,https://www.airbnb.com.vn/rooms/30826516,,Huế,16,16.46985,107.596,REGULAR,,PHÒNG RIÊNG VỚI BAN CÔNG LỚN,private_room,,,,,False,,/ đêm,456.471,₫456.471,12,,,,True,True,True,True,,False,False,,True,True,,True,,,,,,,,,,True,,,,,,,,,,,,,
42908799,https://www.airbnb.com.vn/rooms/42908799,,Thành phố Huế,30,16.46692,107.60225,REGULAR,,Private Room_With Terrace Garden View_Central City,private_room,1,False,True,3,False,,/ đêm,380.000,₫380.000,4,True,True,True,True,True,True,True,,,,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,
843153965658244126,https://www.airbnb.com.vn/rooms/843153965658244126,,Thành phố Huế,7,16.46329207671462,107.6071260496974,REGULAR,,Ruby 's Manor Crown - Ký túc xá 9,shared_room,,,,,False,,/ đêm,285.294,₫285.294,1,,,,,True,True,,True,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
35806534,https://www.airbnb.com.vn/rooms/35806534,,Thành phố Huế,13,16.47152,107.59764,REGULAR,,Chỗ ở riêng cho cá mập - Chia sẻ phòng cho 1 người,hotel_room,,,,,False,,/ đêm,,,1,,,,True,True,True,,,False,False,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,
27856561,https://www.airbnb.com.vn/rooms/27856561,,Thành phố Huế,30,16.48054,107.59542,REGULAR,,F75Homestay,private_room,,,,,False,,/ đêm,,,16,,,,True,True,True,,,False,False,,True,True,,,,True,,True,,,,,,,True,,,,,,,,,,,,
32879123,https://www.airbnb.com.vn/rooms/32879123,,Thành phố Huế,15,16.42965,107.57949,REGULAR,,Phòng trọ của Khánh,private_room,,False,True,,False,,/ đêm,455.019,₫455.019,2,,,,True,True,True,,,False,False,,,True,,True,,,,,,,,,False,True,,,,,True,,,,,,,,
15123860,https://www.airbnb.com.vn/rooms/15123860,"4,75",Hue City,30,16.480469,107.596291,REGULAR,,Tứ giác Gia đình - Cách sông Hương 10 phút đi bộ,private_room,16,,,,False,,/ đêm,487.853,₫487.853,4,,True,,,True,True,,,,,,True,True,True,True,,,,,,,True,True,,,True,,,,,,,,,,,,
31089992,https://www.airbnb.com.vn/rooms/31089992,,Thành phố Huế,9,16.4743,107.59416,REGULAR,,Pham Friendly Homestay-Riverview-R302 - Bữa sáng,private_room,1,False,True,4,False,,/ đêm,415.521,₫415.521,2,,,,True,True,True,,,False,False,,True,True,,,,True,,True,,,,,False,,,,,,,,,,,,,,
25294803,https://www.airbnb.com.vn/rooms/25294803,,Huế,8,16.45107,107.62164,REGULAR,,Nhà Soleil - Biệt thự,private_room,2,False,False,5,False,,/ đêm,270.857,₫270.857,2,,,,True,True,True,,,False,False,,,True,,,,True,,True,,True,,,False,,,,,,,,,,,,,,
47487099,https://www.airbnb.com.vn/rooms/47487099,,Thành phố Huế,12,16.4685,107.56208,REGULAR,,Tram homestay,private_room,,,,,False,,/ đêm,330.542,₫330.542,16,,,,True,True,True,True,,False,,True,True,True,,True,,True,,,,,,,,,,,,,,,,,,,,,
32508107,https://www.airbnb.com.vn/rooms/32508107,,Thành phố Huế,19,16.47917,107.58046,REGULAR,,nhà a-mê cung - phòng gác mái số 4,private_room,,,,,False,,/ đêm,321.187,₫321.187,1,,,,True,True,True,,,False,False,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
825292172334609640,https://www.airbnb.com.vn/rooms/825292172334609640,,Thành phố Huế,30,16.47569,107.5949,REGULAR,,Là nhà của bạn/03 Phòng ngủ/Trái tim Huế/đi bộ đến sông,shared_room,,,,,False,,/ đêm,403.191,₫403.191,6,,True,True,True,True,True,,True,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
33155148,https://www.airbnb.com.vn/rooms/33155148,,,25,16.46643,107.59395,REGULAR,,Phòng đơn giản ~1 phút Western WalkingStreet~,private_room,,False,False,,False,,/ đêm,255.004,₫255.004,2,True,,,True,True,,True,,False,False,,,True,,True,,,,,True,,,,,,True,,,,,,,,,,,,
621260116583783611,https://www.airbnb.com.vn/rooms/621260116583783611,,Thành phố Huế,6,16.47048,107.59681,REGULAR,,Phòng SOL - Phòng đôi (2 giường),private_room,1,True,True,1,False,,/ đêm,399.412,₫399.412,2,,True,,True,True,,,True,False,False,True,True,,,,True,,,,,,,,False,,,,,,,,,,,,,,
36851019,https://www.airbnb.com.vn/rooms/36851019,,Thành phố Huế,19,16.47005,107.59468,REGULAR,,"Sống cùng gia đình bản xứ Tam Tú - ""Phòng Tam Tú"" có máy lạnh",private_room,2,True,True,4,False,,/ đêm,370.000,₫370.000,2,True,,,,True,True,,,False,,,,True,True,True,,,,,,,,,,True,True,,,,True,,,,,,,,
41465159,https://www.airbnb.com.vn/rooms/41465159,,Thành phố Huế,9,16.46656,107.59924,REGULAR,,JimHouse | 3 phòng ngủ |Citycenter*FREE_BFast,private_room,,False,True,,False,,/ đêm,365.177,₫365.177,2,True,,,True,True,True,,,False,False,True,True,,,,True,True,,,,,,,,,,,,,,,,,,,,,
39564195,https://www.airbnb.com.vn/rooms/39564195,,Thành phố Huế,13,16.46232,107.59919,REGULAR,,Phòng đôi ấm cúng ở trung tâm Huế,private_room,,,,,False,,/ đêm,,,2,,,,,True,True,True,,False,False,True,,True,,True,,,,,True,,,,,,True,,,,,,,,,,,,
35536232,https://www.airbnb.com.vn/rooms/35536232,,Thành phố Huế,10,16.45148,107.59047,REGULAR,,50,shared_room,,,,,False,,/ đêm,342.353,₫342.353,3,,,,True,True,True,,,False,False,,True,,,,,True,,,,True,,,,,,,,,True,,True,,,,,,
771352029931207929,https://www.airbnb.com.vn/rooms/771352029931207929,,Thanh Khê,30,16.072425004719193,108.19061550512211,REGULAR,,khách sạn cá voi,private_room,,,,,False,,/ đêm,,,2,,,,True,True,True,True,True,False,,True,True,,,,,,,,,,,,,,,,,,True,,,,,,True,,
842560580926997088,https://www.airbnb.com.vn/rooms/842560580926997088,,Thành phố Huế,15,16.4771823,107.6030863,REGULAR,,Phòng 2 giường đôi có ban công,private_room,,False,True,,False,,/ đêm,,,6,True,,,,True,True,,True,False,False,,,True,True,,True,,,,True,,,,,,,,,,,,,,,,,,
35469609,https://www.airbnb.com.vn/rooms/35469609,,Thành phố Huế,21,16.45904,107.59595,REGULAR,,Sun House,entire_home,,,,,False,,/ đêm,422.235,₫422.235,10,,,,True,True,,,,False,False,,True,True,True,True,,True,,True,,,,,,,,,,,,,,,,,,,
38568000,https://www.airbnb.com.vn/rooms/38568000,,Thành phố Huế,8,16.47125,107.59541,REGULAR,,Chỗ ở riêng cho cá mập - Phòng đôi với 2 người (4),private_room,,,,,False,,/ đêm,381.418,₫381.418,2,,,,True,True,True,,True,False,False,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,
39758107,https://www.airbnb.com.vn/rooms/39758107,,Thành phố Huế,30,16.46853,107.59967,REGULAR,,Tình yêu cứ tiếp diễn...!,private_room,,,,,False,,/ đêm,374.710,₫374.710,16,,,,True,True,True,True,True,,,,True,True,,,,True,,,,,,True,,,,,,,True,,,,,,,,
843140448853077447,https://www.airbnb.com.vn/rooms/843140448853077447,,Thành phố Huế,7,16.463343200026884,107.60709386318922,REGULAR,,Ruby 's Manor Crown - Ký túc xá 8,shared_room,,,,,False,,/ đêm,285.294,₫285.294,1,,,,,True,True,,True,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
39192062,https://www.airbnb.com.vn/rooms/39192062,,Thành phố Huế,28,16.46062,107.61405,REGULAR,,Phòng dễ thương và sáng sủa với lối ra ban công,private_room,,False,True,,False,,/ đêm,285.294,₫285.294,2,True,,,True,True,True,,,False,False,,True,True,True,,,True,,,,,,,,,,,,,,,,,,,,,
849866331991119025,https://www.airbnb.com.vn/rooms/849866331991119025,,Thanh Khê,10,16.07411,108.1876,REGULAR,,Rose Hotel - view Bãi biển #2,private_room,,,,,False,,/ đêm,411.348,₫411.348,4,,,,,True,True,True,True,False,,True,True,True,,,,,,,,True,,,,,,,,,,,,,,,True,,
843143355703659979,https://www.airbnb.com.vn/rooms/843143355703659979,,Thành phố Huế,7,16.46422,107.60748,REGULAR,,Ruby 's Manor Crown - Ký túc xá 4,shared_room,,,,,False,,/ đêm,285.294,₫285.294,1,,,,,True,True,,True,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
608308009731969235,https://www.airbnb.com.vn/rooms/608308009731969235,,Thành phố Huế,5,16.44675,107.57461,REGULAR,,"Phòng 103-Một Giường Đôi, View Đồi Thông.",private_room,,,,,False,,/ đêm,456.471,₫456.471,2,,,,True,True,True,True,True,False,False,True,,True,,,,True,,,,,,,,,,,,,,,,,,,,,
31419550,https://www.airbnb.com.vn/rooms/31419550,,Thành phố Huế,9,16.47525,107.59457,REGULAR,,Pham Friendly Homestay-Twin Room 204- Bữa sáng,private_room,2,False,True,4,False,,/ đêm,358.667,₫358.667,2,,,,True,True,True,,,False,False,,True,True,,,,True,,True,,,,,False,,,,,,,,,,,,,,
864409592689447457,https://www.airbnb.com.vn/rooms/864409592689447457,,Thành phố Huế,6,16.45945,107.61199,REGULAR,,Phòng gia đình có tầm nhìn ra thành phố,private_room,,,,,False,,/ đêm,479.294,₫479.294,4,,,,True,True,True,,True,False,False,True,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,
843153953193797580,https://www.airbnb.com.vn/rooms/843153953193797580,,Thành phố Huế,7,16.46331586995597,107.60711364448069,REGULAR,,The Manor Crown Dorm - Ký túc xá 10,shared_room,,,,,False,,/ đêm,285.294,₫285.294,1,,,,,True,True,,True,False,False,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,
29882715,https://www.airbnb.com.vn/rooms/29882715,,Thành phố Huế,6,16.46983,107.59341,REGULAR,,Nhà khách Halo,private_room,,False,False,,False,,/ đêm,325.235,₫325.235,4,,,,True,True,True,,,False,,,True,True,,,,True,,True,,,,,False,,,,,,True,,,,,,,,
13288306,https://www.airbnb.com.vn/rooms/13288306,"4,95",tp. Huế,17,16.46911,107.56733,REGULAR,,Chỗ ở của Chi #2 - cách thành phố vài bước,private_room,154,True,True,7,False,,/ đêm,374.710,₫374.710,2,True,,,True,True,True,True,,False,False,True,,,,,,True,,True,,,,,,,,,,,,,,,,,,,
45533637,https://www.airbnb.com.vn/rooms/45533637,,Hue,11,16.47067,107.59801,REGULAR,,𝐇𝐎𝐔𝐒𝐄 𝐎𝐅 𝐋𝐘 - KHU BIỆT THỰ TRUNG TÂM - 302,private_room,,False,True,,False,,/ đêm,410.824,₫410.824,2,True,,,True,True,True,,,False,False,,,True,,True,,True,,True,,,,,,,,,,,,,,,,,,,
843140456291219035,https://www.airbnb.com.vn/rooms/843140456291219035,,Thành phố Huế,7,16.46387,107.60755,REGULAR,,Ruby 's Manor Crown - Ký túc xá 7,shared_room,,,,,False,,/ đêm,285.294,₫285.294,1,,,,,True,True,,True,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
31246627,https://www.airbnb.com.vn/rooms/31246627,"4,33",Thành phố Huế,30,16.47048,107.59774,REGULAR,,"Phòng ""rẻ nhất"" - ""Đi bộ dễ dàng"" để ghé thăm thành phố Huế",private_room,3,,,,False,,/ đêm,321.187,₫321.187,10,,,,,True,True,,,False,False,,True,True,True,,,,,,,True,,,,,,,True,,True,,,,,,,,
843143039949197343,https://www.airbnb.com.vn/rooms/843143039949197343,,Thành phố Huế,7,16.46417,107.60811,REGULAR,,Ruby 's Manor Crown - Ký túc xá 5,shared_room,,,,,False,,/ đêm,285.294,₫285.294,1,,,,,True,True,,True,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
10553748,https://www.airbnb.com.vn/rooms/10553748,"4,71",tp. Huế,15,16.46503,107.597,REGULAR,,Phòng ngủ nhỏ có tầm nhìn đẹp,private_room,31,False,True,7,False,,/ đêm,321.187,₫321.187,1,,,,,True,,,,False,False,,True,True,,,,,,,,,,,False,,,,,,,,,,,,,,
31265897,https://www.airbnb.com.vn/rooms/31265897,,Thành phố Huế,11,16.47619,107.59498,REGULAR,,Phạm vi Friendly Homestay-Balcony-Cityview3-Breakfast,private_room,1,False,True,4,False,,/ đêm,385.405,₫385.405,2,,,,True,True,True,,,False,False,,True,True,,,,True,,True,,,,,False,,,,,,,,,,,,,,
751122446545097860,https://www.airbnb.com.vn/rooms/751122446545097860,,Thành phố Huế,10,16.47,107.59938,REGULAR,,Phòng tắm nắng - Giường cỡ Super King và Ban công,private_room,,False,True,,False,,/ đêm,481.796,₫481.796,2,True,,,True,True,True,,True,False,False,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,
31007677,https://www.airbnb.com.vn/rooms/31007677,,Thành phố Huế,11,16.47516,107.59596,REGULAR,,Phạm Thân Thiện Sống cùng gia đình bản xứ - TwinRoom304-BF,private_room,,False,True,,False,,/ đêm,442.259,₫442.259,2,,,,True,True,True,,,False,False,,True,True,,,,True,,True,,,,,False,,,,,,,,,,,,,,
811558403202429805,https://www.airbnb.com.vn/rooms/811558403202429805,,Thị xã Hương Thủy,30,16.43474,107.63432,REGULAR,,Căn phòng vui vẻ,private_room,,False,True,,False,,/ đêm,427.941,₫427.941,2,,,,True,True,True,,,False,False,True,,True,,,,True,,,,,,,False,,,,,,,,,,,,,,
30806079,https://www.airbnb.com.vn/rooms/30806079,,Thành phố Huế,18,16.47511,107.59413,REGULAR,,Phạm Friendly Homestay - Riverview4 có bữa sáng,private_room,,False,True,,False,,/ đêm,490.708,₫490.708,2,,,,True,True,True,,,False,False,,True,True,,,,True,,True,,,,,False,,,,,,,,,,,,,,
49637798,https://www.airbnb.com.vn/rooms/49637798,,Thành phố Huế,30,16.46522,107.59758,REGULAR,,Nhà Orchid,private_room,,False,True,,False,,/ đêm,365.177,₫365.177,12,,,,True,True,True,,,False,,True,True,True,,True,,,,,,,,,False,,,,,,,True,,,,,,,
33129658,https://www.airbnb.com.vn/rooms/33129658,"5,0",,23,16.4673,107.5958,REGULAR,,Phòng đôi - Ngôi nhà Forktail - Bên trong thành phố,private_room,3,False,False,4,False,,/ đêm,270.947,₫270.947,2,,,,True,True,,True,,False,,,True,True,True,True,,,,,,,,,False,,True,,,,,,,,,,,,
760695405122730314,https://www.airbnb.com.vn/rooms/760695405122730314,,Thành phố Huế,13,16.472304368809457,107.59604919701815,REGULAR,,Phòng Deluxe 2 người ( 1 double bed/2 twin beds),private_room,,False,True,,False,,/ đêm,471.306,₫471.306,2,True,,,True,True,True,,True,False,False,,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,
31417379,https://www.airbnb.com.vn/rooms/31417379,,Thành phố Huế,10,16.47573,107.5946,REGULAR,,Phạm Thân Thiện Homestay - Cityview-Family3  Bữa sáng,private_room,2,False,True,4,False,,/ đêm,,,3,,,,True,True,True,,,False,False,,True,True,,,,True,,True,,,,,False,,,,,,,,,,,,,,
39193115,https://www.airbnb.com.vn/rooms/39193115,,Thành phố Huế,27,16.46249,107.61228,REGULAR,,Phòng xanh - lối vào sân hiên,private_room,,False,True,,False,,/ đêm,342.353,₫342.353,2,True,,,True,True,True,,,False,False,,True,True,True,,,True,,,,,,,,,,,,,,,,,,,,,
799027549630678271,https://www.airbnb.com.vn/rooms/799027549630678271,,Thị xã Hương Thủy,12,16.4351,107.63347,REGULAR,,Phòng ấm áp,private_room,,False,True,,False,,/ đêm,485.000,₫485.000,2,True,,,True,True,True,,,False,False,True,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,
31108368,https://www.airbnb.com.vn/rooms/31108368,, thành phố Huế,9,16.47449,107.59205,REGULAR,,Chỗ ở tại nhà gà trống,private_room,,False,True,,False,,/ đêm,342.353,₫342.353,4,,,,True,True,True,,,False,False,,True,True,,True,,,,,,,,,False,True,,,,,,,,,,,,,
650451425301729388,https://www.airbnb.com.vn/rooms/650451425301729388,,Hòa Ninh,9,16.04732,108.01345,REGULAR,,Monstera phòng 1,private_room,,False,True,,False,,/ đêm,399.412,₫399.412,3,True,,,True,True,True,,,False,False,True,,,,,,True,,,,,,,,,,,,,,True,,,,True,,,
20868242,https://www.airbnb.com.vn/rooms/20868242,"4,25",Thành phố Huế,1,16.47545,107.59541,REGULAR,,Phòng cao cấp đẹp với một giường lớn thoải mái,entire_home,12,,,,False,,/ đêm,401.495,₫401.495,2,,,,,True,True,,,False,,,True,True,,True,,,,,,True,,,,True,,,,,,,,,,,,,
28295118,https://www.airbnb.com.vn/rooms/28295118,"4,42",Thành phố Huế,11,16.46501,107.59314,REGULAR,,Phòng ba tầng có ban công - Khách sạn Nhật Lệ,private_room,52,,,,False,,/ đêm,296.706,₫296.706,3,,,,True,True,True,,,False,False,,True,True,,True,,,,,,True,,,,,,,,,True,,,,,,,,
30808992,https://www.airbnb.com.vn/rooms/30808992,,Thành phố Huế,13,16.47638,107.59589,REGULAR,,Phạm Thân Thiện Homestay - Cityview-Room2 w-Breakfast,private_room,1,False,True,4,False,,/ đêm,,,2,,,,True,True,True,,,False,False,,True,True,,,,True,,True,,,,,False,,,,,,,,,,,,,,
843140461453896786,https://www.airbnb.com.vn/rooms/843140461453896786,,Thành phố Huế,7,16.46323,107.60754,REGULAR,,Ruby 's Manor Crown - Ký túc xá 6,shared_room,,,,,False,,/ đêm,285.294,₫285.294,1,,,,,True,True,,True,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
823605798030729600,https://www.airbnb.com.vn/rooms/823605798030729600,,Thành phố Huế,6,16.444682302655206,107.56971191614866,REGULAR,,Biệt thự Pétrichor,private_room,,False,True,,False,,/ đêm,399.412,₫399.412,2,True,,,True,True,True,,,False,False,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,
40072091,https://www.airbnb.com.vn/rooms/40072091,,Thành phố Huế,30,16.45575,107.59623,REGULAR,,Nana Homestay - Phòng đôi sang trọng,private_room,1,False,True,3,False,,/ đêm,395.361,₫395.361,2,True,True,,True,True,True,,True,False,,,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,
762872127717831383,https://www.airbnb.com.vn/rooms/762872127717831383,,Thành phố Huế,11,16.4569711,107.5959293,REGULAR,,Nana Homestay - Queen Room,private_room,,False,True,,False,,/ đêm,395.361,₫395.361,2,True,True,,True,True,True,,True,False,,,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,
731406478425309416,https://www.airbnb.com.vn/rooms/731406478425309416,,Thành phố Huế,13,16.46801,107.59657,REGULAR,,Nhà nguyên căn Huế - Phòng đôi có cửa sổ,private_room,,False,True,,False,,/ đêm,455.019,₫455.019,2,True,,,,,True,,True,False,False,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,
35792002,https://www.airbnb.com.vn/rooms/35792002,,Hue,19,16.48059,107.57018,REGULAR,,Phòng có khu vườn tuyệt đẹp - Hue Villa Homestay,private_room,,False,True,,False,,/ đêm,375.273,₫375.273,3,,,,True,True,True,,,False,False,,True,True,,True,,True,,,,,,,False,,,,,,,,,,,,,,
41243882,https://www.airbnb.com.vn/rooms/41243882,,Thành phố Huế,30,16.46765,107.59641,REGULAR,,Sophia Huế Home ngay phố đi bộ,private_room,,,,,False,,/ đêm,365.177,₫365.177,2,,,,,True,True,,,False,,True,True,True,,True,,True,,,,True,,,,,,,,,True,,,,,,,,
880009269297849836,https://www.airbnb.com.vn/rooms/880009269297849836,,Thành phố Huế,12,16.43288,107.57908,REGULAR,,Dorm Room _ B5,shared_room,,,,,False,,/ đêm,273.882,₫273.882,1,,,,True,True,True,,,False,False,,,,,True,,True,,,,,,,,,,,,,True,,True,,,True,,,
881139599603925830,https://www.airbnb.com.vn/rooms/881139599603925830,,Thành phố Huế,10,16.454189025554836,107.55249816924334,REGULAR,,Lantana Huế 2 - phòng đôi view sông Hương T.P #105,private_room,,False,True,,False,,/ đêm,435.086,₫435.086,2,True,True,True,True,True,True,,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811549763010016456,https://www.airbnb.com.vn/rooms/811549763010016456,,Thị xã Hương Thủy,18,16.43661,107.63357,REGULAR,,Phòng Hòa bình,private_room,,False,True,,False,,/ đêm,485.000,₫485.000,2,True,,,True,True,True,,,False,False,True,,True,,,,True,,,,,,,,,,,,,,,,,,,,,True
