room_id,url,rating,city,contextualPicturesCount,lat,long,listingObjType,pdpUrlType,name,roomTypeCategory,reviewCount,canInstantBook,weeklyPriceFactor,structuredStayDisplayPrice,maxGuestCapacity,SYSTEM_VIEW_OCEAN,SYSTEM_VIEW_CITY,SYSTEM_BEACH,SYSTEM_COOKING_BASICS,SYSTEM_WI_FI,SYSTEM_WORKSPACE,SYSTEM_MAPS_CAR_RENTAL,SYSTEM_POOL,SYSTEM_NO_DETECTOR_CO2,SYSTEM_NO_DETECTOR_SMOKE,price,price_full,SYSTEM_PETS,SYSTEM_TV,SYSTEM_SNOWFLAKE,SYSTEM_LUGGAGE_DROP,SYSTEM_HAIRDRYER,SYSTEM_REFRIGERATOR,SYSTEM_ELEVATOR,SYSTEM_WASHER,SYSTEM_PATIO_BALCONY,SYSTEM_SURVEILLANCE,SYSTEM_FLOWER,isSuperHost,isVerified,yearHosting,SYSTEM_LOCK_ON_DOOR,SYSTEM_BREAKFAST,SYSTEM_SMOKING_ALLOWED,SYSTEM_FIREPLACE,SYSTEM_DRYER,SYSTEM_MAPS_RESORT,SYSTEM_JACUZZI,SYSTEM_VIEW_MOUNTAIN,SYSTEM_NO_LOCK_ON_DOOR,SYSTEM_DESERT_CACTUS,SYSTEM_BOAT_SAIL,SYSTEM_GOLF,SYSTEM_EV_CHARGER,SYSTEM_SAUNA,SYSTEM_BATHTUB,SYSTEM_FIREPIT
892242908709520192,https://www.airbnb.com.vn/rooms/892242908709520192,,Thành phố Phan Thiết,15,10.85235,108.0459,REGULAR,,Biệt Thự NovaWorld Phan Thiết,entire_home,,False,,/ đêm,6.0,,,,True,True,True,True,,False,False,,,,True,True,,,,,True,,True,,,,,,,,,,,,,,,,,,,,
729409098679547629,https://www.airbnb.com.vn/rooms/729409098679547629,"4,73",Thành phố Phan Thiết,30,10.9550049,108.2254216,REGULAR,,Phòng nghỉ bên cạnh biển có hồ bơi,private_room,11,False,,/ đêm,2.0,True,,True,,True,True,True,,False,False,,,,,,,,,,,,True,True,False,True,7,,,,,,,,,False,,,,,,,
619061873497547950,https://www.airbnb.com.vn/rooms/619061873497547950,"4,64",Thành phố Phan Thiết,17,10.9387,108.18515,REGULAR,,"Seaview Ocean Vista - giường king, ban công lớn 200m2",entire_home,11,False,,/ đêm,6.0,,,True,True,True,True,True,True,False,,2.594,₫2.594.889,,True,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,
41001639,https://www.airbnb.com.vn/rooms/41001639,,Thành phố Phan Thiết,9,10.93667,108.18455,REGULAR,,Phòng nhìn ra biển tuyệt đẹp,entire_home,,False,,/ đêm,4.0,,,,True,True,True,True,,False,,,,,True,True,,True,True,,True,,,,,,,,,,,,,,,,,,,,,,
48429166,https://www.airbnb.com.vn/rooms/48429166,,Tuy Phong,14,11.17904,108.57497,REGULAR,,Flora Hotel,private_room,,False,,/ đêm,4.0,,,,,True,True,True,,False,,768.012,₫768.012,,True,True,True,,,,True,True,,,,,,,,,,True,,,,,,,,,,,
846278909408002864,https://www.airbnb.com.vn/rooms/846278909408002864,,Thành phố Phan Thiết,6,10.92622,108.09203,REGULAR,,phòng 3 khách,private_room,,False,,/ đêm,3.0,,,,True,True,True,True,,False,False,684.706,₫684.706,True,True,,,,,,,,True,,False,True,,True,,,,,,,,,,,,,,,
43352070,https://www.airbnb.com.vn/rooms/43352070,"5,0",Thành phố Phan Thiết,30,10.9621,108.32752,REGULAR,,Phòng mẫu Radio khổng lồ với những căn phòng màu trắng tuyệt đẹp!,private_room,3,False,,/ đêm,4.0,,,,,True,,True,,,,883.251,₫883.251,,True,True,,True,,,True,,,,True,True,3,True,True,,,,,,,,,,,,,,
40662090,https://www.airbnb.com.vn/rooms/40662090,"4,56",Thành phố Phan Thiết,21,10.93908,108.29315,REGULAR,,FAIRY HILLS - PHÒNG BỐN TẦNG VỚI HỒ BƠI,private_room,9,False,,/ đêm,4.0,,,,,True,,True,True,False,False,1.141,₫1.141.177,,True,True,,True,,,,,,,,,,,,True,,,,,,,,,,,,,
609958880113969851,https://www.airbnb.com.vn/rooms/609958880113969851,"5,0",Thành phố Phan Thiết,30,10.94085,108.16107,REGULAR,,Casa Villa - Floral Park - Sea Links Resort,entire_home,3,False,,/ đêm,10.0,,,True,True,True,True,True,True,False,False,3.526,₫3.526.119,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,
725046427181489570,https://www.airbnb.com.vn/rooms/725046427181489570,,Thành phố Phan Thiết,17,10.95636,108.24182,REGULAR,,"Khách sạn Phương Nhuong
2 giường cỡ king",private_room,,False,,/ đêm,4.0,,,,,True,True,True,True,False,False,790.000,₫790.000,,True,,,,,,,,,True,,,,,,,,True,,,,,,,,,,,
42544978,https://www.airbnb.com.vn/rooms/42544978,,Thành phố Phan Thiết,8,10.94561,108.19599,REGULAR,,Sea view room,private_room,,False,,/ đêm,2.0,,,,True,True,,True,,False,False,,,,True,True,,True,,,,,,,False,True,,,True,,,,,,,False,,,,,,,
37401523,https://www.airbnb.com.vn/rooms/37401523,"4,6",Thành phố Phan Thiết,30,10.93838,108.29448,REGULAR,,Giá tốt gần bãi biển - Phòng rộng rãi,hotel_room,20,False,,/ đêm,4.0,,,True,True,True,True,True,,,,432.949,₫432.949,True,True,True,,,,,,True,,True,,,,,,,,,,,,,,,,,,,
808364682654556641,https://www.airbnb.com.vn/rooms/808364682654556641,"5,0",Phước Bửu,30,10.526649404622686,107.39694748073818,REGULAR,,Hồ Trầm Chill House,entire_home,4,False,,/ đêm,12.0,True,,,True,True,True,True,,False,False,1.717,₫1.717.413,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
42187443,https://www.airbnb.com.vn/rooms/42187443,"4,8",Thành phố Phan Thiết,15,10.9553,108.24495,REGULAR,,Mi Nhơn Hotel - Phòng cho 3 khách (2 giường),private_room,5,False,,/ đêm,3.0,,,,,True,,True,True,False,False,815.942,₫815.942,,True,True,,True,True,,,True,,,,,,,,,,,,,,,,,,,,,
791840009398169580,https://www.airbnb.com.vn/rooms/791840009398169580,,Thành phố Phan Thiết,8,10.935847021412178,108.29404609629516,REGULAR,,Phòng 2 khách nằm cạnh biển,private_room,1,False,,/ đêm,2.0,,,True,True,True,True,,,False,False,314.286,₫314.286,,,,,,,,,,True,True,False,True,5,True,,,,,,,,,,,,,,,
604171365569585977,https://www.airbnb.com.vn/rooms/604171365569585977,,Bảo Lâm District,9,11.54764,107.90026,REGULAR,,Bungalow vui tươi có chỗ đỗ xe miễn phí tại nơi ở,entire_home,,False,,/ đêm,4.0,,,,True,True,,True,,False,False,,,True,True,,,,,,True,True,True,,,,,,,,,,,,,,,,,,,,
25170167,https://www.airbnb.com.vn/rooms/25170167,,Thành phố Phan Thiết,24,10.95086,108.25672,REGULAR,,Phòng đôi với mặt trời mọc gần suối Tiên | 103,private_room,2,False,,/ đêm,4.0,,,True,True,True,,True,,False,False,455.330,₫455.330,True,True,,,,,,True,,,,False,False,5,True,,,,,,,,,,,,,,,
46366541,https://www.airbnb.com.vn/rooms/46366541,"4,74",Thành phố Phan Thiết,30,10.93915,108.18773,REGULAR,,PJ Ocean vista Sealink Nhìn ra biển Mũi Né,entire_home,31,False,,/ đêm,3.0,,,True,True,True,,True,,,,807.588,₫807.588,True,True,True,,,,True,True,,,,,,,,,,True,,,,,,,,,,,,
566919351586603795,https://www.airbnb.com.vn/rooms/566919351586603795,,Thành phố Phan Thiết,9,10.96937,108.26802,REGULAR,,Areca Resort Bungalow B6,entire_home,,False,,/ đêm,4.0,,,,,True,,True,True,False,,798.824,₫798.824,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
588925411911351058,https://www.airbnb.com.vn/rooms/588925411911351058,,Bình Châu,6,10.59853,107.56667,REGULAR,,Ngôi nhà gỗ ấm cúng gần suối nước nóng Bình Châu,entire_home,,False,,/ đêm,2.0,,,,True,True,,True,,False,False,,,,True,True,,,,,,,,True,,,,,,,,,,,True,,,,,,,,True
54382556,https://www.airbnb.com.vn/rooms/54382556,,Thành phố Phan Thiết,18,10.95094,108.21261,REGULAR,,Phòng đôi cao cấp Green Hill Resort,private_room,,False,,/ đêm,2.0,,,True,,True,True,True,True,False,False,741.765,₫741.765,True,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
42991889,https://www.airbnb.com.vn/rooms/42991889,,Thành phố Phan Thiết,16,10.95523,108.24015,REGULAR,,Khách sạn boutique 168 mu ne,private_room,,False,,/ đêm,2.0,,,,True,True,,True,,False,False,,,,True,True,,True,,,,,,,,,,,,True,,,,,,,,,,,,,
643160228600854366,https://www.airbnb.com.vn/rooms/643160228600854366,,Thành phố Phan Thiết,8,10.9547342,108.2407986,REGULAR,,nằm cách bãi biển 2 phút đi bộ,private_room,,False,,/ đêm,4.0,,,,True,True,True,True,,False,False,912.942,₫912.942,,True,True,,,,,True,,,,,,,,,,True,,,,,,,,,,,,
46264746,https://www.airbnb.com.vn/rooms/46264746,"4,67",Thành phố Phan Thiết,22,10.93818,108.18386,REGULAR,,Căn hộ panorama seaview Ocean Vista 2 phòng ngủ,entire_home,6,False,,/ đêm,6.0,,,,True,True,,True,True,False,False,,,,True,,,,,True,True,,,,,,,,,,,,,True,,,,,,,,,
41822665,https://www.airbnb.com.vn/rooms/41822665,,Phan Thiet City,30,10.96399,108.32792,REGULAR,,Chỗ ở đẹp cho chuyến đi Mũi Né của bạn,private_room,,False,,/ đêm,2.0,,,,,True,,True,,False,False,342.353,₫342.353,True,,,,True,,,,,,,,,,,True,True,,,,,,,,,,,,,
40943797,https://www.airbnb.com.vn/rooms/40943797,"4,75",Thành phố Phan Thiết,30,10.93625,108.18918,REGULAR,,Một căn phòng yên tĩnh và thoải mái. Năm Thọ homestay P5,private_room,4,False,,/ đêm,2.0,,,True,True,True,,True,,False,False,342.353,₫342.353,True,True,,,,,,True,,,,False,True,4,,,,,,,,,False,,,,,,,
844539722758203708,https://www.airbnb.com.vn/rooms/844539722758203708,,Thành phố Phan Thiết,4,10.9551126,108.2361309,REGULAR,,Phòng đơn 03( single room 03),entire_home,,False,,/ đêm,2.0,,,,,True,,True,,False,False,408.299,₫408.299,True,True,True,,,,,,,True,True,,,,,,,,,,,,,,,,,,,
20839464,https://www.airbnb.com.vn/rooms/20839464,"4,6",Thành phố Phan Thiết,30,10.93806,108.29263,REGULAR,,Vannguyen minihouse  Phòng 1 giường  nhà bếp,entire_home,50,False,,/ đêm,2.0,,,,True,True,,True,True,,,,,True,True,True,,True,,,True,,,,,,,,,True,,,,,,,,,,,,,
856244879977944932,https://www.airbnb.com.vn/rooms/856244879977944932,,Thành phố Phan Thiết,6,10.930174208135558,108.09707913547756,REGULAR,,Nhà Nghỉ Phan Thiết,private_room,,False,,/ đêm,2.0,,,,True,True,,True,,False,False,402.672,₫402.672,True,,True,,,,,,,True,,False,True,,,,,,,,,,False,,,,,,,
22446964,https://www.airbnb.com.vn/rooms/22446964,,Thành phố Phan Thiết,23,10.93664,108.18369,REGULAR,,Căn hộ The Muine  ecohome Seaview 03 phòng ngủ,entire_home,,False,,/ đêm,6.0,,,,True,True,,True,,False,False,,,True,True,,,,,True,True,,,,,,,,,,,,,True,,,,,,,,,
41822750,https://www.airbnb.com.vn/rooms/41822750,,Thành phố Phan Thiết,30,10.96278,108.32796,REGULAR,,Lều chuông ở - chụp ảnh đẹp với bong bóng,private_room,,False,,/ đêm,2.0,,,,,True,,True,,False,False,342.353,₫342.353,True,,,,True,,,,,,,,,,,True,True,,,,,,,,,,,,,
586628846373806747,https://www.airbnb.com.vn/rooms/586628846373806747,"4,5",Thành phố Phan Thiết,27,10.94167,108.17942,REGULAR,,"S35, Sealink Villa Resort & Golf, Mũi Né, P. Thiet",entire_home,8,False,,/ đêm,10.0,,,True,True,True,True,True,True,False,False,4.108,₫4.108.237,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
20660193,https://www.airbnb.com.vn/rooms/20660193,"4,68",Thành phố Phan Thiết,7,10.93981,108.18707,REGULAR,,Căn hộ 2 phòng ngủ Ocean Vista nhìn ra biển tuyệt vời,entire_home,22,False,,/ đêm,5.0,,,,True,True,True,True,,False,,,,True,True,,,,,True,True,,,,,,,,,,,,,True,,,,,,,,,
43960434,https://www.airbnb.com.vn/rooms/43960434,"4,33",Thành phố Phan Thiết,30,10.95238,108.24355,REGULAR,,Lang Ca Voi - The Whales Village - No 3,entire_home,3,False,,/ đêm,6.0,,,,True,True,,True,True,False,,3.218,₫3.218.528,,True,True,,,,,True,,,True,,,,,,,,,,True,,,,,,,,,
880584899765783891,https://www.airbnb.com.vn/rooms/880584899765783891,,Thành phố Phan Thiết,7,10.85626,108.04405,REGULAR,,Villa Seaview + Movenpick Hotel.,entire_home,,False,,/ đêm,6.0,True,,True,True,True,True,True,,False,False,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
36571788,https://www.airbnb.com.vn/rooms/36571788,"4,67",Thành phố Phan Thiết,14,10.93987,108.16314,REGULAR,,Biệt thự Domain Phan Thiết,entire_home,6,False,,/ đêm,6.0,,,True,True,True,,True,True,False,,2.525,₫2.525.259,True,True,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,
47384248,https://www.airbnb.com.vn/rooms/47384248,,Thành phố Phan Thiết,14,10.94028,108.19012,REGULAR,,Căn hộ phía biển Muine,entire_home,,False,,/ đêm,2.0,,,True,True,True,True,True,True,False,,1.492,₫1.492.001,,True,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,
566908304960566639,https://www.airbnb.com.vn/rooms/566908304960566639,,Thành phố Phan Thiết,8,10.96924,108.26794,REGULAR,,Areca Resort Bungalow  B5,entire_home,,False,,/ đêm,4.0,,,,,True,,True,True,False,,798.824,₫798.824,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
41815891,https://www.airbnb.com.vn/rooms/41815891,,Thành phố Phan Thiết,30,10.96376,108.32589,REGULAR,,Đụng chạm tự nhiên ở MUI Ne ! Hãy ở trong lều Chuông.,private_room,,False,,/ đêm,2.0,,,,,True,,True,,False,False,342.353,₫342.353,True,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,
15228831,https://www.airbnb.com.vn/rooms/15228831,"4,51",tp. Phan Thiết,24,10.93776,108.29435,REGULAR,,"combo: phòng, xe jeep tour và bữa sáng cho 2 khách",private_room,39,False,,/ đêm,2.0,,,,True,True,,True,,False,False,669.159,₫669.159,,,True,True,True,,,,,,,True,True,7,True,,,,True,,,,,,,,,,,
40650598,https://www.airbnb.com.vn/rooms/40650598,"4,67",Thành phố Phan Thiết,12,10.9377,108.29301,REGULAR,,FAIRY HILLS - VIEW VƯỜN PHÒNG ĐÔI VỚI BỂ BƠI,private_room,18,False,,/ đêm,2.0,,,,,True,,True,,,False,798.824,₫798.824,,True,True,,True,True,,,,,,,,,,,True,,,,,,,,,,,,,
35985633,https://www.airbnb.com.vn/rooms/35985633,"4,64",Thành phố Phan Thiết,13,10.95186,108.21438,REGULAR,,Căn hộ 3 phòng ngủ nhìn ra biển Muine né,entire_home,22,False,,/ đêm,6.0,True,,True,True,True,True,True,True,False,,3.454,₫3.454.825,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
889551548843233796,https://www.airbnb.com.vn/rooms/889551548843233796,,Thành phố Phan Thiết,5,10.937464452240162,108.1840862458898,REGULAR,,Căn hộ Phan Thiết view biển,entire_home,,False,,/ đêm,2.0,,,True,True,True,True,True,True,False,False,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
797400714938053319,https://www.airbnb.com.vn/rooms/797400714938053319,,Xuyên Mộc,28,10.55325,107.48974,REGULAR,,"Hotel sạch, mới gần biển Hồ Tràm",private_room,,False,,/ đêm,16.0,,,True,True,True,True,True,,False,False,321.194,₫321.194,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,
826621571265972026,https://www.airbnb.com.vn/rooms/826621571265972026,,Thành phố Phan Thiết,7,10.95668,108.22602,REGULAR,,"Phòng 2 giường ngủ,hướng vườn",private_room,,False,,/ đêm,3.0,,,True,True,True,True,,,False,False,657.729,₫657.729,,,,,,,,,,True,True,False,True,,True,,,,,,,,,,,,,,,
875009309169320553,https://www.airbnb.com.vn/rooms/875009309169320553,,Thành phố Phan Thiết,30,10.95941,108.32562,REGULAR,,Moonbeam Homestay - Double Room,private_room,,False,,/ đêm,2.0,,,,True,True,,True,True,False,,924.353,₫924.353,,True,True,,,,,,,True,,False,True,,True,,,,,,,,,,,,,,,
12931226,https://www.airbnb.com.vn/rooms/12931226,"4,76",Phan Thiet,30,10.93777,108.18805,REGULAR,,F511: Nơi nghỉ dưỡng tốt nhất (Tầm nhìn ra biển),entire_home,29,False,,/ đêm,10.0,True,,True,True,True,,True,True,,,4.024,₫4.024.802,,True,,,,,True,,,,,,,,,,,,,,True,,,,,True,,,,
660494308287213688,https://www.airbnb.com.vn/rooms/660494308287213688,"4,67",Tân Phú,22,11.3744131,107.4271792,REGULAR,,Phòng riêng với 2 giường king ở bờ sông,private_room,3,False,,/ đêm,6.0,,,,True,True,,True,,False,False,479.294,₫479.294,,True,,,,,,True,,True,,False,True,8,True,,,,,,,,,,,,,,,
41305328,https://www.airbnb.com.vn/rooms/41305328,,Thành phố Phan Thiết,30,10.97068,108.26225,REGULAR,,Phòng rộng rãi với giường đôi và chế độ ngắm hoàng hôn,private_room,,False,,/ đêm,2.0,,,,True,True,,True,,False,False,285.294,₫285.294,True,True,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,
41065089,https://www.airbnb.com.vn/rooms/41065089,"4,38",Thành phố Phan Thiết,29,10.93672,108.2862,REGULAR,,HƯỚNG HỒ BƠI FAIRY HILLS-DOUBLE VỚI HỒ BƠI,private_room,8,False,,/ đêm,2.0,,,,,True,,True,True,False,False,912.942,₫912.942,,True,True,,True,True,,,,,,,,,,,,,,,,,,,,,,,,
617995866311693477,https://www.airbnb.com.vn/rooms/617995866311693477,,Thành phố Phan Thiết,15,10.93748,108.18567,REGULAR,,Nơi nghỉ dưỡng lý tưởng 🌴🐬🦀 sân golf đẹp tuyệt!,entire_home,,False,,/ đêm,10.0,,,True,True,True,True,True,True,False,False,3.806,₫3.806.217,,,,,,,,,,,,,,,,,,,,,True,,,,,True,,,,
13438766,https://www.airbnb.com.vn/rooms/13438766,"4,82",Phước Bửu,30,10.51555,107.40115,REGULAR,,Phòng riêng tầm nhìn ra phòng tập thể dục Pond Hot Spring Garden.,private_room,11,False,,/ đêm,2.0,,True,True,True,True,True,True,,False,False,,,,,,,,,,,,,True,False,True,6,True,,,,,,,,,,,,,,,
636030353959068856,https://www.airbnb.com.vn/rooms/636030353959068856,"4,7",Thành phố Phan Thiết,19,10.939128433401597,108.18262941130625,REGULAR,,Seaview Ocean Vista Sealinks 3 clean bedrooms,entire_home,10,False,,/ đêm,6.0,True,,True,True,True,True,True,True,False,,2.547,₫2.547.531,,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
820204042808082273,https://www.airbnb.com.vn/rooms/820204042808082273,,Thành phố Phan Thiết,8,10.93695,108.28385,REGULAR,,homestay mơi né 2 giơ ̀ơng,private_room,,False,,/ đêm,4.0,,,,True,True,True,True,,False,False,821.647,₫821.647,,True,,,,,,True,,True,,False,True,,True,,,,,,,,,,,,,,,
37401282,https://www.airbnb.com.vn/rooms/37401282,"5,0",Thành phố Phan Thiết,30,10.93845,108.29511,REGULAR,,Giá tốt gần bãi biển - Phòng rộng rãi,hotel_room,6,False,,/ đêm,4.0,,,True,True,True,True,True,,False,False,,,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
579312221590613605,https://www.airbnb.com.vn/rooms/579312221590613605,,Thành phố Phan Thiết,24,10.95053,108.09147,REGULAR,,Bungalow thành phố Mũi Né,entire_home,,False,,/ đêm,2.0,,,True,True,True,True,,,False,False,798.824,₫798.824,,True,,,,,,True,,True,True,,,,,,,,,,,,,,,,,,,
2285723,https://www.airbnb.com.vn/rooms/2285723,"4,63",Phan Thiet,8,10.95004,108.25903,REGULAR,,Nhà khách Đức Thảo - PHÒNG HAI GIƯỜNG,private_room,113,False,,/ đêm,2.0,,,True,True,True,True,True,,False,False,481.803,₫481.803,,True,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,
729259881618500103,https://www.airbnb.com.vn/rooms/729259881618500103,,Thành phố Phan Thiết,21,10.939174702963637,108.18361190210959,REGULAR,,"Căn hộ cao cấp Ocean Vista 86m2, Sealinks/2 giường",entire_home,,False,,/ đêm,2.0,,,True,True,True,True,True,True,False,,,,,,,,,,,,,True,True,,,,,,,,,,True,,,,,,,,,
41822970,https://www.airbnb.com.vn/rooms/41822970,,Thành phố Phan Thiết,30,10.96375,108.32752,REGULAR,,Glamping đẹp nhất Mũi Né cho 4 người,private_room,,False,,/ đêm,4.0,,,,,True,,True,,False,False,684.706,₫684.706,True,,,,True,,,,,,,,,,,True,True,,,,,,,,,,,,,
227849,https://www.airbnb.com.vn/rooms/227849,"4,53",Phan Thiết,27,10.94718,108.18749,REGULAR,,Villa Panda A tại Sea Links Golf Resort,entire_home,33,False,,/ đêm,10.0,,,,True,True,,True,True,False,,3.479,₫3.479.577,,True,True,,,,,True,True,,,,,,,,,,,,,,,,,,,,True,
888868721860114532,https://www.airbnb.com.vn/rooms/888868721860114532,,Thành phố Phan Thiết,12,10.85356551516944,108.0440293997526,REGULAR,,Phòng villa view biển cực đẹp,private_room,,False,,/ đêm,1.0,,,True,True,True,,True,,False,False,,,,True,True,,,,,True,,True,,,,,,,,,,,,,,,,,,,,
41611367,https://www.airbnb.com.vn/rooms/41611367,"4,75",Thành phố Phan Thiết,30,10.93777,108.18319,REGULAR,,PHÒNG BIỂN CAO CẤP trong KHU NGHỈ DƯỠNG (bãi biển riêng),entire_home,4,False,,/ đêm,3.0,,,True,True,True,,True,True,,,1.834,₫1.834.395,,True,True,,,,True,,True,,True,,,,,,,,,,,,,,,,,,,
854822640399828073,https://www.airbnb.com.vn/rooms/854822640399828073,,Thành phố Phan Thiết,15,10.93787,108.1835,REGULAR,,Căn hộ Ocean Vista 5* VIEW BIỂN,entire_home,,False,,/ đêm,2.0,,,True,True,True,True,True,True,,,1.256,₫1.256.830,,True,,,,,,True,,,,,,,,,,,True,,True,,,,,,,,,
587337160254597876,https://www.airbnb.com.vn/rooms/587337160254597876,"4,89",Thành phố Phan Thiết,21,10.94094,108.18165,REGULAR,,"S34, Sealink Villa Resort & Golf, Mũi Né, P. Thiet",entire_home,9,False,,/ đêm,10.0,,,True,True,True,True,True,True,False,False,4.108,₫4.108.237,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
41678394,https://www.airbnb.com.vn/rooms/41678394,,Thành phố Phan Thiết,20,10.93847,108.29313,REGULAR,,"FAIRY HILLS, 1 GIƯỜNG TRONG PHÒNG KÝ TÚC XÁ - HỒ BƠI VÀ VƯỜN",shared_room,,False,,/ đêm,1.0,,,,,True,,True,True,False,False,456.471,₫456.471,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
711261311311188105,https://www.airbnb.com.vn/rooms/711261311311188105,,Thành phố Phan Thiết,6,10.938931952820678,108.18254437297583,REGULAR,,"Căn hộ nghỉ dưỡng, đầy đủ nội thất, tiện nghi.",entire_home,,False,,/ đêm,2.0,,,,True,True,True,True,True,,,,,True,True,True,,,,,True,True,,,,,,,,,,,,,,,,,,,,,
42465877,https://www.airbnb.com.vn/rooms/42465877,,Phan Thiet,10,10.93297,108.14972,REGULAR,,Sealinks - Ocean Vista - Phan Thiết,entire_home,,False,,/ đêm,8.0,,,True,True,True,,True,True,False,False,2.549,₫2.549.370,,,,,,,,,,,True,,,,,,,,,,True,True,,,,,,,,
879306279566073332,https://www.airbnb.com.vn/rooms/879306279566073332,,Nam Cát Tiên,21,11.42441,107.43243,REGULAR,,Sunny xin chào quý khách,private_room,,False,,/ đêm,16.0,,,,True,True,True,True,,,,,,,True,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,
39659049,https://www.airbnb.com.vn/rooms/39659049,"3,67",Thành phố Phan Thiết,12,10.94115,108.10881,REGULAR,,Căn hộ đầy nắng với hai phòng và ban công,entire_home,3,False,,/ đêm,3.0,,,,True,True,,True,,False,,783.676,₫783.676,,True,True,,,,,True,True,True,,,,,,,,,True,,,,,,,,,,,
848766642101113764,https://www.airbnb.com.vn/rooms/848766642101113764,,Thành phố Phan Thiết,11,10.96109,108.3204979,REGULAR,,Phòng Deluxe với SeaVIew và PoolView cho 2 người,private_room,,False,,/ đêm,2.0,,,True,,True,,True,True,False,False,1.059,₫1.059.240,,True,True,,,,,,,True,,,,,,,True,,,,,,,,,,,,,
41188992,https://www.airbnb.com.vn/rooms/41188992,,Thành phố Phan Thiết,30,10.96921,108.26244,REGULAR,,Phòng lớn với tầm nhìn toàn cảnh vịnh Mũi Né,private_room,,False,,/ đêm,2.0,,,,True,True,,True,,False,False,342.353,₫342.353,True,True,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,
627112180891368583,https://www.airbnb.com.vn/rooms/627112180891368583,"4,8",Thành phố Phan Thiết,30,10.93719,108.17563,REGULAR,,Thành phố Sealink với tầm nhìn tuyệt đẹp ra biển,entire_home,5,False,,/ đêm,3.0,,,,True,True,True,True,True,,,689.224,₫689.224,,True,True,,,,,True,,,,,,,,,,True,,,,,,,,,,,,
23224559,https://www.airbnb.com.vn/rooms/23224559,"4,67",Thành phố Phan Thiết,9,10.9391,108.15362,REGULAR,,Ở như ngôi nhà của bạn (Phòng riêng có hai giường),private_room,6,False,,/ đêm,2.0,,,,True,True,,True,,False,False,359.471,₫359.471,,True,True,,,,,True,,,,,,,,,,,True,,True,,,,,,,,,
42236466,https://www.airbnb.com.vn/rooms/42236466,,H. Tân Phú,30,11.426,107.43428,REGULAR,,Cặp đôi Gibbon,private_room,,False,,/ đêm,2.0,,,,True,True,True,True,,False,False,399.412,₫399.412,True,,,,,,,,,,True,,,,,,,,,,,True,,,,,True,,,
41822817,https://www.airbnb.com.vn/rooms/41822817,,Phan Thiet City,30,10.96302,108.32668,REGULAR,,Chỗ ở lều chuông cho 4 người !,private_room,,False,,/ đêm,4.0,,,,,True,,True,,False,False,456.471,₫456.471,True,,,,True,,,,,,,,,,,True,True,,,,,,,,,,,,,
38265756,https://www.airbnb.com.vn/rooms/38265756,,Thành phố Phan Thiết,13,10.95358,108.24207,REGULAR,,Phòng đôi cao cấp - MuiNe,hotel_room,,False,,/ đêm,2.0,,,,,True,,True,,False,,596.800,₫596.800,,True,True,,True,,True,True,,,,,,,,,,True,,,True,,,,,,,,,
740314775278738955,https://www.airbnb.com.vn/rooms/740314775278738955,"4,67",Hàm Thuận Nam,30,10.70943,107.98351,REGULAR,,Ngọn đèn biển Homestay,entire_home,3,False,,/ đêm,8.0,,,True,True,True,True,True,,False,False,1.828,₫1.828.707,,,True,,,,,True,,True,,,,,,,,,,,,,,,,,,,,
883685949588029712,https://www.airbnb.com.vn/rooms/883685949588029712,,Thành phố Phan Thiết,8,10.935213375335511,108.15605916931152,REGULAR,,chúc bạn có kỳ nghỉ vui vẻ,entire_home,,False,,/ đêm,8.0,,,,True,True,True,True,,False,False,,,,,True,,,,,,True,True,,False,True,,True,,,,,,,,,,,,,,,
865537428579983478,https://www.airbnb.com.vn/rooms/865537428579983478,,Thành phố Phan Thiết,5,10.938040471792851,108.18342591281127,REGULAR,,"Apartaments, Mui Ne, Viet Nam",entire_home,,False,,/ đêm,4.0,,,,True,True,True,True,,,,,,,True,True,,,,,True,,True,,,,,,,,,,,,,,,,,,,,
