room_id,url,rating,city,contextualPicturesCount,lat,long,listingObjType,pdpUrlType,name,roomTypeCategory,reviewCount,canInstantBook,weeklyPriceFactor,structuredStayDisplayPrice,price,price_full,maxGuestCapacity,SYSTEM_COOKING_BASICS,SYSTEM_WI_FI,SYSTEM_WORKSPACE,SYSTEM_MAPS_CAR_RENTAL,SYSTEM_JACUZZI,SYSTEM_PETS,SYSTEM_TV,SYSTEM_EV_CHARGER,SYSTEM_NO_DETECTOR_CO2,SYSTEM_NO_DETECTOR_SMOKE,SYSTEM_VIEW_MOUNTAIN,SYSTEM_VIEW_OCEAN,SYSTEM_SURVEILLANCE,SYSTEM_WASHER,SYSTEM_SNOWFLAKE,isSuperHost,isVerified,yearHosting,SYSTEM_LOCK_ON_DOOR,SYSTEM_HAIRDRYER,SYSTEM_VIEW_CITY,SYSTEM_BREAKFAST,SYSTEM_FLOWER,SYSTEM_NO_LOCK_ON_DOOR,SYSTEM_POOL,SYSTEM_DRYER,SYSTEM_FIREPLACE,SYSTEM_FIREPIT,SYSTEM_LUGGAGE_DROP,SYSTEM_PATIO_BALCONY,SYSTEM_SMOKING_ALLOWED,SYSTEM_ELEVATOR,SYSTEM_GYM,SYSTEM_CALENDAR,SYSTEM_REFRIGERATOR,SYSTEM_HIGH_CHAIR,SYSTEM_MAPS_RESORT,SYSTEM_SKI,SYSTEM_BATHTUB
22285922,https://www.airbnb.com.vn/rooms/22285922,,,30,23.0443,105.01518,REGULAR,,Homestay Lý Tả Danh - Trải nghiệm văn hóa đích thực,private_room,1,False,,/ đêm,2.282,₫2.282.354,16,,,,,,True,,,False,False,,,,,,False,False,5,,,,True,,False,,,,,,,,,,,,,,,
635856085731034566,https://www.airbnb.com.vn/rooms/635856085731034566,"3,67",Thành phố Hà Giang,14,22.816137,104.980988,REGULAR,,Sky Buiding House,private_room,3,False,,/ đêm,912.942,₫912.942,5,True,True,True,True,True,,True,,,,,,True,True,True,False,True,3,,,,,,False,,,,,,,,,,,,,,,
653417208051319650,https://www.airbnb.com.vn/rooms/653417208051319650,,Thành phố Hà Giang,13,22.81528,104.96276,REPRESENTATIVE,,Hà Giang Ali Hostel Phòng Đôi 2 Giường 202,private_room,,False,,/ đêm,400.000,₫400.000,4,,True,True,True,,,True,,False,False,,,True,True,True,,,,,,,,,,,True,,,,,,,,,,,,,
882344356005389060,https://www.airbnb.com.vn/rooms/882344356005389060,,Thành phố Hà Giang,5,22.82902,104.98404,REGULAR,,Triple Room-YenBien Luxury Hotel,private_room,,False,,/ đêm,1.825,₫1.825.883,3,,True,True,True,,,True,,,,,,True,,True,,,,,,,,,,True,,,,,,,,,,,,,,
882292611204125516,https://www.airbnb.com.vn/rooms/882292611204125516,,Thành phố Hà Giang,5,22.82844,104.98332,REGULAR,,Twin Room - YenBien Luxury Hotel,private_room,,False,,/ đêm,1.215,₫1.215.354,2,,True,True,True,,,True,,,,,,True,,True,,,,,True,,,,,True,,,,True,,,True,,,,,,,
34054435,https://www.airbnb.com.vn/rooms/34054435,"4,67",Yên Minh,30,23.12237,105.13592,REGULAR,,Nhà khách Thiên An,private_room,3,False,,/ đêm,241.359,₫241.359,16,,True,True,True,True,,True,,,,,,,True,True,,,,,,,,,,,True,,,True,True,,,,,,,,,
32527097,https://www.airbnb.com.vn/rooms/32527097,,Thành phố Hà Giang,22,22.80462,104.97934,REGULAR,,Nhà trọ Good Morning Hagiang,shared_room,,False,,/ đêm,,,16,,True,,True,,,,,False,,,,,True,,,,,,,,True,,,,,,,,,True,,,,,,,,
24702020,https://www.airbnb.com.vn/rooms/24702020,,Hà Giang,10,22.82412,104.98191,REGULAR,,239 Ly Tu Trong Quan 1 155,private_room,,False,,/ đêm,267.664,₫267.664,6,,True,,,,True,True,,False,False,,,,,True,False,False,,,,,,,False,,,,,,,True,,,,,,,,
882343435945184030,https://www.airbnb.com.vn/rooms/882343435945184030,,Thành phố Hà Giang,5,22.83024,104.98296,REGULAR,,Triple Room-YenBien Luxury Hotel,private_room,,False,,/ đêm,1.825,₫1.825.883,3,,True,True,True,,,True,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,
35485172,https://www.airbnb.com.vn/rooms/35485172,,Thành phố Ha Giang,18,22.81572,104.99062,REGULAR,,"Khách sạn lịch sử Hà Giang - Triple (1 Q, 1 S)",hotel_room,,False,,/ đêm,1.232,₫1.232.471,3,,True,,True,,,True,,False,False,,,,True,True,,,,,True,,True,,,,True,,,,,,,,,,,,,
882148968705433006,https://www.airbnb.com.vn/rooms/882148968705433006,,Thành phố Hà Giang,5,22.82951,104.98275,REGULAR,,Twin Room - YenBien Luxury Hotel,private_room,,False,,/ đêm,1.215,₫1.215.354,2,,True,True,True,,,True,,,,True,,True,,True,,,,,,,,,,True,,,,True,,,True,,,,,,,
44071384,https://www.airbnb.com.vn/rooms/44071384,,,5,22.68232,104.68287,REGULAR,,Homestay Xuân Sang,shared_room,,False,,/ đêm,268.177,₫268.177,10,True,,,True,,True,True,,False,False,,,,True,,,,,,True,,True,,,,,,,,,True,,,,,,,,
24139809,https://www.airbnb.com.vn/rooms/24139809,,,13,22.78283,104.97704,REGULAR,,Làng Tày homestay,private_room,,False,,/ đêm,268.177,₫268.177,10,,True,,,,True,,,False,False,,,,,,,,,,,,True,,,,,,,,,True,,,,,,,,
40902501,https://www.airbnb.com.vn/rooms/40902501,,Hà Giang,22,22.80372,104.97731,REGULAR,,Nhà cô - Ký túc xá nữ (6 khách) thành phố Hà Giang,shared_room,,False,,/ đêm,,,6,,True,,True,,,True,,False,False,,,True,,True,,,,,True,,True,,,,,,,,,True,,,,,,,,
19426752,https://www.airbnb.com.vn/rooms/19426752,,tt. Vinh Quang,12,22.68103,104.67142,REGULAR,,Su Phi CBT - Sống cùng gia đình bản xứ Ban Luoc,shared_room,,False,,/ đêm,963.560,₫963.560,4,True,,,True,,True,,,False,False,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
840973311391198368,https://www.airbnb.com.vn/rooms/840973311391198368,,Đồng Văn,19,23.27654,105.36045,REGULAR,,Phòng 4 Người Nhìn Ra Núi Non,private_room,,False,,/ đêm,627.647,₫627.647,4,,True,,True,,,True,,False,False,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,
35419210,https://www.airbnb.com.vn/rooms/35419210,,Thành phố Hà Giang,18,22.81427,104.98995,REGULAR,,Khách sạn lịch sử Hà Giang - Phòng đôi,hotel_room,,False,,/ đêm,890.118,₫890.118,2,,True,,True,,,True,,False,False,,,,True,True,,,,,True,,True,,,,True,,,,,,,,,,,,,
17520263,https://www.airbnb.com.vn/rooms/17520263,,,30,22.67958,104.92088,REGULAR,,Sống cùng gia đình bản xứ tại làng Ban Len,shared_room,,False,,/ đêm,802.991,₫802.991,9,True,True,,True,,True,True,,,,,,,,,,,,,,,True,,,,,True,,,,True,True,,,,,,,
38693295,https://www.airbnb.com.vn/rooms/38693295,,,10,22.53864,104.82957,REGULAR,,Long Trà Hotel - Trải nghiệm trà Hotel,private_room,,False,,/ đêm,342.353,₫342.353,16,,True,,True,,True,True,,False,False,,,,True,True,,,,,,,True,,,,,,,,,True,,,,,,,,
24875278,https://www.airbnb.com.vn/rooms/24875278,,Thành phố Hà Giang,21,22.8137,104.98118,REGULAR,,Hà Giang Cindy Homestay,private_room,,False,,/ đêm,133.825,₫133.825,16,True,True,,True,,,,,False,False,,,,,True,,,,,,,True,,,,,,,,,,,,,,,,,
42612876,https://www.airbnb.com.vn/rooms/42612876,,Thành phố Hà Giang,12,22.80485,104.97673,REGULAR,,Ký túc xá & Tham quan Thiên đường Hà Giang,shared_room,,False,,/ đêm,251.126,₫251.126,16,True,True,,True,True,True,True,,,,,,True,True,,,,,,,,,,,True,True,,,,,,,,,,,,,
20425562,https://www.airbnb.com.vn/rooms/20425562,,Thành phố Hà Giang,30,22.82357,104.98965,REGULAR,,ngan ha homestay,private_room,,False,,/ đêm,,,16,,True,,True,,True,,,False,False,,,,,True,False,False,,,True,,True,,False,,,,,,,True,,,,,,,,
653454128748502858,https://www.airbnb.com.vn/rooms/653454128748502858,,Thành phố Hà Giang,5,22.81576,104.96252,REGULAR,,Hà Giang Ali Hostel Phòng Tập Thể 6 Người D01,shared_room,,False,,/ đêm,250.000,₫250.000,6,,True,,True,,,,,False,False,,,True,,True,,,,,True,,,,,,,,True,True,,,,,True,,,,,
24727756,https://www.airbnb.com.vn/rooms/24727756,,Thành phố Hà Giang,9,22.82694,104.98543,REGULAR,,Sống cùng gia đình bản xứ Chiaki,shared_room,,False,,/ đêm,267.650,₫267.650,15,True,True,,True,,,True,,False,False,,,,True,True,,,,,True,,,,,,,True,,,,,,,,,,,,
38104976,https://www.airbnb.com.vn/rooms/38104976,,Yên Minh,30,23.11855,105.14558,REGULAR,,Không gian riêng của bạn tại nhà khách Thiên An Yến Minh.,private_room,,False,,/ đêm,256.765,₫256.765,16,True,True,True,True,,,True,,,,,,,True,True,,,,,True,,,,,,True,,,,,,True,,,,,,,
34291239,https://www.airbnb.com.vn/rooms/34291239,,Lũng Cú,30,23.36525,105.31002,REGULAR,,Đồng Văn*Lô Lô Chải * Phòng tắm 4Pax*Bên ngoài,shared_room,,False,,/ đêm,256.968,₫256.968,4,,True,,True,,,,,False,False,,,,,,,,,,True,,True,True,,,,,,,True,,,,,,,,,
52764738,https://www.airbnb.com.vn/rooms/52764738,,Thành phố Hà Giang,5,22.8227,104.98402,REGULAR,,Casa particular đáng yêu ở thành phố Hà Giang,entire_home,,False,,/ đêm,1.711,₫1.711.766,2,,True,True,True,,True,True,,False,False,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,
547535424722862725,https://www.airbnb.com.vn/rooms/547535424722862725,,Lũng Cú,10,23.36145,105.31335,REGULAR,,LoloAncientHouse*LungCu*4Pax*FamilyRoom*LoLoHoa1,private_room,,False,,/ đêm,1.369,₫1.369.412,4,,True,,True,,,,,False,False,,,True,,,,,,,,,,,,,,,True,,,,,,,,,,,
778841540623473235,https://www.airbnb.com.vn/rooms/778841540623473235,,Chiêm Hóa,11,22.31794497959032,105.21331552416085,REGULAR,,nhà sàn mái lá,entire_home,,False,,/ đêm,3.059,₫3.059.496,12,True,,True,True,,True,True,,False,False,,,,True,,,,,,,,,True,,,,,,,True,,,,,,,,,
838184429078089588,https://www.airbnb.com.vn/rooms/838184429078089588,,Thành phố Hà Giang,11,22.83286,104.99111,REGULAR,,phòng 2 giường đơn,private_room,,False,,/ đêm,939.849,₫939.849,4,,True,True,True,,,,,False,False,,,True,,True,,,,,,,,,,,,,True,,,True,,,,,,,,
40183451,https://www.airbnb.com.vn/rooms/40183451,,Thành phố Hà Giang,30,22.83557,104.97968,REGULAR,,Đồng Văn H'mong homestay,private_room,,False,,/ đêm,,,2,True,True,True,True,,,,,,,,,,True,,False,False,,,,,,True,False,,,,,True,True,,,,,,,,True,
690811335048840355,https://www.airbnb.com.vn/rooms/690811335048840355,,Thành phố Hà Giang,6,22.77683,104.96877,REGULAR,,Bungalow with pool and best view,private_room,,False,,/ đêm,627.647,₫627.647,2,,True,True,True,,,True,,False,False,,,True,,True,,,,,,,,,,True,,True,,,,,,,,,,,,
29729178,https://www.airbnb.com.vn/rooms/29729178,,Yên Minh,30,23.11801,105.13831,REGULAR,,Holtel Thiên An,hotel_room,,False,,/ đêm,308.118,₫308.118,16,,True,,True,,,True,,,,,,,True,True,,,,,True,,,,,,True,True,,,,,,True,,,,,,
40214324,https://www.airbnb.com.vn/rooms/40214324,,Thành phố Hà Giang,16,22.77545,104.97003,REGULAR,,Bungalow với 2 giường đôi tại RockGarden,private_room,,False,,/ đêm,856.514,₫856.514,4,,True,,True,,,,,False,False,,,,True,True,,,,,,,True,True,,True,,,,,,True,,,,,,,,
6134974,https://www.airbnb.com.vn/rooms/6134974,,Dong Van,18,23.27724,105.36593,REGULAR,,Hà Nội - Hà Giang (3 ngày/2 đêm),shared_room,,False,,/ đêm,3.747,₫3.747.201,10,,,,,,,,,False,False,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
42439711,https://www.airbnb.com.vn/rooms/42439711,,tt. Đồng Văn,13,23.27905,105.36099,REGULAR,,Dorm- ethnichouse- restaurant-bar,shared_room,,False,,/ đêm,136.941,₫136.941,1,,True,,True,,,,,False,False,,,,,,,,,,True,,True,,,,,,,,,,True,,,,,,,
690799132422208749,https://www.airbnb.com.vn/rooms/690799132422208749,,Thành phố Hà Giang,5,22.77626,104.96868,REGULAR,,Bungalow độc đáo có bể bơi,private_room,,False,,/ đêm,970.000,₫970.000,4,,True,True,True,,,True,,False,False,,,True,,True,,,,,,,,,,True,,,,,,,,,,,,,,
27906389,https://www.airbnb.com.vn/rooms/27906389,,Lũng Cú,10,23.36274,105.31377,REGULAR,,Phòng Riêng Homie Homestay,private_room,2,False,,/ đêm,1.141,₫1.141.177,2,True,True,,True,,True,,,False,False,,,,,,False,False,5,True,,,,,,,,True,,,True,,,,,,,,,True
653498231859571776,https://www.airbnb.com.vn/rooms/653498231859571776,,Thành phố Hà Giang,11,22.81459,104.96194,REGULAR,,Nhà trọ Hà Giang Ali Phòng tập thể 6 nữ,shared_room,,False,,/ đêm,250.000,₫250.000,6,True,True,,True,,,True,,False,False,,,True,True,True,,,,,,,,,,,,,True,,,,,,,,,,,
42439127,https://www.airbnb.com.vn/rooms/42439127,,tt. Đồng Văn,14,23.27954,105.36219,REGULAR,,Dorm- ethnichouse- restaurant- bar,shared_room,,False,,/ đêm,271.030,₫271.030,1,,True,,True,,,,,False,False,,,,,True,,,,,True,,True,,,,,,,,,,True,,,,,,,
762901981653524967,https://www.airbnb.com.vn/rooms/762901981653524967,,Thành phố Hà Giang,5,22.81583,104.96381,REGULAR,,Nhà trọ tập thể Hà Giang Ali 8,shared_room,,False,,/ đêm,248.515,₫248.515,1,,True,,True,,,,,False,False,,True,True,True,True,,,,,,,,,,,,,True,,,,,,,,,,,
779188741613776523,https://www.airbnb.com.vn/rooms/779188741613776523,,Chiêm Hóa,10,22.3171,105.21363,REGULAR,,nhà bị lệch,private_room,,False,,/ đêm,303.553,₫303.553,4,,,True,True,,,True,,False,False,,,,,,,,,,,,,,,,,,True,,True,,,,,,,,,
759843782183075170,https://www.airbnb.com.vn/rooms/759843782183075170,,Thành phố Hà Giang,6,22.8288574,104.9860178,REGULAR,,Nhà khách Hungashboardc,private_room,,False,,/ đêm,684.706,₫684.706,16,,True,,True,,True,True,,False,False,True,,True,,True,,,,,,,,True,,,,,,,,,,,,,,,,
20889865,https://www.airbnb.com.vn/rooms/20889865,,Hùng An,9,22.34961,104.85349,REGULAR,,# Gia đình phòng 5  - Đoàn Tuyên,entire_home,,False,,/ đêm,669.159,₫669.159,5,True,True,,True,,,True,,,,,,,True,True,,,,,True,,,,,,True,True,,,,,True,,,,,,,
25458949,https://www.airbnb.com.vn/rooms/25458949,,,9,22.75477,104.92747,REGULAR,,"5 phòng ngủ cao cấp, 4 phòng tắm 18 phòng",entire_home,,False,,/ đêm,2.783,₫2.783.654,5,True,True,,,True,True,True,,False,,,,,True,True,,,,,,,,,,True,,,,,,,True,,,,,,,
16261189,https://www.airbnb.com.vn/rooms/16261189,,,10,22.70005,104.92791,REGULAR,,Gia đình bản xứ Cao Bo,shared_room,,False,,/ đêm,513.530,₫513.530,6,True,,,,True,True,True,,False,False,,,,True,,,,,,,,True,,,,,True,,,,True,,,,,,,,
10538232,https://www.airbnb.com.vn/rooms/10538232,,Ha Giang City,8,22.76721,104.94002,REGULAR,,Minh Hieu,private_room,,False,,/ đêm,267.664,₫267.664,3,True,True,,True,,True,True,,False,False,,,,True,,False,False,,,,,,,False,,True,,,,,,,,,,,,,
26901910,https://www.airbnb.com.vn/rooms/26901910,,Thành phố Hà Giang,18,22.83518,104.97318,REGULAR,,The wooden house in Ha Giang,shared_room,,False,,/ đêm,,,16,True,True,,True,,True,True,,False,,,,True,,True,,,,,,,,,,,,,,,,True,,,,,,,,
25053885,https://www.airbnb.com.vn/rooms/25053885,,,10,22.17537,105.32372,REGULAR,,Resort 1217 full Dac Nong,private_room,,False,,/ đêm,2.890,₫2.890.727,3,,True,,True,,True,,,False,False,,,,True,,False,False,,,,,,,False,True,,,,,,True,,,,,,,,
690803054926832284,https://www.airbnb.com.vn/rooms/690803054926832284,,Thành phố Hà Giang,5,22.77803,104.96868,REGULAR,,Bungalow Hà Giang Wings với tầm nhìn ra thiên nhiên,private_room,,False,,/ đêm,970.000,₫970.000,4,,True,True,True,,,True,,False,False,,,True,,True,,,,,,,,,,True,,,,,,,,,,,,,,
21541476,https://www.airbnb.com.vn/rooms/21541476,,tt. Việt Quang,15,22.4169,104.81116,REGULAR,,Cho thuê căn hộ 3 phòng ngủ Lộc Thũy,entire_home,,False,,/ đêm,1.391,₫1.391.840,6,True,True,,True,True,,True,,,,,,,True,True,,,,,,,,,,True,True,,,,,,True,,,,,,,
22019429,https://www.airbnb.com.vn/rooms/22019429,"4,84",,30,22.815454483032227,104.98169708251953,REGULAR,,Sống cùng gia đình bản xứ Thái Lan - Nhà của tôi là nhà của bạn,private_room,68,False,,/ đêm,267.664,₫267.664,2,True,True,,True,,,,,False,False,,,,,,False,True,7,True,True,,True,,,,,True,,,,True,,,,,,,,
54321851,https://www.airbnb.com.vn/rooms/54321851,,Tuyên Quang,11,22.37267,105.37204,REGULAR,,"Anna Homestay
Lâm Bình, Tuyên Quang",shared_room,,False,,/ đêm,259.476,₫259.476,16,True,True,True,True,,,,True,False,False,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
690771828097792812,https://www.airbnb.com.vn/rooms/690771828097792812,,Thành phố Hà Giang,5,22.77713113989404,104.97010593170779,REGULAR,,Chỗ ở đáng yêu có bể bơi,private_room,,False,,/ đêm,970.000,₫970.000,4,,True,True,True,,,True,,False,False,,,True,,True,,,,,,,,,,True,,,,,,,,,,,,,,
690800877138749910,https://www.airbnb.com.vn/rooms/690800877138749910,,Thành phố Hà Giang,5,22.7775,104.96961,REGULAR,,Boutique Bungalow có bể bơi,private_room,,False,,/ đêm,970.000,₫970.000,4,,True,True,True,,,True,,False,False,,,True,,True,,,,,,,,,,True,,,,,,,,,,,,,,
24583407,https://www.airbnb.com.vn/rooms/24583407,,Thành phố Hà Giang,13,22.78302,104.97551,REGULAR,,Làng Tày homestay,private_room,,False,,/ đêm,268.177,₫268.177,4,True,True,,True,,True,,,False,False,,,,,,False,False,,,,,True,,False,,,,,,,True,,,,,,,,
18777725,https://www.airbnb.com.vn/rooms/18777725,,Du Già,7,22.93152,105.2251,REGULAR,,QT Nhà khách Du Già ~ Bữa sáng & bữa tối tùy chọn,shared_room,,False,,/ đêm,,,16,,True,,True,,True,,,False,False,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,
17307016,https://www.airbnb.com.vn/rooms/17307016,,,8,22.83396,104.94596,REGULAR,,NHÀ DÂN TỘC THÔN THA TÂY,shared_room,,False,,/ đêm,321.187,₫321.187,8,True,True,,True,,,True,,False,False,,,,True,,,,,,,,True,,,,,,,,,True,,,,,,,,
629246570019406471,https://www.airbnb.com.vn/rooms/629246570019406471,,Thành phố Hà Giang,17,22.81999,104.98607,REGULAR,,Nhà trọ và chỗ nghỉ phục vụ bữa sáng,shared_room,,False,,/ đêm,263.847,₫263.847,8,,True,True,True,,,,,False,False,,,True,,True,,,,,True,,,,,,,,,,,,,,,,,,,
29661090,https://www.airbnb.com.vn/rooms/29661090,,Thành phố Hà Giang,25,22.80577,104.97836,REGULAR,,Nhà nghỉ Mr Phương 24/24,shared_room,,False,,/ đêm,268.177,₫268.177,16,True,True,,True,,True,,,,False,,,,True,,,,,,True,,True,,,,,,,,,True,,,,,,,,
34889271,https://www.airbnb.com.vn/rooms/34889271,,Thành phố Hà Giang,10,22.81693,104.98741,REGULAR,,cho thue nha 150-180 minh khai,entire_home,,False,,/ đêm,2.863,₫2.863.943,1,True,True,,True,,True,True,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19439820,https://www.airbnb.com.vn/rooms/19439820,,tt. Vinh Quang,11,22.63213,104.64815,REGULAR,,Tú Phi CBT - Homestay Hồ Thau,shared_room,,False,,/ đêm,870.762,₫870.762,3,True,,,True,,True,,,False,False,,,,,,,,,,,,True,,,,,,,,,True,,,,,,,,
42439515,https://www.airbnb.com.vn/rooms/42439515,,tt. Đồng Văn,16,23.27967,105.36148,REGULAR,,Dorm- ethnichouse- Restaurant- bar,shared_room,,False,,/ đêm,,,1,,True,,True,,,,,False,False,,,,,True,,,,,True,,True,,,,,,,,,,True,,,,,,,
43905697,https://www.airbnb.com.vn/rooms/43905697,,tt. Đồng Văn,30,23.28146,105.36963,REGULAR,,Aladdin Homestay Đồng Văn,private_room,,False,,/ đêm,798.824,₫798.824,16,True,True,,True,,True,,,False,False,,,,True,,False,False,,,True,,,,False,True,,,,,,,,,,,,,,
42146143,https://www.airbnb.com.vn/rooms/42146143,,Thành phố Hà Giang,10,22.82415,104.98605,REGULAR,,Phòng thân thiện Seu' House,shared_room,,False,,/ đêm,547.765,₫547.765,6,True,True,,True,,True,,,False,False,,,,True,True,,,,,True,,,,,,True,,,,,,,,,,,,,
42101145,https://www.airbnb.com.vn/rooms/42101145,,Thành phố Hà Giang,19,22.82415,104.98606,REGULAR,,Phòng Seu 's House Kinh,shared_room,,False,,/ đêm,657.318,₫657.318,6,True,True,,True,,True,,,False,False,,,,,,,,,,True,,,,,,,,,,,True,,,,,,,,
25052550,https://www.airbnb.com.vn/rooms/25052550,,,9,22.7593,104.95322,REGULAR,,Lexing 1244 full Phú Thọ,entire_home,,False,,/ đêm,2.890,₫2.890.727,4,True,True,,,True,True,True,,False,,,,,True,True,,,,,,,,,,True,,,,,,,True,,,,,,,
779554456235159966,https://www.airbnb.com.vn/rooms/779554456235159966,,Thành phố Hà Giang,7,22.83335,104.99149,REGULAR,,Chỗ nghỉ phục vụ bữa sáng,shared_room,,False,,/ đêm,547.765,₫547.765,8,True,True,True,True,,,,,False,False,,,True,True,True,,,,,,,,,,,,,True,,,,,,,,,,,
14078300,https://www.airbnb.com.vn/rooms/14078300,"4,81",Hà Giang,30,22.81384,104.9823,REGULAR,,Sống cùng gia đình bản xứ Thái Lan - Nhà của tôi là nhà của bạn,private_room,166,False,,/ đêm,267.656,₫267.656,2,True,True,,True,,,,,False,False,,,,True,,False,True,7,True,,,True,,,,,,,,,,,,,,,,,
40367504,https://www.airbnb.com.vn/rooms/40367504,,Hà Giang,5,22.8032,104.97889,REGULAR,,Ha Giang || Happy,private_room,,False,,/ đêm,910.037,₫910.037,4,True,,,,,True,,,False,False,,,,,True,False,False,,,True,,,,False,,,,,,,,,,,,,,,
40217920,https://www.airbnb.com.vn/rooms/40217920,,Ha Giang,18,22.77693,104.97042,REGULAR,,Ký túc xá Bungalow với 6 giường ngủ tại RockGarden,shared_room,,False,,/ đêm,267.650,₫267.650,12,,True,,True,,,,,False,False,,,,True,True,,,,,,,True,True,,True,,,,,,True,,,,,,,,
653431453681953027,https://www.airbnb.com.vn/rooms/653431453681953027,,Thành phố Hà Giang,11,22.81595,104.96401,REGULAR,,Hà Giang Ali Hostel Phòng Đôi 2 Giường 206,private_room,,False,,/ đêm,500.000,₫500.000,4,,True,True,True,,,True,,False,False,,,True,True,True,,,,,,,,,,,True,,,,,,,,,,,,,
39150786,https://www.airbnb.com.vn/rooms/39150786,,Đạo Đức,22,22.70637,104.96423,REGULAR,,Trà và phiêu lưu Trà Shan cổ đại với người dân địa phương,shared_room,,False,,/ đêm,267.664,₫267.664,16,,True,,,,True,,,False,False,,True,,True,,,,,,True,,True,,,,,,,,,True,,,,,,,,
27860724,https://www.airbnb.com.vn/rooms/27860724,,Thành phố Hà Giang,27,22.83005,104.98326,REGULAR,,Ha Giang cozy chopai hostel,shared_room,,False,,/ đêm,265.894,₫265.894,12,,True,,True,,True,,,False,False,,,,,True,,,,,True,,True,,,,,,,,,True,,,,,,,,
38783070,https://www.airbnb.com.vn/rooms/38783070,,Thành phố Hà Giang,10,22.71249,104.92982,REGULAR,,Hổ,entire_home,,False,,/ đêm,264.949,₫264.949,2,True,,,,,,,,False,False,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
29048882,https://www.airbnb.com.vn/rooms/29048882,,Thành phố Hà Giang,12,22.81777,104.98819,REGULAR,,Căn hộ giá rẻ sạch 342,private_room,,False,,/ đêm,2.890,₫2.890.707,5,True,True,,True,,,True,,False,False,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
653421793378326119,https://www.airbnb.com.vn/rooms/653421793378326119,,Thành phố Hà Giang,11,22.81522,104.96177,REGULAR,,"Hà Giang Ali Hostel
Phòng Đôi 2 Giường 203",private_room,,False,,/ đêm,500.000,₫500.000,4,,True,True,True,,,True,,False,False,,,True,True,True,,,,,,,,,,,True,,,,,,,,,,,,,
46826585,https://www.airbnb.com.vn/rooms/46826585,,tt. Đồng Văn,3,23.27754,105.3632,REGULAR,,Giường tầng trong phòng ngủ tập thể,shared_room,,False,,/ đêm,,,1,,True,True,True,,,,,False,False,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,
