room_id,url,rating,city,contextualPicturesCount,lat,long,listingObjType,pdpUrlType,name,roomTypeCategory,reviewCount,isSuperHost,isVerified,yearHosting,canInstantBook,weeklyPriceFactor,structuredStayDisplayPrice,price,price_full,maxGuestCapacity,SYSTEM_LOCK_ON_DOOR,SYSTEM_BEACH,SYSTEM_COOKING_BASICS,SYSTEM_WI_FI,SYSTEM_MAPS_CAR_RENTAL,SYSTEM_PETS,SYSTEM_WASHER,SYSTEM_SURVEILLANCE,SYSTEM_NO_DETECTOR_CO2,SYSTEM_NO_DETECTOR_SMOKE,SYSTEM_VIEW_CITY,SYSTEM_FLOWER,SYSTEM_WORKSPACE,SYSTEM_EV_CHARGER,SYSTEM_VIEW_OCEAN,SYSTEM_DRYER,SYSTEM_SNOWFLAKE,SYSTEM_HAIRDRYER,SYSTEM_FIREPIT,SYSTEM_LUGGAGE_DROP,SYSTEM_CALENDAR,SYSTEM_POOL,SYSTEM_VIEW_MOUNTAIN,SYSTEM_TV,SYSTEM_REFRIGERATOR,SYSTEM_BREAKFAST,SYSTEM_PATIO_BALCONY,SYSTEM_NO_LOCK_ON_DOOR,SYSTEM_FIREPLACE,SYSTEM_JACUZZI,SYSTEM_SMOKING_ALLOWED,SYSTEM_TOYS,SYSTEM_ELEVATOR,SYSTEM_GYM,SYSTEM_MICROWAVE,SYSTEM_BATHTUB,SYSTEM_HIGH_CHAIR,SYSTEM_PIANO
38330506,https://www.airbnb.com.vn/rooms/38330506,"5,0",Bố Trạch District,23,17.60556,106.30048,REGULAR,,Phòng thân thiện tại nhà - ấm cúng & đáng yêu,private_room,3,False,True,4,False,,/ đêm,432.563,₫432.563,2.0,True,,True,True,True,True,True,,,False,,,True,,True,True,,,,,,,,,,,,,,,,,,,,,,
17288882,https://www.airbnb.com.vn/rooms/17288882,"4,6",Sơn Trạch,13,17.59479,106.28473,REGULAR,,Bờ biển với góc nhìn khác thường (Phòng Riêng),private_room,20,,,,False,,/ đêm,,,2.0,,,,True,True,,,,False,False,,,,,,,True,True,,,,,,,,True,,,,,True,,,,,,,
42845250,https://www.airbnb.com.vn/rooms/42845250,,Bố Trạch District,14,17.6077,106.3019,REGULAR,,Riverview Home,private_room,,,,,False,,/ đêm,310.887,₫310.887,16.0,,,,True,True,,True,,False,False,,,,,,True,True,True,,,,,,,,True,,,,,,,,,,,,
745178976759972652,https://www.airbnb.com.vn/rooms/745178976759972652,,Thành phố Đồng Hới,7,17.46129,106.63769,REGULAR,,phòng gác mái tại Cối xay gió homestay,private_room,,False,False,,False,,/ đêm,456.471,₫456.471,2.0,,,,True,,,,True,False,False,,,,,,,True,,,,,,,,,,,False,,,,,,,,,,
24212198,https://www.airbnb.com.vn/rooms/24212198,,,8,17.6089,106.31294,REGULAR,,Mini Mansion - Deluxe Double Room,private_room,,,,,False,,/ đêm,401.495,₫401.495,2.0,,,True,True,,,,,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
39927308,https://www.airbnb.com.vn/rooms/39927308,,Thành phố Đồng Hới,18,17.4939,106.62575,REGULAR,,Seasand Homestay_Phòng riêng 2 pax Tam Toa,private_room,,,,,False,,/ đêm,627.647,₫627.647,2.0,,True,True,True,True,,True,,False,False,,,,True,,True,,,,,,,,True,,,,,,,,,,,,,,
27316351,https://www.airbnb.com.vn/rooms/27316351,,Bố Trạch,30,17.59812,106.29188,REGULAR,,Sunshine Homestay - KHÔNG CHỈ Một chiếc GIƯỜNG,private_room,,False,True,,False,,/ đêm,321.187,₫321.187,2.0,,,True,True,True,True,True,,False,,,,True,,,True,,,,,,,,True,,,,False,,,,,,,,,,
33632050,https://www.airbnb.com.vn/rooms/33632050,,Thành phố Đồng Hới,6,17.61128,106.34843,REGULAR,,"2 giường đơn, bungalow và hồ bơi, tầm nhìn ra núi",private_room,1,False,True,4,False,,/ đêm,456.471,₫456.471,2.0,True,,,True,True,True,True,,False,False,,,,,,,True,,,,,True,,,,,,,True,,,,,,,,,
20181565,https://www.airbnb.com.vn/rooms/20181565,,Phong Nha,15,17.60789,106.30124,REGULAR,,Biệt thự Victory Road - Victory Villa 1,entire_home,,,,,False,,/ đêm,3.500,₫3.500.000,3.0,,,True,True,True,,,,False,False,,,,,,,True,,,,,True,,True,,,True,,,,,,,,,True,,
48047768,https://www.airbnb.com.vn/rooms/48047768,,Thành phố Đồng Hới,30,17.48463,106.62625,REGULAR,,Beach house,private_room,,False,False,,False,,/ đêm,321.187,₫321.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25201468,https://www.airbnb.com.vn/rooms/25201468,,Phong Nha,19,17.58671,106.34718,REGULAR,,Trại sinh thái cảnh rừng Bồng Lai,private_room,,False,False,,False,,/ đêm,374.710,₫374.710,2.0,True,,True,True,True,True,,,False,False,,,,,True,,,True,,,,True,,,,,,,,,,,,,,,,
39675579,https://www.airbnb.com.vn/rooms/39675579,,Bố Trạch,24,17.60719,106.31484,REGULAR,,MotorVina,private_room,,,,,False,,/ đêm,422.917,₫422.917,12.0,,,,True,True,True,,,False,,,,,,,,True,True,,,,,,,,True,,,,,,,,,,,,
37894590,https://www.airbnb.com.vn/rooms/37894590,,Bố Trạch District,30,17.59109,106.28422,REGULAR,,phòng cho 2 người có tầm nhìn ra hồ bơi,private_room,,,,,False,,/ đêm,749.452,₫749.452,2.0,,,,True,True,,,,False,False,,True,True,,,,True,,,,,True,,,,,True,,,,,,,,,,,
816529926546349022,https://www.airbnb.com.vn/rooms/816529926546349022,,Sơn Trạch,7,17.6037,106.32867,REGULAR,,Sweet Home Phong Nha,entire_home,,,,,False,,/ đêm,936.562,₫936.562,2.0,,,,True,True,,True,,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
39562997,https://www.airbnb.com.vn/rooms/39562997,,Bố Trạch District,30,17.59166,106.28307,REGULAR,,Phong Nha Eco-Mountain Farmstay,private_room,,,,,False,,/ đêm,475.294,₫475.294,4.0,,,,True,True,True,,True,,,,True,,,,,True,True,,True,,True,,,True,,,,,,,,,,,,,
48048598,https://www.airbnb.com.vn/rooms/48048598,,Thành phố Đồng Hới,24,17.48355,106.6277,REGULAR,,Comfortable Room,private_room,,False,False,,False,,/ đêm,,,4.0,,True,True,True,True,True,,,False,False,,,,,,,True,,,,,,,,,,True,False,,,,,,,,,,
45144447,https://www.airbnb.com.vn/rooms/45144447,,Thành phố Đồng Hới,11,17.47818,106.62318,REGULAR,,CKC THIÊN ĐƯỜNG - Căn hộ cao cấp Nữ Hoàng Bán Gấp View thành phố.,private_room,,,,,False,,/ đêm,970.001,₫970.001,2.0,,,,True,True,,True,,False,False,,,,,,True,True,,,,,True,,True,,,,,,True,,,,,,,,
28452640,https://www.airbnb.com.vn/rooms/28452640,,Bố Trạch District,7,17.59182,106.28267,REGULAR,,vàng cộng,entire_home,,,,,False,,/ đêm,,,2.0,,,,True,True,True,True,,False,,,,True,,,True,True,True,,,,,,True,,,,,,,,,,,,,,
34421770,https://www.airbnb.com.vn/rooms/34421770,,Sơn Trạch,4,17.60813,106.30169,REGULAR,,Sống cùng gia đình bản xứ của Applebee (phòng đôi),private_room,,False,False,,False,,/ đêm,308.118,₫308.118,2.0,,,,True,True,True,True,,False,False,,,,,,,,,,,,,,,,,,False,,,,,,,,,,
26398120,https://www.airbnb.com.vn/rooms/26398120,,Phong Nha,17,17.60589,106.30129,REGULAR,,Son Doong Riverside Homestay,hotel_room,,,,,False,,/ đêm,399.600,₫399.600,2.0,,,,True,True,True,,,False,False,,,,,,,True,,,,,,,True,,True,,,True,,True,,,,,,,
40172292,https://www.airbnb.com.vn/rooms/40172292,,Bố Trạch District,24,17.60443,106.2999,REGULAR,,Phòng đôi Phong Nha Ecolodge - tiêu chuẩn,private_room,,,,,False,,/ đêm,399.412,₫399.412,2.0,,,True,True,True,True,True,,False,False,,,True,,,,True,,,,,True,,,,,,,,,,,,,,,,
24251315,https://www.airbnb.com.vn/rooms/24251315,,,8,17.61069,106.31106,REGULAR,,Mini Mansion - Deluxe Double Room,private_room,,,,,False,,/ đêm,401.495,₫401.495,2.0,,,True,True,,,,,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
39873315,https://www.airbnb.com.vn/rooms/39873315,,Thành phố Đồng Hới,25,17.51321,106.61165,REGULAR,,Sống cùng gia đình bản xứ Cindy Đồng Hới,entire_home,,,,,False,,/ đêm,508.542,₫508.542,5.0,,,True,True,True,True,True,,False,False,,,,,,True,True,,,,,,,,,,,,,,True,,,,,,,
23573369,https://www.airbnb.com.vn/rooms/23573369,,Thành phố Đồng Hới,16,17.45639,106.62181,REGULAR,,Tốt nhất cho chuyến đi của bạn,private_room,,,,,False,,/ đêm,401.156,₫401.156,16.0,,,,True,True,True,True,,False,False,,,,,,,True,,,,,,,True,,,,,,,,True,,,,,True,
45317537,https://www.airbnb.com.vn/rooms/45317537,,Thành phố Đồng Hới,9,17.47934,106.62512,REGULAR,,CKC THIÊN ĐƯỜNG HOTEL - Deluxe Triple River View.,private_room,,,,,False,,/ đêm,1.027,₫1.027.059,3.0,,,,True,True,,True,,False,False,,,,,,True,True,,,,,True,,True,,,,,,True,,,,,,,,
32407168,https://www.airbnb.com.vn/rooms/32407168,,Bố Trạch,9,17.61174,106.30527,REGULAR,,Khách sạn thiên đường,private_room,,,,,False,,/ đêm,401.495,₫401.495,4.0,,,,True,True,,True,,False,False,,,,,,,True,True,,,,,,True,,True,,,,,,,,,,,,
33944365,https://www.airbnb.com.vn/rooms/33944365,,Bố Trạch District,30,17.58994,106.28228,REGULAR,,Hahaland 4 Giường chung (3),shared_room,,,,,False,,/ đêm,239.647,₫239.647,3.0,,,,True,True,True,,,False,False,,,,,True,,True,,,,,True,,,,,True,,,True,,,,,,,,
15363588,https://www.airbnb.com.vn/rooms/15363588,,Sơn Trạch,13,17.60368,106.29628,REGULAR,,Nhà nghỉ Phong Nha Gecko,shared_room,,,,,False,,/ đêm,,,16.0,,,True,True,True,,True,,False,,,,,,,True,True,True,,,,,,,,,,,True,True,,,,,,,,
14881058,https://www.airbnb.com.vn/rooms/14881058,"4,4",Sơn Trạch,5,17.60945,106.30994,REGULAR,,Thien Phu Hostel _ Twins room,private_room,15,,,,False,,/ đêm,308.118,₫308.118,2.0,,,True,True,True,True,,,False,False,,,,,,,True,True,,,,,,True,,True,,,,,,,,,,,,
33238616,https://www.airbnb.com.vn/rooms/33238616,,Bố Trạch,18,17.62465,106.3066,REGULAR,,Phòng Hillside view deluxe doulbe,private_room,,False,False,,False,,/ đêm,467.824,₫467.824,2.0,,,True,True,True,True,,,False,,,,,,,,True,True,,,,True,,,,True,,False,,,,,,,,,,
23983319,https://www.airbnb.com.vn/rooms/23983319,,,11,17.61179,106.30585,REGULAR,,Khách sạn Hang En - Phòng ba với tầm nhìn ra núi,private_room,,,,,False,,/ đêm,472.938,₫472.938,3.0,,,,True,True,True,,,False,False,,,,,,,True,,,,,,,True,,True,,,,True,,,,,,,,
29023653,https://www.airbnb.com.vn/rooms/29023653,,Bố Trạch,16,17.61541,106.32063,REGULAR,,Elephant Mount Hotel,private_room,,,,,False,,/ đêm,266.118,₫266.118,4.0,,,,True,True,True,True,,False,False,,,,,,True,True,,,,,,,True,,,,,True,,,,,,,,,
39898517,https://www.airbnb.com.vn/rooms/39898517,,Thành phố Đồng Hới,19,17.49876,106.62286,REGULAR,,Seasand Homestay_Private Room 3pax Son Doong,private_room,,,,,False,,/ đêm,570.589,₫570.589,3.0,,True,True,True,True,True,True,,False,False,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,
647017492580458646,https://www.airbnb.com.vn/rooms/647017492580458646,,Sơn Trạch,11,17.56264,106.28656,REGULAR,,2 Beds room. Son River House Phong Nha,private_room,,False,False,,False,,/ đêm,684.706,₫684.706,4.0,True,,True,True,True,,,True,False,False,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,
23984033,https://www.airbnb.com.vn/rooms/23984033,,,6,17.61123,106.30611,REGULAR,,Hang en Homestay - Phòng đôi với tầm nhìn ra núi,private_room,,,,,False,,/ đêm,497.847,₫497.847,2.0,,,,True,True,True,,,False,False,,,,,,,,,,,,,,True,,True,,,,,,,,,,,,
29906545,https://www.airbnb.com.vn/rooms/29906545,,Đồng Hới,10,17.48306,106.61203,REGULAR,,Phòng đôi hoặc phòng đôi cho hai người,private_room,,,,,False,,/ đêm,285.294,₫285.294,2.0,,,True,True,True,,,,False,,,,,,,,True,True,,True,,,,True,True,,,,,,,,,,True,,,
35520913,https://www.airbnb.com.vn/rooms/35520913,,Sơn Trạch,16,17.56423,106.28674,REGULAR,,Son Doong Riverside Homestay,hotel_room,,,,,False,,/ đêm,405.118,₫405.118,2.0,,,,True,True,True,True,,False,False,,,,,,True,True,,,,,,,True,,,,,True,,,,,,,,,
32369592,https://www.airbnb.com.vn/rooms/32369592,,Quang Binh Province,27,17.58122444152832,106.2830810546875,REGULAR,,Khuyến mãi! Phòng gia đình Mountain View Bữa sáng miễn phí,shared_room,,,,,False,,/ đêm,642.373,₫642.373,4.0,,,True,True,True,True,,,False,False,True,True,True,,,,,,,,,,,True,,,,,,,,,,,,,,
39601380,https://www.airbnb.com.vn/rooms/39601380,,Bố Trạch District,30,17.5903,106.28299,REGULAR,,Phòng ba với ban công và khung cảnh núi,private_room,,False,True,,False,,/ đêm,802.991,₫802.991,3.0,True,,,True,True,True,,,False,False,,,,,,,True,True,,,,,,,,,True,,True,,,,,,,,,
42260593,https://www.airbnb.com.vn/rooms/42260593,,Thành phố Đồng Hới,30,17.48434,106.62741,REGULAR,,Riverview Homestay Family Room,private_room,,False,False,,False,,/ đêm,912.942,₫912.942,10.0,True,,True,True,True,,True,,False,False,,,,,,,True,True,,,,,,True,,,,,,,,,,,,,,
29294342,https://www.airbnb.com.vn/rooms/29294342,,,11,17.58704,106.34836,REGULAR,,Bong Lai Rattan House,private_room,,,,,False,,/ đêm,273.882,₫273.882,2.0,,,True,True,True,True,True,,False,False,,,,,,True,,True,,,,,,,,,,,True,,,,,,,,,
637488479241970200,https://www.airbnb.com.vn/rooms/637488479241970200,,Bố Trạch,6,17.60428,106.30057,REGULAR,,Phòng gia đình có tầm nhìn ra núi_Starbucks Ecolodge,private_room,,,,,False,,/ đêm,538.214,₫538.214,4.0,,,True,True,True,True,,True,False,False,,,True,,True,,,,,,,True,,,,,,,,,,,,,,,,
29601442,https://www.airbnb.com.vn/rooms/29601442,,Kỳ Anh,10,18.02076,106.4109,REGULAR,,fomosa ha tinh,shared_room,,,,,False,,/ đêm,294.401,₫294.401,16.0,,,,True,True,True,True,,False,False,,,,,,True,True,,,,,,,True,,,,,,True,,,,,,,,
40208053,https://www.airbnb.com.vn/rooms/40208053,,Bố Trạch District,12,17.60777,106.30048,REGULAR,,Nhà Riverview,private_room,,False,True,,False,,/ đêm,313.824,₫313.824,16.0,,,,True,True,,True,,False,False,,,,,,True,True,True,,,,,,,,True,,False,,,,,,,,,,
17288700,https://www.airbnb.com.vn/rooms/17288700,,Sơn Trạch,13,17.59557,106.28405,REGULAR,,Bờ biển với khung cảnh làng tuyệt đẹp (Phòng riêng),private_room,,,,,False,,/ đêm,588.850,₫588.850,2.0,,,,True,True,,,,False,False,,,,,,,True,True,,,,,,,,True,,,,,True,,,,,,,
45317278,https://www.airbnb.com.vn/rooms/45317278,,Thành phố Đồng Hới,10,17.4787,106.62302,REGULAR,,CKC THIÊN ĐƯỜNG HOTEL - Deluxe Twin River View,private_room,,,,,False,,/ đêm,1.027,₫1.027.059,4.0,,,,True,True,,True,,False,False,,,,,,True,True,,,,,True,,True,,,,,,True,,,,,,,,
646857137742946208,https://www.airbnb.com.vn/rooms/646857137742946208,,,30,17.50371,106.29819,REGULAR,,"Phòng tập thể với 3 giường rộng và có thể kê thêm giường phụ, có 2 nhà vệ sinh và 1 phòng tắm khép kín, 2 phòng tắm ngoài trời. Có nhà hàng phục vụ các bữa ăn sáng, trưa, tối với các món ăn địa phương. Có thuyền Sup để chèo trên Sông.",shared_room,,,,,False,,/ đêm,855.883,₫855.883,5.0,,,,True,True,,,True,False,False,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,
19532971,https://www.airbnb.com.vn/rooms/19532971,"4,17",Thành phố Đồng Hới,14,17.47768,106.62406,REGULAR,,Số 19 B&B - Ký túc xá và Quán cà phê,shared_room,6,,,,False,,/ đêm,260.085,₫260.085,1.0,,,,True,True,,True,,False,False,,,,,,,True,True,,,,,,,,,,,,,True,,,,,,,
21313802,https://www.airbnb.com.vn/rooms/21313802,,Thành phố Đồng Hới,18,17.63746,106.28455,REGULAR,,Nice private room - Mountains View,private_room,,,,,False,,/ đêm,342.353,₫342.353,2.0,,,,True,True,True,,,False,False,,,,,,,True,,,,,True,,True,,True,,,,True,,,,,,,,
33944141,https://www.airbnb.com.vn/rooms/33944141,,Bố Trạch District,30,17.59046,106.28386,REGULAR,,Hahaland - Giường 2 Ca sĩ Riêng,private_room,1,False,False,4,False,,/ đêm,228.235,₫228.235,2.0,True,,,True,True,True,,,False,False,,True,,,True,,True,,,,,,,,,,True,,,,,,,,,,,
32483271,https://www.airbnb.com.vn/rooms/32483271,,Bố Trạch,11,17.61147,106.3473,REGULAR,,palafita phong nha Bungalow view ruộng lúa.,private_room,,,,,False,,/ đêm,399.412,₫399.412,2.0,,,,True,True,,True,,False,False,,,,,,True,,True,,,,True,,,,True,,,True,,,,,,,,,
32735645,https://www.airbnb.com.vn/rooms/32735645,,Bố Trạch District,30,17.59371,106.28696,REGULAR,,Hahaland 8 Giường chung (8),shared_room,,,,,False,,/ đêm,639.059,₫639.059,8.0,,,True,True,True,True,,,False,False,,,,,True,,True,,,,,True,,,,,,,,True,,,,,,,,
27456755,https://www.airbnb.com.vn/rooms/27456755,"5,0",Bố Trạch District,12,17.59784,106.29224,REGULAR,,BƯỞI HOMESTAY- nhìn ra cánh đồng lúa 2,private_room,4,,,,False,,/ đêm,669.159,₫669.159,3.0,,,True,True,True,True,,,False,False,,,,,,True,True,,,True,,,,,,,,,,True,,,,,,,,
42130423,https://www.airbnb.com.vn/rooms/42130423,,Bố Trạch District,5,17.5901,106.28437,REGULAR,,CHÀO MỪNG BẠN ĐẾN VỚI KHÁCH SẠN TRUNG ĐỨC,private_room,,,,,False,,/ đêm,,,16.0,,,True,True,True,,,,False,False,,,,,,,True,True,,,,True,,True,,True,,,,,,,,,,,,
29069487,https://www.airbnb.com.vn/rooms/29069487,"5,0",Phong Nha,7,17.62441,106.38532,REPRESENTATIVE,,Phong Nha Farmstay - Phòng đôi,private_room,5,,,,False,,/ đêm,1.850,₫1.850.000,2.0,,,,True,True,True,,,False,False,,,,,,,True,True,,,,True,,True,,,,,True,,,,,,,,,
24339823,https://www.airbnb.com.vn/rooms/24339823,,Bố Trạch,8,17.61334,106.30531,REGULAR,,Khách sạn Thiên Thanh - Phòng ba tầng có ban công,private_room,,,,,False,,/ đêm,456.471,₫456.471,3.0,,,True,True,True,True,True,,False,False,,,,,,True,,,,,,True,,True,,,,,,,,,,,,,,
43978856,https://www.airbnb.com.vn/rooms/43978856,,Bố Trạch,29,17.56231,106.29957,REGULAR,,BeHomestay with awesome Riverview,private_room,,,,,False,,/ đêm,267.664,₫267.664,10.0,,,,True,True,True,,,False,False,,,,,,,True,True,,,,,,,,True,,,,,True,,,,,,,
17335490,https://www.airbnb.com.vn/rooms/17335490,,,10,17.56541,106.29189,REGULAR,,Nhà mộc mạc Phong Nha,private_room,,,,,False,,/ đêm,,,8.0,,,,True,,True,,,False,False,,,,,,True,True,True,,,,,,,,True,,,True,,,,,,,,,
735067601771169619,https://www.airbnb.com.vn/rooms/735067601771169619,,Bố Trạch,14,17.6100472,106.309954,REGULAR,,Phòng tiêu chuẩn 2 giường đơn - Falcon Hotel & Bar,private_room,,,,,False,,/ đêm,599.118,₫599.118,3.0,,,,True,True,,,True,False,,,True,,,,,True,,True,,,,,,True,,True,,,,,,,,True,,,
41539812,https://www.airbnb.com.vn/rooms/41539812,,Bố Trạch District,30,17.59176,106.28263,REGULAR,,Nhà nông Phong Nha - Phòng gia đình (6 người),private_room,,,,,False,,/ đêm,3.500,₫3.500.000,6.0,,,,True,True,True,,,False,False,,,,,,,True,True,,,,True,,True,,,,,True,,,,,,,,,
30389928,https://www.airbnb.com.vn/rooms/30389928,,Bố Trạch District,6,17.59078,106.28339,REGULAR,,Rất vui được gặp bạn,entire_home,,,,,False,,/ đêm,,,2.0,,,,True,True,,True,,False,,,,,,,True,True,True,,,,,,True,,True,,,,,,,,,,,,
29863594,https://www.airbnb.com.vn/rooms/29863594,"4,83",,30,17.60647,106.30051,REGULAR,,Green Riverside Cosy Home - Phòng đôi sang trọng,private_room,6,,,,False,,/ đêm,535.327,₫535.327,2.0,,,True,True,True,True,True,,False,False,,,,,True,,True,,,,,,,True,,,,,,,,,,,,,,
881406249179458539,https://www.airbnb.com.vn/rooms/881406249179458539,,Đồng Hới,5,17.47431,106.6224,REGULAR,,Phòng tập thể,shared_room,,,,,False,,/ đêm,684.706,₫684.706,1.0,,,,True,True,,,True,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True
24339944,https://www.airbnb.com.vn/rooms/24339944,,Bố Trạch,6,17.61141,106.30963,REGULAR,,Khách sạn Thiên Thành - Giường đôi có ban công,private_room,,False,False,,False,,/ đêm,319.530,₫319.530,2.0,,,True,True,True,,True,,False,False,,,,,,True,,,,,,,,True,,,,False,,True,,,,,,,,
36807245,https://www.airbnb.com.vn/rooms/36807245,,Bố Trạch District,13,17.60783,106.31603,REGULAR,,Khách sạn Phong Nha Mountain View,hotel_room,,,,,False,,/ đêm,,,15.0,,,,True,,,,,False,False,,,,,,,True,,,,,,,True,,True,,,,,True,,,,,,,
32428777,https://www.airbnb.com.vn/rooms/32428777,,Phong Nha,13,17.61334,106.34959,REGULAR,,2 giường đơn - bungalow có tầm nhìn ra núi,private_room,,False,True,,False,,/ đêm,399.412,₫399.412,2.0,True,,,True,True,,True,,False,False,,,,,,True,,True,,,,True,,,,,,,True,,,,,,,,,
23833427,https://www.airbnb.com.vn/rooms/23833427,"4,78",,14,17.61084,106.3083,REGULAR,,Khách sạn Hang En,private_room,9,,,,False,,/ đêm,,,3.0,,,,True,True,True,,,False,False,,,,,,,True,,,,,,,True,,True,,,,,,,,,,,,
45059392,https://www.airbnb.com.vn/rooms/45059392,,Ba Đồn,11,17.75176,106.4369,REGULAR,,Căn hộ của Tú tại Quảng Bình,entire_home,,,,,False,,/ đêm,294.422,₫294.422,4.0,,,True,True,True,,True,,,,,,,,,True,True,,,,,,,True,,,,,True,True,,,,,,,,
45144527,https://www.airbnb.com.vn/rooms/45144527,,Thành phố Đồng Hới,9,17.47838,106.62367,REGULAR,,CKC THIÊN ĐƯỜNG HOTEL - Deluxe Family City View,private_room,,,,,False,,/ đêm,1.141,₫1.141.177,4.0,,,,True,True,,True,,False,False,,,,,,True,True,,,,,True,,True,,,,,,True,,,,,,,,
21387370,https://www.airbnb.com.vn/rooms/21387370,,Thành phố Đồng Hới,19,17.63774,106.28512,REGULAR,,Phòng riêng - Quang cảnh núi,private_room,,,,,False,,/ đêm,399.412,₫399.412,2.0,,,,True,True,,,,False,False,,,,,,,True,,,,,,,True,,True,,,,,True,,,,,,,
41539086,https://www.airbnb.com.vn/rooms/41539086,,Bố Trạch District,13,17.62543,106.38572,REPRESENTATIVE,,Nhà nghỉ nông trại Phong Nha - Phòng gia đình (4 người),private_room,,,,,False,,/ đêm,2.640,₫2.640.000,4.0,,,,True,True,True,,,False,False,,,,,,,True,True,,,,True,,True,,,,,True,,,,,,,,,
35249367,https://www.airbnb.com.vn/rooms/35249367,,Bố Trạch,24,17.59213,106.28858,REGULAR,,Bolero Bungalow -  Nhà gỗ dành cho gia đình,private_room,,False,True,,False,,/ đêm,399.412,₫399.412,4.0,,,,True,True,True,,,,,,,,,,,True,True,,,,,,,,True,,False,True,,True,,,,,,,
28031188,https://www.airbnb.com.vn/rooms/28031188,,Bố Trạch,10,17.61069,106.30959,REGULAR,,Thiên Thanh Hotel - Phòng gia đình với tầm nhìn ra núi,private_room,,,,,False,,/ đêm,561.575,₫561.575,4.0,,,True,,True,,True,,False,False,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,
