room_id,url,rating,city,contextualPicturesCount,lat,long,listingObjType,pdpUrlType,name,roomTypeCategory,reviewCount,canInstantBook,weeklyPriceFactor,structuredStayDisplayPrice,price,price_full,maxGuestCapacity,SYSTEM_FLOWER,SYSTEM_VIEW_MOUNTAIN,SYSTEM_COOKING_BASICS,SYSTEM_WI_FI,SYSTEM_MAPS_CAR_RENTAL,SYSTEM_PETS,SYSTEM_WASHER,SYSTEM_PATIO_BALCONY,SYSTEM_NO_DETECTOR_CO2,SYSTEM_NO_DETECTOR_SMOKE,isSuperHost,isVerified,yearHosting,SYSTEM_VIEW_OCEAN,SYSTEM_TV,SYSTEM_SURVEILLANCE,SYSTEM_NO_LOCK_ON_DOOR,SYSTEM_SAUNA,SYSTEM_WORKSPACE,SYSTEM_ELEVATOR,SYSTEM_HAIRDRYER,SYSTEM_REFRIGERATOR,SYSTEM_LOCK_ON_DOOR,SYSTEM_VIEW_CITY,SYSTEM_JACUZZI,SYSTEM_LUGGAGE_DROP,SYSTEM_DRYER,SYSTEM_SNOWFLAKE,SYSTEM_FIREPIT,SYSTEM_SMOKING_ALLOWED,SYSTEM_EV_CHARGER,SYSTEM_CALENDAR,SYSTEM_MAPS_RESORT,SYSTEM_MAPS_BAR,SYSTEM_BREAKFAST,SYSTEM_TOYS,SYSTEM_BATHTUB,SYSTEM_HIGH_CHAIR,SYSTEM_FIREPLACE,SYSTEM_MICROWAVE,SYSTEM_POOL
34108493,https://www.airbnb.com.vn/rooms/34108493,"5,0",Dalat,17,11.94225,108.42374,REGULAR,,HIHI - Phòng Riêng cho 2 người có Cửa Sổ,private_room,21,False,,/ đêm,342.353,₫342.353,2.0,,,True,True,True,,True,,,,True,True,5,,True,,,,,,True,True,True,,,,True,,,,,,,,,,,,,True,
751132651114131395,https://www.airbnb.com.vn/rooms/751132651114131395,"5,0",Thành phố Đà Lạt,30,11.9928023,108.4190507,REGULAR,,"Biệt thự cao cấp, thanh lịch với tầm nhìn ra núi",entire_home,3,False,,/ đêm,2.593,₫2.593.470,10.0,,True,True,True,True,,True,True,,,,,,,True,True,,,True,,,,,,True,,,,,,,,,,,,,,,,
22413938,https://www.airbnb.com.vn/rooms/22413938,"4,88",,15,11.93421,108.42078,REGULAR,,Nhà Ting 2,entire_home,157,False,,/ đêm,,,4.0,,,,True,True,,True,,False,False,,,,,True,,,,,,True,,,,,True,True,True,,,,,,,,,,,,,
37096820,https://www.airbnb.com.vn/rooms/37096820,"4,89",Thành phố Đà Lạt,30,11.93668,108.44911,REGULAR,,♥️ Lựa chọn của du khách ♥️ Ngôi nhà nhỏ bên hồ,entire_home,129,False,,/ đêm,1.717,₫1.717.624,4.0,,,True,True,True,,True,True,False,False,,,,,True,,,,,,,,,,,,,,,,True,,,,,,True,,,,
866895881293147306,https://www.airbnb.com.vn/rooms/866895881293147306,,Thành phố Đà Lạt,7,11.9533713,108.4294361,REGULAR,,LATA Hotel & Apartments- Tiêu chuẩn 2 giường đơn,private_room,,False,,/ đêm,575.000,₫575.000,2.0,,,True,True,True,,True,True,,,,,,,True,True,,,,True,,,,,,True,True,,,,,,,,,,,,,,
46281829,https://www.airbnb.com.vn/rooms/46281829,"4,78",Thành phố Đà Lạt,17,11.95378,108.42256,REGULAR,,[A2] TAN - Căn Phòng Gỗ Áp Mái Giữa Thung Lũng,private_room,9,False,,/ đêm,513.530,₫513.530,2.0,,,True,True,True,,True,True,False,False,,,,,,,,,True,,True,,,,,,True,,,,,,,,,,,,,,
46118076,https://www.airbnb.com.vn/rooms/46118076,"4,71",Thành phố Đà Lạt,28,11.94353,108.42083,REGULAR,,Phòng riêng có ban công và tầm nhìn ra thành phố đẹp 4,private_room,38,False,,/ đêm,513.530,₫513.530,4.0,True,,True,True,True,,,True,False,False,False,True,4,,True,,,,,,,,True,,,True,,,,,,,,,,,,,,,
756275177780404107,https://www.airbnb.com.vn/rooms/756275177780404107,"4,75",Thành phố Đà Lạt,23,11.92187,108.42128,REGULAR,,Bên Mây Homestay View Đồi Núi - 3PN,entire_home,4,False,,/ đêm,2.111,₫2.111.177,10.0,True,True,True,True,True,True,,,False,False,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,
890822930037912364,https://www.airbnb.com.vn/rooms/890822930037912364,,Thành phố Đà Lạt,7,11.947782520007628,108.44067599391786,REGULAR,,Private House,entire_home,,False,,/ đêm,,,3.0,,,,True,True,,,,False,False,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
28135430,https://www.airbnb.com.vn/rooms/28135430,"4,86",Daknong,27,11.9825,107.59344,REGULAR,,Nhà Vàng & Nhà Cây,entire_home,7,False,,/ đêm,1.506,₫1.506.354,4.0,,,True,True,True,True,True,True,False,False,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,
847659040097195582,https://www.airbnb.com.vn/rooms/847659040097195582,"4,8",Thành phố Đà Lạt,21,11.941368153313775,108.42570528147581,REGULAR,,Central Duplex Luxury Aprt w 2BRs Dành cho 4 người,entire_home,5,False,,/ đêm,947.718,₫947.718,4.0,,,True,True,True,True,,True,False,False,,,,,True,True,,,True,,,,,,,,,,,,,,,,,,,,,,
27710474,https://www.airbnb.com.vn/rooms/27710474,"4,91",Thành phố Đà Lạt,30,11.94699,108.48301,REGULAR,,Xem nhà - Phòng trên mái nhà & Chế độ xem núi,private_room,11,False,,/ đêm,855.883,₫855.883,2.0,,,,True,True,,,,False,,,,,,True,,,,,True,True,,,,,,,True,,,,,,,True,,,,True,,
815864707382521047,https://www.airbnb.com.vn/rooms/815864707382521047,"5,0",Thành phố Đà Lạt,30,11.933790662405938,108.42451751232147,REGULAR,,Nhà của Gấu,entire_home,6,False,,/ đêm,1.255,₫1.255.295,6.0,True,True,True,True,True,True,,,False,False,,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,
872277216846973862,https://www.airbnb.com.vn/rooms/872277216846973862,,Thành phố Đà Lạt,14,11.9644123,108.4741514,REPRESENTATIVE,,Dalat Blanc 2 - Phòng Đôi (2 giường),private_room,,False,,/ đêm,,,4.0,,,,True,True,,True,,,,,,,,True,True,,,,True,True,,,,,,,,True,,,,,,,,,,,,
830969903639688957,https://www.airbnb.com.vn/rooms/830969903639688957,,Thành phố Đà Lạt,10,11.93859,108.43316,REGULAR,,Homestay nhà cùa Bột - Đà Lạt,entire_home,,False,,/ đêm,,,14.0,,,True,True,True,True,,True,False,False,,,,,True,True,,,,,,,,,True,,,,,,,,,,,,,,,,
42214694,https://www.airbnb.com.vn/rooms/42214694,"4,7",Thành phố Đà Lạt,9,11.9326,108.4318,REGULAR,,RAANANA ĐÀ LẠT 305,private_room,20,False,,/ đêm,273.882,₫273.882,2.0,,,True,True,True,True,True,,False,False,False,True,3,,True,,,,True,,,,True,,,,,,,,,,,,,,,,,,
46323302,https://www.airbnb.com.vn/rooms/46323302,"5,0",Thành phố Đà Lạt,16,11.93824,108.43483,REGULAR,,CÓ THỂ ở * Studio thoải mái * gần CHỢ ĐÊM,private_room,6,False,,/ đêm,580.252,₫580.252,2.0,,,True,True,True,,True,,False,False,,,,,True,,,,,,True,,,,,,True,,,,,,,,,,,,,,
53163660,https://www.airbnb.com.vn/rooms/53163660,"4,76",Thành phố Đà Lạt,21,11.94268,108.42845,REGULAR,,Bồn tắm Decór Studio quyến rũ,private_room,25,False,,/ đêm,,,2.0,,,,True,True,,,,False,False,False,True,5,,True,True,False,,True,,,,,True,True,,,,,,,,,,,,,,,,
735168470807853826,https://www.airbnb.com.vn/rooms/735168470807853826,"4,67",Thành phố Đà Lạt,30,11.9273135,108.4334743,REGULAR,,ChivoHomeStay - Căn Nhà Của Sự Bình Yên,entire_home,6,False,,/ đêm,,,6.0,,,True,True,True,True,True,,False,,,,,,True,True,,,True,,,,,,,,,True,,,,,,,,,,,,,
603831824534594467,https://www.airbnb.com.vn/rooms/603831824534594467,"5,0",Thành phố Đà Lạt,17,11.92969,108.43461,REGULAR,,Le Gia Homestay - Gần trung tâm thành phố. Cảnh đẹp!,private_room,3,False,,/ đêm,265.569,₫265.569,2.0,,True,True,True,True,,,,False,False,False,True,1,,,True,,,True,,,,True,,,,,,,,,,,,,,,,,,
869486007323324795,https://www.airbnb.com.vn/rooms/869486007323324795,,Thành phố Đà Lạt,30,11.930984349123273,108.4372587194656,REGULAR,,Bạn sẽ là chủ căn nhà tại Đà Lạt,entire_home,,False,,/ đêm,,,8.0,,,True,True,True,,True,,False,False,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,
29231273,https://www.airbnb.com.vn/rooms/29231273,"4,76",Thành phố Đà Lạt,30,11.97147,108.44395,REGULAR,,"La maison à Đà Lạt, biệt thự mini diện tích yên bình",entire_home,58,False,,/ đêm,,,10.0,True,,True,True,True,,True,True,False,False,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,True,,
40628014,https://www.airbnb.com.vn/rooms/40628014,"4,75",Thành phố Đà Lạt,22,11.93706,108.43526,REGULAR,,"Căn hộ, nhà cho thuê Đà Lạt view NT Con gà",entire_home,72,False,,/ đêm,2.056,₫2.056.401,8.0,,True,True,True,True,,True,True,False,False,,,,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,
654693085755582156,https://www.airbnb.com.vn/rooms/654693085755582156,"4,92",Thành phố Đà Lạt,22,11.940599751653947,108.42784323187713,REGULAR,,Nguyệt Cầm Apartment - 03,private_room,12,False,,/ đêm,,,2.0,,,True,True,True,True,,,False,,,,,,True,True,,,True,,True,True,,,,,,,,,,,,,,,,,,,
39400940,https://www.airbnb.com.vn/rooms/39400940,"4,88",Đạ Chais,30,12.14072,108.63205,REGULAR,,Chappi Mountains Bungalow - Cozy Wood Bungalow 6,entire_home,26,False,,/ đêm,487.853,₫487.853,2.0,,,,True,True,True,,True,False,False,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,,,,
867160678948988042,https://www.airbnb.com.vn/rooms/867160678948988042,,Thành phố Đà Lạt,15,11.91834,108.43684,REPRESENTATIVE,,Cozy Superior Room #FREE Parking,private_room,,False,,/ đêm,,,2.0,True,True,,True,True,True,,,False,,,,,,True,True,,,,True,,,,,True,,,,,,,,,,,,,,,,
853268417151806700,https://www.airbnb.com.vn/rooms/853268417151806700,,Đắk Sin,12,11.88551,107.49642,REGULAR,,Homestay & cắm trại tại An Garden,private_room,,False,,/ đêm,342.353,₫342.353,4.0,True,,True,True,True,,,,False,False,False,True,,True,,,False,,True,,,,,,,,,,,,,,,,,,,,,,
47981689,https://www.airbnb.com.vn/rooms/47981689,"4,66",Dalat,16,11.9399,108.45792,REGULAR,,Đà Lạt Mint Full-View,entire_home,50,False,,/ đêm,,,6.0,True,True,True,True,True,True,,True,False,False,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
819266583786879268,https://www.airbnb.com.vn/rooms/819266583786879268,,Gia Nghĩa,24,12.00563,107.68255,REGULAR,,#farmstay #Daknong #camping,private_room,,False,,/ đêm,673.294,₫673.294,2.0,,,True,True,True,,True,,False,,False,True,,True,,True,False,,True,,,,,,,,,,True,,,,,,,,,,,,
820824297611674669,https://www.airbnb.com.vn/rooms/820824297611674669,,Thành phố Đà Lạt,22,11.94977,108.47306,REGULAR,,DreamLightVilla view Thung ̃ Lũng,entire_home,,False,,/ đêm,,,8.0,,,True,True,True,True,,True,False,False,,,,,True,True,,,True,,,,,,,,,,,,,,,,,,,,,,
890352985256738531,https://www.airbnb.com.vn/rooms/890352985256738531,,Thành phố Đà Lạt,11,11.95451,108.43273,REGULAR,,2Bi's homeDALAT,entire_home,,False,,/ đêm,,,12.0,,,True,True,True,True,,,False,False,,,,True,True,True,,,True,,,,,,,,,,,,,,,,,,,,,,
891871628959256439,https://www.airbnb.com.vn/rooms/891871628959256439,,Thành phố Đà Lạt,12,11.9433,108.42206,REGULAR,,TTR Home with waterfall view.,entire_home,,False,,/ đêm,,,8.0,,True,True,True,True,,,,False,False,,,,,True,True,,,True,,,,,,,,,,,,,,,,,,,,,,
760561118172255996,https://www.airbnb.com.vn/rooms/760561118172255996,"4,86",Thành phố Đà Lạt,29,11.946573108754341,108.45646115977173,REGULAR,,Căn phòng Lao xao trong Limdim Homestay,private_room,7,False,,/ đêm,,,2.0,True,,True,True,True,,,,False,False,True,True,5,,,True,,,True,,,,True,,True,,,,,,,,,,,,,,,,
26723992,https://www.airbnb.com.vn/rooms/26723992,"4,7",Thành phố Đà Lạt,30,11.92773,108.46317,REGULAR,,Cuộc sống của người du mục với chúng tôi tại thung lũng ẩn (2 - 15p),private_room,67,False,,/ đêm,,,15.0,,True,True,True,True,True,,,False,False,False,True,5,,True,,False,,True,,,,,,,,,,,,,,,,,,,,,,
825238562891479719,https://www.airbnb.com.vn/rooms/825238562891479719,,Bảo Lâm,30,11.65647,107.93263,REGULAR,,Thỏ Non Garden nhìn ra hồ - BBQ và hơn thế nữa - 01,entire_home,,False,,/ đêm,1.759,₫1.759.660,6.0,True,,True,,True,,,True,False,False,,,,True,,,,,True,,,True,,,,,,,True,,,,,,,,,,,,
822687928990085465,https://www.airbnb.com.vn/rooms/822687928990085465,,thành phố Bảo Lộc,30,11.622309814255775,107.8563677494932,REGULAR,,Làng Fuji - Gia đình 2,entire_home,,False,,/ đêm,1.281,₫1.281.379,4.0,,,,True,True,,,,False,False,,,,,,True,,,True,,,,,,,,,,True,,,,,,,,,,,,
35170217,https://www.airbnb.com.vn/rooms/35170217,"4,92",Thành phố Đà Lạt,17,11.94128,108.42683,REGULAR,,"Căn hộ Ane - trung tâm Đà Lạt, ấm cúng, hiện đại",entire_home,36,False,,/ đêm,857.836,₫857.836,6.0,True,,True,True,True,,True,True,,,,,,,True,,,,True,True,,,,,,True,,,,,,,,,,,,,,,
829258837330993976,https://www.airbnb.com.vn/rooms/829258837330993976,,Bảo Lâm,25,11.65767,107.93554,REGULAR,,Thỏ Non Garden Mobihome - BBQ and more - 01B,entire_home,,False,,/ đêm,734.918,₫734.918,4.0,,,True,True,True,,,True,False,False,,,,True,True,,,,True,,,,,,,,,True,,,,,,,,,,,,,
54202442,https://www.airbnb.com.vn/rooms/54202442,"4,91",Thành phố Đà Lạt,30,11.937064170837402,108.45870971679688,REPRESENTATIVE,,Charming Suite w Glass Ceiling,private_room,43,False,,/ đêm,1.485,₫1.485.900,2.0,True,True,,True,True,,True,True,,,,,,,,True,,,True,,,,,,,,True,True,,,,,,,,,,,,,
857074650101204229,https://www.airbnb.com.vn/rooms/857074650101204229,,Thành phố Đà Lạt,12,11.95492,108.44546,REGULAR,,WhammyHouse_Phòng đôi,private_room,,False,,/ đêm,,,2.0,True,,True,True,True,,,True,False,False,,,,,,True,,,,,True,True,,,,,,,,,,,,,,,,,,,
685428269925328561,https://www.airbnb.com.vn/rooms/685428269925328561,,Thành phố Đà Lạt,15,11.965301323897307,108.42744440528342,REGULAR,,"Villa hiện đại, tiện nghi, gần trung tâm",entire_home,,False,,/ đêm,,,12.0,,,True,True,True,True,,,False,,,,,,True,True,,,True,,,,,True,True,,,,,,,,,,,,,,,,
579318425692732868,https://www.airbnb.com.vn/rooms/579318425692732868,"4,82",Thành phố Đà Lạt,25,11.92849,108.45283,REGULAR,,Little Forest | COFFEE TREE great retreat home,entire_home,22,False,,/ đêm,2.200,₫2.200.000,6.0,,True,True,True,True,,True,True,False,False,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,
634402847214724101,https://www.airbnb.com.vn/rooms/634402847214724101,"4,56",Thành phố Đà Lạt,17,11.9358,108.43456,REGULAR,,"Di House-Roomername: 1 giường cho 1 khách, cách chợ 1,3 km",private_room,9,False,,/ đêm,,,1.0,,,True,True,True,True,True,,False,False,False,True,6,,,,,,True,,,,True,,,,True,,,,,,,,,,,,,,
802779779866363680,https://www.airbnb.com.vn/rooms/802779779866363680,,Gia Nghĩa,11,11.922244418464029,107.84031629562378,REGULAR,,Phòng trên lầu số 3,private_room,,False,,/ đêm,507.965,₫507.965,2.0,,True,True,True,True,,,,False,False,False,True,,,,True,,,True,,,,True,,,,,True,,,,,,,,,,,,,
793130268613213298,https://www.airbnb.com.vn/rooms/793130268613213298,,Thành phố Đà Lạt,11,11.96526974820057,108.4370055042297,REGULAR,,Căn hộ mới tại Đà Lạt City,private_room,2,False,,/ đêm,,,2.0,,,True,True,True,True,,,False,False,False,True,4,,True,True,,,,,,,True,,True,,,,,,,,,,,,,,,,
46210845,https://www.airbnb.com.vn/rooms/46210845,"4,71",Thành phố Đà Lạt,13,11.93662,108.43451,REGULAR,,MAYMAY*Studio rộng rãi * 5' đến Hồ Xuân Hương,private_room,14,False,,/ đêm,,,2.0,,,True,True,True,,True,,False,,True,True,2,,True,True,,,,,,,True,,,,True,,,,,,,,,,,,True,,
45707171,https://www.airbnb.com.vn/rooms/45707171,"4,82",Thành phố Đà Lạt,30,11.93113,108.45136,REGULAR,,Hillside House Đà Lạt - ngôi nhà nhỏ với tầm nhìn đẹp,entire_home,34,False,,/ đêm,1.346,₫1.346.589,8.0,True,True,True,True,True,True,True,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
45726113,https://www.airbnb.com.vn/rooms/45726113,"4,32",Thành phố Đà Lạt,20,11.94167,108.43476,REGULAR,,Phong cách Đông Dương cho cặp đôi - Đông Phương Thúy,private_room,34,False,,/ đêm,399.412,₫399.412,2.0,,,,True,True,True,,,False,,,,,,True,,,,,,True,,,,,,,,,True,,,,,,,,,,,
35731083,https://www.airbnb.com.vn/rooms/35731083,"4,54",Thành phố Đà Lạt,20,11.94928,108.46884,REGULAR,,Jun 's House -  Nhà đẹp trên sườn đồi,entire_home,13,False,,/ đêm,2.054,₫2.054.119,10.0,,,True,True,True,,,,False,False,,,,,True,,,,True,,True,,,,True,,,,,,,,,,,,,,,,
38150588,https://www.airbnb.com.vn/rooms/38150588,"4,88",Thành phố Đà Lạt,27,11.9585,108.424004,REGULAR,,Gia Hạ House (% {line.2) View Thung Lũng-Núi,entire_home,74,False,,/ đêm,904.624,₫904.624,2.0,,True,True,True,True,,,,,,,,,,True,True,,,True,,,,,,,,,True,,,,,,,,,,,,,
20905535,https://www.airbnb.com.vn/rooms/20905535,"4,71",Thành phố Đà Lạt,30,11.94766,108.4586,REGULAR,,Ban công BnB (Miễn phí),private_room,69,False,,/ đêm,,,2.0,,,True,True,True,,True,,False,False,False,True,6,,True,,False,,,,True,,,,,,True,,,,,,,,,,,,,,
740229994203674319,https://www.airbnb.com.vn/rooms/740229994203674319,,Thành phố Đà Lạt,17,11.930971282928017,108.43172910422975,REGULAR,,Phòng 1 giường đôi rộng thoáng -  lối đi riêng,private_room,,False,,/ đêm,,,2.0,,,,True,True,,,,False,False,,,,,True,,,,True,,True,,,,,True,,,,,,True,,,,,,,,,
841641129292152113,https://www.airbnb.com.vn/rooms/841641129292152113,,Thành phố Đà Lạt,13,11.94171,108.43563,REGULAR,,Le Ciment 302 - Căn hộ nhỏ 1 phòng ngủ,entire_home,,False,,/ đêm,912.942,₫912.942,2.0,,,True,True,True,,,True,False,,,,,,True,True,,,True,True,,,,,,True,,,,,,,,,,,,,,,
845934177107240618,https://www.airbnb.com.vn/rooms/845934177107240618,,Thành phố Đà Lạt,30,11.962684388312747,108.43895180317996,REGULAR,,Villa Láng Du,entire_home,,False,,/ đêm,2.476,₫2.476.354,12.0,,,True,True,True,True,,,False,False,,,,,True,,,,True,,,,,True,True,,,,,,,,,,,,,,,,
865403317446654907,https://www.airbnb.com.vn/rooms/865403317446654907,,Thành phố Đà Lạt,5,11.936170030183034,108.51766754698141,REGULAR,,Lều vải cắm trại bên thung lũng,entire_home,,False,,/ đêm,,,2.0,,,,,True,,,,False,False,,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,
887403204036567365,https://www.airbnb.com.vn/rooms/887403204036567365,,Thành phố Đà Lạt,15,11.98494,108.4836,REGULAR,,Kim Ngan Hills Eco Resort: Glamping For 2 Guest,private_room,,False,,/ đêm,,,2.0,,True,,True,True,True,,,False,False,,,,,,,,,,,True,,,,,,,,True,,,,,,True,,,,,,
47328518,https://www.airbnb.com.vn/rooms/47328518,"4,85",Thành phố Đà Lạt,9,11.93056,108.43485,REGULAR,,Superior Room w valley view shower - THE ARATANA,private_room,13,False,,/ đêm,,,2.0,True,,,True,True,,,,False,False,True,True,2,,,,,,True,,True,True,True,,,,,,,,,,,,,,,,True,,
20838218,https://www.airbnb.com.vn/rooms/20838218,"4,82",Thành phố Đà Lạt,30,11.94762,108.45855,REGULAR,,Ban công BnB (Hope),private_room,60,False,,/ đêm,396.147,₫396.147,2.0,True,,True,True,True,,True,,False,False,False,True,6,,True,,False,,,,,,,,,,True,,,,,,,,,,,,,,
713222079543656244,https://www.airbnb.com.vn/rooms/713222079543656244,"5,0",Thành phố Đà Lạt,23,11.95949,108.47084,REGULAR,,"Muco Booking, Ngôi nhà dành cho bạn! Muco Jas",entire_home,10,False,,/ đêm,2.440,₫2.440.200,8.0,True,True,True,True,True,,,True,False,False,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,
578087637590193527,https://www.airbnb.com.vn/rooms/578087637590193527,"4,8",Thành phố Đà Lạt,9,11.93183,108.42035,REGULAR,,View hoàng hôn ngay bồn tắm - TWIG,private_room,10,False,,/ đêm,,,2.0,,,True,True,True,True,,,False,False,,,,,,,,,,,True,,,True,True,,,,,,,,,,,,True,,,,
655501919975021296,https://www.airbnb.com.vn/rooms/655501919975021296,"4,8",Thành phố Đà Lạt,30,11.953512953814178,108.46348405760361,REGULAR,,Con Mèo Béo Home & Chill - Phòng mèo cô đơn,private_room,5,False,,/ đêm,,,2.0,True,,True,True,True,,,,False,False,True,True,10,,,True,,,True,,,,True,True,,,,,,,,,,,,,,,,,
874188228078721473,https://www.airbnb.com.vn/rooms/874188228078721473,,thành phố Bảo Lộc,16,11.51423,107.77791,REGULAR,,Western Villa,entire_home,,False,,/ đêm,,,8.0,,,True,True,True,,True,,False,False,,,,,True,True,,,True,,,,,,,,,True,,,,,,,,,,,,,
884679710283209462,https://www.airbnb.com.vn/rooms/884679710283209462,,Thành phố Đà Lạt,14,11.94474,108.43863,REGULAR,,Studio Condo in Dalat Center Residence,entire_home,,False,,/ đêm,,,2.0,,,True,True,True,,True,,False,,,,,,True,,,,True,True,,,,,,True,,True,,,,,,,,,,,,,
891794997375792132,https://www.airbnb.com.vn/rooms/891794997375792132,,Thành phố Đà Lạt,16,11.93401,108.42932,REGULAR,,2-single bed Br - Villa Năm Mười Mười Lăm Dalat,private_room,,False,,/ đêm,,,2.0,,,,True,True,True,True,,False,False,,,,,,True,,,True,,,,,,True,,True,,,,,,,,,,,,,,
820419353501471702,https://www.airbnb.com.vn/rooms/820419353501471702,,thành phố Bảo Lộc,30,11.5195,107.84488,REGULAR,,Piggy House Bảo Loc,private_room,,False,,/ đêm,2.054,₫2.054.119,9.0,True,True,True,True,True,,,,False,False,False,True,,,,True,False,,True,,,,,,,,,,,,,,,,,,,,,,
17149496,https://www.airbnb.com.vn/rooms/17149496,"5,0",Dalat,23,11.94008,108.4228,REGULAR,,Biệt thự quyến rũ & nghệ thuật với bữa sáng ngon V,private_room,4,False,,/ đêm,856.514,₫856.514,3.0,True,,True,True,True,,True,,False,False,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,True,,
817692500264056772,https://www.airbnb.com.vn/rooms/817692500264056772,"5,0",Thành phố Đà Lạt,30,11.97343,108.44748,REGULAR,,Biệt thự PHư ̃ a - Зà Lạt (Tâ ̀ m nhi ̀ n ra vườn - 4R),entire_home,6,False,,/ đêm,4.564,₫4.564.708,12.0,,,True,True,True,True,True,,False,False,,,,,True,True,,,True,,,,,,,,,,,,,,,,,,,,,,
588904996506333561,https://www.airbnb.com.vn/rooms/588904996506333561,"5,0",Thành phố Đà Lạt,16,11.96152,108.44189,REGULAR,,Simplify House 301 -căn hộ studio đầy đủ tiện nghi,entire_home,9,False,,/ đêm,627.647,₫627.647,2.0,,,True,True,True,,True,,False,False,,,,,True,True,,,True,True,,,,,,,,,,,,,,,,,,,,,
878048126535781407,https://www.airbnb.com.vn/rooms/878048126535781407,,Thành phố Đà Lạt,30,11.95047,108.42319,REGULAR,,Summery house,entire_home,,False,,/ đêm,1.175,₫1.175.412,4.0,,,True,True,True,,True,,False,False,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,
891713583902194677,https://www.airbnb.com.vn/rooms/891713583902194677,,Dalat,30,11.960311941513309,108.45700688197704,REGULAR,,Tiện nghi  - Giá cả phải chăng !,entire_home,,False,,/ đêm,342.353,₫342.353,16.0,,,True,True,True,True,,,,,,,,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,
45719890,https://www.airbnb.com.vn/rooms/45719890,"4,58",Thành phố Đà Lạt,10,11.94872,108.4758,REGULAR,,Deluxe bồn tắm nằm,private_room,19,False,,/ đêm,467.883,₫467.883,2.0,,,,True,True,,True,,False,,,,,,True,True,,,,True,True,,,,True,,True,,,,,,,,,,,,,,
778479643750792763,https://www.airbnb.com.vn/rooms/778479643750792763,,Phi Liêng,30,11.92682,108.10723,REGULAR,,Hành trình này chính là nhà,private_room,,False,,/ đêm,399.412,₫399.412,2.0,True,True,True,,True,True,,True,False,False,False,True,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,
614406986668513815,https://www.airbnb.com.vn/rooms/614406986668513815,"5,0",Thành phố Đà Lạt,23,11.92409,108.434181,REGULAR,,Phòng riêng sáng sủa - Komorebi An Son,private_room,7,False,,/ đêm,827.353,₫827.353,2.0,,,True,True,True,,True,True,False,False,True,True,1,,,True,,,,,,,True,,,,True,,,,,,,,,,,,,,
47110912,https://www.airbnb.com.vn/rooms/47110912,,Gia Nghĩa,30,11.975399430650965,107.72395390682728,REGULAR,,Phòng nhà sàn_ Yumin farmstay,private_room,,False,,/ đêm,669.159,₫669.159,2.0,,True,True,True,True,,,True,False,False,False,True,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,True
31453617,https://www.airbnb.com.vn/rooms/31453617,"4,87",Thành phố Đà Lạt,30,11.95147,108.42785,REGULAR,,Nhà nghỉ trong vườn tại Đà Lạt local rustic house (sharedWC),private_room,15,False,,/ đêm,,,2.0,True,,True,True,True,,,True,False,False,True,True,4,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,
709025250330381149,https://www.airbnb.com.vn/rooms/709025250330381149,"4,8",Thành phố Đà Lạt,15,11.933882169544075,108.44464446983642,REGULAR,,Nhà nghỉ dưỡng 2 phòng ngủ vui vẻ với bếp nướng BBQ,entire_home,5,False,,/ đêm,1.848,₫1.848.707,6.0,True,True,True,True,True,True,,True,False,False,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
812664494524316376,https://www.airbnb.com.vn/rooms/812664494524316376,,Thành phố Đà Lạt,9,11.94133,108.45019,REGULAR,,Một căn phòng tiết kiệm gần trung tâm,private_room,1,False,,/ đêm,,,2.0,,,True,True,True,True,,,False,False,False,True,3,,,True,False,,True,,,,,,,,True,,,,,,,,,,,,,,
823388321024505416,https://www.airbnb.com.vn/rooms/823388321024505416,,Dalat,23,11.95795,108.42854,REGULAR,,Khách Sạn Duy Dũng,private_room,,False,,/ đêm,,,12.0,,True,True,True,True,True,,,False,,,,,,True,True,,,True,True,,,,,,,,,,,,,,,,,,,,,
704828817108021980,https://www.airbnb.com.vn/rooms/704828817108021980,"4,6",Thành phố Đà Lạt,30,11.941161533316063,108.43051015026246,REGULAR,,2 phòng ngủ - căn nhà gỗ xinh xắn trung tâm Đà Lạt,entire_home,5,False,,/ đêm,912.942,₫912.942,4.0,,,True,True,True,True,,,False,False,,,,,True,,,,True,,,,,,,,,,,True,,,,,,,,,,,
