room_id,url,rating,city,contextualPicturesCount,lat,long,listingObjType,pdpUrlType,name,roomTypeCategory,reviewCount,canInstantBook,weeklyPriceFactor,structuredStayDisplayPrice,price,price_full,maxGuestCapacity,SYSTEM_COOKING_BASICS,SYSTEM_WI_FI,SYSTEM_WORKSPACE,SYSTEM_MAPS_CAR_RENTAL,SYSTEM_PETS,SYSTEM_WASHER,SYSTEM_SNOWFLAKE,SYSTEM_SURVEILLANCE,SYSTEM_NO_DETECTOR_CO2,SYSTEM_NO_DETECTOR_SMOKE,SYSTEM_FLOWER,SYSTEM_VIEW_OCEAN,SYSTEM_TV,SYSTEM_DRYER,SYSTEM_BATHTUB,isSuperHost,isVerified,yearHosting,SYSTEM_JACUZZI,SYSTEM_NO_LOCK_ON_DOOR,SYSTEM_ELEVATOR,SYSTEM_LUGGAGE_DROP,SYSTEM_HAIRDRYER,SYSTEM_PATIO_BALCONY,SYSTEM_LOCK_ON_DOOR,SYSTEM_VIEW_CITY,SYSTEM_POOL,SYSTEM_CALENDAR,SYSTEM_SMOKING_ALLOWED,SYSTEM_EV_CHARGER,SYSTEM_REFRIGERATOR,SYSTEM_MICROWAVE,SYSTEM_BREAKFAST,SYSTEM_FIREPLACE
725712679556974412,https://www.airbnb.com.vn/rooms/725712679556974412,,Bình Thủy,6,10.04563,105.71934,REGULAR,,Phòng Deluxe đôi - Phòng Silt Ecolodge -,private_room,,False,,/ đêm,1.654,₫1.654.707,2.0,,True,,True,,,True,,False,False,,,True,,,,,,,,,,,,,,,,,,,,,
9520858,https://www.airbnb.com.vn/rooms/9520858,"4,68",Can Tho,30,10.03002,105.75583,REGULAR,,Nhà phố hiện đại,entire_home,36,False,,/ đêm,1.052,₫1.052.055,4.0,True,True,,True,,True,True,,False,False,,,True,,,,,,,,,,,,,,,,,,True,True,,
41707192,https://www.airbnb.com.vn/rooms/41707192,,Ninh Kiều,20,10.03663,105.78478,REGULAR,,"7916 Sống cùng gia đình bản xứ - 2 phòng ngủ, trung tâm thành phố",entire_home,,False,,/ đêm,938.047,₫938.047,5.0,True,True,,,,,True,,False,False,,,True,,,,,,,,,True,True,,,,,,,,True,True,,
32632784,https://www.airbnb.com.vn/rooms/32632784,"4,75",Ninh Kiều,9,10.03442,105.78478,REGULAR,,MIDMOST Boutique BR7 - 5 phút đi bộ đến Ninh Kiều Quay,private_room,4,False,,/ đêm,707.073,₫707.073,4.0,,True,True,,,,True,,False,False,,,True,,,,,,,,,,True,,,,,,,,,,,
547464956524455232,https://www.airbnb.com.vn/rooms/547464956524455232,,Ninh Kiều,5,10.03948,105.78675,REGULAR,,"BR4 Dừng Homestay - Nguyễn Trãi, Ninh Kiều",private_room,,False,,/ đêm,570.589,₫570.589,2.0,,True,True,True,,True,True,True,False,False,,,True,,,True,True,,,False,,,,,,,,,,,,,,
48681965,https://www.airbnb.com.vn/rooms/48681965,,Cái Khế,15,10.05238,105.7751,REGULAR,,Double room W Indochine Style Home,private_room,,False,,/ đêm,575.153,₫575.153,2.0,True,True,True,True,,,,True,False,,True,,True,,,,,,,,,,,True,,,,,,,,,,
802815755588635658,https://www.airbnb.com.vn/rooms/802815755588635658,,Ninh Kiều,7,10.0427471,105.7780643,REGULAR,,-20% Phòng cao cấp đẹp ~5' đến Bến Ninh Kiều,private_room,,False,,/ đêm,384.196,₫384.196,2.0,,True,,True,,,True,True,False,False,,,True,,,,,,,,True,True,True,,,,,,,,,,,
794091602288152876,https://www.airbnb.com.vn/rooms/794091602288152876,,Ninh Kiều,15,10.03032,105.78583,REGULAR,,Khách sạn tại trung tâm thành phố Cần Thơ,private_room,,False,,/ đêm,399.412,₫399.412,2.0,,True,,True,,True,True,,False,,,,True,,,,,,,,,,,,,,,,,,,,,
40950907,https://www.airbnb.com.vn/rooms/40950907,,Ninh Kiều,28,10.03515,105.77681,REGULAR,,Sống cùng gia đình bản xứ Karan,private_room,,False,,/ đêm,,,16.0,True,True,,True,True,True,True,,False,False,,,,,,False,False,,True,False,,,,,,,,,,,,,,
555232555805515294,https://www.airbnb.com.vn/rooms/555232555805515294,,Ninh Kiều,16,10.02639,105.77804,REGULAR,,XU Room,private_room,,False,,/ đêm,,,3.0,True,True,True,,True,True,True,True,False,False,,,,,,,,,,,,True,,,,,,,,,,,,
22959221,https://www.airbnb.com.vn/rooms/22959221,,Hưng Lợi,22,10.01967,105.75993,REGULAR,,DG roon riêng - D Sống cùng gia đình bản xứ,private_room,,False,,/ đêm,319.530,₫319.530,3.0,True,True,,True,True,True,True,,False,False,,,,,,,,,,,,True,,True,,,,,,,,,,
38675770,https://www.airbnb.com.vn/rooms/38675770,"3,67",Ninh Kieu ,10,10.03419,105.77247,REGULAR,,Sống cùng gia đình bản xứ Leng Keng | Trái tim của Cantho,private_room,3,False,,/ đêm,351.912,₫351.912,2.0,True,True,,,True,True,True,,False,,,,,True,,False,True,4,,,,,True,,True,,,,,,,,True,
37439510,https://www.airbnb.com.vn/rooms/37439510,,Ninh Kiều,23,10.03073,105.78613,REGULAR,,ALUNY - LOVELY CRANES,hotel_room,,False,,/ đêm,830.000,₫830.000,4.0,,True,,,,,True,,False,False,,,True,,,,,,,,,,True,,,,,,,,,,,
674290171394315250,https://www.airbnb.com.vn/rooms/674290171394315250,,Ninh Kiều,5,10.035018456003078,105.77999722212553,REGULAR,,1 phòng ngủ riêng đáng yêu với tầm nhìn ra hồ,private_room,,False,,/ đêm,515.812,₫515.812,1.0,,True,True,True,,,True,True,,,True,True,True,,,False,True,,,,,,,,True,,,,,,,,,
35304293,https://www.airbnb.com.vn/rooms/35304293,,Ninh Kiều,30,10.04783,105.78172,REGULAR,,The AlleyHouse,private_room,,False,,/ đêm,267.664,₫267.664,3.0,True,True,,,,True,True,,False,False,,,True,True,,False,True,,,,,,True,,True,,,,,,,,,
38529670,https://www.airbnb.com.vn/rooms/38529670,,Ninh Kiều,11,10.0347,105.78589,REGULAR,,MIDMOST Boutique 2BR - 5 phút đi bộ đến bến Ninh Kiều,private_room,,False,,/ đêm,1.453,₫1.453.859,8.0,,True,,True,,,True,,False,False,,,True,,,,,,,,,True,True,,,,,,,,True,True,,
45951717,https://www.airbnb.com.vn/rooms/45951717,,Cái Răng,11,10.01544,105.78698,REGULAR,,204-09Homestay-BigC Cần Thơ,private_room,,False,,/ đêm,365.177,₫365.177,2.0,True,True,,True,True,True,True,,False,False,,,True,True,,,,,,,,,,,,,,,,,,,,
873493237337471209,https://www.airbnb.com.vn/rooms/873493237337471209,,Phong Điền,7,9.9677639,105.699455,REGULAR,,"Sạch sẽ, tiện nghi, thoáng mát",private_room,,False,,/ đêm,,,10.0,,True,,True,,,True,True,False,False,,,True,,,,,,,,,,,,,,,,,,,,,
40644121,https://www.airbnb.com.vn/rooms/40644121,"5,0",Ninh Kiều,18,10.04789,105.77331,REGULAR,,Căn hộ sang trọng - ban công đầy nắng và cửa sổ @trung tâm CanTho,entire_home,3,False,,/ đêm,1.597,₫1.597.648,4.0,True,True,,True,,,True,,False,False,,,True,,,,,,,,,,True,,,,,,,,,,,
564805147380400179,https://www.airbnb.com.vn/rooms/564805147380400179,,Ninh Kiều,5,10.05352,105.77588,REGULAR,,Nhà theo phong cách Đông Dương trong phòng ba,private_room,,False,,/ đêm,768.240,₫768.240,3.0,True,True,True,True,,True,,True,False,False,True,,True,,,,,,,,,,,,,,,,,,,,,
42673477,https://www.airbnb.com.vn/rooms/42673477,,Bình Thủy,5,10.05545,105.7524,REGULAR,,Nhà Hồ,private_room,,False,,/ đêm,,,4.0,True,True,True,True,,True,True,,False,False,,,,,,False,False,,,False,,,,True,,,,,,,,,,
42770585,https://www.airbnb.com.vn/rooms/42770585,,Ninh Kiều,7,10.03323,105.78044,REGULAR,,"MIDMOST VILLA Suite - công viên trung tâm, cách NKQuay 800m",private_room,,False,,/ đêm,1.250,₫1.250.045,6.0,True,True,True,True,,True,,,False,False,,,True,,,True,True,,True,,,,,,True,,,,,,,,,
43402066,https://www.airbnb.com.vn/rooms/43402066,,Ninh Kiều,22,10.04662,105.75972,REGULAR,,"Không gian thoáng mát, phòng ngủ đầy đủ tiện nghi.",private_room,,False,,/ đêm,,,6.0,True,True,,True,,True,True,True,False,False,,,True,,,,,,,,,,True,,,,,,,,,,,
48305676,https://www.airbnb.com.vn/rooms/48305676,,Hưng Phú,23,10.02226,105.78452,REGULAR,,"Thành phố Ninh Kiều mới. Cần Thơ, gần cầu Tình yêu",private_room,,False,,/ đêm,588.850,₫588.850,3.0,,True,,True,,True,True,,False,,,,True,,,False,True,,,False,,True,,,,,,True,,,,,,
33251380,https://www.airbnb.com.vn/rooms/33251380,"4,67",Ninh Kiều,30,10.03213,105.78578,REGULAR,,Phòng gia đình sang trọng MAGNOLIA 'S @ Bến cảng Cần Thơ,private_room,3,False,,/ đêm,1.150,₫1.150.000,3.0,,True,,True,,,True,True,False,,,,True,,,,,,,,True,True,True,,,,,,,,,True,,
42908728,https://www.airbnb.com.vn/rooms/42908728,,Phong Điền,30,9.989113807678223,105.70653533935547,REGULAR,,Chế độ xem phòng AC tuyệt vời homestay gần sông,private_room,1,False,,/ đêm,690.706,₫690.706,2.0,,True,,,,,True,,False,False,True,True,True,,,False,True,4,,,,,,,True,,,,,,,,True,
40713409,https://www.airbnb.com.vn/rooms/40713409,,An Hòa,9,10.04659,105.77472,REGULAR,,Phòng rộng rãi màu hồng w ban công @ Cần Thơ,private_room,,False,,/ đêm,479.294,₫479.294,2.0,True,True,,True,,,True,,False,False,,,True,,,False,False,,,,,,True,,True,,,,,,,,,
873475749347405999,https://www.airbnb.com.vn/rooms/873475749347405999,,Ninh Kiều,12,10.03034,105.78779,REGULAR,,Khách sạn Minh Nhựt,private_room,,False,,/ đêm,970.000,₫970.000,10.0,,True,,True,,,True,True,False,False,,,True,,,,,,,,,,,,,,,,,,,,,
38771887,https://www.airbnb.com.vn/rooms/38771887,,Ninh Kiều,12,10.04965,105.7848,REGULAR,,Cozy private room apt 5min walk to night market#NT,private_room,,False,,/ đêm,428.233,₫428.233,2.0,,True,,True,True,True,True,,,False,,,,True,,,,,,,,,True,,,,,,,,,,,
37411218,https://www.airbnb.com.vn/rooms/37411218,,Cái Răng,27,10.01065,105.79363,REGULAR,,Nhà nghỉ Thỏ - Khám phá Đồng bằng sông Cửu Long,hotel_room,,False,,/ đêm,,,2.0,True,True,,True,,,True,True,False,False,,,True,,,,,,,,,,True,,,,,,,,,,,
36980758,https://www.airbnb.com.vn/rooms/36980758,,Ninh Kiều,29,10.03216,105.7858,REGULAR,,Mekong Smile Home,shared_room,,False,,/ đêm,273.882,₫273.882,6.0,,,,True,,,True,,False,False,,,,,,,,,,,,,True,,,,,,True,,,,,
13903211,https://www.airbnb.com.vn/rooms/13903211,,Can Tho,8,10.02474,105.77044,REGULAR,,Spring House 22-Deluxe Double,private_room,,False,,/ đêm,547.734,₫547.734,2.0,True,True,True,True,True,,True,,False,False,,,True,,,,,,True,,,,,,,,,,,,,,,
40299608,https://www.airbnb.com.vn/rooms/40299608,,Phong Điền,6,9.98936,105.70592,REGULAR,,Phòng  Deluxe View Hồ Bơi,private_room,,False,,/ đêm,1.540,₫1.540.589,4.0,,True,,True,,,True,,False,False,,,True,,,False,False,,,False,,,,,,,True,,True,,,,True,
30676794,https://www.airbnb.com.vn/rooms/30676794,,Cần tho,17,10.06358,105.74222,REGULAR,,Can Tho Riverside Hostel,shared_room,,False,,/ đêm,268.177,₫268.177,16.0,,True,,True,,,True,,False,False,,,,,,,,,,,,,,,,,,,True,,,,True,
23614771,https://www.airbnb.com.vn/rooms/23614771,,Can Tho,19,10.02412,105.77006,REGULAR,,Phòng ban công Spring House 28-22,private_room,,False,,/ đêm,376.588,₫376.588,2.0,True,True,,True,True,,,,False,False,True,,True,,,True,True,,True,,,,,,True,,,,,,,,,
878518605892508684,https://www.airbnb.com.vn/rooms/878518605892508684,,Ninh Kiều,5,10.02449,105.77471,REGULAR,,MIHA homestay (phòng deluxe view cửa sổ sau),private_room,,False,,/ đêm,,,16.0,,True,True,True,,True,True,True,False,False,,,True,,,False,True,,,,,,,,True,,,,,,,,,
803578983498918002,https://www.airbnb.com.vn/rooms/803578983498918002,,Ninh Kiều,8,10.0297303,105.7846057,REGULAR,,-20% Phòng Superior Đẹp # Bãi đỗ xe & Làm sạch MIỄN PHÍ,private_room,,False,,/ đêm,693.836,₫693.836,2.0,,True,True,True,,True,True,True,False,False,,,True,True,,,,,,,,,,,,,,,,,,,,
39075216,https://www.airbnb.com.vn/rooms/39075216,,Cái Răng,15,10.00036,105.79095,REGULAR,,Chúng tôi quan tâm đến thời gian ở của bạn! Nụ cười của bạn là hạnh phúc của chúng tôi!,entire_home,,False,,/ đêm,1.127,₫1.127.483,16.0,True,True,,,True,True,,,False,False,,,True,,,,,,,,,,True,,,,,,True,,,,True,
874406139253776069,https://www.airbnb.com.vn/rooms/874406139253776069,,Thị xã Bình Minh,11,10.0325041839541,105.82676440170262,REGULAR,,Full house in Pomelo Garden,entire_home,,False,,/ đêm,,,,True,True,True,,,True,True,True,False,False,,True,,,,,,,,,,,,,,,,,,,,,,
24897396,https://www.airbnb.com.vn/rooms/24897396,"5,0",Can Tho,30,10.04398,105.74761,REGULAR,,Phòng Tình yêu 1- Lidu Home - khu vườn/ cửa sổ riêng,private_room,4,False,,/ đêm,241.359,₫241.359,2.0,True,True,,True,True,True,True,,False,False,,,,,,,,,,,,,True,,,,,,True,,,,,
725722975282129120,https://www.airbnb.com.vn/rooms/725722975282129120,,Bình Thủy,6,10.06378,105.73929,REGULAR,,Phòng ba sang trọng - Mekong Silt Ecolodge,private_room,,False,,/ đêm,1.997,₫1.997.060,3.0,,True,,True,,,True,,False,False,,,,,,,,,,,,,,,,,,,,,,,,
22427362,https://www.airbnb.com.vn/rooms/22427362,"3,75",Thới Binh,15,10.04369,105.78049,REGULAR,,Khách sạn Minh Vương,private_room,12,False,,/ đêm,268.177,₫268.177,16.0,,True,,True,,True,True,,False,,,,True,,,,,,,,,,True,,,,,,,,,,True,
720618930424272363,https://www.airbnb.com.vn/rooms/720618930424272363,,Ninh Kiều,8,10.04193,105.78371,REGULAR,,Midmost House - Căn hộ dịch vụ 1 giường hiện đại,private_room,,False,,/ đêm,878.706,₫878.706,2.0,True,True,True,True,,True,True,True,False,False,,,True,,,,,,,,,,,,,,,,,,,,,
39876637,https://www.airbnb.com.vn/rooms/39876637,,Ninh Kiều,25,10.05563,105.76986,REGULAR,,2 Giường Queen - Phòng thoải mái tại City Center,private_room,,False,,/ đêm,514.899,₫514.899,3.0,,True,,True,,True,True,,,,True,,True,True,,False,True,,,,True,,,True,True,,,,,,,,,
16926295,https://www.airbnb.com.vn/rooms/16926295,"4,35",,11,10.01189,105.79085,REGULAR,,Woody Room - Sống cùng gia đình bản xứ về N&D,private_room,45,False,,/ đêm,300.000,₫300.000,2.0,,True,,True,,,True,,False,False,,,,,,False,True,6,,False,,,True,,,,,,,,,,,
650957856587975263,https://www.airbnb.com.vn/rooms/650957856587975263,,Ninh Kiều,8,10.03741,105.77236,REGULAR,,"khách sạn gần trung tâm, chợ nổi, bến xe khách",shared_room,,False,,/ đêm,,,3.0,True,True,,,,True,True,True,False,False,,,True,,,,,,,,,,,,,,,,,,,,,
43113563,https://www.airbnb.com.vn/rooms/43113563,,Ninh Kiều,15,10.03699,105.77483,REGULAR,,Magnolia Room in Ninh Kieu,private_room,,False,,/ đêm,,,2.0,,True,,True,,,True,,False,False,,,True,,,False,False,,,False,,,,,,,,,,,,,,
684468627799706068,https://www.airbnb.com.vn/rooms/684468627799706068,,Phú Thứ,14,10.00359,105.79834,REPRESENTATIVE,,Phòng ba thoải mái @ Tulip Hotel,private_room,,False,,/ đêm,,,3.0,,True,,,,,True,,False,False,,,True,,,,,,,,,,True,,,True,,,True,,True,,,
47477327,https://www.airbnb.com.vn/rooms/47477327,,Ninh Kiều,8,10.03147,105.78129,REGULAR,,"Hostel trung tâm Cần Thơ, Giá bình dân, Tiện ích.",private_room,,False,,/ đêm,264.753,₫264.753,4.0,True,True,,True,,,,True,False,False,,,True,,,,,,,,,True,,,,,,True,True,,,,,
751925144947821488,https://www.airbnb.com.vn/rooms/751925144947821488,,Ninh Kiều,12,10.00672,105.74099,REGULAR,,Combo chỗ nghỉ và tham quan chợ nổi,private_room,,False,,/ đêm,599.089,₫599.089,7.0,True,True,True,True,True,,,True,False,False,,,,True,,True,True,,,,,,,,True,,,,,,,,,
43862689,https://www.airbnb.com.vn/rooms/43862689,,Bình Thủy,10,10.05793,105.76122,REGULAR,,"Không gian yên tĩnh, sạch sẽ",private_room,,False,,/ đêm,268.177,₫268.177,4.0,True,True,,True,True,True,True,,False,False,,,,,,False,False,,,False,,,,True,,,,,,,,,,
791582991060398387,https://www.airbnb.com.vn/rooms/791582991060398387,,Ninh Kiều,12,10.0427471,105.7780643,REGULAR,,-20% Phòng gia đình rộng rãi | Trung tâm 2 giường - 4pax,private_room,,False,,/ đêm,764.589,₫764.589,4.0,,True,,True,,,True,True,False,False,,,True,,,,,,,,True,True,True,,,,,,,,,,,
22932633,https://www.airbnb.com.vn/rooms/22932633,"4,71",Hưng Lợi,17,10.02,105.76077,REGULAR,,Phòng riêng XU - D Homestay,private_room,7,False,,/ đêm,433.647,₫433.647,4.0,True,True,,True,True,True,True,,False,False,,,,,,,,,,,,True,,True,,,,,,,,,,
19647586,https://www.airbnb.com.vn/rooms/19647586,"5,0",Mỹ Khánh,8,9.97572,105.67653,REPRESENTATIVE,,Mekong Rustic Can Tho,private_room,5,False,,/ đêm,1.219,₫1.219.000,2.0,,True,,True,True,True,True,,False,False,,,,,,False,True,8,,,,,,,True,,,,,,,,True,
36712720,https://www.airbnb.com.vn/rooms/36712720,,Ninh Kiều,6,10.04697,105.7781,REGULAR,,201- 08 Homestay,private_room,,False,,/ đêm,365.177,₫365.177,2.0,True,True,,True,True,True,True,,False,,,,True,True,,False,True,,,False,,,,,,,,,,,,,,
826670070768543661,https://www.airbnb.com.vn/rooms/826670070768543661,,Hưng Lợi,29,10.012282603677628,105.76260752513122,REGULAR,,Khách Sạn giá RẺ & riêng tư,private_room,,False,,/ đêm,285.294,₫285.294,2.0,,True,,True,,True,True,True,False,False,,,True,,,,,,,,,,,,,,,,,,,,,
45709444,https://www.airbnb.com.vn/rooms/45709444,,Cái Răng,4,10.00263,105.79885,REGULAR,,[Tulip Home] Phòng Queen tiêu chuẩn - không có cửa sổ,private_room,,False,,/ đêm,401.495,₫401.495,2.0,,True,True,True,,,True,,False,,,,True,,,,,,,,,True,True,,,,,True,,,,,,
793829487901220293,https://www.airbnb.com.vn/rooms/793829487901220293,,Ninh Kiều,13,10.0365,105.77406,REGULAR,,Phòng địa phương tại Cần Thơ,private_room,,False,,/ đêm,390.488,₫390.488,2.0,,True,,True,True,True,True,,False,,,,True,,,,,,,,,,,,,,,,,,,,,
30951867,https://www.airbnb.com.vn/rooms/30951867,,Cần Thơ,9,10.01092,105.74615,REGULAR,,Căn nhà ấm cúng,private_room,,False,,/ đêm,342.353,₫342.353,2.0,True,True,,True,,True,True,,False,False,,,True,True,,False,False,,,False,,,,,,,,,,,,,,
667026247203553434,https://www.airbnb.com.vn/rooms/667026247203553434,,Cái Răng,17,10.001812524902794,105.80042413602523,REGULAR,,Nhà nghỉ dưỡng của MAY với chỗ đỗ xe miễn phí,private_room,,False,,/ đêm,570.589,₫570.589,4.0,True,True,True,True,,True,,True,False,False,,,True,,,False,True,,,False,,,,,,,,,,,,,,
804282314555250967,https://www.airbnb.com.vn/rooms/804282314555250967,,Ninh Kiều,6,10.0297303,105.7846057,REGULAR,,- 20% GIÁ TỐT NHẤT Phòng ba #Thoải mái & Sạch sẽ,private_room,,False,,/ đêm,798.824,₫798.824,3.0,,True,True,True,,True,True,True,False,False,,,True,True,,,,,,,,,,,,,,,,,,,,
49424775,https://www.airbnb.com.vn/rooms/49424775,,Ninh Kiều,30,10.04529,105.78361,REGULAR,,Khách sạn Mekong Rose,private_room,,False,,/ đêm,,,2.0,,True,,True,,,True,,,,,,True,,,,,,,,True,,True,,,,,,,,,,True,
32245257,https://www.airbnb.com.vn/rooms/32245257,"4,74",Ninh Kiều,20,10.03392,105.78527,REGULAR,,Gia đình bản xứ Khâm - 5 phút đi bộ đến Ninh Kiều Quế,entire_home,50,False,,/ đêm,822.123,₫822.123,6.0,True,True,,True,,,True,,False,False,,,True,,,,,,,,,,True,,,,,,,,True,True,,
36044828,https://www.airbnb.com.vn/rooms/36044828,,Ninh Kiều,8,10.04174,105.78057,REGULAR,,không gian đáng yêu,private_room,,False,,/ đêm,305.721,₫305.721,2.0,True,True,,,,,True,,False,,,,,True,,,,,,,,,True,,,,,,True,,,,,
544373219842244601,https://www.airbnb.com.vn/rooms/544373219842244601,,Ninh Kiều,14,10.02145,105.76872,REGULAR,,Orchid Homestay,entire_home,,False,,/ đêm,912.942,₫912.942,2.0,True,True,True,,,True,True,True,False,False,,,,,,,,,,,,,,True,,,,,,,True,,,
23094430,https://www.airbnb.com.vn/rooms/23094430,,BinhMinh,19,10.06659,105.79208,REGULAR,,Sống cùng gia đình bản xứ Nha Ngoại - Ký túc xá dành cho phụ nữ [[sq]] ️,shared_room,,False,,/ đêm,272.965,₫272.965,9.0,,True,,,True,,True,,False,False,,,,,,,,,,,,,,,,,,,True,,,,,
803591579765255592,https://www.airbnb.com.vn/rooms/803591579765255592,,Ninh Kiều,8,10.0297303,105.7846057,REGULAR,,-20% Deluxe Room #Clean & Bright~FREE Parking,private_room,,False,,/ đêm,730.353,₫730.353,2.0,,True,True,True,,True,True,True,False,False,,,True,True,,,,,,,,,,,,,,,,,,,,
45709942,https://www.airbnb.com.vn/rooms/45709942,,Cái Răng,3,10.00263,105.79885,REGULAR,,[Tulip Home] Phòng Queen tiêu chuẩn - có cửa sổ,private_room,,False,,/ đêm,428.233,₫428.233,2.0,,True,True,True,,,True,,False,,,,True,,,,,,,,,True,True,,,,,True,,,,,,
34185270,https://www.airbnb.com.vn/rooms/34185270,,,30,9.99963,105.80532,REGULAR,,Nhà ở cùng gia đình bản xứ,private_room,,False,,/ đêm,1.369,₫1.369.412,16.0,,True,,,True,,,,False,False,,,,,,False,False,,,False,,,True,,,,,,True,,,,True,
786431331139830385,https://www.airbnb.com.vn/rooms/786431331139830385,,Ninh Kiều,7,10.0333753,105.7875602,REGULAR,,MES HOTEL - Ngay Bến Ninh Kiều,private_room,,False,,/ đêm,1.027,₫1.027.059,2.0,,True,,,,,True,True,False,,,,True,,,,,,,,,,,,,,,,,,,,,
42351296,https://www.airbnb.com.vn/rooms/42351296,,Can Tho,17,9.99632,105.66822,REGULAR,,“Ngôi nhà của Stefanie” - ngôi nhà đáng yêu ở vùng nông thôn,private_room,,False,,/ đêm,361.356,₫361.356,8.0,True,True,,True,True,True,,,False,False,,,,,,False,True,,,False,,,True,True,,,,,,,,,,
794121646249423301,https://www.airbnb.com.vn/rooms/794121646249423301,,Ninh Kiều,11,10.03398,105.78906,REGULAR,,Phòng rất trung tâm ở Cần Thơ,private_room,,False,,/ đêm,416.530,₫416.530,2.0,,True,,True,,True,True,True,False,,,,True,,,,,,,,,,,,,,,,,,,,,
45709807,https://www.airbnb.com.vn/rooms/45709807,,Cái Răng,5,10.00263,105.79885,REGULAR,,[Tulip Hotel] Phòng King cao cấp - không gian phòng lớn,private_room,,False,,/ đêm,481.803,₫481.803,2.0,,True,True,True,,,True,,False,,,,True,,,,,,,,,True,True,,,,,True,,,,,,
43313285,https://www.airbnb.com.vn/rooms/43313285,,An Phú,16,10.03431,105.77967,REGULAR,,Phòng Adora King có cửa sổ,private_room,,False,,/ đêm,367.880,₫367.880,2.0,True,True,,True,,,True,,,,,,True,,,,,,,,,,True,,,,,,True,,,,True,
