room_id,url,city,contextualPicturesCount,lat,long,listingObjType,pdpUrlType,name,roomTypeCategory,isSuperHost,isVerified,canInstantBook,weeklyPriceFactor,structuredStayDisplayPrice,maxGuestCapacity,SYSTEM_FLOWER,SYSTEM_VIEW_MOUNTAIN,SYSTEM_COOKING_BASICS,SYSTEM_WI_FI,SYSTEM_WORKSPACE,SYSTEM_MAPS_CAR_RENTAL,SYSTEM_SURVEILLANCE,SYSTEM_NO_LOCK_ON_DOOR,SYSTEM_NO_DETECTOR_CO2,SYSTEM_NO_DETECTOR_SMOKE,price,price_full,SYSTEM_VIEW_OCEAN,SYSTEM_JACUZZI,rating,reviewCount,SYSTEM_PETS,SYSTEM_TV,SYSTEM_PATIO_BALCONY,yearHosting,SYSTEM_LOCK_ON_DOOR,SYSTEM_SNOWFLAKE,SYSTEM_BREAKFAST,SYSTEM_WASHER,SYSTEM_SMOKING_ALLOWED,SYSTEM_HAIRDRYER,SYSTEM_DRYER,SYSTEM_POOL,SYSTEM_LUGGAGE_DROP,SYSTEM_CALENDAR,SYSTEM_FIREPIT,SYSTEM_REFRIGERATOR,SYSTEM_EV_CHARGER,SYSTEM_TOYS,SYSTEM_FIREPLACE,SYSTEM_VIEW_CITY,SYSTEM_ELEVATOR,SYSTEM_BATHTUB,SYSTEM_HIGH_CHAIR,SYSTEM_BEACH,SYSTEM_MAPS_RESORT,SYSTEM_GYM
15764200,https://www.airbnb.com.vn/rooms/15764200,,20,14.06053,108.2765,REGULAR,,Căn hộ dịch vụ YessHome,entire_home,,,False,,/ đêm,2.0,,,True,True,,True,,,False,,812.888,₫812.888,,,,,,True,,,,True,,True,True,,True,,,,,,,,,,,,,,,
17857163,https://www.airbnb.com.vn/rooms/17857163,,8,14.04627,108.2752,REGULAR,,West lake is near my house. Its take 5 munites.,private_room,False,False,False,,/ đêm,2.0,,,True,True,,True,,False,False,,912.942,₫912.942,,,,,,True,,,,True,,True,,True,,,,,,,,,,,,,,,,
43037829,https://www.airbnb.com.vn/rooms/43037829,,5,14.05832,108.2772,REGULAR,,Nhà bungalow ấm cúng để tận hưởng thiên nhiên II,entire_home,,,False,,/ đêm,4.0,,,True,True,,True,,,False,False,684.706,₫684.706,,,,,True,True,,,,,True,,,,,True,,,,,,,,,,,,,,
44307767,https://www.airbnb.com.vn/rooms/44307767,,1,14.05776,108.27652,REGULAR,,phòng double,private_room,False,True,False,,/ đêm,2.0,,,,True,,,,False,False,False,374.710,₫374.710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31453595,https://www.airbnb.com.vn/rooms/31453595,Thành phố Pleiku,20,13.98414,108.01555,REGULAR,,Phòng King view vườn cực lớn - Villa in Pleiku,private_room,False,False,False,,/ đêm,2.0,True,,True,True,True,True,,,False,False,684.706,₫684.706,,,"5,0",3,True,,,4,True,,,,,,,,,,,,,,,,,,,,,
40795085,https://www.airbnb.com.vn/rooms/40795085,,9,14.0588,108.27713,REGULAR,,Nhà mới sạch sẽ.an ninh.ở tầng cao thoáng mát.,entire_home,,,False,,/ đêm,7.0,,,True,,,True,,,False,,1.825,₫1.825.883,,True,,,,True,,,,True,,True,,,,True,True,,,True,,,,,,,,,,
41593160,https://www.airbnb.com.vn/rooms/41593160,,8,14.05896,108.27837,REGULAR,,Phòng Xanh,private_room,False,True,False,,/ đêm,4.0,,,True,True,,True,,,False,False,342.352,₫342.352,,,,,True,True,,,True,,,True,,True,,,,,,,,,,,,,,,,
41541903,https://www.airbnb.com.vn/rooms/41541903,,12,14.05719,108.27812,REGULAR,,240368 Ecopark homestay . Bát Tràng Hà Nội,entire_home,,,False,,/ đêm,4.0,,,True,True,,True,,,False,False,1.341,₫1.341.601,True,,,,True,True,,,,,,,,,,True,,,,,,,,,True,,,,,
25042457,https://www.airbnb.com.vn/rooms/25042457,Kon Tum,10,14.35235,108.01165,REGULAR,,Estella 1190 full Tây Ninh,private_room,,,False,,/ đêm,3.0,,,,True,,True,,,False,False,2.890,₫2.890.696,,,,,True,,,,,,,True,True,,,True,,,,,,,,,,,,,,
39812534,https://www.airbnb.com.vn/rooms/39812534,,10,14.05918,108.27693,REGULAR,,Apartment coffee and tea 2,entire_home,,,False,,/ đêm,2.0,,,True,True,,True,,,False,False,633.987,₫633.987,,,,,True,True,,,,True,,True,,True,,,,,,,,,,,,,,,,
18741028,https://www.airbnb.com.vn/rooms/18741028,,10,14.05886,108.27833,REGULAR,,Masteri Vincom Thảo Điền Sài Gòn,entire_home,,,False,,/ đêm,3.0,,,True,True,,True,,,False,,689.314,₫689.314,,,,,,True,,,,True,,True,,,True,True,,,,,,,,,True,,,,,
39454892,https://www.airbnb.com.vn/rooms/39454892,,8,14.05914,108.27812,REGULAR,,Khách sạn ánh trăng,private_room,,,False,,/ đêm,4.0,,,,True,,,True,,False,False,593.412,₫593.412,,,,,,,,,,True,True,True,,,,,True,True,,,,,,,,,,True,,
21830267,https://www.airbnb.com.vn/rooms/21830267,Thành phố Kon Tum,6,14.34532,108.00447,REGULAR,,Kon tum mone dep lp,entire_home,,,False,,/ đêm,3.0,,,True,True,,True,,,False,False,2.810,₫2.810.426,,,,,True,True,,,,,,True,,,True,True,,,,,,,,,,,,,,
35322567,https://www.airbnb.com.vn/rooms/35322567,,9,14.05789,108.27775,REGULAR,,Trung tâm thành phố Hải Phòng - Toàn bộ ngôi nhà tại trung tâm thành phố,entire_home,,,False,,/ đêm,6.0,,,True,True,,,,,False,False,569.447,₫569.447,,,,,True,True,,,,True,,True,True,,,,,,,,,,,,,,,,,
15462824,https://www.airbnb.com.vn/rooms/15462824,,8,14.04056,108.26059,REGULAR,,Đáng yêu,entire_home,,,False,,/ đêm,2.0,,,True,True,,True,,,False,False,615.635,₫615.635,,,,,,True,,,,,,,True,,,,,,,,,,,,,,,,,True
34174870,https://www.airbnb.com.vn/rooms/34174870,Thành phố Kon Tum,10,14.36384,107.99671,REGULAR,,cho thue nha 35-19 nguyen thi minh khai,entire_home,,,False,,/ đêm,1.0,,,True,True,,True,,,False,False,2.890,₫2.890.707,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,
43715908,https://www.airbnb.com.vn/rooms/43715908,,1,14.05934,108.27812,REGULAR,,Phòng trọ tập thể 8pax,shared_room,,,False,,/ đêm,8.0,,,,True,,True,,,False,False,1.579,₫1.579.389,,,,,,True,True,,,True,,True,,,,True,,,,,,,,,,True,,,,
38869132,https://www.airbnb.com.vn/rooms/38869132,,30,14.05932,108.27661,REGULAR,,Nhà Cosy Green Riveside - Ký túc xá hỗn hợp 6 giường sang trọng,hotel_room,,,False,,/ đêm,6.0,,,True,True,,True,,,False,False,802.991,₫802.991,True,,,,True,,,,,True,,True,,,,,True,,,,,,,,,,,,,
49676440,https://www.airbnb.com.vn/rooms/49676440,Thành phố Pleiku,30,13.99411,108.00191,REPRESENTATIVE,,Bazan Home - Phòng đôi 1,private_room,,,False,,/ đêm,2.0,True,,,True,True,True,,,False,False,600.000,₫600.000,,,,,,True,True,,,True,,,,True,,,,,,,,,,,,,,,,
40737209,https://www.airbnb.com.vn/rooms/40737209,,9,14.05714,108.27632,REGULAR,,"A22, Westbay, Ecopark Hưng Yên Hà Nội , tầng cao",entire_home,,,False,,/ đêm,4.0,,,True,True,,True,,,False,False,,,True,,,,True,True,,,,,,,,,,True,,,,,,,,,True,,,,,
30540426,https://www.airbnb.com.vn/rooms/30540426,Quận 3,9,13.98797,108.0235,REGULAR,,Nhà anh đào,private_room,False,False,False,,/ đêm,2.0,,,True,True,,True,,,False,False,397.245,₫397.245,,True,,,True,True,,,True,,,True,,,,,,,,,,,,,,,,,,
23170902,https://www.airbnb.com.vn/rooms/23170902,,7,14.05872,108.27771,REGULAR,,Khách sạn Happy Day - Phòng tiêu chuẩn,hotel_room,,,False,,/ đêm,2.0,,,,True,,True,,,,,776.212,₫776.212,,True,,,,True,,,,True,True,,True,True,,,,,,,,,,,True,,,,,
42748998,https://www.airbnb.com.vn/rooms/42748998,,6,14.05756,108.27784,REGULAR,,Khách sạn Amber Nha Trang| Chế độ xem ba thành phố sang trọng (Chỉ có phòng),private_room,,,False,,/ đêm,2.0,,,,,,True,,,False,False,,,,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,
22223123,https://www.airbnb.com.vn/rooms/22223123,Thành phố Kon Tum,8,14.37018,108.01907,REGULAR,,"Cho thuê căn hộ tại Trần Văn Hai, 80m2",entire_home,,,False,,/ đêm,4.0,,,,True,,True,,,False,,2.837,₫2.837.157,,,,,True,,,,,True,True,True,,,True,True,,,,,,,,,,,,,,True
41103018,https://www.airbnb.com.vn/rooms/41103018,,3,14.05737,108.2766,REGULAR,,Toàn cảnh Nha Trang,entire_home,,,False,,/ đêm,4.0,,,,True,,,,,False,,1.141,₫1.141.177,,,,,,True,,,,True,,,,True,,,,,,,,,,,,,,,,
42748985,https://www.airbnb.com.vn/rooms/42748985,,6,14.05947,108.2766,REGULAR,,Amber Hotel Nha Trang|Deluxe Triple City View,private_room,,,False,,/ đêm,2.0,,,,,,True,,,False,False,,,,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,
49278980,https://www.airbnb.com.vn/rooms/49278980,Thành phố Pleiku,11,13.97248,107.98894,REGULAR,,Nhà của Nếp,private_room,,,False,,/ đêm,2.0,,,True,True,,,,,False,False,342.353,₫342.353,,,,,True,True,,,,True,,,,True,,,,,,,,,,,,,,,,
37652144,https://www.airbnb.com.vn/rooms/37652144,,15,14.05884,108.27614,REGULAR,,Quang cảnh biển tuyệt vời từ ban công,private_room,False,False,False,,/ đêm,4.0,,,True,True,,,,False,False,False,1.324,₫1.324.816,,,,,,True,,,,True,,,,True,,,,,,,,,,,True,,,,,
42748902,https://www.airbnb.com.vn/rooms/42748902,,7,14.05912,108.27693,REGULAR,,Khách sạn Amber Nha Trang| Cảnh quan thành phố sang trọng,private_room,,,False,,/ đêm,2.0,,,,,,True,,,False,False,,,,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,
40627844,https://www.airbnb.com.vn/rooms/40627844,,12,14.05917,108.27753,REGULAR,,Dịch vụ sinh thái - Sống cùng gia đình bản xứ Ecopark,entire_home,,,False,,/ đêm,4.0,,,True,True,,True,,,False,False,1.341,₫1.341.601,True,,,,True,True,,,,,,,,,,True,,,,,,,,,True,,,,,
40952814,https://www.airbnb.com.vn/rooms/40952814,,3,14.05861,108.27831,REGULAR,,Homstay và tour,entire_home,,,False,,/ đêm,16.0,,,,True,True,True,,,False,False,925.080,₫925.080,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
15773689,https://www.airbnb.com.vn/rooms/15773689,,9,14.05808,108.2777,REGULAR,,Yesshome - Căn hộ dịch vụ studio,entire_home,,,False,,/ đêm,2.0,,,True,True,,True,,,False,,,,,,,,,True,,,,True,,True,True,,True,,,,,,,,,,,,,,,
26719874,https://www.airbnb.com.vn/rooms/26719874,Kon Tum,9,14.3495,108.0062,REGULAR,,Bac Huong Hotel,entire_home,,,False,,/ đêm,4.0,,,,True,,,,,False,False,1.932,₫1.932.232,,,,,,True,,,,,,True,,True,True,,,,,,,,,,,,,,,
44541313,https://www.airbnb.com.vn/rooms/44541313,Thành phố Pleiku,7,13.97899,108.00314,REGULAR,,Nhà cho thuê Pleiku.,private_room,False,True,False,,/ đêm,2.0,,,,True,,,,False,False,False,1.017,₫1.017.083,,,,,,True,,,,True,,,,True,,,,,,,,,,,,,,,,
42183031,https://www.airbnb.com.vn/rooms/42183031,,19,14.05887,108.2763,REGULAR,,"D150668,Ecoservice Homestay Westbay Ecopark",entire_home,,,False,,/ đêm,4.0,,,True,True,,True,,,False,False,1.338,₫1.338.278,True,,,,True,True,,,,,,,,,,True,,,,,,,,,True,,,,,
24994268,https://www.airbnb.com.vn/rooms/24994268,Kon Tum,10,14.35086,107.99168,REGULAR,,Căn hộ chung cư tại Sky Center,entire_home,,,False,,/ đêm,3.0,,,True,True,,,,,False,,2.783,₫2.783.634,,True,,,True,True,,,,True,,True,,,,True,,,,,,,,,True,,,,,
11500318,https://www.airbnb.com.vn/rooms/11500318,,15,14.06581,108.27503,REGULAR,,Mai Châu cổ điển 2 ngày - 1 đêm,shared_room,,,False,,/ đêm,16.0,,,,True,,,,,False,False,2.007,₫2.007.442,,,,,,True,,,,,True,,,True,,,,,,,,,,,,,,,,
42748847,https://www.airbnb.com.vn/rooms/42748847,,7,14.05892,108.27634,REGULAR,,Khách sạn Amber Nha Trang| Chế độ xem thành phố cao cấp (Chỉ dành cho phòng),private_room,,,False,,/ đêm,2.0,,,,,,True,,,False,False,,,,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,
40629845,https://www.airbnb.com.vn/rooms/40629845,,9,14.05929,108.27774,REGULAR,,"Phòng tốt nhất Bình Tân, Cozzy House",private_room,False,False,False,,/ đêm,2.0,,,True,True,,True,,,False,False,837.046,₫837.046,,True,,,,True,,,True,,,,,,,True,,,,,,,,,True,,,,,
38401716,https://www.airbnb.com.vn/rooms/38401716,,6,14.05872,108.27827,REGULAR,,Nhà ong ở Hồ Hoàn Kiếm,private_room,False,False,False,,/ đêm,2.0,,,True,True,,True,True,False,False,False,,,,,,,,True,,,,,,True,,,,,,,,,,,,,True,,,,,
18316527,https://www.airbnb.com.vn/rooms/18316527,,22,14.05943,108.27772,REGULAR,,"Vị trí tốt để ở tại thành phố hồ chí minh, Việt Nam",private_room,False,False,False,,/ đêm,2.0,,,True,True,,True,,False,False,,936.809,₫936.809,,True,,,,True,,,,,,True,,,,True,,,,,,,,,True,,,,,
39513605,https://www.airbnb.com.vn/rooms/39513605,,9,14.05741,108.27835,REGULAR,,ROSALIA - GOLDEN WEST,entire_home,,,False,,/ đêm,4.0,,,True,True,,True,,,False,,970.000,₫970.000,,,,,True,True,,,,True,,True,,,,True,,,,,,,,,True,,,,,
38039632,https://www.airbnb.com.vn/rooms/38039632,,2,14.05896,108.2779,REGULAR,,PLUS HOTEL,shared_room,,,False,,/ đêm,16.0,,,,True,,,,,False,False,802.984,₫802.984,,,,,,True,True,,,True,True,,,True,,,,,,,,,,,,,,,,
14886445,https://www.airbnb.com.vn/rooms/14886445,,9,14.05469,108.27655,REGULAR,,Canh dung house,private_room,False,False,False,,/ đêm,1.0,,,True,True,,True,,False,False,,267.664,₫267.664,,,,,,,,,,,True,True,True,True,,,,,,,,,,,,,,,,
21099451,https://www.airbnb.com.vn/rooms/21099451,Pleiku,13,13.96412,107.99122,REGULAR,,Tòa nhà có kết cấu tốt ĐăngĐức,entire_home,,,False,,/ đêm,7.0,,,True,True,,True,,,,,1.338,₫1.338.284,,,,,,True,,,,True,,True,,True,True,,,,,,,,True,,,,,,,
34008673,https://www.airbnb.com.vn/rooms/34008673,Thành phố Pleiku,10,13.96738,108.03269,REGULAR,,cho thue nha 11 le duan pleiku gia lai,entire_home,,,False,,/ đêm,4.0,,,True,True,,,,,False,False,2.810,₫2.810.426,,,,,True,True,,,,,,True,,,True,True,,,,,,,,,,,,,,
27652805,https://www.airbnb.com.vn/rooms/27652805,Thành phố Pleiku,8,13.97123,107.99459,REGULAR,,BATHUVA THƯ GIÃN VÀ TẬN HƯỞNG CHUYẾN ĐI DU LỊCH TẠI GIALAI,entire_home,,,False,,/ đêm,,,,,,,,,,,,936.822,₫936.822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35429263,https://www.airbnb.com.vn/rooms/35429263,Thành phố Kon Tum,10,14.35413,108.00152,REGULAR,,cho thue nha 292-294 ba trieu,entire_home,,,False,,/ đêm,,,,,,,,,,,,2.837,₫2.837.181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28740690,https://www.airbnb.com.vn/rooms/28740690,Thành phố Pleiku,7,13.97532,107.99519,REGULAR,,Phuot Pleiku Homestay,shared_room,,,False,,/ đêm,,,,,,,,,,,,268.177,₫268.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35208861,https://www.airbnb.com.vn/rooms/35208861,Thành phố Pleiku,11,13.981,108.00825,REGULAR,,Tây Ban Nha79,private_room,False,False,False,,/ đêm,,,,,,,,,,,,297.732,₫297.732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22439959,https://www.airbnb.com.vn/rooms/22439959,Thành phố Pleiku,7,13.96834,108.01406,REGULAR,,Nhà cho thuê Penthouse CC Cửu Long 3PN,entire_home,,,False,,/ đêm,,,,,,,,,,,,2.810,₫2.810.404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
