room_id,url,rating,city,contextualPicturesCount,lat,long,listingObjType,pdpUrlType,name,roomTypeCategory,reviewCount,isSuperHost,isVerified,yearHosting,canInstantBook,weeklyPriceFactor,structuredStayDisplayPrice,price,price_full,maxGuestCapacity,SYSTEM_FLOWER,SYSTEM_COOKING_BASICS,SYSTEM_WI_FI,SYSTEM_WORKSPACE,SYSTEM_MAPS_CAR_RENTAL,SYSTEM_PETS,SYSTEM_EV_CHARGER,SYSTEM_NO_LOCK_ON_DOOR,SYSTEM_NO_DETECTOR_CO2,SYSTEM_NO_DETECTOR_SMOKE,SYSTEM_LOCK_ON_DOOR,SYSTEM_TV,SYSTEM_WASHER,SYSTEM_DRYER,SYSTEM_SNOWFLAKE,SYSTEM_PATIO_BALCONY,SYSTEM_HAIRDRYER,SYSTEM_VIEW_CITY,SYSTEM_SURVEILLANCE,SYSTEM_VIEW_OCEAN,SYSTEM_LUGGAGE_DROP,SYSTEM_JACUZZI,SYSTEM_FIREPLACE,SYSTEM_REFRIGERATOR,SYSTEM_MICROWAVE,SYSTEM_POOL,SYSTEM_SAUNA,SYSTEM_ELEVATOR,SYSTEM_FIREPIT,SYSTEM_SMOKING_ALLOWED,SYSTEM_VIEW_MOUNTAIN,SYSTEM_BREAKFAST,SYSTEM_CRIB,SYSTEM_BEACH,SYSTEM_SKI,SYSTEM_CALENDAR,SYSTEM_HIGH_CHAIR,SYSTEM_BATHTUB,SYSTEM_PIANO
16417995,https://www.airbnb.com.vn/rooms/16417995,"4,42",Hanoi (Ha Noi),11,21.01406,105.83941,REGULAR,,Chỗ ở trong không khí trong lành cho thuê,private_room,38,False,True,7,False,,/ đêm,267.664,₫267.664,2,True,True,True,True,True,,,,False,False,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
825829918200290669,https://www.airbnb.com.vn/rooms/825829918200290669,,Từ Liêm,7,21.0189403,105.7768348,REGULAR,,Căn hộ cho thuê tại MyDinh,entire_home,,,,,False,,/ đêm,360.000,₫360.000,2,,True,True,True,,,,,False,False,,True,True,,True,,,,True,,,,,,,,,,,,,,,,,,,,
874249271816627961,https://www.airbnb.com.vn/rooms/874249271816627961,,Tây Hồ,18,21.0660696,105.8288807,REGULAR,,Căn hộ dành cho cặp đôi,private_room,,False,True,,False,,/ đêm,,,2,,True,True,True,True,True,,,,,True,True,True,,True,,,,True,,,,,,,,,,,,,,,,,,,,
862581829744404354,https://www.airbnb.com.vn/rooms/862581829744404354,,Hoàn Kiếm,24,21.0375881,105.8538806,REGULAR,,Phòng tiêu chuẩn riêng ở Quận Hoàn Kiếm.,private_room,,,,,False,,/ đêm,,,2,,,True,True,,,,,False,False,,,,,True,,True,,True,,,,,,,,,,,,,,,,,,,,
40554422,https://www.airbnb.com.vn/rooms/40554422,,Hoàn Kiếm,30,21.03358,105.8543,REGULAR,,#22 PHÒNG RIÊNG ẤM CÚNG CÁCH️ HỒ HOÀN KIẾM❤️ 2 PHÚT,private_room,1,False,True,5,False,,/ đêm,441.885,₫441.885,2,,True,True,,,,,,False,False,True,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,
655504270627616890,https://www.airbnb.com.vn/rooms/655504270627616890,,Hoàn Kiếm,7,21.00068,105.80866,REGULAR,,Khách sạn giá rẻ Hà Nội EcoStay 1 - Nhà trọ tập thể hỗn hợp,shared_room,,,,,False,,/ đêm,139.865,₫139.865,12,,,True,True,True,,,,False,False,,,,True,True,,,,True,,True,,,,,,,,,,,,,,,,True,,
757150993394338917,https://www.airbnb.com.vn/rooms/757150993394338917,"4,14",Quang Tiến,18,21.21902,105.7824,REGULAR,,"Thanh Huong 99 Hotel - Nội Bài, Hà Nội, VN (303)",private_room,7,,,,False,,/ đêm,433.647,₫433.647,3,True,True,True,True,True,,,,,,,True,True,,True,True,,True,,,,,,,,,,,,,,,,,,,,,
826453182258538328,https://www.airbnb.com.vn/rooms/826453182258538328,"5,0",Sóc Sơn,15,21.21671746192627,105.78149957409667,REGULAR,,Phong khach san  Sân Bay Noi Bai,shared_room,4,,,,False,,/ đêm,460.956,₫460.956,16,,,True,,True,,,,,False,,True,True,,True,,,,True,,,,,,,,,,,,,,,,,,,,
795227624976095783,https://www.airbnb.com.vn/rooms/795227624976095783,"4,83",Đống Đa,10,21.02649,105.83217,REGULAR,,"Phòng 20m2, giặt là miễn phí",private_room,6,False,True,4,False,,/ đêm,319.530,₫319.530,1,,,True,True,True,,,,False,False,True,,True,,True,,,,True,,,,,,,,,True,,,,,,,,,,,
40890569,https://www.airbnb.com.vn/rooms/40890569,,Thai nguyen,9,21.59917,105.83156,REGULAR,,Yêu người nước ngoài! Có thể nói và trò chuyện tốt,private_room,,False,False,,False,,/ đêm,285.294,₫285.294,2,,True,True,,True,True,,False,False,False,,True,,True,True,,,,,,,,,,,,,,,,,,,,,,,,
29520177,https://www.airbnb.com.vn/rooms/29520177,"4,91",Ba Đình,9,21.0429,105.84386,REGULAR,,"SunFlower Homestay , Ngõ yên tĩnh,Gần khu phố cổ(1)",private_room,123,True,True,4,False,,/ đêm,401.495,₫401.495,2,,True,True,,True,,,,False,False,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,
33177182,https://www.airbnb.com.vn/rooms/33177182,"4,0",Từ Liêm,14,21.01215,105.77656,REGULAR,,Phòng tiêu chuẩn trong V-studio 3,private_room,4,,,,False,,/ đêm,,,2,,True,True,,True,,,,False,False,,True,True,True,,,,,,,,True,,,,,,True,,,,,,,,,,,
872173599850248937,https://www.airbnb.com.vn/rooms/872173599850248937,,Bắc Từ Liêm,7,21.06049,105.7982,REGULAR,,"Thoáng đãng, yên tĩnh & ấm cúng!",private_room,,False,True,,False,,/ đêm,,,3,,True,True,True,,,,,False,False,True,True,True,,,,,,True,True,,,,,,,,,,,,,,,,,,,
762468471262428694,https://www.airbnb.com.vn/rooms/762468471262428694,,Hoàn Kiếm,10,21.030949,105.850153,REGULAR,,"3minutes to Ho Guom, Ta Hien!",private_room,,,,,False,,/ đêm,,,2,True,True,True,True,True,True,,,,,,,True,True,,,,True,,True,,,,,,,,,,,,,,,,,,,
32269958,https://www.airbnb.com.vn/rooms/32269958,,Ba Đình,13,21.03678321838379,105.82493591308594,REGULAR,,Hà Nội trái tim nhà Beyond House # Snapdragon,private_room,2,True,True,4,False,,/ đêm,,,2,,True,True,True,,,,,False,False,True,True,True,,,,,,True,True,,,,,,,,,,,,,,,,,,,
39404445,https://www.airbnb.com.vn/rooms/39404445,"4,63",Hoàn Kiếm,19,21.03336,105.85278,REGULAR,,Phố ✨Bia❗ ️ Phòng Riêng NHỎ ẤM cúng❗ ️,private_room,86,False,True,5,False,,/ đêm,455.019,₫455.019,2,,,True,,True,,,,,,True,True,,,True,,True,,,True,True,,,,,,,,,,,,True,,,,True,,
684372525391672164,https://www.airbnb.com.vn/rooms/684372525391672164,"4,67",Hoàn Kiếm,10,21.03113346717561,105.8499859294304,REGULAR,,"LuxDorm center of Ho Guom, Old Quarter, Cathedral.",shared_room,3,,,,False,,/ đêm,263.831,₫263.831,1,,True,True,True,True,True,,,,,,,True,,True,,True,,,,,,,,,,,,,True,,,True,,,,,,
767745551525121773,https://www.airbnb.com.vn/rooms/767745551525121773,,Tây Hồ,18,21.06728,105.82648,REGULAR,,Nhà ấm cúng! Studio đẹp! Máy giặt và máy sấy!,entire_home,,,,,False,,/ đêm,399.412,₫399.412,2,,True,True,,,,,,False,False,,True,,,True,,,,True,,,,,,,,,,,,,,,,,,,,
853126081453611654,https://www.airbnb.com.vn/rooms/853126081453611654,,Từ Liêm,8,21.0137886,105.7789282,REGULAR,,"Studio Metri,Cho thuê Mỹ Đình",entire_home,,,,,False,,/ đêm,360.000,₫360.000,2,,True,True,True,,,,,False,False,,True,True,,True,,,,True,,,,,,,,,,,,,,,,,,,,
34664296,https://www.airbnb.com.vn/rooms/34664296,"4,54",Hanoi,13,21.0362,105.85468,REGULAR,,BOHE - ẤM cúng tại trung tâm Hà Nội - SỐNG CÙNG GIA ĐÌNH BẢN XỨ,private_room,37,False,True,4,False,,/ đêm,410.824,₫410.824,2,,True,True,,True,,,,False,False,True,,True,True,True,,,,,True,,,,,,,,,,,,,,,,,,,
650359487236030333,https://www.airbnb.com.vn/rooms/650359487236030333,"5,0",Hoàn Kiếm,30,21.02833,105.84741,REGULAR,,VITAMIN HOME ★ Pinky & phòng thư giãn tại Hoàn Kiếm,private_room,5,False,True,6,False,,/ đêm,490.706,₫490.706,2,,True,True,True,True,True,,,False,False,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
885874241347852040,https://www.airbnb.com.vn/rooms/885874241347852040,,Ba Đình,15,21.04462,105.84473,REGULAR,,AimeeHouse-Elevator-Netflix-Private for couples,private_room,1,False,True,4,False,,/ đêm,,,2,,,True,True,True,,,,False,,True,True,True,True,True,,,,,,True,,,,,,,,,,,,,,,,,,
822963877549896974,https://www.airbnb.com.vn/rooms/822963877549896974,"4,88",Hoàn Kiếm,20,21.034940362040434,105.85269563491356,REGULAR,,Siêu trung tâm & giá rẻ| Giường cỡ King ấm cúng,private_room,16,True,True,3,False,,/ đêm,321.187,₫321.187,2,,True,True,,True,,,False,False,False,,,,,True,True,,,,,,,,True,,,,,,,,,,,,,,,
46015441,https://www.airbnb.com.vn/rooms/46015441,,Ba Đình,3,21.03393,105.82495,REGULAR,,"Phòng sáng sủa,yên tĩnh trong nhà chung của người nước ngoài gần Lotte",private_room,,False,False,,False,,/ đêm,267.664,₫267.664,1,,True,True,True,True,,,,False,False,True,,True,,True,,,,,,True,,,,,,,,,,,,,,,,,,
893084657282957307,https://www.airbnb.com.vn/rooms/893084657282957307,,Tây Hồ,12,21.0514036,105.8111512,REGULAR,,2 Bed Apartment -Fully Furnished,private_room,,,,,False,,/ đêm,,,2,,True,True,True,,,,,,,,True,True,,True,,,,True,,,,,,,,,,,,,,,,,,,,
32300400,https://www.airbnb.com.vn/rooms/32300400,"4,61",Sóc Sơn,20,21.2044,105.83089,REGULAR,,Khách sạn Limotrans Việt gần sân bay Hà Nội,private_room,33,,,,False,,/ đêm,388.000,₫388.000,16,,True,True,,True,True,,,,,,True,,True,True,,,,,,,True,,,,,,True,,,,,,,,,,True,
797530386252866819,https://www.airbnb.com.vn/rooms/797530386252866819,"5,0",Hoàn Kiếm,8,21.0279604,105.8436866,REGULAR,,Phòng Riêng Trung tâm Hà Nội nhìn ra thành phố,private_room,9,True,True,4,False,,/ đêm,405.059,₫405.059,2,,True,True,True,,,,,,,True,,True,,True,,True,,True,,,,,,,,,,,True,,,,,,,,,True
15336853,https://www.airbnb.com.vn/rooms/15336853,"4,52",Hanoi,13,21.00781,105.83745,REGULAR,,Rẻ và an toàn cho thuê,private_room,69,False,True,7,False,,/ đêm,267.664,₫267.664,2,True,True,True,True,True,,,,False,False,True,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,
43718561,https://www.airbnb.com.vn/rooms/43718561,"4,71",Ba Đình,17,21.03417,105.80882,REGULAR,,Căn hộ H222-01 giường * giặt ỦIVÀ VỆ sinh miễn phí * Lotte* CGV,entire_home,24,,,,False,,/ đêm,487.151,₫487.151,2,,True,True,,True,,,,False,,,True,True,True,True,,,,,,,True,,,,,,True,,,,,,,,,,,
831062842995721874,https://www.airbnb.com.vn/rooms/831062842995721874,,Hàng Buồm,11,21.03689012905147,105.85293186627048,REGULAR,,Trái tim của Khu phố cổ - SIÊU GIÁ RẺ ( 3 phòng),private_room,,False,True,,False,,/ đêm,,,2,True,True,True,,True,,,,False,,True,,,,True,True,,,True,,,,,,,,,,,,,,,,,,,,
783198535105922177,https://www.airbnb.com.vn/rooms/783198535105922177,"5,0",Ba Đình,23,21.036957483531438,105.82483576454331,REGULAR,,The Strawberry house 1A,private_room,8,True,True,4,False,,/ đêm,321.187,₫321.187,2,,True,True,True,True,,,,False,False,True,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,,
586583387843770958,https://www.airbnb.com.vn/rooms/586583387843770958,"4,83",Ba Đình,16,21.03525,105.80774,REGULAR,,"H331001 với bồn tắm, phòng Gym,gần Lotte",private_room,6,,,,False,,/ đêm,487.151,₫487.151,2,,True,True,True,,True,,,False,,,True,,True,,,,,True,,,True,,,,,,True,,,,,,,,,,,
888143552690559219,https://www.airbnb.com.vn/rooms/888143552690559219,,Tây Hồ,5,21.07809,105.81581,REGULAR,,Spacious studio in Tay Ho,entire_home,,,,,False,,/ đêm,468.111,₫468.111,2,,True,True,,,,,,False,False,,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,,
846326834181939445,https://www.airbnb.com.vn/rooms/846326834181939445,"4,4",Hoàn Kiếm,30,21.03267,105.84907,REGULAR,,Riêng với 2 giường | Vị trí siêu cấp | An toàn | Sáng,private_room,10,False,True,10,False,,/ đêm,,,2,,,True,,True,,,,False,False,True,True,True,,True,,True,,,,,,,,True,,,,,,,,,,,,,,
790479621604183404,https://www.airbnb.com.vn/rooms/790479621604183404,,Hoàn Kiếm,14,21.0275717,105.8453723,REGULAR,,01 GIƯỜNG CỠ QUEEN wt Gối 5 SAO (Phòng 4 giường),shared_room,,,,,False,,/ đêm,,,2,,True,True,,,,,,,,,,,,True,True,True,,True,,True,,True,True,True,,,,,,,,,,,,,,
893037844449087647,https://www.airbnb.com.vn/rooms/893037844449087647,,Tây Hồ,15,21.0514036,105.8111512,REGULAR,,1 BR Apartment - Fully Furnished,private_room,,,,,False,,/ đêm,,,2,,True,,True,,,,,,,,True,True,,True,,,,True,,,,,,,,,,,,,,,,,,,,
604535276904676133,https://www.airbnb.com.vn/rooms/604535276904676133,"4,8",Cầu Giấy,4,21.0149,105.79357,REGULAR,,HK HOTEL - Phòng Double hướng đường phố,private_room,5,,,,False,,/ đêm,433.647,₫433.647,2,,,True,,,True,,,False,,,True,True,,True,,True,True,True,,True,,,,,,,,,,,,,,,,,,
891097653790582448,https://www.airbnb.com.vn/rooms/891097653790582448,,Hoàn Kiếm,6,21.03259,105.85457,REGULAR,,Hanoi Boutique,private_room,,,,,False,,/ đêm,,,2,,,True,True,True,,,,,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,
613431475800553165,https://www.airbnb.com.vn/rooms/613431475800553165,"4,42",Hoàn Kiếm,16,21.036753,105.852882,REGULAR,,"Trái tim của khu phố cổ với máy chiếu, tầm nhìn đáng yêu",entire_home,24,,,,False,,/ đêm,,,2,True,True,True,True,True,,,,False,False,,True,,True,,,,,True,,,,,,,,,,,,,,,,,,,,
40108907,https://www.airbnb.com.vn/rooms/40108907,"5,0",Từ Liêm,30,21.0327,105.74455,REGULAR,,Tổ rối nước - không gian riêng tư và ấm cúng cho bạn,private_room,9,False,True,4,False,,/ đêm,342.624,₫342.624,2,True,True,True,True,True,,,,False,False,True,,,,,,,,True,,,,,,,True,,,,,,,,,,,,,
37761804,https://www.airbnb.com.vn/rooms/37761804,"4,88",Đống Đa,30,21.02356,105.80477,REGULAR,,Nhà đậu phụ - Emerald Flat có bếp (+THANG máy),hotel_room,26,,,,False,,/ đêm,,,2,,True,True,,True,True,,,,,,True,True,True,True,True,,,,,,,,,,,,True,,,,,,,,,,,
878951660955141277,https://www.airbnb.com.vn/rooms/878951660955141277,,Hoàn Kiếm,8,21.0225578,105.8481919,REGULAR,,THD03 Căn hộ đơn giản nhẹ nhàng Hoàn Kiếm,private_room,,False,True,,False,,/ đêm,404.942,₫404.942,2,,,True,True,,,,,False,False,True,True,,,True,,True,,,,,,,True,,,,,,,,,,,,,,,
874576531783026356,https://www.airbnb.com.vn/rooms/874576531783026356,,Hoàn Kiếm,20,21.02749158493874,105.8453723,REGULAR,,QUEEN SIZE bunk bed in Hanoi,shared_room,,,,,False,,/ đêm,273.882,₫273.882,1,,True,True,,,,,,,,,,,,True,True,True,,True,True,True,,,True,True,,,,,,,,,,,,,,
586468932350494734,https://www.airbnb.com.vn/rooms/586468932350494734,,Long Biên,15,21.0644,105.85945,REGULAR,,Hidden Gem*Riverside Camping* Bãi đỗ xe miễn phí *FreeBBQ,entire_home,,,,,False,,/ đêm,391.429,₫391.429,6,,True,True,True,True,True,,,False,False,,True,,,True,,,True,,,,,,,,,,,,,,,,,,,,,
34796249,https://www.airbnb.com.vn/rooms/34796249,"4,38",Hanoi,11,21.03682,105.85415,REGULAR,,OLD QUARTER NEARBY-ROOFTOP VIEW-CACTUS HOMESTAY,private_room,16,False,True,4,False,,/ đêm,410.824,₫410.824,2,,True,True,,True,,,False,False,False,,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,
876518698733716325,https://www.airbnb.com.vn/rooms/876518698733716325,,Hoàn Kiếm,24,21.03822725190497,105.84700483828783,REGULAR,,Ami Central Hotel Hanoi,private_room,,,,,False,,/ đêm,,,2,,,True,True,True,,,,False,False,,True,,,True,,,,True,,,True,,,,,,,,,,,,,,,,,
20608904,https://www.airbnb.com.vn/rooms/20608904,"4,7",Hanoi,30,21.02446,105.80373,REGULAR,,Nhà đậu phụ - Daisy Flat có bếp (+THANG máy),hotel_room,114,,,,False,,/ đêm,459.859,₫459.859,2,True,True,True,,True,,,,,,,True,True,True,True,True,,,,,,,,,,,,True,,,,,,,,,,,
661744659808935007,https://www.airbnb.com.vn/rooms/661744659808935007,,Sóc Sơn,6,21.20232,105.8331,REGULAR,,Khách sạn giá rẻ và du lịch tại sân bay Hà Nội,shared_room,,,,,False,,/ đêm,265.666,₫265.666,1,,True,True,True,True,True,,,,,,True,True,,True,,,,True,,,,,,,,,,,,,,,,,,,,
13534943,https://www.airbnb.com.vn/rooms/13534943,"4,53",Hanoi,30,21.03268,105.80939,REGULAR,,"Hà Nội Cosy Homestay, phòng Hoa hồng",entire_home,51,,,,False,,/ đêm,485.087,₫485.087,2,,True,True,,True,,,,False,False,,True,True,True,True,,,,,,,True,,,,,,,,,,,,,,,,,
29766138,https://www.airbnb.com.vn/rooms/29766138,"4,55",Phan Chu Trinh,12,21.02029,105.85935,REGULAR,,SIÊU NGÂN sách | TRUNG TÂM HÀ Nội | CĂN hộ chung cư HIỆN đại & ẤM CÚNG,entire_home,22,,,,False,,/ đêm,435.000,₫435.000,2,,True,True,,,,,,False,False,,True,,,True,,True,,,True,True,,,True,,,,,,,,,,,,,,,
35948587,https://www.airbnb.com.vn/rooms/35948587,"4,92",,11,21.03196,105.80863,REGULAR,,"H281*1bed Apt* Free laundry, clearning *Gim*Lotte",entire_home,73,,,,False,,/ đêm,471.062,₫471.062,2,,True,True,,True,,,,False,,,True,True,True,True,,,,,,,True,,,,,,True,,,,,,,,,,,
38507046,https://www.airbnb.com.vn/rooms/38507046,"4,75",Ba Đình,15,21.04172,105.84291,REGULAR,,"SunFlower homestay , Làn đường yên tĩnh,Gần khu phố cổ(3)",private_room,95,True,True,4,False,,/ đêm,401.495,₫401.495,4,,True,True,,True,,,,False,False,True,,True,True,True,,True,,,,,,,,,,,,,,,,,,,,,,
13532346,https://www.airbnb.com.vn/rooms/13532346,"4,88",Hà Nội,11,21.03519,105.80552,REGULAR,,Giường đôi ẤM CÚNG ở vị trí tốt,private_room,9,True,True,7,False,,/ đêm,455.019,₫455.019,2,,True,True,,True,,,False,False,False,,True,True,,True,,,,,,True,,,,,,,,,,,,,,,,,,
35043502,https://www.airbnb.com.vn/rooms/35043502,"4,8",Ba Đình,24,21.03593,105.82236,REGULAR,,Sống cùng gia đình bản xứ số 5 (Tam Cốc Studio),private_room,25,True,True,6,False,,/ đêm,428.233,₫428.233,3,,True,True,True,True,,,,False,False,True,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,,
646677629386735160,https://www.airbnb.com.vn/rooms/646677629386735160,"4,83",Hoàn Kiếm,5,21.02331,105.85367,REGULAR,,Studio riêng đáng yêu tại quận Hoàn Kiếm,private_room,6,,,,False,,/ đêm,433.647,₫433.647,2,,True,True,True,True,,,,False,False,,True,True,,,,,,True,,,,,,,,,True,,,,,,,,,,,
25213197,https://www.airbnb.com.vn/rooms/25213197,"4,93",Láng Hạ,7,21.01653,105.81638,REGULAR,,Phòng ngủ thoáng mát với ban công lớn,private_room,40,True,True,6,False,,/ đêm,347.972,₫347.972,2,,True,True,,True,,,,False,False,True,,True,True,True,,,,,,,True,,,,,,,,,,,,,,,,,
34678433,https://www.airbnb.com.vn/rooms/34678433,"4,87",Ba Đình,17,21.03375,105.80691,REGULAR,,"H302* 1 Căn hộ Giường * Giặt ủi miễn phí, dọn dẹp * Gim*Lotte",entire_home,31,,,,False,,/ đêm,468.388,₫468.388,2,,True,True,,True,,,,False,,,True,True,True,True,,,,,,,True,,,,,,True,,,,,,,,,,,
738126376174994928,https://www.airbnb.com.vn/rooms/738126376174994928,"4,65",Hoàn Kiếm,8,21.03145,105.85002,REGULAR,,Aqua house 4* 50m đến hồ Guom * khu phố CỔ*netflix,private_room,34,,,,False,,/ đêm,475.491,₫475.491,2,,,True,True,,,,,False,False,,True,True,True,True,,True,,,,,,,,,,,,,,,,,,,,,,
47259127,https://www.airbnb.com.vn/rooms/47259127,,Thành phố Thái Nguyên,17,21.5717,105.8126,REGULAR,,Phòng đôi (Standard Double),private_room,,,,,False,,/ đêm,456.471,₫456.471,2,,,True,True,True,,,,,,,True,True,True,True,,True,,True,,,,,,,,,,,,,True,,,,,,,
35467582,https://www.airbnb.com.vn/rooms/35467582,"4,85",Hà Nội,26,21.03209,105.82378,REGULAR,,Căn hộ một giường ấm cúng - studio @HanoiBui 'sHomflix,entire_home,34,,,,False,,/ đêm,391.410,₫391.410,6,,True,True,True,,,,,False,False,,True,True,,True,True,,,True,,,,,,,,,,,,,,,,,,,,
41096760,https://www.airbnb.com.vn/rooms/41096760,"4,04",Hoàn Kiếm,19,21.0238,105.84833,REGULAR,,BUZZ Home 2❤️ Phòng tắm riêng ★Yên tĩnh ★Trung tâm,private_room,25,False,False,4,False,,/ đêm,479.294,₫479.294,2,,True,True,,True,,,,False,False,True,,True,,True,,True,,,,,,,True,,,,,,,,,,,,,,,
24218923,https://www.airbnb.com.vn/rooms/24218923,"4,77",Hanoi,14,21.0284,105.80843,REGULAR,,Căn hộ Ba Đình Studio với tầm nhìn ra thành phố,entire_home,13,,,,False,,/ đêm,437.938,₫437.938,2,,True,True,True,True,,True,,False,False,,True,True,,,,,,,True,,,,,,,,,,,,,,,,,,,
39410687,https://www.airbnb.com.vn/rooms/39410687,,Từ Liêm,30,21.03211,105.74465,REGULAR,,Tổ rối nước (không gian riêng),private_room,1,False,True,4,False,,/ đêm,267.664,₫267.664,2,,True,True,True,True,True,,,False,False,True,,,,,,,,True,,,,,,,True,,,,,,,,,,,,,
657232426525311498,https://www.airbnb.com.vn/rooms/657232426525311498,,Hoàn Kiếm,11,21.03575,105.85332,REGULAR,,Khách sạn giá rẻ Hà Nội EcoStay 2 - Ký túc xá đôi,shared_room,,,,,False,,/ đêm,,,8,,True,True,True,,,,,False,False,,True,,,True,,,,True,,,,,True,,,,,,,,,,,,,,,
29992971,https://www.airbnb.com.vn/rooms/29992971,"4,71",Hoàn Kiếm,24,21.02476,105.85753,REGULAR,,CHUNG cư TRUNG tâm & NGÂN sách | 3 PHÚT đến NHÀ HÁT OPERA HN,entire_home,7,,,,False,,/ đêm,435.000,₫435.000,2,,True,True,True,,,,,False,False,,True,,,True,,True,,,,,,,True,True,,,,,,,,,,,,,,
673791143922930560,https://www.airbnb.com.vn/rooms/673791143922930560,"4,31",Hoàn Kiếm,14,21.03581,105.85164,REGULAR,,🌳CentralOldTown-FoodStreet🌟OMoHouse💕Selfcheck247,private_room,13,False,True,6,False,,/ đêm,328.546,₫328.546,2,,,True,True,True,True,,,False,False,True,,,,True,,,,True,,True,,,,,,,,,,,,,,,,,,
596493480414450027,https://www.airbnb.com.vn/rooms/596493480414450027,"4,86",Ba Đình,15,21.0351,105.80648,REGULAR,,H3391*căn hộ tiện nghi với bồn tắm*gần Lotte *CGV,private_room,7,,,,False,,/ đêm,487.151,₫487.151,2,,True,True,True,,True,,,False,,,True,,True,,,,,True,,,True,,,,,,True,,,,,,,,,,,
689028227576760039,https://www.airbnb.com.vn/rooms/689028227576760039,"4,45",Hoàn Kiếm,8,21.031115942428464,105.84999934047548,REGULAR,,"!!Lovely 3 doubed condo center Old Quarter,Ho Guom",private_room,20,,,,False,,/ đêm,,,6,True,True,True,True,True,True,,,,,,,True,,True,True,,True,,,,,,,,,,,,,,,,,,,,,
753597025001522305,https://www.airbnb.com.vn/rooms/753597025001522305,"4,83",Hoàn Kiếm,18,21.037991976910266,105.84540177790987,REGULAR,,"Trung tâm Hoàn Kiếm, khu vực yên ti ̃ nh, phòng tiện lợi",private_room,23,False,True,5,False,,/ đêm,,,2,,,True,True,,,,,False,False,True,True,True,,True,,,,True,,,,,,,,,,,,,,,,,,,True,
37502759,https://www.airbnb.com.vn/rooms/37502759,"4,67",Yen Phu ward,21,21.05291,105.83728,REGULAR,,V 's Home Westlake. Ngôi nhà ấm cúng gần Westlake 402,private_room,15,True,True,4,False,,/ đêm,285.294,₫285.294,1,,True,True,,True,,,,False,False,True,,True,,True,,,,,True,True,,,,,,,,,,,,,,,,,,
39449319,https://www.airbnb.com.vn/rooms/39449319,"4,56",Hoàn Kiếm,19,21.03382,105.85302,REGULAR,,✨Trung tâm OLDTown❗️ PHÒNG RIÊNG mini❗ ️Phố bia❤ ️,private_room,75,,,,False,,/ đêm,455.019,₫455.019,2,,,True,,True,,,,,,,True,,,True,,True,,,True,True,,,True,,,,,,,,,,,,True,,,
37364729,https://www.airbnb.com.vn/rooms/37364729,,Đống Đa,10,21.01298,105.84022,REGULAR,,Nice-Warm Stay,private_room,1,False,True,7,False,,/ đêm,302.883,₫302.883,2,,True,True,True,True,,,False,False,False,,True,True,,,,,,True,,,,,,,,,,,,,,,,,,,,
863540425391147267,https://www.airbnb.com.vn/rooms/863540425391147267,,Từ Liêm,7,21.02115,105.77743,REGULAR,,"Chung cư có ban công, sạch sẽ",private_room,,False,True,,False,,/ đêm,550.000,₫550.000,1,,True,True,True,True,,,False,False,False,,True,True,,,,,,True,,,,,,,,,,,,,,,,,,,,
29886860,https://www.airbnb.com.vn/rooms/29886860,"4,92",Hoàn Kiếm,22,21.02278,105.85805,REGULAR,,GIÁ TỐT NHẤT | CĂN HỘ ẤM CÚNG | TRÁI TIM HÀ NỘI,entire_home,13,,,,False,,/ đêm,432.983,₫432.983,2,,True,True,True,,,,,False,False,,True,,,True,,True,,,,,,,True,True,,,,,,,,,,,,,,
666870781383947692,https://www.airbnb.com.vn/rooms/666870781383947692,"4,89",Hoàn Kiếm,18,21.0273458,105.8440119,REGULAR,,"Su Casa: Mezzanine House, Central Alley",private_room,19,,,,False,,/ đêm,,,2,,True,True,True,True,,,,False,False,,True,,,True,,,,True,True,,,,,,,,,,,,,,,,,,,
893050962850475240,https://www.airbnb.com.vn/rooms/893050962850475240,,Cầu Giấy,7,21.0325274,105.7888332,REGULAR,,"Studio CauGiay,near CauGiay Park",entire_home,,,,,False,,/ đêm,390.000,₫390.000,2,,,True,,,,,,False,False,,True,True,,True,,,,True,,,,,,,,,,,,,,,,,,,,
858625151501796573,https://www.airbnb.com.vn/rooms/858625151501796573,"4,8",Hoàn Kiếm,11,21.02844,105.84313,REGULAR,,Phòng Hà NộiCenter với quang cảnh thành phố,private_room,5,True,True,4,False,,/ đêm,405.059,₫405.059,2,,True,True,True,,,,,,,True,,True,,True,,True,,True,,,,,,,,,,,True,,,,,,,,,True
672111519748122108,https://www.airbnb.com.vn/rooms/672111519748122108,"4,43",Hoàn Kiếm,15,21.03563,105.8541,REGULAR,,🌳CentralOldTown-FoodStreet🌟OMoHouse💕Selfcheck247,private_room,14,False,True,6,False,,/ đêm,295.632,₫295.632,2,,,True,True,True,True,,,False,False,True,,,,True,,,,True,,True,,,,,,,,,,,,,,,,,,
