room_id,url,rating,city,contextualPicturesCount,lat,long,listingObjType,pdpUrlType,name,roomTypeCategory,reviewCount,isSuperHost,isVerified,yearHosting,canInstantBook,weeklyPriceFactor,structuredStayDisplayPrice,price,price_full,maxGuestCapacity,SYSTEM_LOCK_ON_DOOR,SYSTEM_VIEW_CITY,SYSTEM_COOKING_BASICS,SYSTEM_WI_FI,SYSTEM_WORKSPACE,SYSTEM_MAPS_CAR_RENTAL,SYSTEM_PETS,SYSTEM_TV,SYSTEM_ELEVATOR,SYSTEM_NO_DETECTOR_CO2,SYSTEM_WASHER,SYSTEM_DRYER,SYSTEM_SNOWFLAKE,SYSTEM_PATIO_BALCONY,SYSTEM_LUGGAGE_DROP,SYSTEM_SURVEILLANCE,SYSTEM_FLOWER,SYSTEM_POOL,SYSTEM_NO_DETECTOR_SMOKE,SYSTEM_VIEW_OCEAN,SYSTEM_BOAT_SAIL,SYSTEM_JACUZZI,SYSTEM_HAIRDRYER,SYSTEM_REFRIGERATOR,SYSTEM_SAUNA,SYSTEM_NO_LOCK_ON_DOOR,SYSTEM_CRIB,SYSTEM_BATHTUB,SYSTEM_FIREPLACE,SYSTEM_EV_CHARGER,SYSTEM_SMOKING_ALLOWED,SYSTEM_FIREPIT,SYSTEM_HIGH_CHAIR,SYSTEM_CALENDAR,SYSTEM_MAPS_RESORT,SYSTEM_MICROWAVE,SYSTEM_PIANO
883272842969567487,https://www.airbnb.com.vn/rooms/883272842969567487,,Quận 7,8,10.73217,106.71806,REGULAR,,"1 Br Scenic Valley, near FV, Crescent mall, SECC",entire_home,,,,,False,,/ đêm,,,2.0,,,,True,True,True,True,,,False,,,True,,,True,,,,True,,,,,,,True,,True,,,,,,,,
825992605623027302,https://www.airbnb.com.vn/rooms/825992605623027302,,Quận 7,13,10.7490504,106.7241363,REGULAR,,"Eco Green, Quận 7, HCMc",private_room,,False,True,,False,,/ đêm,456.471,₫456.471,1.0,True,,True,True,True,,,True,,False,True,,True,,,True,,True,,,,,,,,,,,,,,,,,,,
833593322577188114,https://www.airbnb.com.vn/rooms/833593322577188114,,Quận 3,22,10.78792,106.67261,REGULAR,,Hotel BNB 101,private_room,,,,,False,,/ đêm,295.105,₫295.105,2.0,,,,True,True,True,,True,True,False,,,True,,True,True,,,,,,,,True,,,,,,,,,,,,,
887966589790504000,https://www.airbnb.com.vn/rooms/887966589790504000,,Thảo Điền,15,10.80271,106.73941,REGULAR,,Private Room by the Pool & Mall,private_room,,,,,False,,/ đêm,,,2.0,,,True,True,,,,True,,False,True,,True,,,,,True,,,,,,,,,,,,,True,,,,,,True
842539232455943775,https://www.airbnb.com.vn/rooms/842539232455943775,"4,5",Quận 3,17,10.791197,106.686825,REGULAR,,Phòng Đôi WC riêng gần chợ Tân Định Free giặt sấy,private_room,6,True,True,2,False,,/ đêm,401.495,₫401.495,2.0,True,,True,True,,True,,,,False,True,True,True,,,True,,,False,,,,,,,,,,,,,,,,,,
874233068376225885,https://www.airbnb.com.vn/rooms/874233068376225885,,Tân Bình,8,10.805893723570499,106.63870844990015,REGULAR,,Airport Room 201,entire_home,,,,,False,,/ đêm,308.118,₫308.118,3.0,,,True,True,True,True,True,True,,False,True,,,,,True,,,False,,,,,,,,,,,,,,,,,,
704742271841017526,https://www.airbnb.com.vn/rooms/704742271841017526,"5,0",Quận 7,13,10.70655,106.73919,REGULAR,,Phòng đơn đẹp cho bạn,private_room,6,True,True,8,False,,/ đêm,399.412,₫399.412,1.0,True,,True,True,True,True,,,,False,True,,True,,,True,,,False,,,,,,,,,,,,,,,,,,
701040943529768791,https://www.airbnb.com.vn/rooms/701040943529768791,"4,79",Quận 1,30,10.766666850446693,106.69075403362513,REGULAR,,Giường tầng rộng rãi ~ Trung tâm thành phố Sài Gòn D1 | B1|,shared_room,34,,,,False,,/ đêm,147.169,₫147.169,1.0,,True,True,True,True,True,,,,False,True,True,,,,True,,,False,,,,,,,,,,,,,,,,,,
711960758494920396,https://www.airbnb.com.vn/rooms/711960758494920396,"4,79",Quận 1,30,10.76777,106.68969,REGULAR,,Sạch sẽ và siêu ấm cúng ~ Giường tầng rộng rãi |B3|,shared_room,24,,,,False,,/ đêm,142.508,₫142.508,1.0,,,True,True,True,True,,,,False,True,True,True,,,True,,,False,,,,,,,,,,,,,,,,,,
892436951372936733,https://www.airbnb.com.vn/rooms/892436951372936733,,An Khánh,30,10.78108,106.73517,REGULAR,,RiverView 5 min to downtown   NewCity,entire_home,,,,,False,,/ đêm,,,4.0,,,True,True,,True,True,True,True,False,True,,,,,,,True,,True,,,,,,,,,,,,,,,,,
36496482,https://www.airbnb.com.vn/rooms/36496482,"4,76",Gò Vấp,11,10.831,106.66486,REGULAR,,VANIA HOUSE 8 studio thoải mái gần sân bay,entire_home,46,,,,False,,/ đêm,513.530,₫513.530,2.0,,,True,True,True,True,,,,False,True,,True,,,,,,False,,,,True,True,,,,,,,,,,,,,
876472774326723970,https://www.airbnb.com.vn/rooms/876472774326723970,,Bình Thạnh,6,10.79424,106.71755,REGULAR,,Cozy 1BR with kitchen & balcony.,entire_home,,,,,False,,/ đêm,480.595,₫480.595,2.0,,,True,True,True,True,,True,True,False,True,,True,,,True,,,,,,,,,,,,,,,,,,,,,
33594947,https://www.airbnb.com.vn/rooms/33594947,"4,85",Quận 4,30,10.7552,106.68815,REGULAR,,GGHome #12 - Free Netflix - Ben Thanh Bùi Viện,entire_home,60,,,,False,,/ đêm,781.506,₫781.506,2.0,,,True,True,,,,True,True,,True,True,True,,True,,True,True,,,,,,,,,,,,,,,,,,,
48791564,https://www.airbnb.com.vn/rooms/48791564,"5,0",Phú Nhuận,30,10.80019,106.68131,REGULAR,,Anne 's Home - Căn hộ hiện đại với ban công,private_room,12,True,True,2,False,,/ đêm,530.589,₫530.589,2.0,True,True,True,True,True,True,,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,
869900361485252391,https://www.airbnb.com.vn/rooms/869900361485252391,,Quận 3,7,10.77851,106.68995,REGULAR,,Chic studio in heart of city,private_room,,False,True,,False,,/ đêm,364.264,₫364.264,2.0,True,,True,True,True,,,True,,False,True,,True,,,,,,False,,,,,True,,,,,,,,,,,,,
22734713,https://www.airbnb.com.vn/rooms/22734713,"4,92",phường 1,30,10.76778,106.67851,REGULAR,,Phòng 8 -BRAND NEW! Full 2 giường Studio w tầng thượng D3,private_room,71,True,True,5,False,,/ đêm,727.731,₫727.731,4.0,True,,True,True,,,,True,True,False,True,True,True,,,True,,,,,,,,,,,,,,,,,,,,,
43532494,https://www.airbnb.com.vn/rooms/43532494,,Thủ Đức,4,10.85428,106.73644,REGULAR,,"Căn hộ với 1 phòng ngủ, đầy đủ nội thất.",private_room,,False,False,,False,,/ đêm,268.177,₫268.177,1.0,True,,True,True,,,True,True,,False,True,,True,,,,,True,,True,,,,,,,,,,,,,,,,,
37261248,https://www.airbnb.com.vn/rooms/37261248,"4,82",Quận 4,23,10.7652,106.70634,REGULAR,,Stay&Fun 03 ★ Căn Studio nhỏ xinh & ngập nắng,entire_home,104,,,,False,,/ đêm,600.000,₫600.000,2.0,,,True,True,,True,,True,True,False,True,,True,,True,,,,False,,,,,,,,,,,,,,,,,,
629894898095274625,https://www.airbnb.com.vn/rooms/629894898095274625,"4,72",Thảo Điền,8,10.80737,106.73087,REGULAR,,Glenwood suites-11 cho 2 người với cửa sổ lớn.,private_room,18,,,,False,,/ đêm,760.480,₫760.480,2.0,,,True,True,,True,,True,True,,True,,True,,,True,,,,,,,,,,,True,,True,,,,,,,,
888299598092405517,https://www.airbnb.com.vn/rooms/888299598092405517,,Bình Thạnh,11,10.80002,106.69738,REGULAR,,Phòng khép kín full nội thất,private_room,,,,,False,,/ đêm,,,2.0,,,True,True,True,True,,True,,False,True,,True,,,True,,,False,,,,,,,,,,,,,,,,,,
850462855463817029,https://www.airbnb.com.vn/rooms/850462855463817029,,Quận 1,6,10.76589348233274,106.6909260302782,REGULAR,,Căn hộ studio Quận 1,private_room,2,False,True,1,False,,/ đêm,,,2.0,True,,,True,True,,,True,,False,True,True,True,True,,True,,,,,,,,,,,,,,,,,,,,,
843995198046964446,https://www.airbnb.com.vn/rooms/843995198046964446,"4,75",Quận 7,30,10.74376,106.69369,REGULAR,,Iris - Nhà làm việc tại trung tâm thành phố,entire_home,4,,,,False,,/ đêm,561.795,₫561.795,2.0,,,True,True,True,True,True,,True,False,True,,True,,,,,True,,,,,,,,,,,,,,,,,,,
858359194952056657,https://www.airbnb.com.vn/rooms/858359194952056657,,Quận 1,15,10.77833,106.69706,REGULAR,,Phòng giá rẻ 4 cho thuê tại trung tâm p308,private_room,,,,,False,,/ đêm,392.000,₫392.000,2.0,,True,,True,True,True,,True,,False,,,True,,,True,True,,False,,,,,,,,,,,,,,,,,,
882569392803185007,https://www.airbnb.com.vn/rooms/882569392803185007,,Bến Lức,9,10.648528085419407,106.46719727665186,REGULAR,,Thuê resort waterpoint long an bến lức,entire_home,,,,,False,,/ đêm,,,10.0,,,True,True,True,True,,,,False,,,,,,True,True,True,False,True,,,,,,,,,,,,,,,,,
891894063978032917,https://www.airbnb.com.vn/rooms/891894063978032917,,Bình Thạnh,24,10.7937543,106.7178513,REGULAR,,Diny12 - Căn hộ nồng nàn - free hồ bơi,entire_home,,,,,False,,/ đêm,704.709,₫704.709,3.0,,True,True,True,True,,,True,True,,True,,True,,,,,True,,True,,,,,,,,,,,,,,,,,
892857815882440432,https://www.airbnb.com.vn/rooms/892857815882440432,,Quận 2,28,10.8101,106.73514,REGULAR,,Sen Boutique House - Super Studio 28m2,private_room,,,,,False,,/ đêm,,,2.0,,,True,True,True,,,True,True,,True,True,True,,True,True,,,,,,,,,,,,,,,,,,,,,
645310191768649002,https://www.airbnb.com.vn/rooms/645310191768649002,"4,8",Quận 7,30,10.714616209334674,106.74192806242675,REGULAR,,Condo River Panorama 2 bedroom River View  +Netfix,entire_home,25,,,,False,,/ đêm,,,5.0,,,True,True,True,,True,True,,,,,,,,,True,True,,True,,,,,True,,,,,,,,,,,,
30833751,https://www.airbnb.com.vn/rooms/30833751,"4,93",Quận 1,8,10.76692,106.68502,REGULAR,,Yên tĩnh - Phòng riêng gần đường Backpaker,private_room,14,False,True,4,False,,/ đêm,,,2.0,,,True,True,,True,,True,,,True,True,True,,,,,,,,,,True,,,False,,,True,,,,,,,,
24027472,https://www.airbnb.com.vn/rooms/24027472,"4,55",,19,10.77027,106.70343,REGULAR,,Căn hộ 1 phòng ngủ ấm cúng * Gần chợ Bến Thành,private_room,103,False,True,5,False,,/ đêm,388.000,₫388.000,2.0,True,,True,True,True,True,,True,,,True,True,True,,,,,,,,,,,,,,,,True,,,,,,,,
891675657096993893,https://www.airbnb.com.vn/rooms/891675657096993893,,Tân Bình,6,10.7980555,106.662333,REGULAR,,Ngọ House phòng 2 giường,entire_home,,,,,False,,/ đêm,,,4.0,,,True,True,True,,,,,False,True,,True,,,True,,,False,,,,,,,,,,,,,,,,,,
891830917533674439,https://www.airbnb.com.vn/rooms/891830917533674439,,Tân Bình,5,10.79705,106.66263,REGULAR,,Ngọ House phòng 2 giường,entire_home,,,,,False,,/ đêm,,,4.0,,,True,True,True,,,,,False,True,,True,,,True,,,False,,,,,,,,,,,,,,,,,,
876801769447394865,https://www.airbnb.com.vn/rooms/876801769447394865,,Quận 6,17,10.7454,106.63833,REGULAR,,Him Lam Apartment - District 6,entire_home,,,,,False,,/ đêm,1.369,₫1.369.412,4.0,,,True,True,,,,True,,False,True,,True,True,,,,True,,,,,True,True,,,,,,,,,,,,,
851700861429111976,https://www.airbnb.com.vn/rooms/851700861429111976,"4,71",Quận 3,27,10.786206,106.683984,REGULAR,,House by the River#2.1#private W.C#balcony,private_room,7,True,True,6,False,,/ đêm,291.700,₫291.700,2.0,True,,,True,True,True,,,,False,True,,True,,True,,True,,False,,,,,,,,,,,,,,,,,,
880615481071187722,https://www.airbnb.com.vn/rooms/880615481071187722,,Hồ Chí Minh,5,10.79795,106.7194,REGULAR,,Studio thoáng mát,private_room,,False,True,,False,,/ đêm,,,2.0,,,True,True,,True,,,,False,True,,True,,True,True,,,False,,,,,,,False,,,,,,,,,,,
759664938778987337,https://www.airbnb.com.vn/rooms/759664938778987337,"4,88",Quận 7,17,10.724661871409165,106.70969599947512,REGULAR,,Mây 2- Căn hộ studio đầy đủ tiện nghi có bếp,private_room,8,False,True,5,False,,/ đêm,,,2.0,True,,True,True,,True,,True,,False,True,,,,,True,,,False,,,True,,,,,,,,,,,,,,,
921820,https://www.airbnb.com.vn/rooms/921820,"4,59",Ho Chi Minh City,28,10.74969,106.68933,REGULAR,,ngôi nhà ngọt ngào ngôi nhà,private_room,118,False,True,12,False,,/ đêm,347.972,₫347.972,2.0,True,,True,True,True,True,True,True,,False,True,,,,,,,,False,,,,,,,,,,,,,,,,,,
12222003,https://www.airbnb.com.vn/rooms/12222003,"4,91",Phú Mỹ Hưng,30,10.73317,106.70755,REGULAR,,Phòng ngủ có phòng tắm riêng + Vườn trong Biệt thự D.7,private_room,33,True,True,6,False,,/ đêm,538.610,₫538.610,2.0,True,,True,True,True,True,,True,,False,,,,,,,True,,False,,,,,,,,,,,,,,,,,,
653801208945896295,https://www.airbnb.com.vn/rooms/653801208945896295,"5,0",Tân Bình,18,10.803367740903072,106.6435706242919,REGULAR,,Căn hộ dịch vụ phong cách. Gần sân bay Tân Sơn Nhất,entire_home,4,,,,False,,/ đêm,1.061,₫1.061.295,3.0,,,True,True,True,True,,True,,False,True,True,True,,,True,,,,,,,,,,,,,,,,,,,,,
881197070915355926,https://www.airbnb.com.vn/rooms/881197070915355926,,Tân Bình,9,10.80032,106.66123,REGULAR,,"B786/ Apartment 65m2/ 2 BRs, Kitchen, Balcony 104",entire_home,,,,,False,,/ đêm,,,5.0,,,True,True,True,True,True,True,,False,,,,,,True,,,False,,,,,,,,,,,True,,,,,,,
831695639335814497,https://www.airbnb.com.vn/rooms/831695639335814497,"5,0",Quận 2,22,10.80471,106.728408,REGULAR,,Studio ngọt ngào có ban công và Netflix D2,private_room,7,True,True,6,False,,/ đêm,597.153,₫597.153,2.0,True,True,True,True,True,True,,,,,,,,,,True,,,False,True,,True,,,,,,,,,,,,,,,
42142919,https://www.airbnb.com.vn/rooms/42142919,"5,0",Quận 1,26,10.77027,106.69966,REGULAR,,"Bahama House📍Gần chợ Bến Thành, Trung tâm TP.",entire_home,10,,,,False,,/ đêm,,,4.0,,,True,True,,,True,True,True,False,True,,True,,,,,,False,,,,True,,,,,,,,,,,,,,
843035944810492699,https://www.airbnb.com.vn/rooms/843035944810492699,"4,43",Quận 1,9,10.7722465,106.6929446,REPRESENTATIVE,,Căn Studio tại trung tâm Quận 1,private_room,7,,,,False,,/ đêm,816.000,₫816.000,2.0,,,True,True,True,,,,,False,True,True,True,,,,True,,,,,,True,True,,,,,,,,,,,,,
32453694,https://www.airbnb.com.vn/rooms/32453694,"5,0",Quận 7,13,10.72264,106.72765,REGULAR,,Scenic Valley 2BR CLEAN HÀNG NGÀY,hotel_room,16,,,,False,,/ đêm,1.426,₫1.426.471,5.0,,,True,True,True,True,True,True,True,,True,,,,,,,True,,,,True,,,,,,,,,,,,,,,
889453766108853156,https://www.airbnb.com.vn/rooms/889453766108853156,,Quận 1,16,10.77681,106.69845,REGULAR,,Phòng rẻ bên cạnh nhà thờ Đức bà p403,private_room,,,,,False,,/ đêm,,,2.0,,,True,True,True,True,,True,,,True,True,,,,True,,,,,,True,,,,,,,,True,,,,,,,
892289110165458722,https://www.airbnb.com.vn/rooms/892289110165458722,,Bình Thạnh,12,10.79472,106.71971,REGULAR,,"CHIP,집Home, 매일 수건교체,LandmarkPlus 1 BR,침실 1개 C1",entire_home,,,,,False,,/ đêm,,,2.0,,,True,True,True,,,True,True,False,,True,True,True,,,,,,,,True,,,,,,,,,,,,,,,
23394132,https://www.airbnb.com.vn/rooms/23394132,"4,7",Quận 4,30,10.76671,106.70317,REGULAR,,The Corner TRESOR - HỒ bơi/phòng tập thể dục miễn phí,hotel_room,101,,,,False,,/ đêm,835.097,₫835.097,3.0,,,True,True,True,,,True,True,,True,,True,,,,True,True,,,,,,,,,,True,,,,,,,,,
832544674781298127,https://www.airbnb.com.vn/rooms/832544674781298127,"5,0",Phú Nhuận,18,10.8026479,106.6789521,REGULAR,,6A/Ngôi nhà đầy màu sắc của bạn,entire_home,5,,,,False,,/ đêm,490.706,₫490.706,2.0,,,,True,True,True,,,,False,True,True,True,,,True,,,,,,,,True,,,,,,,,,,,,,
877190423160963724,https://www.airbnb.com.vn/rooms/877190423160963724,,Quận 7,6,10.73319,106.7085,REGULAR,,Studio with balcony,entire_home,,,,,False,,/ đêm,684.706,₫684.706,2.0,,,True,True,True,True,True,True,,,True,True,True,,,True,,,,,,,,,,,,,,,,,,,,,
889452596930891685,https://www.airbnb.com.vn/rooms/889452596930891685,,Quận 1,16,10.77687,106.69825,REGULAR,,Giá rẻ trung tâm p402,private_room,,,,,False,,/ đêm,430.508,₫430.508,2.0,,,True,True,True,True,,True,,,True,True,,,,True,,,,,,True,,,,,,,,True,,,,,,,
892399413563269046,https://www.airbnb.com.vn/rooms/892399413563269046,,Bình Thạnh,16,10.79656,106.71837,REGULAR,,#FreePool~Landmark 81~ Leasing Furniture*City View,entire_home,,,,,False,,/ đêm,,,3.0,,True,True,True,True,True,,True,True,,True,,,,,,,True,,,,,,,,,,,,True,,,,,,,
851682644539127137,https://www.airbnb.com.vn/rooms/851682644539127137,"4,8",Tân Bình,9,10.81579,106.67437,REGULAR,,CC Residence,private_room,5,False,True,3,False,,/ đêm,764.589,₫764.589,2.0,True,,True,True,True,True,,True,,False,True,True,,,,,,,,,,True,,,,,,,,,,,,,,,
733200091663476838,https://www.airbnb.com.vn/rooms/733200091663476838,"4,69",Quận 1,11,10.76483,106.69397,REGULAR,,căn hộ sang trọng/ tiện nghi ở trung tâm Q1,private_room,13,,,,False,,/ đêm,539.589,₫539.589,2.0,,,True,True,True,,True,True,,False,,,,,,True,True,,False,True,,,,,,,,,,,,,,,,,
24380995,https://www.airbnb.com.vn/rooms/24380995,"4,63",,17,10.77015,106.70307,REGULAR,,Chỗ ở trên tầng thượng * Gần chợ Bến Thành,private_room,97,False,True,5,False,,/ đêm,379.441,₫379.441,2.0,True,,True,True,True,True,,True,,,True,True,True,,,,,,,,,,,,,,,,True,,,,,,,,
742305373405065991,https://www.airbnb.com.vn/rooms/742305373405065991,"4,79",Quận 3,24,10.786206,106.683984,REGULAR,,House by the River#3.2#private W.C#convenient,private_room,19,,,,False,,/ đêm,,,2.0,,,,True,True,True,,,,False,True,,True,,True,,,,False,True,,,True,,,,,,,,,,,,,,
882551311782754809,https://www.airbnb.com.vn/rooms/882551311782754809,,Phú Nhuận,30,10.8096603,106.6742998,REGULAR,,"29Full service Apartment w Swimming Pool, Gym Free",entire_home,,,,,False,,/ đêm,615.542,₫615.542,4.0,,True,True,True,True,,,True,,,True,True,True,,,,True,True,,,,,,,,,,,,,,,,,,,
724982635956829658,https://www.airbnb.com.vn/rooms/724982635956829658,,Thủ Thừa,18,10.5943,106.39687,REGULAR,,"Farmhome canh lua, có ruộng bậc thang, hồ bơi.",private_room,,False,True,,False,,/ đêm,935.765,₫935.765,10.0,,,True,True,True,True,,,,False,,,,,,True,True,,False,True,,,,,,False,,,,,,,,,,,
786527284761984931,https://www.airbnb.com.vn/rooms/786527284761984931,"4,61",Quận 1,25,10.767285,106.692941,REGULAR,,#Best Price! Cozy & Unique #FREE Laundry #Bui Vien,private_room,31,True,True,5,False,,/ đêm,511.349,₫511.349,2.0,True,True,True,True,True,True,,,,False,True,,,,,True,,,,,,,,,,,,,,True,,,,,,,
878818836936320175,https://www.airbnb.com.vn/rooms/878818836936320175,,Quận 4,14,10.76175,106.69969,REGULAR,,Căn hộ Rivergate Gần Trung tâm,entire_home,,,,,False,,/ đêm,,,2.0,,,True,True,True,,,True,,False,True,,True,,,True,,True,,True,,,,,,,,,,,,,,,,,
887583302542586930,https://www.airbnb.com.vn/rooms/887583302542586930,,Quận 1,18,10.77667,106.6969,REGULAR,,Phòng trung tâm,private_room,,,,,False,,/ đêm,,,2.0,,,,True,True,True,,True,,False,True,True,,,,True,,,False,,,,,,,,,,,True,,,,,,,
881108665970378041,https://www.airbnb.com.vn/rooms/881108665970378041,,Bình Thạnh,8,10.790675939232091,106.71776723116636,REGULAR,,Beautiful house,entire_home,,,,,False,,/ đêm,,,2.0,,,True,True,True,True,,True,,,True,,True,,,True,,True,,True,,,,,,,,,,,,,,,,,
31528741,https://www.airbnb.com.vn/rooms/31528741,"4,77",Quận 2,30,10.80202,106.74225,REGULAR,,"Căn hộ cao cấp tại Masteri Thảo Điền, Tầng Cao",entire_home,61,,,,False,,/ đêm,,,5.0,,,True,True,True,True,,True,True,,True,,True,,,,,True,,True,,,,,,,,,,,,,,,,,
744613017668844098,https://www.airbnb.com.vn/rooms/744613017668844098,"4,91",Quận 1,13,10.7595281,106.6922369,REGULAR,,"(Mới)#L14*Phòng ban công riêng,Quận 1,Thang máy",private_room,11,True,True,6,False,,/ đêm,685.030,₫685.030,2.0,True,,True,True,True,True,,True,True,,True,,,,,True,True,,,,,,,,,,,,,,,,,,,,
891530835959191870,https://www.airbnb.com.vn/rooms/891530835959191870,,Bình Thạnh,8,10.79475,106.72014,REGULAR,,Căn Hộ Cao Cấp Vinhomes Central Park,entire_home,,,,,False,,/ đêm,,,4.0,,,,,,,,,,False,,,,,,True,,True,False,,,True,,,,,,,,,,,,,,,
830625016649808241,https://www.airbnb.com.vn/rooms/830625016649808241,,Quận 1,5,10.76280679035815,106.68780017301637,REGULAR,,Phòng riêng tại Quận 1 - Jimmy House,private_room,1,False,True,6,False,,/ đêm,365.177,₫365.177,2.0,True,,,True,,True,True,,,False,,,True,,,True,,,False,,,,,,,,,,,,True,,,,,,
831183372345891393,https://www.airbnb.com.vn/rooms/831183372345891393,"4,93",Quận 1,13,10.78451,106.70013,REGULAR,,Phòng dịch vụ giá rẻ tại Quận 1 - S2,private_room,15,True,True,6,False,,/ đêm,321.527,₫321.527,2.0,True,,,True,True,,,True,,False,,,True,,True,True,True,,False,,,,,,,,,,,,,,,,,,
848882874612112425,https://www.airbnb.com.vn/rooms/848882874612112425,,Quận 3,7,10.767376321411199,106.67878869920969,REGULAR,,căn hộ trung tâm Q3 đủ nội thất,private_room,1,True,True,7,False,,/ đêm,296.706,₫296.706,2.0,,,,True,,,,,,False,True,,True,,,True,,,False,,,,,True,,False,,True,,,,,,,,,
40072568,https://www.airbnb.com.vn/rooms/40072568,"4,24",Quận 1,16,10.7922,106.69663,REGULAR,,Lovely Rustic Saigon Attic in a Hidden Garden - T2,entire_home,37,,,,False,,/ đêm,615.094,₫615.094,2.0,,,True,True,True,,,,,False,,,True,True,,True,,,False,,,,True,True,,,,,,,,,,,,,
29248700,https://www.airbnb.com.vn/rooms/29248700,"4,78",Quận 1,25,10.78998,106.69315,REGULAR,,Quận 1 tọa lạc tại New Modern and Cozy Apt,hotel_room,55,,,,False,,/ đêm,722.682,₫722.682,2.0,,,True,True,,True,,True,True,False,True,True,True,,True,,,,,,,,,,,,,,,,,,,,,,
779456079781651952,https://www.airbnb.com.vn/rooms/779456079781651952,"4,56",Quận 3,22,10.786894,106.671856,REGULAR,,Khách sạn BNB 203,private_room,9,,,,False,,/ đêm,295.105,₫295.105,2.0,,,,True,True,True,,True,True,False,,,True,,True,,,,False,,,,,True,,,,,,,,,,,,,
5447514,https://www.airbnb.com.vn/rooms/5447514,"4,65","Ho Chi Minh City, District Binh Thanh, Ho Chi Minh, Vietnam",25,10.79091,106.71226,REGULAR,,Phòng ban công & tầm nhìn thành phố,private_room,69,True,True,8,False,,/ đêm,490.435,₫490.435,2.0,True,,True,True,,True,,True,,False,True,True,True,,,,,,False,,,,,,,,,,,,,,,,,,
872332170518657005,https://www.airbnb.com.vn/rooms/872332170518657005,,Quận 1,5,10.770038,106.688241,REGULAR,,"We are Nice Village, Welcome !",private_room,2,False,True,,False,,/ đêm,432.155,₫432.155,2.0,True,,True,True,True,True,True,,,False,True,,,,,True,,,False,,,,,,,,,,,,,,,,,,
45403815,https://www.airbnb.com.vn/rooms/45403815,"4,81",Phạm Ngũ Lão,9,10.76716,106.6951,REGULAR,,Nhà vệ sinh riêng SoloTraveller Wifi AC @walkingstreet,private_room,26,False,True,3,False,,/ đêm,279.672,₫279.672,1.0,True,,True,True,,True,,,,False,True,,True,True,True,,,,False,,,,,,,,,,,,,,,,,,
50039212,https://www.airbnb.com.vn/rooms/50039212,,Quận 7,30,10.72374,106.71303,REGULAR,,Khái niệm Lim - Lim Brown,private_room,,,,,False,,/ đêm,,,2.0,,True,True,True,True,True,,True,,False,,,,,,True,True,,False,,,,,,,,,,,,,,,,,,
889451607583425048,https://www.airbnb.com.vn/rooms/889451607583425048,,Quận 1,15,10.77696,106.69695,REGULAR,,Phòng rẻ trung tâm p308,private_room,,,,,False,,/ đêm,,,2.0,,,,True,True,True,,True,,False,,,True,True,,True,,,False,,,,True,,,,,,,,,,,,,,
889772114445675847,https://www.airbnb.com.vn/rooms/889772114445675847,,Quận 3,14,10.79138,106.68907,REGULAR,,402•Căn hộ Minimalism Trung Tâm quận 3,entire_home,,,,,False,,/ đêm,,,2.0,,,True,True,,True,,True,,False,True,True,True,,,True,,,False,,,,,,,,,,,,,,,,,,
891546782835027384,https://www.airbnb.com.vn/rooms/891546782835027384,,Bình Thạnh,13,10.79403,106.72138,REGULAR,,Landmark Plus - Vinhome - 48.11,entire_home,,,,,False,,/ đêm,,,2.0,,,True,True,,True,,True,,False,True,,True,,,,,True,,,,True,,,,,,,,,,,,,,,
884542064303830798,https://www.airbnb.com.vn/rooms/884542064303830798,,Phường 9,30,10.73255,106.71966,REGULAR,,Scenic Valley apt,entire_home,,,,,False,,/ đêm,711.765,₫711.765,5.0,,,True,True,True,,True,True,,False,True,,True,,,True,,True,,,,,,,,,,,,,,,,,,,
698971341468853164,https://www.airbnb.com.vn/rooms/698971341468853164,,Thành phố Thủ Dầu Một,9,10.96823,106.67379,REGULAR,,Bright Suite | Trung tâm Bình Dương | Quang cảnh thành phố,private_room,,,,,False,,/ đêm,529.586,₫529.586,2.0,,,,True,,True,,True,True,False,,,True,True,True,,,,,,,,True,,,,,,,,True,,,,,,
35811559,https://www.airbnb.com.vn/rooms/35811559,"4,83",Quận 1,30,10.76436,106.69651,REGULAR,,Nina's home 1@Bui Vien@ Ben Thanh market,private_room,46,True,True,4,False,,/ đêm,434.789,₫434.789,2.0,,,True,True,True,True,,True,,False,True,True,,,,,,,False,,,,,,,False,,,,,,,,,,,
892472519333053610,https://www.airbnb.com.vn/rooms/892472519333053610,,Binh Trung Tay,16,10.77867,106.74667,REGULAR,,Highfloor RiverView inDiamondIsland.D2,entire_home,,,,,False,,/ đêm,,,5.0,,,True,True,True,True,True,,,False,,,,,,,,True,,True,,True,,,True,,,,,,,,,,,,
767060410487711333,https://www.airbnb.com.vn/rooms/767060410487711333,"5,0",Quận 7,14,10.731421958802613,106.70887512380368,REGULAR,,Phòng lớn ấm cúng tại Phú Mỹ Hưng,private_room,3,False,True,10,False,,/ đêm,,,2.0,True,,True,True,True,True,True,,,False,True,,True,,,,,,False,,,,,,,,,,,,,,,,,,
737195271955870652,https://www.airbnb.com.vn/rooms/737195271955870652,"4,63",Quận 2,13,10.803083126549465,106.74028269331694,REGULAR,,Không gian sang trọng yên tĩnh ở Thảo Điền - HỒ bơi VÀ phòng tập thể dục miễn phí,private_room,16,False,True,7,False,,/ đêm,564.185,₫564.185,2.0,True,True,True,True,,,,True,True,,True,True,True,,,,,True,,,,,,,,,,,,,,,,,,,
