room_id,url,city,contextualPicturesCount,lat,long,listingObjType,pdpUrlType,name,roomTypeCategory,canInstantBook,weeklyPriceFactor,structuredStayDisplayPrice,maxGuestCapacity,SYSTEM_COOKING_BASICS,SYSTEM_WI_FI,SYSTEM_WORKSPACE,SYSTEM_MAPS_CAR_RENTAL,SYSTEM_TV,SYSTEM_ELEVATOR,SYSTEM_WASHER,SYSTEM_SNOWFLAKE,SYSTEM_HAIRDRYER,SYSTEM_NO_DETECTOR_CO2,rating,reviewCount,SYSTEM_BEACH,SYSTEM_POOL,SYSTEM_JACUZZI,SYSTEM_EV_CHARGER,SYSTEM_VIEW_CITY,SYSTEM_VIEW_OCEAN,SYSTEM_PETS,SYSTEM_SURVEILLANCE,price,price_full,SYSTEM_FLOWER,SYSTEM_NO_DETECTOR_SMOKE,SYSTEM_DRYER,SYSTEM_SAUNA,SYSTEM_GOLF,SYSTEM_MAPS_RESORT,SYSTEM_PATIO_BALCONY,SYSTEM_BATHTUB,SYSTEM_FIREPIT,SYSTEM_REFRIGERATOR,isSuperHost,isVerified,SYSTEM_LOCK_ON_DOOR,SYSTEM_FIREPLACE,SYSTEM_SMOKING_ALLOWED,SYSTEM_NO_LOCK_ON_DOOR,SYSTEM_TOYS,SYSTEM_VIEW_MOUNTAIN,SYSTEM_MICROWAVE,SYSTEM_LUGGAGE_DROP,yearHosting,SYSTEM_GYM,SYSTEM_CALENDAR
773512260470583821,https://www.airbnb.com.vn/rooms/773512260470583821,Hưng Yên,30,20.6543,106.05748,REGULAR,,QMP Ecopark-Sky Oasis 3 ngủ với tầm nhìn toàn cảnh,entire_home,False,,/ đêm,6.0,True,True,True,,True,True,True,True,,False,,,,True,,,,True,,,2.054,₫2.054.119,,,,,,,,,,,,,,,,,,,,,,,
703381196951751384,https://www.airbnb.com.vn/rooms/703381196951751384,Dương Xá,28,20.99631,105.95387,REGULAR,,HoCi Villa Vinhomes Ocean Park SB09,entire_home,False,,/ đêm,15.0,True,True,True,True,True,,,,,False,,,True,True,,True,,,,,3.432,₫3.432.002,,False,,,,,,,,,,,,,,,,,,,,,
881821711771047209,https://www.airbnb.com.vn/rooms/881821711771047209,Hanoi,10,20.99898,105.94079,REGULAR,,Homestay S2.07,entire_home,False,,/ đêm,9.0,True,True,True,,True,,True,True,,False,,,True,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
829603573003167400,https://www.airbnb.com.vn/rooms/829603573003167400,tt. Trâu Quỳ,30,20.99966,105.94665,REGULAR,,Villa Ngọc Trãi 17 - Vinhomes Ocean Park - Hà Nội,entire_home,False,,/ đêm,8.0,True,True,True,True,,,,,,False,,,True,,True,,,True,,,4.336,₫4.336.473,True,False,,,,,,,,,,,,,,,,,,,,,
775115220170171043,https://www.airbnb.com.vn/rooms/775115220170171043,Gia Lâm,25,20.997086104425204,105.95175017301636,REGULAR,,HoCi Villa Vinhomes Ocean Park SB25,entire_home,False,,/ đêm,8.0,True,True,True,True,True,,True,,,False,,,True,,,,,,,,4.002,₫4.002.590,,False,True,,,,,,,,,,,,,,,,,,,,
605388722028704760,https://www.airbnb.com.vn/rooms/605388722028704760,Gia Lâm,14,20.990332,105.941101,REGULAR,,Tracy's Homestay Vin Ocean Park Studio Hà Nội,entire_home,False,,/ đêm,2.0,True,True,True,True,True,,,,,,,,True,True,,,True,,True,,692.314,₫692.314,True,,,,,,,,,,,,,,,,,,,,,,
21419899,https://www.airbnb.com.vn/rooms/21419899,,27,20.97738,105.90998,REGULAR,,Bát Tràng Retreat - Nhà truyền thống Việt Nam,entire_home,False,,/ đêm,4.0,,True,,,,,,,True,False,"4,82",17,,,,,,True,,,684.706,₫684.706,True,False,,,,,True,True,,,,,,,True,,,,,,,,True
860480425180250357,https://www.airbnb.com.vn/rooms/860480425180250357,Đa Tốn,13,20.9939937,105.9502063,REGULAR,,ModernCutePlace-S1.06OceanPark,entire_home,False,,/ đêm,4.0,True,True,True,,True,,,,,False,,,True,True,,,,,True,,912.942,₫912.942,True,,,,,,,,,,,,,,,,,,,,,,
43327719,https://www.airbnb.com.vn/rooms/43327719,Gia Lâm,25,20.98922,105.94345,REGULAR,,Vinhomes Ocean Park - TP biển hồ giữa lòng Hà Nội,entire_home,False,,/ đêm,2.0,True,True,,,True,True,True,True,,,,,,True,,,,True,,,,,True,,,,,,True,,,,,,,,,,,,,,,,
828732720671449716,https://www.airbnb.com.vn/rooms/828732720671449716,Văn Giang,15,20.923912295442687,105.93268500583495,REGULAR,,VCH - Vạn Cổ Homestay,entire_home,False,,/ đêm,10.0,True,True,,True,True,,True,True,,False,,,,True,,,,,,True,4.564,₫4.564.708,,False,,,,,,,,,,,,,,,,,,,,,
735743980914878761,https://www.airbnb.com.vn/rooms/735743980914878761,Đa Tốn,20,20.9939937,105.9502063,REGULAR,,"*Nhà Mây Homestay* 1 phòng ngủ
Ngắm cảnh bên ngoài thành phố
OceanPark",entire_home,False,,/ đêm,2.0,True,True,True,True,True,,True,True,,False,,,,,,,,,,,639.174,₫639.174,,,,,,,,,,,,,,,,,,,,,,,
818522600040904937,https://www.airbnb.com.vn/rooms/818522600040904937,Gia Lâm,7,20.9939,105.93612,REGULAR,,Căn hộ Magi 2 Vinhomes Ocean Park,entire_home,False,,/ đêm,4.0,True,True,,,True,,True,True,,False,,,,,,,,,,True,,,,,,,,,True,,,True,,,,,,,,,,,,,
839055930426465598,https://www.airbnb.com.vn/rooms/839055930426465598,tt. Trâu Quỳ,12,20.993157518154273,105.94237927848518,REGULAR,,NK#Homestay#OceanPark#1PN#S1.07,entire_home,False,,/ đêm,3.0,True,True,True,True,,,,,,False,,,True,True,True,,,,,True,844.471,₫844.471,,False,,,,,,,,,,,,,,,,,,,,,
874349156537219691,https://www.airbnb.com.vn/rooms/874349156537219691,Đa Tốn,12,20.99327,105.95058,REGULAR,,2 phòng ngủ S2.19 Vin Ocean Park,entire_home,False,,/ đêm,5.0,True,True,True,,True,,True,True,,,,,True,True,,,,,,True,,,,,,,,,,,True,,,,,,,,,,,,,,
850616421172772670,https://www.airbnb.com.vn/rooms/850616421172772670,Xuân Quan,12,20.95986,105.92905,REGULAR,,Căn hộ hai tầng ấm cúng,private_room,False,,/ đêm,4.0,True,True,True,True,True,,True,True,,False,,,,True,,,,True,,,1.483,₫1.483.530,,,,,,,,,,,,,,,,,,,,,,,
47187527,https://www.airbnb.com.vn/rooms/47187527,Văn Giang,26,20.95289,105.94572,REGULAR,,Căn hộ cao cấp Ecopark Aquabay 160m2,entire_home,False,,/ đêm,15.0,True,True,,True,True,,True,,True,,"3,71",7,,,True,,,,True,,4.570,₫4.570.355,,,True,,,,,,,,,,,,,,,,,,,True,
676559783791462338,https://www.airbnb.com.vn/rooms/676559783791462338,Đa Tốn,14,20.99609,105.93718,REGULAR,,ZenHome - Homestay VinHome Ocean Park,entire_home,False,,/ đêm,4.0,True,True,True,True,True,,True,,,False,,,,True,,,,,True,True,776.000,₫776.000,,,,,,,,,,,,,,,,,,,,,,,
44076276,https://www.airbnb.com.vn/rooms/44076276,Trác Văn,10,20.64316,105.93473,REGULAR,,Căn hộ dịch vụ sang trọng tại Khu phức hợp Đồng Văn,private_room,False,,/ đêm,16.0,True,True,,True,True,,True,,,False,,,,,True,,,,True,,,,,False,True,,,,,,,,,,,,,,,,,,,,
46060671,https://www.airbnb.com.vn/rooms/46060671,Đa Tốn,11,20.99336,105.9474,REGULAR,,Lisa Homestay - BBQ - Đại dương miễn phí - NetflixTV,entire_home,False,,/ đêm,6.0,True,True,,True,True,,True,True,True,False,,,,True,,,,,,,1.711,₫1.711.766,,,,,,,,,,,,,,,,,,,,,,True,
53373069,https://www.airbnb.com.vn/rooms/53373069,Gia Lâm,7,20.9944,105.94633,REGULAR,,Bunny’s Homes@The Green@Vinhomes Ocean Park,entire_home,False,,/ đêm,1.0,True,True,True,True,True,True,True,,,,,,,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
814273493670156277,https://www.airbnb.com.vn/rooms/814273493670156277,Đa Tốn,15,20.9923,105.94794,REGULAR,,"Tuna Homestay, chuỗi căn hộ cao cấp - Maroon room",entire_home,False,,/ đêm,4.0,True,True,True,,True,,True,True,,False,,,True,True,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
736808360662270618,https://www.airbnb.com.vn/rooms/736808360662270618,Xuân Quan,8,20.95033,105.93537,REGULAR,,Ecopark- Căn hộ 2PN view hồ thiên nga và có bể bơi,entire_home,False,,/ đêm,4.0,True,True,True,True,True,,,,,False,,,,True,True,,,,True,True,911.800,₫911.800,,,,,,,,,,,,,,,,,,,,,,,
38304967,https://www.airbnb.com.vn/rooms/38304967,Văn Giang,30,20.94735,105.93579,REGULAR,,SwanHomestay khu đô thị du lịch xanh Ecopark,entire_home,False,,/ đêm,15.0,True,True,True,True,True,,,,,False,,,,,,,True,True,,True,3.994,₫3.994.120,,False,,,,,,,,,,,,,,,,,,,,,
42720532,https://www.airbnb.com.vn/rooms/42720532,Văn Giang,30,20.95057,105.9377,REGULAR,,LoveHome không gian lý tưởng của bạn!,entire_home,False,,/ đêm,4.0,True,True,,True,True,True,True,True,,False,,,,True,,,,True,,,1.015,₫1.015.648,,,,,,,,,,,,,,,,,,,,,,,
754231587702799826,https://www.airbnb.com.vn/rooms/754231587702799826,Hà Nội,21,20.96305856654742,105.92072314894314,REGULAR,,Luxhome4 - Ecopark S-Premium Sky Oasis nhìn ra hồ,entire_home,False,,/ đêm,2.0,True,True,,True,True,,,True,,False,,,,,,,,True,,True,572.271,₫572.271,,,,,,,,,,,,,,,,,,,,,,,
639016262800660979,https://www.airbnb.com.vn/rooms/639016262800660979,tt. Trâu Quỳ,9,20.995428,105.945114,REGULAR,,căn hộ cao cấp s205 - vinhomes ocean park,entire_home,False,,/ đêm,10.0,True,True,True,,True,,True,True,,False,,,,True,,,,,True,,,,,False,,,,,,,,,,,,,,,,,,,,,
32455307,https://www.airbnb.com.vn/rooms/32455307,Văn Giang,17,20.64728,106.07526,REGULAR,,Homestay: Chez Lucas,entire_home,False,,/ đêm,3.0,True,True,,True,True,,True,True,,False,,,,True,,,,,,True,798.824,₫798.824,,,,,,,,,,,,,,,,,,,,,,,
50805991,https://www.airbnb.com.vn/rooms/50805991,Văn Giang,9,20.99012,105.91916,REGULAR,,"Vinhome Ocean Park
View biển hồ",entire_home,False,,/ đêm,5.0,True,True,True,,,,,,,,,,True,True,True,,,True,True,True,684.706,₫684.706,True,,,,,,,,,,,,,,,,,,,,,,
845176436127768276,https://www.airbnb.com.vn/rooms/845176436127768276,Văn Giang,22,20.9635279,105.922569,REGULAR,,Luxury Homestay Ecopark,entire_home,False,,/ đêm,6.0,True,True,True,,True,,True,,,False,,,,True,,,,True,,True,2.972,₫2.972.359,,,True,,,,,,,,,,,,,,,,,,,,
640878328738813753,https://www.airbnb.com.vn/rooms/640878328738813753,Gia Lâm,7,20.9945,105.94417,REGULAR,,căn hộ cao cấp 3 ngủ S112-24 vinhomes ocean park,entire_home,False,,/ đêm,10.0,True,True,True,,True,,,,,False,,,,True,,,,,True,,2.510,₫2.510.589,True,False,,,,,,,,,,,,,,,,,,,,,
628543115533510340,https://www.airbnb.com.vn/rooms/628543115533510340,Gia Lâm,11,20.99619,105.94356,REGULAR,,AnVy Oceanpark Gia Lâm,entire_home,False,,/ đêm,4.0,True,True,,,True,,True,True,True,False,"5,0",3,,True,,,,,,,,,,,,,,,,,,True,,,,,,,,,True,,,,
53373256,https://www.airbnb.com.vn/rooms/53373256,Gia Lâm,9,20.99458,105.94646,REGULAR,,Bunny’s Homes@The Land@Vinhomes Ocean Park,entire_home,False,,/ đêm,5.0,True,True,True,True,True,True,True,,,,,,,True,True,,,,True,,1.166,₫1.166.667,,,,,,,,,,,,,,,,,,,,,,,
6909493,https://www.airbnb.com.vn/rooms/6909493,Bat Trang,30,20.97401,105.92162,REGULAR,,Căn hộ mới tại EcoPark Hà Nội có tầm nhìn tuyệt vời và an toàn,entire_home,False,,/ đêm,5.0,True,True,True,True,True,True,True,True,,,"4,75",64,,True,,,,True,,,880.783,₫880.783,,,,,,,,,,,,,,,,,,,,,,,
845202902539288235,https://www.airbnb.com.vn/rooms/845202902539288235,Thành phố Hưng Yên,19,20.61579,106.0269,REGULAR,,Luxury S3 Sky Oasis,entire_home,False,,/ đêm,4.0,True,True,,True,True,,True,True,,False,,,,True,,,,True,,True,1.984,₫1.984.433,,,,,,,,,,,,,,,,,,,,,,,
831781057947264425,https://www.airbnb.com.vn/rooms/831781057947264425,Xuân Quan,30,20.96146,105.92001,REGULAR,,Biyu Cozy House Ecopark Sky Oasis 2-3BR,entire_home,False,,/ đêm,4.0,True,True,True,,,,True,True,,,,,,True,True,,,,,,,,,,,,,,True,True,,,,,,,,,True,,,,,,
785884878894952847,https://www.airbnb.com.vn/rooms/785884878894952847,Đa Tốn,9,20.990298123707024,105.95327162944109,REGULAR,,Căn hộ 1 Ngủ đầy đủ tiện nghi tại  Ocean Park,entire_home,False,,/ đêm,2.0,True,True,,,True,,True,True,True,False,,,,True,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,
40471260,https://www.airbnb.com.vn/rooms/40471260,Văn Giang,30,20.95425,105.93803,REGULAR,,The Happy House in Ecopark near Bat Trang Village,entire_home,False,,/ đêm,10.0,True,True,,True,True,True,,True,,,,,,True,,,,,,True,936.822,₫936.822,,,,,,,True,,,,,,,,,,True,,,,,,
592585242714438639,https://www.airbnb.com.vn/rooms/592585242714438639,Gia Lâm,23,20.9922,105.94516,REGULAR,,Tumihome Ocean Park - Căn hộ view triệu đô,entire_home,False,,/ đêm,3.0,True,True,True,True,True,,,,,,"4,75",24,True,True,True,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,
42829250,https://www.airbnb.com.vn/rooms/42829250,Phụng Công,15,20.94965,105.93361,REGULAR,,"Hướng nhìn hồ thiên nga (căn hộ studio, tầng 20)",entire_home,False,,/ đêm,4.0,True,True,,True,,True,,True,,False,,,,True,,,,,,,749.420,₫749.420,,,,,,,,,,,,,,,,,,,,,,True,
867224307667477599,https://www.airbnb.com.vn/rooms/867224307667477599,Gia Lâm,11,20.989984254044295,105.9537198767066,REGULAR,,Sakura Homestay cao cấp 2,private_room,False,,/ đêm,3.0,True,True,True,True,,,,,,False,,,True,,,,,True,,True,,,True,False,,,,,,,,,,,,,,,,,,,,,
788094141606176881,https://www.airbnb.com.vn/rooms/788094141606176881,Đa Tốn,5,20.99325,105.95074,REGULAR,,Homestay Vinhomes ocean park,entire_home,False,,/ đêm,1.0,,True,True,True,True,,,True,,False,,,,,,,,,,,559.177,₫559.177,,False,,,,,,,,,,,,,,,,,,,,,
877255165890166136,https://www.airbnb.com.vn/rooms/877255165890166136,Đa Tốn,8,20.99507,105.94958,REGULAR,,1 phòng ngủ 2 giường Ocean Park,entire_home,False,,/ đêm,5.0,True,True,True,,True,,True,True,,,,,True,True,,,,,,True,,,,,,,,,,,True,,,,,,,,,,,,,,
49449678,https://www.airbnb.com.vn/rooms/49449678,Gia Lâm,10,20.99456,105.93739,REGULAR,,"Một ngôi nhà thứ 2 cho bạn tại Vinhomes Oceanpark 1, Hà Nội",entire_home,False,,/ đêm,3.0,True,True,True,,,True,,,,False,"4,14",7,True,True,,,,True,,True,513.530,₫513.530,True,,,,,,,,,,,,,,,,,,,,,,
45541367,https://www.airbnb.com.vn/rooms/45541367,Văn Giang,30,20.94966,105.93299,REGULAR,,Ecopark Thoc 2 bed Room - Hướng sân golf( 1220),entire_home,False,,/ đêm,4.0,True,True,True,,True,True,True,,,False,"4,56",9,,True,,True,,,,,1.134,₫1.134.001,,,True,,,,,,,,,,,,,,,,,,,,
829626949840562687,https://www.airbnb.com.vn/rooms/829626949840562687,Đa Tốn,5,20.99466,105.95053,REGULAR,,"Charme Homes, nhà mới tiện nghi",entire_home,False,,/ đêm,2.0,True,True,True,True,True,,True,True,True,False,,,,,,,,,,,645.825,₫645.825,,,,,,,,,,,,,,,,,,,,,,True,
53914895,https://www.airbnb.com.vn/rooms/53914895,Phụng Công,30,20.95213,105.93575,REGULAR,,Thoc Ecopark2 phòng ngủ -Golf sân golf( 2012A),entire_home,False,,/ đêm,5.0,True,True,True,,True,True,,,,False,,,,True,,True,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,
592905128269382727,https://www.airbnb.com.vn/rooms/592905128269382727,Gia Lâm,29,20.99225,105.95556,REGULAR,,Vinhomes Oceanpark Apartment -Căn hộ 2 phòng ngủ,entire_home,False,,/ đêm,4.0,True,True,,,True,,True,True,,False,,,,True,,,,,,,1.483,₫1.483.530,True,,,,,,True,,,True,,,,,,,,,,,,,
788137575515973728,https://www.airbnb.com.vn/rooms/788137575515973728,Đa Tốn,8,20.99305,105.94904,REGULAR,,Công viên đại dương Mimi Homestay Vin Ocean,entire_home,False,,/ đêm,1.0,,True,True,True,True,,,True,,False,,,,,,,,,,True,559.177,₫559.177,,False,,,,,,,,,,,,,,,,,,,,,
874561508569794986,https://www.airbnb.com.vn/rooms/874561508569794986,Gia Lâm,9,21.00147,105.94411,REGULAR,,Cho thuê Studio -chủ nhà Mr.Mạnh,entire_home,False,,/ đêm,2.0,True,True,True,,True,,True,True,,False,,,True,True,,,,,,True,660.252,₫660.252,,,,,,,,,,,,,,,,,,,,,,,
855355410599931988,https://www.airbnb.com.vn/rooms/855355410599931988,Đa Tốn,30,20.9939937,105.9502063,REGULAR,,@2N tiện nghi Vinhomes Ocean Park thành phố biển,entire_home,False,,/ đêm,4.0,True,True,True,True,True,,True,True,,,,,,,,True,,,,True,1.207,₫1.207.365,,,,,,,True,,,,,,,,,,,,,,,,
888926713176853901,https://www.airbnb.com.vn/rooms/888926713176853901,Gia Lâm,29,20.9939937,105.9502063,REGULAR,,Sakura Homestay cao cấp,entire_home,False,,/ đêm,12.0,True,True,True,True,,,,,,False,,,True,,,,True,,,True,,,True,False,,,,,,,,,,,,,,,,,,,,,
49298516,https://www.airbnb.com.vn/rooms/49298516,Đa Tốn,27,20.99072,105.93854,REGULAR,,TiTan's Nest Vinhomes Oceanpark Nghỉ dưỡng cao cấp,entire_home,False,,/ đêm,10.0,True,True,True,,True,True,True,True,,,,,,True,,,,,,,1.739,₫1.739.765,,,,,,,,,,,,,,True,,,,,,,,True,
874354505042649480,https://www.airbnb.com.vn/rooms/874354505042649480,Đa Tốn,13,20.99367,105.9498,REGULAR,,Homestay 2 phòng ngủ Ocean Park,entire_home,False,,/ đêm,5.0,True,True,True,,True,,True,True,,,,,True,True,,,,,,True,,,,,,,,,,,True,,,,,,,,,,,,,,
51218703,https://www.airbnb.com.vn/rooms/51218703,Hai Bà Trưng,11,20.9953,105.95015,REGULAR,,Bunny 's Homes@The Sea@Vinhomes Ocean Park,entire_home,False,,/ đêm,6.0,True,True,True,True,True,True,True,,,,,,,True,,,,,True,,1.040,₫1.040.000,,,True,,,,,,,,,,,,,,,,,,,,
33036122,https://www.airbnb.com.vn/rooms/33036122,Văn Giang,30,20.95511245727539,105.93850708007812,REGULAR,,"2 bed-rooms  apartment AquaSky1, Ecopark, Hung Yen",private_room,False,,/ đêm,4.0,True,True,,True,True,True,,,,,,,,True,,,True,True,True,,1.094,₫1.094.201,True,,,,,,,,,,,,,,,,,,,,,,
827375395192473325,https://www.airbnb.com.vn/rooms/827375395192473325,Gia Lâm,14,21.002920827773156,105.94651476025696,REGULAR,,Vinhomes Ocean Park 1 ngủ+1,entire_home,False,,/ đêm,1.0,True,True,,True,True,,True,True,,False,,,,True,,,,,,,661.883,₫661.883,,False,,,,,,,,,,,,,,,,,,,,,
639016142052407387,https://www.airbnb.com.vn/rooms/639016142052407387,Gia Lâm,10,20.995,105.95139,REGULAR,,căn hộ studio S208 cao cấp - vinhomes ocean park,entire_home,False,,/ đêm,2.0,True,True,True,True,True,,True,,,False,,,,True,,,,,True,,890.118,₫890.118,,False,,,,,,,,,,,,,,,,,,,,,
40715150,https://www.airbnb.com.vn/rooms/40715150,,7,20.94188,105.95572,REGULAR,,"1 phòng căn hộ 2 phòng ngủ, Westbay Ecopark Hà Nội",private_room,False,,/ đêm,2.0,True,True,,True,True,True,,,,False,,2,,True,True,,,,,,,,,False,,,,,,,,,False,True,True,,,,,,,,3,,
592917347250576759,https://www.airbnb.com.vn/rooms/592917347250576759,Gia Lâm,30,20.99349,105.95371,REGULAR,,Vinhomes Oceanpark Apartment -Căn hộ 3 phòng ngủ,entire_home,False,,/ đêm,6.0,True,True,,,True,,True,True,,False,,,,True,,,,,,,1.871,₫1.871.530,True,,,,,,True,,,True,,,,,,,,,,,,,
722855772374761520,https://www.airbnb.com.vn/rooms/722855772374761520,Gia Lâm,12,20.9961568,105.9447747,REGULAR,,Căn hộ Vinhomes Ocean Park cao cấp view đẹp,entire_home,False,,/ đêm,4.0,True,True,True,,True,,True,True,,False,,,True,True,,,,,,,992.824,₫992.824,,,,,,,,,,,,,,,,,,,,,,,
51203556,https://www.airbnb.com.vn/rooms/51203556,tt. Văn Giang,19,20.95394,105.9394,REGULAR,,Duplex Homestay Ecopark Ohm House,entire_home,False,,/ đêm,6.0,True,True,,True,True,,True,True,True,,,,,True,,,,True,,,2.571,₫2.571.884,,,,,,,,,,,,,,,,,,,,,,,
737553327764277411,https://www.airbnb.com.vn/rooms/737553327764277411,,6,20.98412,105.92958,REGULAR,,Oceanpark-Homestay 1N giá tốt nhất khu vực,entire_home,False,,/ đêm,2.0,True,True,True,,True,,True,True,,,,,,True,,,,,,True,833.059,₫833.059,,,True,,,,,,,,,,,,,,,,,,,,
612555285051076715,https://www.airbnb.com.vn/rooms/612555285051076715,Xuân Quan,27,20.96088,105.93241,REGULAR,,Penthouse Ecopark Hưng Yên (Tầng 2 - Lối đi riêng),entire_home,False,,/ đêm,6.0,True,True,,,True,,,,,False,,,,True,,,,True,True,True,1.715,₫1.715.154,True,False,,,,,,,,,,,,,,,,,,,,,
751047343815602527,https://www.airbnb.com.vn/rooms/751047343815602527,Duy Tiên,24,20.64232,105.91554,REGULAR,,"Ngôi nhà full nội thất, 2 tầng rộng rãi có sân",entire_home,False,,/ đêm,6.0,True,True,True,True,True,,True,,,False,,,,,,,,,True,True,957.448,₫957.448,,False,,,,,,,,,,,,,,,,,,,,,
43008777,https://www.airbnb.com.vn/rooms/43008777,Gia Lâm,8,20.99494,105.94915,REGULAR,,Homestay Pha Le Xanh phong cách Nhật Bản,entire_home,False,,/ đêm,2.0,True,True,True,True,True,,True,True,,,,,,True,,,,,,,787.412,₫787.412,True,,,,,,,,,True,,,,,,,,,,,,,
46097779,https://www.airbnb.com.vn/rooms/46097779,Gia Lâm,13,20.98918,105.94546,REGULAR,,Bunny 's Homes@The TITY@Vinhomes Ocean Park,entire_home,False,,/ đêm,3.0,True,True,,True,True,True,True,True,,,"4,75",4,,True,,,,,True,,600.000,₫600.000,,,True,,,,,,,,,,,,,,,,,,,,
605488137313012772,https://www.airbnb.com.vn/rooms/605488137313012772,Gia Lâm,28,20.98558,105.93286,REGULAR,,Căn hộ 3 pho ̀ ng ngu ̉ của Vinhomes Ocean Park với hồ bơi và sông,entire_home,False,,/ đêm,6.0,True,True,True,,True,,,,,,,,,True,True,,True,True,True,True,1.543,₫1.543.412,,,,,,,,,,,,,,,,,,,,,,,
50569077,https://www.airbnb.com.vn/rooms/50569077,Gia Lâm,19,20.98217,105.92103,REGULAR,,TARU Homestay2,entire_home,False,,/ đêm,2.0,True,True,True,,True,True,,,,False,,,,True,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,
806398913590718694,https://www.airbnb.com.vn/rooms/806398913590718694,Văn Giang,8,20.9643,105.92269,REGULAR,,Nâng tầm chuyến du lịch của bạn,entire_home,False,,/ đêm,4.0,True,True,True,,True,,True,True,,False,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
30717271,https://www.airbnb.com.vn/rooms/30717271,Văn Giang,30,20.94817,105.93272,REGULAR,,Nhà của Sue - Ecopark,entire_home,False,,/ đêm,5.0,True,True,,True,True,,,,,False,"4,88",8,,True,True,,True,True,True,,1.344,₫1.344.307,,,,,,,,,,,,,,,,,,,,,,,
764778788025012067,https://www.airbnb.com.vn/rooms/764778788025012067,Đa Tốn,5,21.0015,105.94199,REGULAR,,S102-Homestay đẹp nhất Oceanpark,entire_home,False,,/ đêm,2.0,True,True,,,True,,True,True,,False,,,,True,,,,,,True,684.706,₫684.706,,,,,,,,,,,,,,,,,,,,,,,
773083210346591627,https://www.airbnb.com.vn/rooms/773083210346591627,Đa Tốn,30,20.99368,105.94903,REGULAR,,Căn hộ 2 giường gần biển bể bơi sân chơi trẻ em,entire_home,False,,/ đêm,4.0,True,True,,True,True,,,,,False,,,,True,,,,True,,True,974.236,₫974.236,True,,,,,,,,,,,,,,,,,,,,,,
776675940261354579,https://www.airbnb.com.vn/rooms/776675940261354579,Hoàn Kiếm,6,20.99017488194674,105.92920171746829,REGULAR,,YODY Homestay Ocean Park S1.10,entire_home,False,,/ đêm,2.0,True,True,,,True,,,True,,False,,,,True,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,
703832826418840528,https://www.airbnb.com.vn/rooms/703832826418840528,Đa Tốn,12,20.99433,105.95,REGULAR,,Studio Vinhomes Ocean Park. Nhẹ nhàng lịch thiệp,entire_home,False,,/ đêm,2.0,True,True,True,True,True,True,True,,,False,,,,True,,True,,,,,608.628,₫608.628,,,,,,,,,,,,,,,,,,,,,,,
703453206827392204,https://www.airbnb.com.vn/rooms/703453206827392204,Đa Tốn,10,20.99466,105.9507,REGULAR,,Căn hộ Vinhomes Ocean Park. Vị trí tiện lợi,entire_home,False,,/ đêm,4.0,True,True,True,True,True,,True,True,True,False,,,,,,,,,,,798.824,₫798.824,,False,,,,,,,,,,,,,,,,,,,,,
45269940,https://www.airbnb.com.vn/rooms/45269940,Trâu Quỳ,20,20.99006,105.94278,REGULAR,,Bunny 's Homes@The Gau@Vinhomes Ocean Park,entire_home,False,,/ đêm,5.0,True,True,,True,True,True,True,True,,,,,,True,,,,,True,,700.000,₫700.000,,,True,,,,,,,,,,,,,,,,,,,,
874373155854152084,https://www.airbnb.com.vn/rooms/874373155854152084,Đa Tốn,15,20.99511,105.94904,REGULAR,,Homestay 2 phòng ngủ Ocean Park1,entire_home,False,,/ đêm,5.0,True,True,True,,True,,True,True,,,,,True,True,,,,,,True,,,,,,,,,,,True,,,,,,,,,,,,,,
675631864328145653,https://www.airbnb.com.vn/rooms/675631864328145653,Gia Lâm,17,20.99064810664785,105.9416661464966,REGULAR,,căn hộ homestay 2 ngủ vinhomes ocean park #10,entire_home,False,,/ đêm,4.0,True,True,True,True,True,True,,,,False,,,True,True,,True,,,,,836.863,₫836.863,,,,,,,,,,,,,,,,,,,,,,,
765567334846725575,https://www.airbnb.com.vn/rooms/765567334846725575,Gia Lâm,30,20.99697,105.94456,REGULAR,,"Căn hộ 2 pho ̀ ng ngu ̉ ngoài trời Phòng tập thể dục, HỒ bơi, BBQ Vinhomes Hà Nội",private_room,False,,/ đêm,4.0,True,True,,,True,True,,,,False,,,,True,,True,True,True,,True,1.476,₫1.476.071,,,,,,,,,,,,,,,,,,,,,,,
825925100904347651,https://www.airbnb.com.vn/rooms/825925100904347651,Văn Giang,10,20.96167,105.93214,REGULAR,,Weekdays BEST PRICE 1 bedroom apt Lake 2 Ecopark,entire_home,False,,/ đêm,2.0,True,True,,,True,,True,True,True,False,,,,True,,,,,,,848.561,₫848.561,,,,,,,True,,,,,,,,,,True,,,,,,
