room_id,url,rating,city,contextualPicturesCount,lat,long,listingObjType,pdpUrlType,name,roomTypeCategory,reviewCount,isSuperHost,isVerified,yearHosting,canInstantBook,weeklyPriceFactor,structuredStayDisplayPrice,maxGuestCapacity,SYSTEM_LOCK_ON_DOOR,SYSTEM_FLOWER,SYSTEM_VIEW_OCEAN,SYSTEM_WI_FI,SYSTEM_WORKSPACE,SYSTEM_MAPS_CAR_RENTAL,SYSTEM_POOL,SYSTEM_SURVEILLANCE,SYSTEM_NO_DETECTOR_CO2,SYSTEM_NO_DETECTOR_SMOKE,SYSTEM_VIEW_MOUNTAIN,SYSTEM_COOKING_BASICS,SYSTEM_PETS,SYSTEM_SNOWFLAKE,SYSTEM_PATIO_BALCONY,price,price_full,SYSTEM_TV,SYSTEM_MICROWAVE,SYSTEM_BREAKFAST,SYSTEM_SMOKING_ALLOWED,SYSTEM_NO_LOCK_ON_DOOR,SYSTEM_JACUZZI,SYSTEM_HAIRDRYER,SYSTEM_BEACH,SYSTEM_FIREPIT,SYSTEM_WASHER,SYSTEM_LUGGAGE_DROP,SYSTEM_ELEVATOR,SYSTEM_DRYER,SYSTEM_EV_CHARGER,SYSTEM_BATHTUB,SYSTEM_REFRIGERATOR,SYSTEM_VIEW_CITY,SYSTEM_FIREPLACE,SYSTEM_BOAT_SAIL,SYSTEM_SKI,SYSTEM_TOYS,SYSTEM_CALENDAR,SYSTEM_GYM
38076724,https://www.airbnb.com.vn/rooms/38076724,,Ninh Bình,27,20.24623,105.93562,REGULAR,,Phòng King sống cùng gia đình bản xứ sang trọng 4: WIFI NHANH,private_room,,False,True,,False,,/ đêm,2.0,True,,,True,,True,,True,False,False,True,True,True,,,450.000,₫450.000,,,,,,,,,,True,,,,,,,,,,,,,
19163757,https://www.airbnb.com.vn/rooms/19163757,"5,0",Thành phố Thanh Hoá,13,19.79559,105.7945,REGULAR,,Căn phòng yên bình với tầm nhìn ra sông ở trung tâm!,private_room,4,False,False,6,False,,/ đêm,2.0,True,,True,True,,True,,,False,False,,True,,,,267.664,₫267.664,True,,,,,,,,,True,,,True,,,,,,,,,,
26398536,https://www.airbnb.com.vn/rooms/26398536,"4,8",Thái Hòa,15,19.28862,105.49095,REGULAR,,Dong Du Eco Homestay,private_room,5,False,False,5,False,,/ đêm,12.0,,True,,True,,True,,,False,False,,True,True,True,True,452.188,₫452.188,,,,,False,,,,,,,,,,,,,,,,,,
15478675,https://www.airbnb.com.vn/rooms/15478675,,,11,20.65161,105.07246,REGULAR,,Mai Châu Family Homestay 15 Bản Lác,hotel_room,,,,,False,,/ đêm,11.0,,,,True,,True,,,False,,,True,True,,,481.803,₫481.803,True,,,True,,,,,,,,,True,,,,,,,,,,
724913429226305037,https://www.airbnb.com.vn/rooms/724913429226305037,,Ninh Hải,30,20.21824,105.91706,REGULAR,,Tam Cốc Rocky Bungalow & Gà,private_room,,,,,False,,/ đêm,6.0,,,True,True,True,True,True,True,False,False,,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
20700335,https://www.airbnb.com.vn/rooms/20700335,"4,74",Thành phố Ninh Bình,10,20.20694,105.94023,REGULAR,,Sống cùng gia đình bản xứ Tam Cốc xuân lai,private_room,136,,,,False,,/ đêm,10.0,,,,True,,True,,,False,False,,,,True,,473.588,₫473.588,,,True,True,,,True,,,True,,,,,,,,,,,,,
40428468,https://www.airbnb.com.vn/rooms/40428468,,Thành phố Nha Trang,4,19.83611,105.79375,REGULAR,,Căn hộ mini giá rẻ,private_room,,,,,False,,/ đêm,2.0,,,,True,,True,,,False,,,True,,True,,401.495,₫401.495,True,,,,,,True,,,True,,True,,,,,,,,,,,
40961077,https://www.airbnb.com.vn/rooms/40961077,,Hoa Lư,11,20.21179,105.93761,REGULAR,,Nhà sinh thái Tamcoc - Nhà bạc hà,private_room,1,True,True,4,False,,/ đêm,2.0,,True,,True,,True,,,False,False,,True,True,True,,336.647,₫336.647,,,,,False,,,,,,,,,,,,,,,,,,
32659732,https://www.airbnb.com.vn/rooms/32659732,,Hoa Lư,30,20.24944,105.92928,REGULAR,,Trang An Lotus Lake Homestay room 7,private_room,,,,,False,,/ đêm,4.0,,,,True,,True,,,,,,,,True,,473.588,₫473.588,,,True,,,,True,,,,,,,,,,,True,,,,,
39828365,https://www.airbnb.com.vn/rooms/39828365,,Săm Khòe,30,20.65693,105.00983,REGULAR,,đẹp và yên tĩnh thư giãn và thoát khỏi sự ồn ào,private_room,,False,False,,False,,/ đêm,14.0,,,True,,,True,,,False,False,,True,True,True,True,401.495,₫401.495,,,,,False,,,,,True,,,,,,,,,,,,,
767078618454340524,https://www.airbnb.com.vn/rooms/767078618454340524,,Ninh Xuân,30,20.23576,105.94092,REGULAR,,Phòng cho 2 người có ban công.,private_room,,,,,False,,/ đêm,2.0,,,,True,True,True,,True,,,,,,True,,399.412,₫399.412,,,,,,,True,,,,,,,,,,,,,,,,
781608249906938246,https://www.airbnb.com.vn/rooms/781608249906938246,,Ninh Hải,6,20.21706222105897,105.93292965822754,REGULAR,,Khách sạn Tuấn Ngọc - Phòng đôi có ban công,private_room,,False,True,,False,,/ đêm,2.0,,,,True,True,True,True,,False,False,,True,True,,,350.570,₫350.570,,,,,False,,,,,True,,,,,,,,,,,,,
32659313,https://www.airbnb.com.vn/rooms/32659313,,Hoa Lư,30,20.24789,105.93045,REGULAR,,Trang An Lotus Lake Homestay phòng 5,private_room,,,,,False,,/ đêm,4.0,,,,True,,True,,,,,,,,True,,473.588,₫473.588,,,True,,,,True,,,,,,,,,,,True,,,,,
4399950,https://www.airbnb.com.vn/rooms/4399950,,Cổ Lũng,30,20.47701,105.2169,REGULAR,,Nhà sinh thái của ông Ba.,shared_room,,,,,False,,/ đêm,16.0,,,,,,True,,,False,False,,True,True,,,273.883,₫273.883,True,,,True,,,True,,,,,,,,,,,,,,,,
48309987,https://www.airbnb.com.vn/rooms/48309987,,Thành phố Thanh Hoá,6,19.73862,105.9007,REGULAR,,Nhà Nghỉ Thứ Bình,private_room,,False,False,,False,,/ đêm,16.0,,,,True,,,,,False,False,,,,True,,285.294,₫285.294,True,,,True,False,,,,,,,,,,,,,,,,,,
37340734,https://www.airbnb.com.vn/rooms/37340734,,Ninh Bình,9,20.21762,105.93743,REGULAR,,Little River Bungalow,private_room,,False,True,,False,,/ đêm,2.0,True,,,True,,True,True,,False,False,,,True,True,,456.471,₫456.471,,,,,,,,,,True,,,True,,,,,,,,,,
767030647625797217,https://www.airbnb.com.vn/rooms/767030647625797217,,Ninh Xuân,25,20.234865889167573,105.94229437435445,REGULAR,,Phòng cho 3 người giường lớn.,private_room,,,,,False,,/ đêm,2.0,,,,True,True,True,,True,,,,,,True,,399.412,₫399.412,,,,,,,True,,,,,,,,,,True,,,,,,
44545494,https://www.airbnb.com.vn/rooms/44545494,,Thành phố Ninh Bình,16,20.27495,105.96225,REGULAR,,Nhà sàn Mường Homestay nơi nghỉ dưỡng ẫn tượng,private_room,,False,False,,False,,/ đêm,16.0,,,,True,,True,True,,False,False,,,,True,,342.353,₫342.353,,,True,,False,True,True,,,,,,,,,,,,,,,,
37238038,https://www.airbnb.com.vn/rooms/37238038,,Mai Hịch,30,20.60794,105.01125,REGULAR,,Trở thành một phần của gia đình chúng tôi!,shared_room,,,,,False,,/ đêm,16.0,,,,True,,True,,,False,False,,True,,,,267.656,₫267.656,,,True,True,,,,,,True,,,,,,,,,,,,,
767100448990634710,https://www.airbnb.com.vn/rooms/767100448990634710,,Ninh Xuân,19,20.23458,105.94107,REGULAR,,Phòng đơn và ăn sáng Miễn phí.,private_room,,,,,False,,/ đêm,2.0,,,,True,True,True,,True,,,,True,,True,,456.471,₫456.471,,,,,,,True,,,,,,,,,True,,,,,,,
620003760904628337,https://www.airbnb.com.vn/rooms/620003760904628337,,Hoa Lư,28,20.21468,105.93925,REGULAR,,Phòng đôi có sân hiên nhìn ra vườn,private_room,,False,True,,False,,/ đêm,2.0,,,,,,,,True,False,False,,,True,,,342.353,₫342.353,,,,True,False,,,,,,,,,,,,,,,,,,
785926775069460064,https://www.airbnb.com.vn/rooms/785926775069460064,,Hoa Lư,6,20.21667,105.93639,REGULAR,,"Vị trí trung tâm, sạch sẽ,giá rẻ",private_room,,,,,False,,/ đêm,2.0,,True,True,True,True,,,True,False,False,,,,True,,327.333,₫327.333,,,,,,,,,,,,,,True,,,,,True,,,,
759818421356828536,https://www.airbnb.com.vn/rooms/759818421356828536,,,23,20.24853,105.91226,REGULAR,,Homestay của Chi,private_room,,,,,False,,/ đêm,2.0,,,True,True,,True,True,True,False,False,,True,,True,,433.647,₫433.647,,,,,,,,,,,,,,,,,,,,,,,
45352256,https://www.airbnb.com.vn/rooms/45352256,,Lạc Sơn,22,20.40579,105.36961,REGULAR,,Tắm tiên suối mu,shared_room,,,,,False,,/ đêm,16.0,,True,,True,,True,,,False,False,,True,,,True,273.883,₫273.883,True,,,,,,,,,True,,,,,,,,True,,,,,
29529865,https://www.airbnb.com.vn/rooms/29529865,"4,63",Thành phố Ninh Bình,10,20.25106,105.96773,REGULAR,,Chỗ ở tại nhà Green Papaya (trước đây là Kim Liên),private_room,27,False,False,5,False,,/ đêm,2.0,,,,True,,,,True,False,False,,,,True,,295.793,₫295.793,,,,,False,,,,,,True,,,,,,,,,,,True,
767081888495456167,https://www.airbnb.com.vn/rooms/767081888495456167,,Ninh Xuân,26,20.2346,105.94285,REGULAR,,Phòng cho 2 người.,private_room,,,,,False,,/ đêm,2.0,,,,True,True,True,,True,,,,,,True,,399.412,₫399.412,,,,,,,True,,,,,,,,,,,,,,,,
21843374,https://www.airbnb.com.vn/rooms/21843374,"4,44",Thành phố Ninh Bình,12,20.28174,105.86507,REGULAR,,Gấp đôi với tầm nhìn ra vườn,hotel_room,9,,,,False,,/ đêm,2.0,,,,True,,True,,,False,,,True,,True,,481.796,₫481.796,,,True,,,,True,,,True,,,True,,,,,True,,,,,
42011711,https://www.airbnb.com.vn/rooms/42011711,,H. Hoa Lư,7,20.21647,105.93924,REGULAR,,Phòng có ban công & GẦN Tam Cốc 100m,private_room,,,,,False,,/ đêm,2.0,,,,True,,True,,,False,False,,,True,True,,456.471,₫456.471,,,,,,,True,,,,,,,,,,,,,,,,
10686764,https://www.airbnb.com.vn/rooms/10686764,"4,67",,30,20.28551,105.86299,REGULAR,,Vườn Homestay,private_room,3,False,False,7,False,,/ đêm,2.0,True,,,True,,True,,,False,False,,,True,True,True,294.433,₫294.433,,,,True,,,True,,,,,,,,,,,,,,,,
29749592,https://www.airbnb.com.vn/rooms/29749592,,Ninh Bình,30,20.24854,105.9345,REGULAR,,Ninh Binh Phuong family,private_room,,False,False,,False,,/ đêm,3.0,,,,True,,,,,False,False,,True,True,True,,268.177,₫268.177,,,,True,False,,True,,,,,,True,,,,,,,,,,
42460409,https://www.airbnb.com.vn/rooms/42460409,,Hoa Lư,4,20.21544,105.93593,REGULAR,,Nam Nhung Tam Coc Homestay,private_room,,False,False,,False,,/ đêm,2.0,True,True,,True,,True,,,,,,,,True,,490.706,₫490.706,,,True,True,,,True,,,True,,,True,,,,,,,,,,
42372548,https://www.airbnb.com.vn/rooms/42372548,,Thành phố Ninh Bình,30,20.2512,105.9421,REGULAR,,Sống cùng gia đình bản xứ tại Vườn Tràng An,private_room,,,,,False,,/ đêm,2.0,,,,True,,True,,,,,,True,True,True,True,399.412,₫399.412,,,,,,True,True,,,True,,,,,,True,,,,,,,
38557697,https://www.airbnb.com.vn/rooms/38557697,,Hoa Lư,30,20.23559,105.94098,REGULAR,,Hoang Homestay,entire_home,,,,,False,,/ đêm,4.0,,,True,True,,True,,,False,False,,True,True,,,489.478,₫489.478,True,,,,,,,,,True,,,True,,,,,,,,,,
36780642,https://www.airbnb.com.vn/rooms/36780642,,Thị xã Sầm Sơn,10,19.7308,105.89851,REGULAR,,Mùi oanh sầm Sơn,private_room,,,,,False,,/ đêm,4.0,,,,True,True,,,,False,False,,,True,True,,456.471,₫456.471,True,,,True,,,,,,True,True,,,,,,,,,,,,
841073266977352960,https://www.airbnb.com.vn/rooms/841073266977352960,,Sầm Sơn,8,19.7328408,105.8987134,REGULAR,,"Khách sạn Hương Lý, Sầm Sơn",private_room,,,,,False,,/ đêm,4.0,,,,True,,True,,True,False,,,,,True,,456.471,₫456.471,True,,,,,,,True,,,,,,,,True,,,,,,,
46207785,https://www.airbnb.com.vn/rooms/46207785,,Hoa Lư,19,20.21746,105.94925,REGULAR,,Phòng 1 giường cỡ lớn,private_room,,False,True,,False,,/ đêm,2.0,True,True,,True,,True,True,,False,False,,True,,True,,456.471,₫456.471,True,,,,,,,,,,,,,,,,,,,,,,
45998973,https://www.airbnb.com.vn/rooms/45998973,,Ninh Thắng,30,20.21902,105.9519,REGULAR,,Green Space Homestay  Deluxe Room 202,private_room,,False,True,,False,,/ đêm,2.0,True,,,True,True,True,,,False,False,,True,,True,,330.941,₫330.941,,,,,,,,,,True,,,True,,,,,,,,,,
786660940215402262,https://www.airbnb.com.vn/rooms/786660940215402262,,Ninh Thắng,5,20.217277555143603,105.95217138203122,REGULAR,,Phòng 204,private_room,,,,,False,,/ đêm,4.0,,,,True,,True,,True,False,False,,,,True,,414.111,₫414.111,True,,,,,,,,,,,,,,,,,,,,,,
26283744,https://www.airbnb.com.vn/rooms/26283744,,Ninh Hải,13,20.21489,105.93741,REGULAR,,Homestay độc đáo của Phi Hùng,private_room,,False,False,,False,,/ đêm,2.0,True,,,True,True,,,,False,False,,True,,True,,445.059,₫445.059,,,True,,,,,,,True,,,,,,,,,,,,,
30254427,https://www.airbnb.com.vn/rooms/30254427,,,30,19.38694,105.74117,REGULAR,,"Khách sạn đẹp và cổ kính,hiện đại",private_room,,,,,False,,/ đêm,2.0,,,,True,,True,True,,,,,True,True,,,342.352,₫342.352,True,,,,,True,,,,True,,True,True,,,,,,,,,,
49298724,https://www.airbnb.com.vn/rooms/49298724,,Thành phố Ninh Bình,13,20.2705,105.95874,REGULAR,,Nhà máy,private_room,,False,False,,False,,/ đêm,2.0,True,,,True,True,True,,,False,False,,True,,True,,285.294,₫285.294,,,,,,,True,,,True,,,,,,,,,,,,,
38996689,https://www.airbnb.com.vn/rooms/38996689,,Hoa Lư,10,20.2156,105.93733,REGULAR,,thien van hotel & spa,private_room,,,,,False,,/ đêm,2.0,,,,True,,,,,False,False,,,True,True,,456.471,₫456.471,,,,,,,True,,,,,,,,,,,,,,,,
44389039,https://www.airbnb.com.vn/rooms/44389039,,Thành phố Ninh Bình,9,20.26606,105.94864,REGULAR,,Căn nhà gỗ cổ bắc bộ,entire_home,,,,,False,,/ đêm,4.0,,,,True,,True,,True,False,False,,True,True,True,,267.664,₫267.664,,,,True,,,True,,,,,,,,,,,,,,,,
34551805,https://www.airbnb.com.vn/rooms/34551805,,Gia Viễn,11,20.29373,105.86343,REGULAR,,Phòng đôi/Bữa sáng/Ninh Bình-GiaNguyenHotel,private_room,,,,,False,,/ đêm,2.0,,,,True,,True,,,False,False,,True,,True,,308.072,₫308.072,True,,True,,,,True,,,,,,,,,,,,,,,,
23981450,https://www.airbnb.com.vn/rooms/23981450,,Gia Vân,12,20.35792,105.88156,REGULAR,,Sống cùng gia đình bản xứ Ninh Bình,private_room,,False,True,,False,,/ đêm,2.0,,,,True,,,,,False,False,,,,True,,374.710,₫374.710,,,True,True,False,,True,,,True,,,,,,,,,,,,,
40493113,https://www.airbnb.com.vn/rooms/40493113,,H. Hoa Lư,9,20.23671,105.9394,REGULAR,,Ninh Binh Village 1990 Homestay & Breakfast,private_room,,,,,False,,/ đêm,2.0,,,,True,,True,,,False,False,,True,,True,,294.433,₫294.433,,,True,,,,True,,,True,,,True,,,,,,,,,,
40297020,https://www.airbnb.com.vn/rooms/40297020,,H. Hoa Lư,13,20.21812,105.95317,REGULAR,,Anh homestay Ninh Bình,private_room,,False,False,,False,,/ đêm,2.0,True,,True,True,True,True,,,False,False,,True,,True,,285.294,₫285.294,True,,,,,,,,,,,,,,,,,,,,,,
10687117,https://www.airbnb.com.vn/rooms/10687117,,,27,20.2861,105.86448,REGULAR,,Vườn Homestay,private_room,1,False,False,7,False,,/ đêm,4.0,True,,,True,,True,,,False,False,,,True,True,True,374.710,₫374.710,,,,,,,True,,,,,,,,,,,,,,,,
781601615417492681,https://www.airbnb.com.vn/rooms/781601615417492681,,Ninh Hải,5,20.21773,105.93381,REGULAR,,Tuấn Ngọc Hotel - Double Room With Balcony,private_room,,,,,False,,/ đêm,2.0,,,,True,True,True,True,,False,False,,True,True,True,,350.570,₫350.570,,,,,,,,,,True,,,,,,,,,,,,,
23064719,https://www.airbnb.com.vn/rooms/23064719,"4,66",Thành phố Ninh Bình,10,20.25106,105.96773,REGULAR,,Chỗ ở tại nhà Papaya xanh,private_room,110,False,False,5,False,,/ đêm,2.0,,,,True,,,,True,False,False,,,,True,,326.605,₫326.605,,,,,False,,True,,,,True,,,,,,,,,,,True,
44113019,https://www.airbnb.com.vn/rooms/44113019,,Hoa Lư,14,20.21321,105.93744,REGULAR,,phòng đôi có ban công - tam ca tuồng vy homestay,private_room,,,,,False,,/ đêm,2.0,,,,True,True,True,,,False,False,,,True,True,,478.199,₫478.199,,,True,True,,,True,,,,,,,,,,,,,,,,
777402406098540618,https://www.airbnb.com.vn/rooms/777402406098540618,,Gia Viễn District,9,20.258320083512725,105.8719780028713,REGULAR,,Homestay Bungalow Ninh Bình,private_room,,False,False,,False,,/ đêm,14.0,,,,True,True,True,,True,False,False,,True,True,,,455.330,₫455.330,True,,,,False,,,,,,,,,,,,,,,,,,
29507207,https://www.airbnb.com.vn/rooms/29507207,,Tỉnh Ninh Bình,7,20.212054192093373,105.93533946641887,REGULAR,,anh huong tam coc homestay - bungalow family,private_room,,,,,False,,/ đêm,4.0,,,True,True,,True,,,False,False,,,,True,True,481.803,₫481.803,True,,,,,,,,,,True,,True,,,,,,,,,,
45706682,https://www.airbnb.com.vn/rooms/45706682,,Mai Châu,10,20.65302,105.07976,REGULAR,,Mộc nhiên homstay Maichau,private_room,,,,,False,,/ đêm,15.0,,True,,True,,True,,,False,,,,,True,True,399.412,₫399.412,,,,,,,True,,,True,True,,,,,True,,,,,,,
18557432,https://www.airbnb.com.vn/rooms/18557432,,Thành phố Hòa Bình,9,20.65425,105.07431,REGULAR,,"Gia đình bản xứ Từ Nhung, làng Pom Coong,",shared_room,,,,,False,,/ đêm,16.0,,,,True,,True,,,False,,,,,,,268.177,₫268.177,True,,True,True,,True,True,,,True,,,True,,,,,,,,,,
40463812,https://www.airbnb.com.vn/rooms/40463812,,Thành phố Ninh Bình,27,20.24911,105.9755,REGULAR,,Sống cùng gia đình bản xứ Eureka,private_room,,False,False,,False,,/ đêm,10.0,,,,True,,True,,,False,False,,True,,True,,399.412,₫399.412,True,,,,False,True,True,,,,,,,,,,,,,,,,
38711473,https://www.airbnb.com.vn/rooms/38711473,,Hoa Lư,1,20.21558,105.93589,REGULAR,,Ngôi nhà Việt Nam! - Tam Cốc Craft Homestay,private_room,,False,True,,False,,/ đêm,2.0,True,,,True,,True,,,False,False,,,,True,,433.647,₫433.647,,,True,,,,True,,,True,,,True,,,,,,,,,,
33320066,https://www.airbnb.com.vn/rooms/33320066,,Hoa Lư,21,20.24315,105.93651,REGULAR,,Bungalow,private_room,,,,,False,,/ đêm,2.0,,,,True,,True,,,False,False,,,True,True,,473.588,₫473.588,,,,,,,True,,True,,,,,,,True,,True,,,,,
33236474,https://www.airbnb.com.vn/rooms/33236474,,Ninh binh,8,20.21427,105.93187,REGULAR,,BUNGALOW BA,private_room,,,,,False,,/ đêm,3.0,,,,True,,True,True,,False,False,,,True,True,,,,,,,,,True,,,,True,,,True,,,,,,,,,,
32658795,https://www.airbnb.com.vn/rooms/32658795,,Hoa Lư,30,20.24815,105.92838,REGULAR,,Phòng Tràng An Lotus Lake Homestay 4,private_room,1,False,True,4,False,,/ đêm,4.0,,,,True,,True,,,,,,,,True,,473.588,₫473.588,,,True,,False,,True,,,,,,,,,,,,,,,,
40099742,https://www.airbnb.com.vn/rooms/40099742,,Ninh Bình,10,20.24933,105.91033,REGULAR,,Sống cùng gia đình bản xứ trong bài hát Chim sẻ,private_room,,,,,False,,/ đêm,2.0,,,,True,,True,True,,False,False,,True,,True,,428.233,₫428.233,,,True,,,,True,,,,,,,,,True,,,,,,,
24010076,https://www.airbnb.com.vn/rooms/24010076,,,9,20.29513,105.94639,REGULAR,,phòng riêng,shared_room,,,,,False,,/ đêm,6.0,,,,True,,True,,,False,,,,True,True,,260.188,₫260.188,,,True,,,,True,,,True,,,True,,,,,,,,,,True
45724199,https://www.airbnb.com.vn/rooms/45724199,,Chiềng Châu,8,20.6421,105.07759,REGULAR,,Mộc Nhiên Homstay,private_room,,,,,False,,/ đêm,15.0,,True,,True,,True,,,False,,,True,,True,True,399.412,₫399.412,,,,,,,,,,True,True,,True,,,,,,,,,,
36245305,https://www.airbnb.com.vn/rooms/36245305,,Chiềng Châu,2,20.65129,105.06444,REGULAR,,Nhà nghỉ dưỡng,entire_home,,,,,False,,/ đêm,16.0,,True,,True,,True,,,False,False,,True,True,True,True,308.118,₫308.118,True,,,,,,,,,,,,,,,,,,,,,,
34639730,https://www.airbnb.com.vn/rooms/34639730,,Ninh Bình,30,20.35498,105.88076,REGULAR,,Bungalow Double with Garden and Lake View,private_room,,False,True,,False,,/ đêm,2.0,True,,,True,,True,,,False,False,,True,,True,,401.495,₫401.495,True,,,,,,,,,True,,,,,,,,True,,,,,
24334785,https://www.airbnb.com.vn/rooms/24334785,,Gia Sinh,24,20.2902,105.86293,REGULAR,,Bai Dinh Eco Homestay,private_room,,False,True,,False,,/ đêm,2.0,,,,True,True,True,,,False,False,,True,True,,,458.396,₫458.396,True,,,,False,,,,,True,,,,,,,,,,,,,
28248064,https://www.airbnb.com.vn/rooms/28248064,,Gia Viễn,12,20.26428,105.87078,REGULAR,,Dream1room-Ninhbinhbaboofarmstay,private_room,,False,False,,False,,/ đêm,2.0,True,,,True,,True,,,False,False,,,,True,,401.475,₫401.475,,,,,,,True,,,True,True,,True,,,,,,,,,,
24413873,https://www.airbnb.com.vn/rooms/24413873,,Sầm Sơn,6,19.76402,105.8969,REGULAR,,Nhà du khách tại bãi biển Sầm Sơn,private_room,,,,,False,,/ đêm,16.0,,,,True,,True,,,False,False,,,True,True,,347.972,₫347.972,True,,,True,,,True,,,,,,,,,,,,,,,,
23598159,https://www.airbnb.com.vn/rooms/23598159,,Gia Sinh,22,20.27945,105.85483,REGULAR,,Sống cùng gia đình bản xứ thân thiện_Độc thân sang trọng,private_room,,,,,False,,/ đêm,2.0,,,,True,,True,,,False,False,,True,True,True,,347.972,₫347.972,True,,,,,,,,,True,,,True,,,,,,,,,,
36158252,https://www.airbnb.com.vn/rooms/36158252,,Trường Yên,30,20.28431,105.90601,REGULAR,,QUÁN bar & SỐNG CÙNG GIA ĐÌNH BẢN xứ với DÊ,hotel_room,,,,,False,,/ đêm,16.0,,,,True,,True,,,False,False,,True,,True,,268.177,₫268.177,True,,True,,,,True,,,True,,,,,,,,,,,,,
832962346638313398,https://www.airbnb.com.vn/rooms/832962346638313398,,Ninh Thắng,7,20.217337962053016,105.95223575504758,REGULAR,,Room 203,private_room,,,,,False,,/ đêm,2.0,,,,,,,,True,False,False,,,,,,342.353,₫342.353,,,,,,,,,,True,,,,,,,,,,,,,
25069345,https://www.airbnb.com.vn/rooms/25069345,,Gia Sinh,6,20.27888,105.87072,REGULAR,,Hướng nhìn ra vườn Bungalow tiêu chuẩn,private_room,2,False,True,7,False,,/ đêm,2.0,,,,True,,True,,,False,False,,,,True,,450.000,₫450.000,,,True,,False,,True,,,,,,True,,,,,,,,,,
42617652,https://www.airbnb.com.vn/rooms/42617652,,Thành phố Thanh Hoá,6,19.80818,105.76782,REGULAR,,Phòng cho thuê,entire_home,,,,,False,,/ đêm,2.0,,,,True,,True,,,False,False,,True,True,True,,,,,,,,,,True,,,True,,,True,,,,,,,,,,
857558438050002582,https://www.airbnb.com.vn/rooms/857558438050002582,,Hoa Lư,5,20.21491,105.93454,REGULAR,,Room for 2 people - 1 bed,private_room,,,,,False,,/ đêm,,,,,True,,True,,True,False,False,,,,True,,342.353,₫342.353,,,,,,,,,True,,,,,,,,,,,,,,
28498796,https://www.airbnb.com.vn/rooms/28498796,,Ninh Binh,6,20.26217,105.91191,REGULAR,,"Nhà ngân sách khu vực Tràng An, Ninh Bình",private_room,,,,,False,,/ đêm,2.0,,,,True,,True,,,False,False,,,True,True,,268.177,₫268.177,,,,True,,,,,,,,,,,,,,,,,,,
18916449,https://www.airbnb.com.vn/rooms/18916449,"4,87",Gia Vân,30,20.35426,105.87912,REGULAR,,Gia đình bản xứ VanLong,private_room,15,False,True,6,False,,/ đêm,2.0,True,,,True,,True,,,False,False,,True,True,True,,418.903,₫418.903,,,,,,,,,,True,,,True,,,,,,,,,,
667116807531181179,https://www.airbnb.com.vn/rooms/667116807531181179,,Ninh Hải,10,20.2204143,105.9053689,REGULAR,,"Cánh đồng lúa Tam cốc homestay
Chào đón bạn nồng nhiệt",private_room,,False,True,,False,,/ đêm,16.0,,True,,True,True,True,,True,False,False,True,True,,,,365.177,₫365.177,,,,,False,,,,,,,,,,,,,,,,,,
37544413,https://www.airbnb.com.vn/rooms/37544413,,Thành phố Thanh Hoá,5,19.79505,105.78227,REGULAR,,Apartment for you,private_room,,False,False,,False,,/ đêm,3.0,,,,True,,,,,False,False,,True,,True,,422.853,₫422.853,True,,,,False,,,,,True,,True,,,,,,True,,,,,
10006748,https://www.airbnb.com.vn/rooms/10006748,"4,47",,29,20.28691,105.86371,REGULAR,,Vườn Homestay,private_room,17,False,False,7,False,,/ đêm,2.0,,,,True,,True,,,False,False,,True,True,True,,267.664,₫267.664,True,,,,False,,,,,True,,,,,,,,,,,,,
35773766,https://www.airbnb.com.vn/rooms/35773766,,Thành phố Ninh Bình,6,20.25702,105.97664,REGULAR,,Ninh Bình,private_room,,False,False,,False,,/ đêm,1.0,,,,True,,True,,,False,False,,,,True,,427.941,₫427.941,True,,,,False,,,,,,,,True,,,,,,,,,,
25633513,https://www.airbnb.com.vn/rooms/25633513,,Ninh Bình,9,20.21755,105.93738,REGULAR,,Homestay độc đáo của Phi Hùng thực sự độc đáo,private_room,,False,False,,False,,/ đêm,2.0,True,,,True,,True,,,False,,,True,,True,,445.059,₫445.059,,,,,,True,True,,,True,,,True,,,,,,,,,,
43329063,https://www.airbnb.com.vn/rooms/43329063,,Thành phố Phủ Lý,12,20.53837,105.9269,REGULAR,,Nha biệt thự ở tĩnh năng  hồ võ thị sáu,private_room,,False,True,,False,,/ đêm,4.0,True,,,True,,True,,,False,False,,True,,True,,456.471,₫456.471,True,,,,,,,,,True,,,True,,,,,,,,,,
