room_id,url,rating,city,contextualPicturesCount,lat,long,listingObjType,pdpUrlType,name,roomTypeCategory,reviewCount,canInstantBook,weeklyPriceFactor,structuredStayDisplayPrice,maxGuestCapacity,SYSTEM_FLOWER,SYSTEM_COOKING_BASICS,SYSTEM_WI_FI,SYSTEM_MAPS_CAR_RENTAL,SYSTEM_TV,SYSTEM_PATIO_BALCONY,SYSTEM_PACK_N_PLAY,SYSTEM_HAIRDRYER,SYSTEM_NO_DETECTOR_CO2,price,price_full,SYSTEM_BEACH,SYSTEM_WASHER,SYSTEM_SNOWFLAKE,SYSTEM_BATHTUB,SYSTEM_FIREPLACE,SYSTEM_VIEW_OCEAN,SYSTEM_PETS,isSuperHost,isVerified,yearHosting,SYSTEM_REFRIGERATOR,SYSTEM_NO_LOCK_ON_DOOR,SYSTEM_NO_DETECTOR_SMOKE,SYSTEM_WORKSPACE,SYSTEM_TOYS,SYSTEM_MICROWAVE,SYSTEM_DRYER,SYSTEM_LOCK_ON_DOOR,SYSTEM_SURVEILLANCE,SYSTEM_SKI,SYSTEM_EV_CHARGER,SYSTEM_VIEW_MOUNTAIN,SYSTEM_BREAKFAST,SYSTEM_SAUNA,SYSTEM_JACUZZI,SYSTEM_FIREPIT,SYSTEM_POOL,SYSTEM_CRIB,SYSTEM_LUGGAGE_DROP,SYSTEM_HIGH_CHAIR,SYSTEM_ELEVATOR,SYSTEM_CALENDAR,SYSTEM_CABLE,SYSTEM_VIDEO_GAME,SYSTEM_MAPS_RESORT,SYSTEM_VIEW_CITY,SYSTEM_GOLF
880276764103328630,https://www.airbnb.com.vn/rooms/880276764103328630,,Leksand,9,60.81176019999999,15.0632558,REGULAR,,Boende i Leksand,entire_home,,False,,/ đêm,6,True,True,True,True,True,True,,,False,3.692,₫3.692.716,True,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
33264734,https://www.airbnb.com.vn/rooms/33264734,"4,92",Gagnef,25,60.59061,15.06621,REGULAR,,Hampgarden Guesthouse,entire_home,26,False,,/ đêm,8,True,True,True,True,,True,,True,False,1.743,₫1.743.783,,,,,,,,,,,,,,,,,,,,,,,,True,,,,True,,True,,,,,,,
819944004397990081,https://www.airbnb.com.vn/rooms/819944004397990081,"5,0",Storvik,30,60.59445,16.55253,REGULAR,,Nhà khách Västerberg - cho tất cả các mùa,entire_home,3,False,,/ đêm,4,True,True,True,True,True,,,,False,1.730,₫1.730.960,,,True,,,,,,,,,,,True,,,,,,,True,,,,,,,,,,,,,,,,
563385555198486573,https://www.airbnb.com.vn/rooms/563385555198486573,"4,91",Leksand,16,60.71951,14.99013,REGULAR,,Mysig lägenhet i egen del av hus (Airbnb 2),entire_home,11,False,,/ đêm,2,,,True,True,,,True,,False,1.428,₫1.428.730,,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,
878968122354490644,https://www.airbnb.com.vn/rooms/878968122354490644,,Rättvik,30,60.843119021026205,15.122180432081223,REGULAR,,Välkomna till Söderås och porten till Siljan.,entire_home,,False,,/ đêm,6,True,True,,True,True,True,,True,False,2.969,₫2.969.558,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
592364766510647744,https://www.airbnb.com.vn/rooms/592364766510647744,"5,0",Rättvik V,10,60.94141,14.99263,REGULAR,,Lều lớn ấm cúng gần trang trại và động vật ăn chay,entire_home,20,False,,/ đêm,4,True,True,,True,,True,,,False,1.807,₫1.807.759,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,True,True,,,,,,,
30039992,https://www.airbnb.com.vn/rooms/30039992,"4,92",Bollnäs NV,14,61.49946,16.35694,REGULAR,,Kronbacka Gård B&B rum 3,private_room,78,False,,/ đêm,3,True,True,,True,True,,,,False,1.641,₫1.641.209,,,,,,,,True,True,4,,False,,,,,,,,,,,True,,,,,,,,,,,,,,
47574222,https://www.airbnb.com.vn/rooms/47574222,"5,0",Rättvik,14,60.95467,15.20122,REGULAR,,Idyllsikt och avskilt boende vid skogssjö,entire_home,23,False,,/ đêm,5,True,True,,True,,True,,,False,2.093,₫2.093.362,True,,,,True,True,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
848246005606183343,https://www.airbnb.com.vn/rooms/848246005606183343,,Järvsö,13,61.601261255508426,15.756118330535873,REGULAR,,Stuga på egen Ö - Ön,entire_home,,False,,/ đêm,4,,True,,True,,True,,,False,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,True,,,,,
747624040674346173,https://www.airbnb.com.vn/rooms/747624040674346173,,Vallsta,16,61.57306,16.51164,REGULAR,,Stuga nära Järvsö mitt i Hälsingland.,entire_home,,False,,/ đêm,6,,True,True,True,True,,,,False,1.923,₫1.923.289,True,True,,,,True,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
672224100659197284,https://www.airbnb.com.vn/rooms/672224100659197284,"4,94",Gagnef,22,60.53281,15.02687,REGULAR,,Mysigt boende i natursköna Dalarna,entire_home,18,False,,/ đêm,4,True,True,True,True,,True,,,False,2.564,₫2.564.389,,True,True,,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
34891563,https://www.airbnb.com.vn/rooms/34891563,"4,76",Leksand S,6,60.6952,15.049,REGULAR,,Cosy apartment in the heart of Dalarna,entire_home,55,False,,/ đêm,2,True,True,,True,,True,,,False,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17706976,https://www.airbnb.com.vn/rooms/17706976,"4,99",Rättvik S,27,60.94205,15.53889,REGULAR,,Lake & Forest at your doorstep (Hungry Bear Apt),entire_home,73,False,,/ đêm,5,True,True,True,True,True,True,,,False,2.083,₫2.083.236,,True,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
815000245344875176,https://www.airbnb.com.vn/rooms/815000245344875176,,Mockfjärd,9,60.51006090000001,14.9747906,REGULAR,,Cabin gỗ riêng ở Dalarna Gagnef Södra,entire_home,,False,,/ đêm,2,True,True,True,True,True,True,,,False,1.923,₫1.923.289,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
867658755669648018,https://www.airbnb.com.vn/rooms/867658755669648018,,Leksand,9,60.720533,14.9968959,REGULAR,,Familjevänligt hus,entire_home,,False,,/ đêm,8,,True,True,True,True,,,,False,2.857,₫2.857.459,,,,,True,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
27575690,https://www.airbnb.com.vn/rooms/27575690,"4,98",Leksand NV,30,60.72996,14.94779,REGULAR,,Cozy cottage with views of Lake Siljan,entire_home,154,False,,/ đêm,4,,True,True,True,True,,,,,2.564,₫2.564.386,True,,,,,True,True,,,,,,,True,,,,,,,True,True,,,,,,,,,,,,,,,
48467035,https://www.airbnb.com.vn/rooms/48467035,"4,84",Sandviken V,16,60.73661,16.52935,REGULAR,,Stora Lugnet - a place for yoga and meditation,private_room,31,False,,/ đêm,2,True,True,True,True,True,,,,False,1.029,₫1.029.560,,True,,,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
20692194,https://www.airbnb.com.vn/rooms/20692194,"4,97",Ljusdal Ö,30,61.68532,16.27426,REGULAR,,"Villa Järvsö, with sauna by the lake",entire_home,88,False,,/ đêm,9,,True,True,True,True,,,,False,4.858,₫4.858.668,True,True,,,,,,,,,,,,True,,,True,,,,True,,,,,,,,,,,,,,,,
816761803588963142,https://www.airbnb.com.vn/rooms/816761803588963142,"4,67",Boda Kyrkby,30,61.01083,15.21208,REGULAR,,Dalkullan một căn hộ/cabin trong môi trường làng,entire_home,3,False,,/ đêm,5,,True,True,True,True,True,,,False,1.487,₫1.487.346,,True,,,,,True,,,,,,,,,,,,True,,,,,,True,,,,,,,,,,,,
655130016126560716,https://www.airbnb.com.vn/rooms/655130016126560716,"4,67",Leksand,10,60.75112,15.01079,REGULAR,,Stuga med sovloft och bäddsoffa,entire_home,3,False,,/ đêm,2,,,True,True,True,True,,,False,1.282,₫1.282.192,,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,
7307084,https://www.airbnb.com.vn/rooms/7307084,"4,87",Sundborn,20,60.63046,15.82539,REGULAR,,En annorlunda stuga i lantlig miljö,entire_home,94,False,,/ đêm,3,True,True,True,True,,,,,False,794.958,₫794.958,,True,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,
18545317,https://www.airbnb.com.vn/rooms/18545317,"4,98",Leksand NV,28,60.83305,14.98954,REGULAR,,Charming 2 bedroom cottage in Tällberg / Laknäs,entire_home,122,False,,/ đêm,4,True,True,True,True,True,True,,,False,2.538,₫2.538.745,True,,,,,,,,,,,,,True,,,,,,,True,,,,,,,,,,,,,,,,
43962511,https://www.airbnb.com.vn/rooms/43962511,"4,97",Leksand S,12,60.59054,14.96823,REGULAR,,Liten stuga i lantlig bymiljö,entire_home,76,False,,/ đêm,2,True,True,,True,,True,,True,False,1.461,₫1.461.699,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,
860031370527730550,https://www.airbnb.com.vn/rooms/860031370527730550,,Sandviken,10,60.75615886469257,16.50385566040645,REGULAR,,Ski apartment in kungsberget,entire_home,,False,,/ đêm,8,,True,True,True,True,,,,False,1.217,₫1.217.425,,True,,,,,True,,,,,,,,,,True,,,True,,True,,,,,,,,,,,,,,,
40002010,https://www.airbnb.com.vn/rooms/40002010,"5,0",Leksand NV,17,60.69094,14.95652,REGULAR,,Sjönära 4-bstuga  4km från Leksand,entire_home,43,False,,/ đêm,4,,True,True,True,True,True,,,False,1.570,₫1.570.357,True,True,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16334198,https://www.airbnb.com.vn/rooms/16334198,"4,93",Gagnef N,11,60.55846,15.22147,REGULAR,,"Timmerstuga nära Borlänge, Falun och Leksand",entire_home,127,False,,/ đêm,6,True,True,True,True,True,,,,False,2.654,₫2.654.141,True,True,,,,,,,,,,,,,,,,,,,,True,,True,,,,,,,,,,,,,
839046704801734747,https://www.airbnb.com.vn/rooms/839046704801734747,,Järbo,25,60.7552329,16.4987712,REGULAR,,Lägenhet 5:a i Kungsberget/Järbo,entire_home,,False,,/ đêm,12,True,True,True,True,True,True,,,False,2.371,₫2.371.396,,True,,,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
683866586754399816,https://www.airbnb.com.vn/rooms/683866586754399816,"4,86",Järvsö,30,61.695107089525386,16.150857628558338,REGULAR,,Cozy lodge style apartment minute away from slopes,entire_home,7,False,,/ đêm,6,,True,True,True,True,,,,False,1.573,₫1.573.000,,,,,,,True,,,,,,,True,,,,,,,,True,,True,,,,,,,,,,,,,
865587276390480858,https://www.airbnb.com.vn/rooms/865587276390480858,,Svärdsjö,10,60.74038,15.91162,REGULAR,,Sekelvillan,entire_home,,False,,/ đêm,4,,True,,True,True,,,,False,,,,True,,,,True,True,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,
43211997,https://www.airbnb.com.vn/rooms/43211997,"4,89",Hönsarvet,8,60.50114,15.47745,REGULAR,,Eget litet mysigt hus i Borlänge,entire_home,85,False,,/ đêm,2,,True,True,True,True,,,,False,1.538,₫1.538.631,,,True,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,True,,,,,
29653237,https://www.airbnb.com.vn/rooms/29653237,"4,78",Edsbyn,13,61.36094,15.83969,REGULAR,,Edsbyn  Ämnebo Täppakullen  (ombyggt Torp),entire_home,18,False,,/ đêm,4,True,True,True,True,,,,,False,2.000,₫2.000.222,,True,,,True,,True,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,
7513452,https://www.airbnb.com.vn/rooms/7513452,"4,97",Bjursas,30,60.72094,15.46226,REGULAR,,Uniqe located cabin on its own peninsula,entire_home,92,False,,/ đêm,6,,True,True,True,True,,,,False,2.730,₫2.730.677,True,True,,,,True,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,
43852649,https://www.airbnb.com.vn/rooms/43852649,"4,83",Gagnef S,13,60.55723,15.12281,REGULAR,,Ở nhà ấm cúng gần sông nước.,entire_home,54,False,,/ đêm,6,True,True,True,True,True,True,,,False,1.007,₫1.007.065,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54089686,https://www.airbnb.com.vn/rooms/54089686,"5,0",Gagnef S,27,60.502934,15.022934,REGULAR,,Nyrenoverad Dalavilla 40min från Romme Alpin,entire_home,31,False,,/ đêm,11,True,True,True,True,True,True,,,False,3.153,₫3.153.469,True,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
827553832846317654,https://www.airbnb.com.vn/rooms/827553832846317654,"4,67",Leksand,5,60.72004370000001,14.9853089,REGULAR,,Lägenhet med kanonläge.,entire_home,3,False,,/ đêm,4,,True,True,True,,,,,False,2.179,₫2.179.728,True,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
5764676,https://www.airbnb.com.vn/rooms/5764676,"4,81",Bollnäs,16,61.32891,16.28328,REGULAR,,Picturesque old cottage,entire_home,32,False,,/ đêm,3,True,True,True,True,True,True,,,False,2.114,₫2.114.961,,True,,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
790970624811311105,https://www.airbnb.com.vn/rooms/790970624811311105,,Hedgårdarna,9,60.80925,15.74311,REGULAR,,Persgårdens annex,entire_home,,False,,/ đêm,4,True,True,True,True,True,,,,False,2.584,₫2.584.901,True,,,,,,,,,,,,,True,,,,,,,,,,,True,,,,,,,,,,,,
53520687,https://www.airbnb.com.vn/rooms/53520687,"5,0",Falun SO,18,60.4912,15.81888,REGULAR,,Mysig stuga med fantastiskt läge.,entire_home,6,False,,/ đêm,5,True,True,True,True,,True,,,False,2.923,₫2.923.402,True,True,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16431353,https://www.airbnb.com.vn/rooms/16431353,"4,93",Falun,21,60.589256286621094,15.68287181854248,REGULAR,,Fändriksgården,entire_home,112,False,,/ đêm,4,,True,True,True,,,,,False,2.455,₫2.455.201,,True,,,,True,True,,,,,,,,,,True,,,,True,,,,True,,,,,,,,,,,,
20087013,https://www.airbnb.com.vn/rooms/20087013,"4,99",Leksand NV,30,60.83455,14.98814,REGULAR,,Iconic farmstead in Tällberg/Laknäs,entire_home,113,False,,/ đêm,5,,True,True,True,True,,,,False,3.308,₫3.308.059,True,True,,,,,,,,,,,,True,,,True,,,,True,,,,,,,,,,,,,,,,
619412808208990445,https://www.airbnb.com.vn/rooms/619412808208990445,"4,79",Rättvik,29,60.86109,15.10796,REGULAR,,Timmerhus i Rättvik med utsikt över Siljan,entire_home,24,False,,/ đêm,9,True,True,,True,True,,,,False,4.872,₫4.872.334,,True,,True,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,
38714348,https://www.airbnb.com.vn/rooms/38714348,"4,89",Haraldsbo-Hälsinggården,30,60.589062,15.68374,REGULAR,,"Studio, fullutrustad, 250 m till sjön Runn",entire_home,19,False,,/ đêm,2,True,True,True,True,,True,,,False,1.942,₫1.942.327,True,True,,,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
856242541370988164,https://www.airbnb.com.vn/rooms/856242541370988164,,Borlänge,30,60.51081,15.32392,REGULAR,,Idyll i Dalarna med egen brygga,entire_home,,False,,/ đêm,8,,True,True,True,True,True,,,False,2.070,₫2.070.544,,True,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40669787,https://www.airbnb.com.vn/rooms/40669787,,Bollnäs Ö,9,61.26379,16.65551,REGULAR,,Einzelzimmer Kullerbacka Gästhus,private_room,,False,,/ đêm,1,True,True,True,True,,True,,,False,2.025,₫2.025.866,,True,,,,,,False,True,,,,,,,,True,True,,,,,,,,,,True,,,,,,,,,
19693942,https://www.airbnb.com.vn/rooms/19693942,"4,92",Ovanåker SO,13,61.34325,16.05052,REGULAR,,"House in central Alfta, near water.",entire_home,13,False,,/ đêm,8,True,True,True,True,True,True,True,,,2.344,₫2.344.167,True,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866304106790249460,https://www.airbnb.com.vn/rooms/866304106790249460,,Järbo,16,60.7594,16.50573,REGULAR,,"Cykling & vandring, Kungsberget",entire_home,,False,,/ đêm,12,True,True,True,True,True,,,,False,,,,,,,True,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
25102012,https://www.airbnb.com.vn/rooms/25102012,"4,94",Siljansnäs           ,30,60.78965,14.92197,REGULAR,,Dalastuga med utsikt över Siljan,entire_home,35,False,,/ đêm,5,True,True,True,True,True,True,,,False,2.500,₫2.500.279,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689653377653084071,https://www.airbnb.com.vn/rooms/689653377653084071,"4,76",Falun,16,60.61938,15.62936,REGULAR,,Căn hộ ở trung tâm Falun gần khu trượt tuyết và trượt băng,entire_home,17,False,,/ đêm,2,True,True,True,True,,True,,,False,1.275,₫1.275.586,,True,,,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
10953297,https://www.airbnb.com.vn/rooms/10953297,"4,76",Rättvik V,30,60.94105,15.19589,REGULAR,,"Stuga på gårdstun vid sjö,  båt & bastu/badtunna",entire_home,166,False,,/ đêm,6,,True,True,True,,,,,False,4.346,₫4.346.638,True,True,True,,,,True,,,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,
760958270675147784,https://www.airbnb.com.vn/rooms/760958270675147784,"4,88",Sunnanåsbo,12,60.91039,16.63796,REGULAR,,Charmigt hus i lantlig stil,entire_home,8,False,,/ đêm,6,,True,True,True,True,True,,,False,3.077,₫3.077.264,,True,,True,,,,,,,,,False,,,,,,,,True,,,,,,,,,,,,,,,,
40849198,https://www.airbnb.com.vn/rooms/40849198,"5,0",Rättvik N,30,61.19715,15.17548,REGULAR,,Projekt Schwedenalm,entire_home,21,False,,/ đêm,4,,True,True,True,True,,,,False,2.497,₫2.497.035,True,,,,,True,True,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
24852240,https://www.airbnb.com.vn/rooms/24852240,"4,87",Falun V,20,60.68941,15.48596,REGULAR,,“Grycksbomässen” - forest room,private_room,56,False,,/ đêm,2,True,,True,True,,,,,False,905.468,₫905.468,,True,,,,True,,True,True,5,,,,,,,,True,True,,,,,,,,,True,True,,,,,,,,
689733856198013537,https://www.airbnb.com.vn/rooms/689733856198013537,,Botolfsbo,14,60.4899,15.73882,REGULAR,,Trevligt fritidshus 20 km utanför Falun Dalarna,entire_home,,False,,/ đêm,2,,,,,True,True,,True,False,1.423,₫1.423.101,,,,,,True,,,,,True,,False,,,,,,,,,,,,,,,,,,,,,,,,
692086939328906129,https://www.airbnb.com.vn/rooms/692086939328906129,"4,75",Leksand,21,60.7480999,15.0329176,REGULAR,,Nhà nghỉ thôn dã ấm cúng theo phong cách truyền thống của Dalarna,entire_home,4,False,,/ đêm,4,True,True,True,True,True,,,,False,1.570,₫1.570.357,,,,,True,,True,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,True
880281874938244339,https://www.airbnb.com.vn/rooms/880281874938244339,,Leksand,6,60.73927,14.98761,REGULAR,,Lillstugan,entire_home,,False,,/ đêm,4,,True,True,True,,,,,False,2.551,₫2.551.566,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
737463093603290483,https://www.airbnb.com.vn/rooms/737463093603290483,"5,0",Storvik,11,60.59481,16.55421,REGULAR,,Charmig äldre timmerstuga med öppenspis,entire_home,10,False,,/ đêm,4,True,True,True,True,True,,,,False,2.069,₫2.069.461,,True,True,,,,,,,,,,,True,,,,,,,True,,,,,,,,,,,,,,,,
33761176,https://www.airbnb.com.vn/rooms/33761176,"4,9",Leksand,16,60.78356,14.96831,REGULAR,,Sunnanäng Lådan,entire_home,10,False,,/ đêm,2,,True,True,True,,,,,False,2.570,₫2.570.730,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862134947579426883,https://www.airbnb.com.vn/rooms/862134947579426883,,Leksand,22,60.73800481278671,14.988881732540888,REGULAR,,Căn hộ Avian 3,entire_home,,False,,/ đêm,4,True,True,True,True,True,,,True,False,2.769,₫2.769.540,,,True,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,
799826100974325432,https://www.airbnb.com.vn/rooms/799826100974325432,"4,86",Elsborg,12,60.60525,15.62534,REGULAR,,3 min by walk from falun center,entire_home,14,False,,/ đêm,1,,True,True,,True,,,True,,1.307,₫1.307.837,,True,,True,,,,,,,True,,,True,,True,True,,,,,,,,,,,,,,,,,,,,
877920719855036724,https://www.airbnb.com.vn/rooms/877920719855036724,,Hamra,30,61.65961490822375,14.988440796820072,REGULAR,,Stuga Nr. 5 i Hamra Stugby,entire_home,,False,,/ đêm,4,,True,True,True,True,True,,,False,,,,True,,,,,True,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,
51266790,https://www.airbnb.com.vn/rooms/51266790,"4,86",Rättvik V,7,60.90641,15.10292,REGULAR,,Mysig stuga i lugnt och naturnära område,entire_home,21,False,,/ đêm,3,True,True,,True,True,True,,,False,1.557,₫1.557.665,,,,,True,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
43282850,https://www.airbnb.com.vn/rooms/43282850,"5,0",Leksand NV,5,60.79693,14.91282,REGULAR,,"Modern cottage in Hjulbäck, Siljansnäs",entire_home,15,False,,/ đêm,4,True,True,True,True,True,True,,,False,2.154,₫2.154.084,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8322348,https://www.airbnb.com.vn/rooms/8322348,"4,91",Falun,30,60.62094,15.64385,REGULAR,,Compact Living Lugnet with private sauna/shower,entire_home,222,False,,/ đêm,4,True,True,True,True,,True,,,False,1.824,₫1.824.495,,True,,,,,,,,,,,,True,,,True,,,,,,,True,,,,,,,,,,,,,
17300610,https://www.airbnb.com.vn/rooms/17300610,"4,91",Rättvik S,30,60.86444,15.11771,REGULAR,,A small house with a great view,entire_home,33,False,,/ đêm,4,True,True,,True,,True,,,,2.577,₫2.577.076,,True,,,,True,,,,,,,,,True,,True,,,,True,,,,,,,,True,,,,,,,,
19826852,https://www.airbnb.com.vn/rooms/19826852,"4,97",Leksand S,13,60.67665,15.07771,REGULAR,,"The White House, room with private entrance",private_room,62,False,,/ đêm,4,True,,True,True,,,,,False,1.205,₫1.205.264,True,True,,,,,True,True,True,6,,False,,,,,True,,,,,,,True,,,,,,,,,,,,,
851159469782281345,https://www.airbnb.com.vn/rooms/851159469782281345,,Hamra,30,61.65971039729742,14.988689131213361,REGULAR,,Mysig 60kvm stuga med 3 sovrum,entire_home,,False,,/ đêm,6,,True,True,True,True,True,,,False,3.590,₫3.590.142,,True,,,,,True,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,
39119026,https://www.airbnb.com.vn/rooms/39119026,"4,6",Järbo,16,60.75931,16.49636,REGULAR,,Fin lägenhet i Kungsberget utanför Sandviken,entire_home,30,False,,/ đêm,6,True,True,True,True,True,True,,,,1.025,₫1.025.753,,,,,,,True,,,,,,,True,,,,,,True,,,,True,,,,,,,,,,,,,
44542449,https://www.airbnb.com.vn/rooms/44542449,"4,94",Tomnäs,30,60.50857,15.57092,REGULAR,,Vackert beläget 1800 tals hus nära skog och sjö,entire_home,64,False,,/ đêm,6,True,True,True,True,True,,,,False,2.564,₫2.564.389,True,True,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,
17289998,https://www.airbnb.com.vn/rooms/17289998,"4,89",Hemstanäs,30,61.11865,16.67394,REGULAR,,"Peaceful country house, just 2,5 h from Stockholm",entire_home,38,False,,/ đêm,8,,True,True,True,True,,,,False,4.134,₫4.134.746,True,True,True,,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
30316311,https://www.airbnb.com.vn/rooms/30316311,"4,92",Leksand NO,30,60.79748,15.12108,REGULAR,,Large Spacious Farm House Dalarna/Leksand/Siljan,entire_home,88,False,,/ đêm,7,True,True,,True,True,,True,,False,2.339,₫2.339.356,,True,,,,,True,,,,,,,,,,True,,,,,,,,,,,True,,,,,,,,,
5256189,https://www.airbnb.com.vn/rooms/5256189,"4,92",Falun,8,60.59051,15.61421,REGULAR,,Stay close to world heritage Falu copper mine,entire_home,163,False,,/ đêm,6,True,True,True,True,True,True,,,False,3.333,₫3.333.703,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,True,,,,,,,
44141208,https://www.airbnb.com.vn/rooms/44141208,"4,68",Leksand S,27,60.66634,14.96718,REGULAR,,"Lilla Stugdrömmen, vid sjön Molnbyggen.",entire_home,38,False,,/ đêm,4,True,True,,True,,True,,True,False,1.923,₫1.923.289,True,,,,,,,,,,,,,,True,,,,,,,True,,,,,,,,,,,,,,,
34199647,https://www.airbnb.com.vn/rooms/34199647,"4,9",Rättvik V,7,60.90975,15.01794,REGULAR,,Viên ngọc quý của Dalarna Vikarbyn,entire_home,52,False,,/ đêm,4,True,True,,True,,True,,,False,,,,,,,,True,,,,,True,,,,True,,,,,,,,,True,,,,,,,,,,,,,
43451377,https://www.airbnb.com.vn/rooms/43451377,"5,0",Alfta,12,61.25807,16.05208,REGULAR,,Ngôi nhà nhỏ ở nơi hoang dã,entire_home,3,False,,/ đêm,2,,True,,True,,,,,False,1.538,₫1.538.631,,,,,,True,True,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,
52654228,https://www.airbnb.com.vn/rooms/52654228,"4,79",Ljusdal V,15,61.67616,16.14123,REGULAR,,Stuga med närhet till Järvsöbacken och Harsa,entire_home,14,False,,/ đêm,5,True,True,True,True,True,True,,,False,,,True,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
649692423894739008,https://www.airbnb.com.vn/rooms/649692423894739008,"5,0",Undersvik,30,61.61130199999999,16.3193658,REGULAR,,"Nhà phù hợp với trẻ em, có phòng cho 2 gia đình",entire_home,4,False,,/ đêm,8,True,True,True,True,,,,,False,3.609,₫3.609.046,True,,,,,,,,,,,,,True,,,,,True,,,,,True,,,,,,,,,,,,,
654261559312257498,https://www.airbnb.com.vn/rooms/654261559312257498,,Söromåsen,11,61.58179,16.26115,REGULAR,,Gần căn hộ gần gũi với thiên nhiên cho hai người!,entire_home,,False,,/ đêm,2,,True,True,True,True,,,,False,1.025,₫1.025.753,,True,,,,,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,
883339486077219758,https://www.airbnb.com.vn/rooms/883339486077219758,,Arbrå,13,61.4892,16.38992,REGULAR,,Strandnära stuga i Hälsingland,entire_home,,False,,/ đêm,6,,True,,True,True,,,,False,4.103,₫4.103.021,True,True,True,,True,,,,,,True,,False,,,,,,,,,,,,,,,,,,,,,,,,
846443152197948420,https://www.airbnb.com.vn/rooms/846443152197948420,,Falun,30,60.50277642079142,15.685282051563263,REGULAR,,Skogs- och sjönära stuga,entire_home,,False,,/ đêm,6,True,True,True,True,True,True,,,False,4.356,₫4.356.895,,True,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22984024,https://www.airbnb.com.vn/rooms/22984024,"5,0",,15,61.68649,16.1376,REGULAR,,Ngôi nhà trong mơ được cải tạo bên bờ rừng và có tiệm bánh mì trong trang trại,entire_home,30,False,,/ đêm,5,True,True,True,True,True,,,,,,,,True,True,,True,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,
25404819,https://www.airbnb.com.vn/rooms/25404819,"4,9",Lotan,26,61.21351,16.47954,REGULAR,,Cottage on Lotbacken,entire_home,29,False,,/ đêm,4,True,True,True,True,True,,,,False,2.051,₫2.051.511,,True,,,,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
