room_id,url,rating,city,contextualPicturesCount,lat,long,listingObjType,pdpUrlType,name,roomTypeCategory,reviewCount,canInstantBook,weeklyPriceFactor,structuredStayDisplayPrice,price,price_full,maxGuestCapacity,SYSTEM_COOKING_BASICS,SYSTEM_WI_FI,SYSTEM_WORKSPACE,SYSTEM_MAPS_CAR_RENTAL,SYSTEM_TV,SYSTEM_SNOWFLAKE,SYSTEM_SURVEILLANCE,SYSTEM_NO_DETECTOR_CO2,SYSTEM_PETS,SYSTEM_ELEVATOR,SYSTEM_WASHER,SYSTEM_DRYER,SYSTEM_LUGGAGE_DROP,SYSTEM_HAIRDRYER,SYSTEM_NO_DETECTOR_SMOKE,SYSTEM_VIEW_CITY,SYSTEM_VIEW_OCEAN,isSuperHost,isVerified,yearHosting,SYSTEM_LOCK_ON_DOOR,SYSTEM_JACUZZI,SYSTEM_PATIO_BALCONY,SYSTEM_NO_LOCK_ON_DOOR,SYSTEM_FLOWER,SYSTEM_EV_CHARGER,SYSTEM_BATHTUB,SYSTEM_REFRIGERATOR,SYSTEM_SMOKING_ALLOWED,SYSTEM_POOL,SYSTEM_MICROWAVE,SYSTEM_FIREPLACE,SYSTEM_CALENDAR,SYSTEM_TOYS,SYSTEM_VIEW_MOUNTAIN
793370969211885547,https://www.airbnb.com.vn/rooms/793370969211885547,"4,8",Ba Đình,16,21.04481025794258,105.84102106931151,REGULAR,,52 Bach Apartment Sunflower,entire_home,10,False,,/ đêm,643.482,₫643.482,2.0,True,True,True,True,True,True,True,,True,,,,True,,,,True,,,,,,,,,,,,,,,,,,
31093978,https://www.airbnb.com.vn/rooms/31093978,"4,26",Ba Đình,16,21.02693,105.81031,REGULAR,,Apt2BR Central BD/ NgocKhanhLake/ Lotte và Vincom,entire_home,35,False,,/ đêm,854.449,₫854.449,6.0,True,True,True,True,True,,,False,,True,True,,,,,,True,,,,,,,,,True,,,,,,,,,
36243857,https://www.airbnb.com.vn/rooms/36243857,"4,45",Ba Đình,9,21.03442,105.80885,REGULAR,,Gia đình 2BR căn hộ quyến rũ & ấm cúng tại trung tâm Ba Đình,entire_home,29,False,,/ đêm,683.184,₫683.184,4.0,True,True,True,True,True,,,False,,,True,True,,,,,,,,,,True,,,,True,,,,,,,,,
681461296652410397,https://www.airbnb.com.vn/rooms/681461296652410397,"4,25",Ba Đình,10,21.04315,105.84318,REGULAR,,"Faro 3, Nhà có 1 phòng ngủ tại Ba Đình",private_room,8,False,,/ đêm,547.765,₫547.765,4.0,True,True,,,True,True,True,False,,,,,,True,False,,,False,True,3,True,,,,,,True,,,,,,,,
43696059,https://www.airbnb.com.vn/rooms/43696059,"4,72",Ba Đình,30,21.037729,105.829742,REGULAR,,"Căn hộ studio yên tĩnh tại Ngọc Hà, Ba Đình",entire_home,18,False,,/ đêm,455.019,₫455.019,2.0,True,True,True,True,True,,True,False,,True,,,,,False,,True,,,,,,,,,,,,,,,,,,
31896934,https://www.airbnb.com.vn/rooms/31896934,"4,92",,30,21.02345,105.82832,REGULAR,,Ban công đáng yêu - Phòng riêng tại Trung tâm thành phố Hà Nội.,private_room,13,False,,/ đêm,,,2.0,True,True,True,True,,,,False,,,,,,,False,True,,False,True,4,True,,,,True,True,,,,,,,,,
855761659805594847,https://www.airbnb.com.vn/rooms/855761659805594847,,Ba Đình,16,21.0453862236548,105.81213645637035,REGULAR,,homestay Check in tự động  room spring,private_room,,False,,/ đêm,,,2.0,True,True,True,True,,,,False,True,,,,,,False,,,True,True,,,True,,False,True,,,,,,,,,,
509611282873192652,https://www.airbnb.com.vn/rooms/509611282873192652,"4,77",Tây Hồ,23,21.05418,105.83515,REGULAR,,PICCOLO - Beautiful room w. unique decor in HN,private_room,13,False,,/ đêm,535.327,₫535.327,2.0,True,True,True,True,,True,,False,,True,True,True,,,,,,False,True,5,True,,,,,,,,,,,,,,
838289248754394454,https://www.airbnb.com.vn/rooms/838289248754394454,,Ba Đình,11,21.033185,105.8176907,REGULAR,,"H'&A Homestay - Ban công, Chỗ ở sang trọng, Giá rẻ, Đầy đủ",entire_home,,False,,/ đêm,,,2.0,True,True,True,True,True,True,True,,,,True,True,,,,,,,,,,True,,,,,,,,,,,,,
41021794,https://www.airbnb.com.vn/rooms/41021794,,Ba Đình,12,21.03768,105.82779,REGULAR,,"Nhà tôi có bốn phòng sạch sẽ, yên tĩnh. x2",private_room,1,False,,/ đêm,408.109,₫408.109,3.0,True,True,True,True,True,,True,False,,True,,,,,False,,,True,True,3,True,,,,,,,,,,,,,,
843003400244986484,https://www.airbnb.com.vn/rooms/843003400244986484,,Ba Đình,11,21.0295795,105.8099442,REGULAR,,1 giường Căn hộ/Kim Mã/Bảo vệ/Thang máy/,entire_home,,False,,/ đêm,648.549,₫648.549,2.0,True,True,,,True,True,,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,
635219544746062189,https://www.airbnb.com.vn/rooms/635219544746062189,"4,71",Đống Đa,30,21.0278033,105.8407609,REGULAR,,Charming One-Bedroom  Apartment  near Hoan Kiem,entire_home,45,False,,/ đêm,598.842,₫598.842,4.0,True,True,True,True,,,,False,True,,,,,,False,True,True,,,,,True,,,,,,,,,,,,,
28405421,https://www.airbnb.com.vn/rooms/28405421,"4,75",Ba Đình,30,21.03772,105.8297,REGULAR,,Phòng thu yên tĩnh ở Ba Đình gần Hồ Tây & Lotte,entire_home,8,False,,/ đêm,483.131,₫483.131,2.0,True,True,True,True,True,,True,False,,True,,,,,False,,True,,,,,,,,,,,,,,,,,,
790265841086877380,https://www.airbnb.com.vn/rooms/790265841086877380,"5,0",Tây Hồ,13,21.05222,105.81016,REGULAR,,"Vọng Thị, Phòng302, Gần Hồ Tây",private_room,3,False,,/ đêm,398.000,₫398.000,2.0,True,True,,,True,True,,False,,,True,,,True,False,,,True,True,2,,,True,False,,,,,,,,,,,
885171527308024439,https://www.airbnb.com.vn/rooms/885171527308024439,,Ba Đình,17,21.0438731,105.8441564,REGULAR,,AimeeHouse-Elevator-Netflix-Kitchen-Cityview-Chill,private_room,,False,,/ đêm,774.745,₫774.745,4.0,True,True,True,True,True,True,,False,,True,True,True,,,,,,,,,,,,,,,,,,,,,,,
17859872,https://www.airbnb.com.vn/rooms/17859872,"4,69",Hanoi,19,21.03105,105.85486,REGULAR,,Căn hộ trung tâm hoàn hảo - Khu phố cổ Hà Nội,entire_home,101,False,,/ đêm,438.229,₫438.229,2.0,,True,,True,True,True,,False,,,,,,,,True,True,,,,,,True,,True,True,,,,,,,,,
848469106064590233,https://www.airbnb.com.vn/rooms/848469106064590233,"4,75",Hoàn Kiếm,9,21.04283,105.84915,REGULAR,,Căn hộ ban công lớn Chợ Long Biên Hà Nội,entire_home,4,False,,/ đêm,607.942,₫607.942,2.0,True,True,True,True,True,,True,False,,True,True,,,,False,,,,,,,,,,,,,,,,,,,,
41274877,https://www.airbnb.com.vn/rooms/41274877,"4,46",Hà Nội,12,21.02705,105.84335,REGULAR,,LEBONG🏠/CẢM ƠN - THANK YOU 🙏ROOM/COZY/FREE WASHER,entire_home,28,False,,/ đêm,672.442,₫672.442,2.0,,True,,True,True,True,,False,,,,,True,True,False,,,,,,,,,,,,,True,,,,,,True,
817817110248124721,https://www.airbnb.com.vn/rooms/817817110248124721,"4,67",Ba Đình,6,21.04396580558236,105.84346166864994,REGULAR,,Business  highview minimalist 601,entire_home,3,False,,/ đêm,543.449,₫543.449,2.0,True,True,True,,True,True,,False,,,True,,,True,False,,,,,,,,True,,,,,,,,,,,,
871358493981648713,https://www.airbnb.com.vn/rooms/871358493981648713,,Tây Hồ,9,21.05207,105.83688,REGULAR,,KEM HOME*1 Bedroom*Balcony,entire_home,,False,,/ đêm,513.530,₫513.530,2.0,True,True,True,,True,True,True,False,,,True,,,,False,,True,,,,,,,,,,,,,,,,,,
29948276,https://www.airbnb.com.vn/rooms/29948276,"4,56",Ba Đình,18,21.04457,105.84225,REGULAR,,STUDIO ✯LAKESIDE BRIGHT&SHINE ✯ THỰC SỰ HÀ NỘI,entire_home,36,False,,/ đêm,541.395,₫541.395,2.0,True,True,,True,True,True,,False,True,True,True,,,,,,True,,,,,,,,,,,,,,,,,,
27245194,https://www.airbnb.com.vn/rooms/27245194,"4,71",Ba Đình,30,21.04912,105.8399,REGULAR,,Quang ★CẢNH★ ban công★ LAKEVIEW★ WESTLAKE vào mùa thu,private_room,156,False,,/ đêm,657.618,₫657.618,2.0,True,True,True,True,True,True,,,,,True,True,,,,,True,False,True,5,True,,,,,,,,,,,,,,
630279516954677721,https://www.airbnb.com.vn/rooms/630279516954677721,"4,81",Hoàn Kiếm,23,21.0317911,105.8444075,REGULAR,,FREE Sim4G/MÂY/Ban công/Trung Tâm/Máy giặt/Netflix,private_room,32,False,,/ đêm,,,2.0,True,True,True,True,True,,True,False,,,,,,,False,,,True,True,4,True,,,,True,,,,,,,,,,
40554847,https://www.airbnb.com.vn/rooms/40554847,"4,43",Ba Đình,11,21.03211,105.80932,REGULAR,,Hồ sơ mời thầu Quảng trường mới/ Miền Trung BaĐình/Lotte và Vincom NCT,entire_home,7,False,,/ đêm,763.278,₫763.278,3.0,True,True,,True,True,True,,,,True,True,True,,,,,,,,,,True,,,,True,,,,,,,,,
31501235,https://www.airbnb.com.vn/rooms/31501235,"4,73",,30,21.02544,105.82903,REGULAR,,Trung tâm thành phố Hà Nội | Phòng Riêng ấm cúng,private_room,40,False,,/ đêm,365.177,₫365.177,1.0,True,True,True,True,True,,,False,,,,,,,False,True,,False,True,4,True,,,,,True,,,,,,,,,
855425855803661364,https://www.airbnb.com.vn/rooms/855425855803661364,,Ba Đình,5,21.0317,105.81132,REGULAR,,Myrcella Urban Studio| Room 501,private_room,,False,,/ đêm,697.714,₫697.714,2.0,True,True,True,,True,True,True,,,,True,,,,,,,,,,,True,,,,,,,,,,,,,
795227624976095783,https://www.airbnb.com.vn/rooms/795227624976095783,"4,83",Đống Đa,10,21.02649,105.83217,REGULAR,,"Phòng 20m2, giặt là miễn phí",private_room,6,False,,/ đêm,319.530,₫319.530,1.0,,True,True,True,,True,True,False,,True,True,,,,False,,,False,True,4,True,,,,,,,,,,,,,,
842009569982295175,https://www.airbnb.com.vn/rooms/842009569982295175,,Ba Đình,10,21.0336898,105.8095142,REGULAR,,Phong cách Nhật Bản | 1 GIƯỜNG | Lotte,entire_home,,False,,/ đêm,806.274,₫806.274,2.0,True,True,True,,True,True,True,False,,,True,,,,False,,,,,,,True,,,,,,,,,,,,,
29313955,https://www.airbnb.com.vn/rooms/29313955,"4,66",Ba Đình,30,21.03089,105.83917,REGULAR,,Indochina Apt- Thang máy - 10 phút đến Khu phố,entire_home,85,False,,/ đêm,811.377,₫811.377,4.0,True,True,,True,True,True,,False,,True,True,True,,,,,True,,,,,,,,,,,,,,,,,,
846651970901445191,https://www.airbnb.com.vn/rooms/846651970901445191,"4,73",Ba Đình,15,21.02945,105.81172,REGULAR,,Luxhomestay/Bồn tắm/Netflix/Wifi mạnh,entire_home,11,False,,/ đêm,,,2.0,,True,True,True,True,,True,,,True,,True,,,,True,True,,,,,True,,,,,,,,,,,,,
37761804,https://www.airbnb.com.vn/rooms/37761804,"4,88",Đống Đa,30,21.02356,105.80477,REGULAR,,Nhà đậu phụ - Emerald Flat có bếp (+THANG máy),hotel_room,26,False,,/ đêm,,,2.0,True,True,,True,True,True,,,True,True,True,True,,,,,,,,,,,True,,,,,,,,,,,,
53329602,https://www.airbnb.com.vn/rooms/53329602,"4,95",Ba Đình,16,21.03324,105.80692,REGULAR,,Căn hộ ấm cúng ở trung tâm thành phố,private_room,19,False,,/ đêm,399.412,₫399.412,2.0,True,True,True,True,True,,,False,,True,True,,,,False,,,True,True,2,,,,False,,,,,,,,,,,
868647269344030782,https://www.airbnb.com.vn/rooms/868647269344030782,,Tây Hồ,21,21.054829605467347,105.82034401595592,REGULAR,,House near West Lake,entire_home,,False,,/ đêm,,,2.0,True,True,,,True,True,,False,,,True,,,,False,,True,,,,,,,,,,,,,,,,,,
817830165396666518,https://www.airbnb.com.vn/rooms/817830165396666518,"4,44",Ba Đình,6,21.044185282293192,105.84333972124765,REGULAR,,Business highview minimalist 602,entire_home,9,False,,/ đêm,543.449,₫543.449,2.0,True,True,True,,True,True,,False,,,True,,,True,False,,,,,,,,,,,,,,,,,,,,
812180954946267432,https://www.airbnb.com.vn/rooms/812180954946267432,"5,0",Tây Hồ,12,21.05352,105.83566,REGULAR,,Căn hộ Rustic Lakeview với ban công Chill,entire_home,3,False,,/ đêm,705.393,₫705.393,3.0,True,True,True,,True,,,False,,,True,True,,,False,,True,,,,,True,,,,,,,,,,,,,
20396864,https://www.airbnb.com.vn/rooms/20396864,"4,81",Yên Phụ,23,21.05496,105.83629,REGULAR,,Kim Hanoi Homestay 3,private_room,16,False,,/ đêm,401.495,₫401.495,2.0,True,True,True,True,,,,False,,,True,True,,,False,,,True,True,6,True,True,,,,,,,,,,,,,
35442924,https://www.airbnb.com.vn/rooms/35442924,"4,64",Ba Đình,17,21.03358,105.80792,REGULAR,,"H252*1 bed Apt*Free laundry, clearning* Gim*Lotte",entire_home,22,False,,/ đêm,481.796,₫481.796,2.0,True,True,,True,True,True,,False,,True,True,True,,,,,,,,,,True,,,,,,,,,,,,,
32600472,https://www.airbnb.com.vn/rooms/32600472,"5,0",Ba Đình,9,21.02715,105.82481,REGULAR,,Netflix_City view_Studio gần hồ ở trung tâm Hà Nội,entire_home,4,False,,/ đêm,506.949,₫506.949,2.0,True,True,,True,True,True,,,,True,True,True,,,,,True,,,,,,True,,,,,,,,,,,,
836142602887232276,https://www.airbnb.com.vn/rooms/836142602887232276,,Bưởi,10,21.05236778220555,105.81203594461027,REGULAR,,"Cho thuê căn hộ cho thuê căn hộ
",private_room,2,False,,/ đêm,649.330,₫649.330,2.0,True,True,,True,True,,True,False,,True,True,,,,,,,False,True,2,True,,,,,True,,,,,,,,,
843928904800987551,https://www.airbnb.com.vn/rooms/843928904800987551,"3,29",Hoàn Kiếm,7,21.0315055,105.855027,REGULAR,,"Phòng ấm cúng ở Hồ Gươm, Hoàn Kiếm",private_room,7,False,,/ đêm,,,2.0,True,True,True,True,,True,,,True,,True,,True,,,,True,,,,,,True,,,,,,,,,,,,
792484713446747715,https://www.airbnb.com.vn/rooms/792484713446747715,"4,89",Ba Đình,13,21.044815264553126,105.84102106931151,REGULAR,,52 Bach Apartment trung bình Water hoa hồng,entire_home,9,False,,/ đêm,760.479,₫760.479,2.0,True,True,True,True,True,True,True,,True,,,True,True,,,,,,,,,,,,,,,,,,,,,,
661422925069945305,https://www.airbnb.com.vn/rooms/661422925069945305,"4,43",Hoàn Kiếm,9,21.03051,105.84812,REGULAR,,*OLDQUARTER*Nhà thờ HÀ NỘI*CỦ CẢI,private_room,7,False,,/ đêm,,,2.0,True,True,,,True,True,True,False,,,,,,True,,,,False,True,4,True,,True,,,,,,,,,,,,
795425815883900304,https://www.airbnb.com.vn/rooms/795425815883900304,"4,67",Hoàn Kiếm,30,21.03415,105.85392,REGULAR,,[02]Đáng yêu/5 phút đến Khu phố cổ/Thân thiện/Ấm cúng,private_room,15,False,,/ đêm,461.680,₫461.680,2.0,,True,,,True,True,,False,,,,,,True,False,,,,,,,,,,,,True,,,,True,,True,,
855767576466212693,https://www.airbnb.com.vn/rooms/855767576466212693,,Ba Đình,11,21.04472,105.81158,REGULAR,,homestay check-in tự động-room autumn,private_room,2,False,,/ đêm,,,2.0,True,True,True,True,,,True,False,,,,,,,False,,,True,True,9,,True,,False,True,,,,,,,,,,
41015799,https://www.airbnb.com.vn/rooms/41015799,"4,81",,30,21.02561,105.8278,REGULAR,,Căn phòng tuyệt vời trên mái nhà Trung tâm thành phố Hà Nội,private_room,16,False,,/ đêm,362.894,₫362.894,1.0,True,True,True,True,,,True,False,,,,,,,False,True,,False,True,4,True,,,,True,,,,,,,,,,
648041951808146829,https://www.airbnb.com.vn/rooms/648041951808146829,"4,76",Đống Đa,29,21.0276,105.83691,REGULAR,,Căn hộ Pomelo- Lake view ngay trung tâm Hà Nội,private_room,58,False,,/ đêm,575.610,₫575.610,2.0,True,True,True,,,,True,False,,,,,,,False,,,False,True,1,True,True,,,True,,,,,,,,,,True
831118153722156766,https://www.airbnb.com.vn/rooms/831118153722156766,"4,8",Hoàn Kiếm,30,21.0245385,105.8428186,REGULAR,,"Soul Homestay - Được trang bị đầy đủ tiện nghi, gần với thiên nhiên",private_room,5,False,,/ đêm,,,2.0,True,True,True,True,True,,True,False,,,,,,,False,,,False,True,2,True,,,,True,,,,,,,,,,
42282574,https://www.airbnb.com.vn/rooms/42282574,"4,89",Ba Đình,28,21.0311,105.81486,REGULAR,,Căn hộ sang trọng/1BR/Hồ bơi/Phòng tập thể dục @ Vinhome Metropolis,entire_home,35,False,,/ đêm,1.453,₫1.453.859,2.0,True,True,True,True,True,,,,True,True,True,True,,,,,,,,,,,,,,,,,,True,,,,,
44973166,https://www.airbnb.com.vn/rooms/44973166,"4,81",Tràng Tiền,18,21.02528,105.85708,REGULAR,,"5 phút đến Hồ Hoàn Kiếm, mini-cinema, ban công cây xanh",entire_home,16,False,,/ đêm,596.800,₫596.800,4.0,True,True,,True,,True,,False,True,,,,,True,False,,,,,,,,,,,,,,,,,,,,
882159542968460627,https://www.airbnb.com.vn/rooms/882159542968460627,,Ba Đình,8,21.03282,105.81728,REGULAR,,"H&A Homestay-40m square, Balcony",private_room,,False,,/ đêm,,,2.0,True,True,True,True,,True,,False,,,True,,,True,False,,,,,,,,,,,,,,True,,,,,,
29995408,https://www.airbnb.com.vn/rooms/29995408,"4,73",Hanoi,30,21.03535,105.8504,REGULAR,,Nhà của Trần - view thành phố/Tầng thượng lớn/Qtr Cũ trung tâm,private_room,134,False,,/ đêm,466.667,₫466.667,2.0,,True,True,,True,,,False,,True,True,,,,False,True,True,False,True,5,True,,,,,,,,,,,,,,
728191345556590102,https://www.airbnb.com.vn/rooms/728191345556590102,"4,9",Tràng Tiền,30,21.025263411065637,105.85412319206544,REGULAR,,"Tràng Tiền, trung tâm Hà Nội, khu phố cổ, studio 301",entire_home,31,False,,/ đêm,662.451,₫662.451,2.0,True,True,True,True,True,True,True,,,,True,,,,,,True,,,,,,,,True,,,,,,,,,,
852001341076676351,https://www.airbnb.com.vn/rooms/852001341076676351,"4,4",Hoàn Kiếm,13,21.0293002,105.8491782,REGULAR,,GEM-Topaz,private_room,5,False,,/ đêm,402.800,₫402.800,3.0,,True,True,True,True,True,,False,,,,True,,True,False,,,False,True,3,,,,False,,,,,,,,,,,
36783738,https://www.airbnb.com.vn/rooms/36783738,"4,88",,22,21.03088,105.8161,REGULAR,,"Căn hộ 2 phòng ngủ gần Đào Tấn, Kim Mã, Daewoo.",entire_home,8,False,,/ đêm,890.118,₫890.118,4.0,True,True,,True,True,True,,False,,True,True,,,,False,,,,,,,,,,,,True,,,,,,,,
887357009539135646,https://www.airbnb.com.vn/rooms/887357009539135646,,Láng Thượng,10,21.0192282,105.8052559,REGULAR,,Căn phòng cho thuê tại Đống Đa,entire_home,,False,,/ đêm,,,2.0,True,True,True,True,True,True,True,False,,,True,True,,,,,,,,,,,,,,,,,,,,,,,
24875880,https://www.airbnb.com.vn/rooms/24875880,"5,0",Ha noi,13,21.02922,105.81019,REGULAR,,Căn hộ studio được trang bị ban công gần tháp Lotte,private_room,3,False,,/ đêm,439.125,₫439.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36057636,https://www.airbnb.com.vn/rooms/36057636,"4,86",Quán Thánh,18,21.04347,105.83868,REGULAR,,Sandcastle Studio ♦ Dịch vụ đầy đủ ♦ Quận Ba Đình,entire_home,14,False,,/ đêm,592.837,₫592.837,2.0,True,True,True,,True,,,False,,True,True,True,,,False,,True,,,,,,,,,,,,,,,,,,
876487655837489922,https://www.airbnb.com.vn/rooms/876487655837489922,,Tây Hồ,7,21.04743,105.81453,REGULAR,,1Bedroom Cozy W Roof Lake View Ho Tay,private_room,,False,,/ đêm,,,2.0,True,True,True,,True,,True,False,True,,True,,,,False,,True,,,,,,,,,,,,,,,,,,
43685560,https://www.airbnb.com.vn/rooms/43685560,"4,92",Hoàn Kiếm,30,21.03655,105.85518,REGULAR,,"Studio, thang máy, Hoàn Kiếm, gần khu phố cổ #A02",entire_home,166,False,,/ đêm,508.026,₫508.026,2.0,True,True,True,True,True,True,True,,,True,True,True,,,,,,,,,,,,,,,,,,,,,,,
864739851440646301,https://www.airbnb.com.vn/rooms/864739851440646301,,Ba Đình,9,21.03416,105.81426,REGULAR,,Căn hộ 1 ngủ Jadore 302,private_room,,False,,/ đêm,,,2.0,True,True,True,True,True,,True,,True,,True,True,,,,,,,,,,True,,,,,,,,,,,,,
871463367176378174,https://www.airbnb.com.vn/rooms/871463367176378174,,Tây Hồ,11,21.05342,105.83612,REGULAR,,West lake/balcony- KEM HOME,private_room,1,False,,/ đêm,,,2.0,True,True,,True,True,,True,False,,,True,,,,False,,True,False,True,2,True,,,,,,,,,,,,,,
825800715037223293,https://www.airbnb.com.vn/rooms/825800715037223293,"4,67",Hoàn Kiếm,12,21.0407,105.84694,REGULAR,,Ngân sách|Trung tâm| Morden Cosy Home,entire_home,3,False,,/ đêm,,,2.0,True,True,,,True,True,True,False,,,,,True,True,False,,,,,,,,,,,,,True,,,,,,,
839054671668131329,https://www.airbnb.com.vn/rooms/839054671668131329,,Ba Đình,7,21.03413,105.81803,REGULAR,,Căn Hộ 1 phòng Ngủ Full Nội thất Vạn Phúc  Ba Đình,entire_home,,False,,/ đêm,863.415,₫863.415,2.0,True,True,True,True,True,,True,,,True,,,,,,,,,,,,True,,,True,True,,,,,,,,,
36299937,https://www.airbnb.com.vn/rooms/36299937,"4,6",Ba Đình,18,21.03176,105.80874,REGULAR,,Căn hộ Hà Nội2 phong cách ấm cúng tại trung tâm Ba Đình,entire_home,5,False,,/ đêm,774.738,₫774.738,3.0,True,True,True,True,True,,,False,,True,,,,,,,True,,,,,True,,,,True,,,,,,,,,
44253560,https://www.airbnb.com.vn/rooms/44253560,"4,9",Ba Đình,30,21.03616,105.8302,REGULAR,,Phòng thu cổ với Vườn riêng & Lối vào trên mái nhà,entire_home,81,False,,/ đêm,997.906,₫997.906,2.0,True,True,True,True,True,True,,,,True,,,,,,,,,,,,,True,,True,,,,,,,,,,
22350458,https://www.airbnb.com.vn/rooms/22350458,"4,89",,21,21.03561,105.82192,REGULAR,,"Sống cùng gia đình bản xứ #4 (phòng Sapa, dễ thương & quyến rũ)",private_room,119,False,,/ đêm,428.233,₫428.233,2.0,True,True,True,True,True,True,,False,,True,,,,,False,,,True,True,6,True,,,,,,,,,,,,,,
34050367,https://www.airbnb.com.vn/rooms/34050367,"4,74",,30,21.03517,105.85113,REGULAR,,Trang chủ của Trần - ANORAMA/Chế độ xem đặc biệt tại Qtr Cũ,private_room,125,False,,/ đêm,500.000,₫500.000,2.0,,True,True,,True,True,,False,,True,,,,True,False,,True,False,True,5,True,,,,,,,,,,,,,,
885261130141554157,https://www.airbnb.com.vn/rooms/885261130141554157,,Tây Hồ,24,21.05171,105.83635,REGULAR,,"Family room,2 beds-kitchen, suny, central Westlake",entire_home,,False,,/ đêm,,,3.0,True,True,True,True,True,True,,False,,,True,,,,,True,,,,,,,,,,,,,True,,,,,,
656254346393995930,https://www.airbnb.com.vn/rooms/656254346393995930,,Hoàn Kiếm,14,21.03461,105.85382,REGULAR,,Khách sạn giá rẻ Hà Nội EcoStay 2 - Nhà trọ tập thể hỗn hợp 4,shared_room,,False,,/ đêm,,,10.0,True,True,True,,True,True,True,False,,,,,,,False,,,,,,,,,,,,,True,,,,,,,
869432863786719552,https://www.airbnb.com.vn/rooms/869432863786719552,,Tây Hồ,13,21.0527132,105.8356405,REGULAR,,West lake / apartment / KEM HOME,private_room,2,False,,/ đêm,,,1.0,True,True,True,True,True,,True,False,,,,,,,False,,True,False,True,2,True,,,,,,,,,,,,,,
